Element 1: (0, (6, 11), ['.', '.', '%', 'F'], [(10, 11), (16, 7), (17, 5)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (7, 11))
Element 2: (0, (7, 11), ['', '.', '%', '.'], [(11, 11), (16, 8), (18, 5)], [False, False, True, False], 96, False, [False, True, False, True], 1029, 'East', (8, 11))
Element 3: (0, (8, 11), ['', '.', '%', '.'], [(12, 11), (17, 8), (18, 6)], [False, False, True, False], 94, False, [False, True, False, True], 1068, 'East', (9, 11))
Element 4: (0, (9, 11), ['', '.', '.', ''], [(13, 11), (18, 8), (17, 6)], [False, False, False, False], 92, False, [False, True, True, False], 1107, 'North', (9, 12))
Element 5: (0, (9, 12), ['%', '', '%', '.'], [(14, 11), (18, 9), (16, 6)], [True, False, True, False], 90, False, [False, False, False, True], 1146, 'East', (10, 12))
Element 6: (0, (10, 12), ['', '', '.', '%'], [(15, 11), (18, 10), (15, 6)], [False, False, False, True], 88, False, [False, False, True, False], 1185, 'North', (10, 13))
Element 7: (0, (10, 13), ['%', '', '%', '.'], [(16, 11), (18, 11), (15, 7)], [True, False, True, False], 86, False, [False, False, False, True], 1224, 'East', (11, 13))
Element 8: (0, (11, 13), ['', '%', '%', 'F'], [(17, 11), (18, 10), (15, 8)], [False, True, True, False], 84, False, [False, False, False, False], 1253, 'East', (12, 13))
Element 9: (0, (12, 13), ['', '.', '%', '%'], [(17, 10), (18, 9), (15, 9)], [False, False, True, True], 82, False, [False, True, False, False], 2272, 'South', (12, 12))
Element 10: (0, (12, 12), ['%', '', '', '.'], [(17, 9), (18, 10), (16, 9)], [True, False, False, False], 80, False, [False, False, False, True], 2301, 'East', (13, 12))
Element 11: (0, (13, 12), ['', '', '%', '.'], [(18, 9), (17, 10), (16, 10)], [False, False, True, False], 78, False, [False, False, False, True], 2320, 'East', (14, 12))
Element 12: (0, (14, 12), ['', '', '%', '.'], [(18, 10), (17, 11), (15, 10)], [False, False, True, False], 76, False, [False, False, False, True], 2339, 'East', (15, 12))
Element 13: (0, (15, 12), ['', '', '%', '.'], [(18, 11), (16, 11), (14, 10)], [False, False, True, False], 74, False, [False, False, False, True], 2358, 'East', (16, 12))
Element 14: (0, (16, 12), ['', '', '.', '%'], [(18, 10), (16, 10), (13, 10)], [False, False, False, True], 72, False, [False, False, True, False], 2377, 'North', (16, 13))
Element 15: (0, (16, 13), ['%', '', '%', '.'], [(18, 9), (16, 9), (13, 9)], [True, False, True, False], 70, False, [False, False, False, True], 2396, 'East', (17, 13))
Element 16: (0, (17, 13), ['', '%', '%', '.'], [(18, 8), (17, 9), (13, 8)], [False, True, True, False], 68, False, [False, False, False, True], 2415, 'East', (18, 13))
Element 17: (0, (18, 13), ['', '%', '%', '%'], [(17, 8), (16, 9), (14, 8)], [False, True, True, True], 66, False, [False, False, False, False], 2434, 'West', (17, 13))
Element 18: (0, (17, 13), ['', '%', '%', ''], [(16, 8), (15, 9), (14, 7)], [False, True, True, False], 64, False, [False, False, False, False], 2443, 'West', (16, 13))
Element 19: (0, (16, 13), ['%', '', '%', ''], [(16, 9), (15, 10), (14, 6)], [True, False, True, False], 62, False, [False, False, False, False], 2452, 'South', (16, 12))
Element 20: (0, (16, 12), ['', '', '', '%'], [(16, 10), (15, 11), (14, 5)], [False, False, False, True], 60, False, [False, False, False, False], 2461, 'South', (16, 11))
Element 21: (0, (16, 11), ['', '', '', ''], [(15, 10), (15, 12), (15, 5)], [False, False, False, False], 58, False, [False, False, False, False], 2470, 'East', (17, 11))
Element 22: (0, (17, 11), ['', '', '%', ''], [(15, 9), (16, 12), (15, 4)], [False, False, True, False], 56, False, [False, False, False, False], 2479, 'East', (18, 11))
Element 23: (0, (18, 11), ['', '', '%', '%'], [(15, 8), (16, 13), (16, 4)], [False, False, True, True], 54, False, [False, False, False, False], 2488, 'South', (18, 10))
Element 24: (0, (18, 10), ['', '', '', '%'], [(15, 7), (17, 13), (17, 4)], [False, False, False, True], 52, False, [False, False, False, False], 2497, 'South', (18, 9))
Element 25: (0, (18, 9), ['', '', '', '%'], [(16, 7), (18, 13), (18, 4)], [False, False, False, True], 50, False, [False, False, False, False], 2506, 'South', (18, 8))
Element 26: (0, (18, 8), ['', '%', '', '%'], [(16, 6), (17, 13), (17, 4)], [False, True, False, True], 48, False, [False, False, False, False], 2505, 'West', (17, 8))
Element 27: (0, (17, 8), ['', '%', '', ''], [(17, 6), (16, 13), (17, 3)], [False, True, False, False], 46, False, [False, False, False, False], 2514, 'North', (17, 9))
Element 28: (0, (17, 9), ['', '', '', ''], [(18, 6), (16, 12), (16, 3)], [False, False, False, False], 44, False, [False, False, False, False], 2523, 'North', (17, 10))
Element 29: (0, (17, 10), ['', '', '', ''], [(18, 5), (15, 12), (16, 2)], [False, False, False, False], 42, False, [False, False, False, False], 2532, 'West', (16, 10))
Element 30: (0, (16, 10), ['', '', '', ''], [(18, 4), (14, 12), (15, 2)], [False, False, False, False], 40, False, [False, False, False, False], 2541, 'South', (16, 9))
Element 31: (0, (16, 9), ['', '', '', ''], [(17, 4), (14, 11), (14, 2)], [False, False, False, False], 38, False, [False, False, False, False], 2550, 'South', (16, 8))
Element 32: (0, (16, 8), ['', '', '', ''], [(17, 5), (14, 10), (14, 3)], [False, False, False, False], 36, False, [False, False, False, False], 2559, 'South', (16, 7))
Element 33: (0, (16, 7), ['', '', '', '%'], [(17, 4), (13, 10), (13, 3)], [False, False, False, True], 34, False, [False, False, False, False], 2568, 'South', (16, 6))
Element 34: (0, (16, 6), ['', '%', '', ''], [(17, 3), (12, 10), (12, 3)], [False, True, False, False], 32, False, [False, False, False, False], 2587, 'East', (17, 6))
Element 35: (0, (17, 6), ['', '', '%', ''], [(16, 3), (12, 9), (12, 2)], [False, False, True, False], 30, False, [False, False, False, False], 2606, 'East', (18, 6))
Element 36: (0, (18, 6), ['', '', '%', '%'], [(16, 4), (11, 9), (12, 1)], [False, False, True, True], 28, False, [False, False, False, False], 2625, 'South', (18, 5))
Element 37: (0, (18, 5), ['', '', '', '%'], [(15, 4), (11, 10), (13, 1)], [False, False, False, True], 26, False, [False, False, False, False], 2644, 'South', (18, 4))
Element 38: (0, (18, 4), ['', '%', '', '%'], [(15, 5), (10, 10), (14, 1)], [False, True, False, True], 24, False, [False, False, False, False], 2663, 'West', (17, 4))
Element 39: (0, (17, 4), ['', '', '', ''], [(15, 6), (9, 10), (13, 1)], [False, False, False, False], 22, False, [False, False, False, False], 2672, 'North', (17, 5))
Element 40: (0, (17, 5), ['%', '', '', ''], [(14, 6), (9, 9), (12, 1)], [True, False, False, False], 20, False, [False, False, False, False], 2681, 'South', (17, 4))
Element 41: (0, (17, 4), ['', '', '', ''], [(13, 6), (9, 8), (11, 1)], [False, False, False, False], 18, False, [False, False, False, False], 2710, 'South', (17, 3))
Element 42: (0, (17, 3), ['', '%', '', '%'], [(13, 7), (9, 7), (11, 2)], [False, True, False, True], 16, False, [False, False, False, False], 3729, 'West', (16, 3))
Element 43: (0, (16, 3), ['%', '', '', ''], [(12, 7), (10, 7), (11, 3)], [True, False, False, False], 14, False, [False, False, False, False], 4748, 'North', (16, 4))
Element 44: (0, (16, 4), ['', '', '%', ''], [(12, 6), (10, 8), (10, 3)], [False, False, True, False], 12, False, [False, False, False, False], 4777, 'West', (15, 4))
Element 45: (0, (15, 4), ['%', '%', '', ''], [(12, 5), (11, 8), (10, 4)], [True, True, False, False], 10, False, [False, False, False, False], 4806, 'North', (15, 5))
Element 46: (0, (15, 5), ['', '', '', '%'], [(13, 5), (10, 8), (10, 5)], [False, False, False, True], 8, False, [False, False, False, False], 4825, 'North', (15, 6))
Element 47: (0, (15, 6), ['', '', '', ''], [(14, 5), (10, 7), (10, 6)], [False, False, False, False], 6, False, [False, False, False, False], 4834, 'North', (15, 7))
Element 48: (0, (15, 7), ['', '', '', ''], [(13, 5), (9, 7), (9, 6)], [False, False, False, False], 4, False, [False, False, False, False], 4843, 'North', (15, 8))
Element 49: (0, (15, 8), ['', '', '', ''], [(12, 5), (10, 7), (9, 5)], [False, False, False, False], 2, False, [False, False, False, False], 4852, 'North', (15, 9))
Element 50: (0, (15, 9), ['%', '', '', ''], [(12, 6), (9, 7), (9, 4)], [True, False, False, False], 0, False, [False, False, False, False], 4861, 'Stop', (15, 9))
Element 51: #0#
