Element 1: (3, (9, 6), ['%', '.', 'F', '.'], [(4, 13), (3, 7), (8, 4)], [True, False, False, False], 98, False, [False, True, False, True], 1019, 'North', (9, 7))
Element 2: (3, (9, 7), ['%', '', '.', 'F'], [(5, 13), (3, 8), (9, 4)], [True, False, False, False], 96, False, [False, False, True, False], 4028, 'East', (10, 7))
Element 3: (3, (10, 7), ['', '.', '.', '%'], [(6, 13), (3, 7), (10, 4)], [False, False, False, True], 94, False, [False, True, True, False], 5047, 'North', (10, 8))
Element 4: (3, (10, 8), ['.', '', '%', '.'], [(7, 13), (3, 6), (10, 5)], [False, False, True, False], 92, False, [True, False, False, True], 5086, 'East', (11, 8))
Element 5: (3, (11, 8), ['', '%', '.', '%'], [(6, 13), (4, 6), (10, 6)], [False, True, False, True], 90, False, [False, False, True, False], 5115, 'North', (11, 9))
Element 6: (3, (11, 9), ['%', '', '.', '.'], [(5, 13), (5, 6), (10, 7)], [True, False, False, False], 88, False, [False, False, True, True], 5134, 'East', (12, 9))
Element 7: (3, (12, 9), ['', '%', '.', '.'], [(4, 13), (6, 6), (10, 8)], [False, True, False, False], 86, False, [False, False, True, True], 5153, 'East', (13, 9))
Element 8: (3, (13, 9), ['', '.', '.', '%'], [(3, 13), (6, 7), (9, 8)], [False, False, False, True], 84, False, [False, True, True, False], 5182, 'North', (13, 10))
Element 9: (3, (13, 10), ['.', '', '.', '.'], [(3, 12), (5, 7), (9, 9)], [False, False, False, False], 82, False, [True, False, True, True], 5221, 'East', (14, 10))
Element 10: (3, (14, 10), ['', '%', '.', '.'], [(3, 11), (6, 7), (9, 10)], [False, True, False, False], 80, False, [False, False, True, True], 5250, 'East', (15, 10))
Element 11: (3, (15, 10), ['', '.', '.', '.'], [(3, 10), (6, 6), (10, 10)], [False, False, False, False], 78, False, [False, True, True, True], 5279, 'East', (16, 10))
Element 12: (3, (16, 10), ['', '.', '.', '.'], [(2, 10), (6, 5), (11, 10)], [False, False, False, False], 76, False, [False, True, True, True], 5318, 'East', (17, 10))
Element 13: (3, (17, 10), ['', '.', '.', '.'], [(1, 10), (7, 5), (12, 10)], [False, False, False, False], 74, False, [False, True, True, True], 5357, 'East', (18, 10))
Element 14: (3, (18, 10), ['', '.', '.', '%'], [(1, 11), (7, 4), (12, 11)], [False, False, False, True], 72, False, [False, True, True, False], 5386, 'North', (18, 11))
Element 15: (3, (18, 11), ['.', '', '%', '%'], [(2, 11), (7, 3), (13, 11)], [False, False, True, True], 70, False, [True, False, False, False], 5425, 'West', (17, 11))
Element 16: (3, (17, 11), ['.', '', '%', ''], [(2, 12), (7, 2), (14, 11)], [False, False, True, False], 68, False, [True, False, False, False], 5464, 'West', (16, 11))
Element 17: (3, (16, 11), ['G', '', '.', ''], [(2, 13), (8, 2), (15, 11)], [False, False, False, False], 66, False, [False, False, True, False], 5503, 'North', (16, 12))
Element 18: (3, (16, 12), ['G', '', '.', '%'], [(2, 12), (9, 2), (15, 12)], [False, False, False, True], 64, False, [False, False, True, False], 5532, 'North', (16, 13))
Element 19: (3, (16, 13), ['%', '', '%', '.'], [(1, 12), (9, 1), (14, 12)], [True, False, True, False], 62, False, [False, False, False, True], 6561, 'East', (17, 13))
Element 20: (3, (17, 13), ['', '%', '%', '.'], [(2, 12), (10, 1), (13, 12)], [False, True, True, False], 60, False, [False, False, False, True], 6590, 'East', (18, 13))
Element 21: (3, (18, 13), ['', '%', '%', '%'], [(2, 11), (11, 1), (12, 12)], [False, True, True, True], 58, False, [False, False, False, False], 6619, 'West', (17, 13))
Element 22: (3, (17, 13), ['', '%', '%', ''], [(1, 11), (12, 1), (12, 13)], [False, True, True, False], 56, False, [False, False, False, False], 7628, 'West', (16, 13))
Element 23: (3, (16, 13), ['%', '', '%', ''], [(1, 12), (13, 1), (11, 13)], [True, False, True, False], 54, False, [False, False, False, False], 7647, 'South', (16, 12))
Element 24: (3, (16, 12), ['', '', '', '%'], [(1, 11), (14, 1), (10, 13)], [False, False, False, True], 52, False, [False, False, False, False], 7666, 'South', (16, 11))
Element 25: (3, (16, 11), ['', '', '', ''], [(1, 10), (14, 2), (10, 12)], [False, False, False, False], 50, False, [False, False, False, False], 7685, 'East', (17, 11))
Element 26: (3, (17, 11), ['', '', '%', ''], [(2, 10), (15, 2), (10, 11)], [False, False, True, False], 48, False, [False, False, False, False], 7704, 'East', (18, 11))
Element 27: (3, (18, 11), ['', '', '%', '%'], [(2, 11), (16, 2), (11, 11)], [False, False, True, True], 46, False, [False, False, False, False], 7723, 'South', (18, 10))
Element 28: (3, (18, 10), ['', '.', '', '%'], [(2, 10), (16, 3), (10, 11)], [False, False, False, True], 44, False, [False, True, False, False], 7732, 'South', (18, 9))
Element 29: (3, (18, 9), ['.', '.', '', '%'], [(3, 10), (17, 3), (9, 11)], [False, False, False, True], 42, False, [True, True, False, False], 7761, 'South', (18, 8))
Element 30: (3, (18, 8), ['.', '%', '', '%'], [(4, 10), (17, 4), (9, 12)], [False, True, False, True], 40, False, [True, False, False, False], 7800, 'West', (17, 8))
Element 31: (3, (17, 8), ['.', '%', '.', ''], [(5, 10), (18, 4), (9, 11)], [False, True, False, False], 38, False, [True, False, True, False], 7829, 'North', (17, 9))
Element 32: (3, (17, 9), ['.', '', '', ''], [(6, 10), (18, 5), (8, 11)], [False, False, False, False], 36, False, [True, False, False, False], 7868, 'West', (16, 9))
Element 33: (3, (16, 9), ['.', '.', '', ''], [(6, 9), (18, 6), (7, 11)], [False, False, False, False], 34, False, [True, True, False, False], 9887, 'South', (16, 8))
Element 34: (3, (16, 8), ['.', '.', '', ''], [(7, 9), (17, 6), (7, 10)], [False, False, False, False], 32, False, [True, True, False, False], 10916, 'South', (16, 7))
Element 35: (3, (16, 7), ['.', '.', '', '%'], [(8, 9), (17, 5), (8, 10)], [False, False, False, True], 30, False, [True, True, False, False], 10955, 'South', (16, 6))
Element 36: (3, (16, 6), ['.', '%', '', 'G'], [(8, 8), (17, 6), (8, 9)], [False, True, False, False], 28, False, [True, False, False, False], 10974, 'West', (15, 6))
Element 37: (3, (15, 6), ['.', '.', '.', 'G'], [(9, 8), (16, 6), (8, 8)], [False, False, False, False], 26, False, [True, True, True, False], 10983, 'North', (15, 7))
Element 38: (3, (15, 7), ['.', '', '.', 'G'], [(10, 8), (16, 7), (8, 9)], [False, False, False, False], 24, False, [True, False, True, False], 10992, 'North', (15, 8))
Element 39: (3, (15, 8), ['.', '', '.', 'G'], [(11, 8), (16, 8), (7, 9)], [False, False, False, False], 22, False, [True, False, True, False], 11001, 'North', (15, 9))
Element 40: (3, (15, 9), ['%', '', '', ''], [(11, 9), (17, 8), (6, 9)], [True, False, False, False], 20, False, [False, False, False, False], 11010, 'South', (15, 8))
Element 41: (3, (15, 8), ['.', '', '', ''], [(12, 9), (18, 8), (5, 9)], [False, False, False, False], 18, False, [True, False, False, False], 11019, 'West', (14, 8))
Element 42: (3, (14, 8), ['.', '.', '%', ''], [(13, 9), (18, 9), (4, 9)], [False, False, True, False], 16, False, [True, True, False, False], 11038, 'South', (14, 7))
Element 43: (3, (14, 7), ['.', '.', '', ''], [(13, 8), (18, 10), (4, 10)], [False, False, False, False], 14, False, [True, True, False, False], 11057, 'South', (14, 6))
Element 44: (3, (14, 6), ['.', '.', '', ''], [(13, 7), (18, 11), (5, 10)], [False, False, False, False], 12, False, [True, True, False, False], 11076, 'South', (14, 5))
Element 45: (3, (14, 5), ['.', '%', '', '.'], [(13, 6), (17, 11), (5, 11)], [False, True, False, False], 10, False, [True, False, False, True], 11105, 'East', (15, 5))
Element 46: (3, (15, 5), ['', '.', '', '%'], [(13, 5), (17, 10), (6, 11)], [False, False, False, True], 8, False, [False, True, False, False], 11134, 'South', (15, 4))
Element 47: (3, (15, 4), ['%', '%', '', '.'], [(12, 5), (17, 9), (6, 10)], [True, True, False, False], 6, False, [False, False, False, True], 11153, 'East', (16, 4))
