Element 1: (2, (11, 8), ['.', '%', '.', '%'], [(6, 10), (3, 12), (15, 11)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (11, 9))
Element 2: (2, (11, 9), ['%', '', '.', '.'], [(6, 9), (3, 13), (16, 11)], [True, False, False, False], 96, False, [False, False, True, True], 1048, 'East', (12, 9))
Element 3: (2, (12, 9), ['', '%', '.', '.'], [(7, 9), (4, 13), (17, 11)], [False, True, False, False], 94, False, [False, False, True, True], 3067, 'East', (13, 9))
Element 4: (2, (13, 9), ['', '.', '.', '%'], [(8, 9), (5, 13), (18, 11)], [False, False, False, True], 92, False, [False, True, True, False], 4096, 'North', (13, 10))
Element 5: (2, (13, 10), ['.', '', '.', '.'], [(9, 9), (6, 13), (18, 10)], [False, False, False, False], 90, False, [True, False, True, True], 4135, 'East', (14, 10))
Element 6: (2, (14, 10), ['', '%', '.', '.'], [(9, 10), (7, 13), (18, 9)], [False, True, False, False], 88, False, [False, False, True, True], 4174, 'East', (15, 10))
Element 7: (2, (15, 10), ['', '.', '', '.'], [(10, 10), (6, 13), (18, 8)], [False, False, False, False], 86, False, [False, True, False, True], 4203, 'East', (16, 10))
Element 8: (2, (16, 10), ['', '.', '', '.'], [(11, 10), (5, 13), (17, 8)], [False, False, False, False], 84, False, [False, True, False, True], 4232, 'East', (17, 10))
Element 9: (2, (17, 10), ['', 'G', '', ''], [(12, 10), (4, 13), (17, 9)], [False, False, False, False], 82, False, [False, False, False, False], 4261, 'East', (18, 10))
Element 10: (2, (18, 10), ['', '', '', '%'], [(12, 11), (3, 13), (16, 9)], [False, False, False, True], 80, False, [False, False, False, False], 4280, 'North', (18, 11))
Element 11: (2, (18, 11), ['', '', '%', '%'], [(13, 11), (2, 13), (16, 8)], [False, False, True, True], 78, False, [False, False, False, False], 4309, 'West', (17, 11))
Element 12: (2, (17, 11), ['', '', '%', ''], [(14, 11), (2, 12), (16, 7)], [False, False, True, False], 76, False, [False, False, False, False], 4338, 'West', (16, 11))
Element 13: (2, (16, 11), ['', '', '.', ''], [(14, 12), (2, 11), (16, 6)], [False, False, False, False], 74, False, [False, False, True, False], 4367, 'North', (16, 12))
Element 14: (2, (16, 12), ['G', '', '.', '%'], [(15, 12), (2, 10), (17, 6)], [False, False, False, True], 72, False, [False, False, True, False], 4406, 'North', (16, 13))
Element 15: (2, (16, 13), ['%', 'G', '%', '.'], [(16, 12), (3, 10), (18, 6)], [True, False, True, False], 70, False, [False, False, False, True], 4435, 'East', (17, 13))
Element 16: (2, (17, 13), ['G', '%', '%', '.'], [(16, 13), (4, 10), (18, 5)], [False, True, True, False], 68, False, [False, False, False, True], 4464, 'East', (18, 13))
Element 17: (2, (18, 13), ['G', '%', '%', '%'], [(17, 13), (4, 9), (18, 4)], [False, True, True, True], 66, False, [False, False, False, False], 4493, 'Stop', (18, 13))
Element 18: (2, (18, 13), ['', '%', '%', '%'], [(16, 13), (5, 9), (17, 4)], [False, True, True, True], 64, False, [False, False, False, False], 4512, 'West', (17, 13))
Element 19: (2, (17, 13), ['', '%', '%', ''], [(16, 12), (6, 9), (17, 5)], [False, True, True, False], 62, False, [False, False, False, False], 4521, 'West', (16, 13))
Element 20: (2, (16, 13), ['%', '', '%', ''], [(16, 11), (7, 9), (17, 4)], [True, False, True, False], 60, False, [False, False, False, False], 4520, 'South', (16, 12))
Element 21: (2, (16, 12), ['', '', '', '%'], [(17, 11), (7, 10), (17, 3)], [False, False, False, True], 58, False, [False, False, False, False], 4539, 'South', (16, 11))
Element 22: (2, (16, 11), ['', '', '', ''], [(18, 11), (7, 11), (16, 3)], [False, False, False, False], 56, False, [False, False, False, False], 5548, 'Stop', (16, 11))
Element 23: (2, (16, 11), ['', '', '', ''], [(18, 10), (8, 11), (16, 4)], [False, False, False, False], 54, False, [False, False, False, False], 5567, 'East', (17, 11))
Element 24: (2, (17, 11), ['', '', '%', ''], [(18, 9), (9, 11), (15, 4)], [False, False, True, False], 52, False, [False, False, False, False], 5586, 'East', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(18, 8), (10, 11), (15, 5)], [False, False, True, True], 50, False, [False, False, False, False], 5605, 'South', (18, 10))
Element 26: (2, (18, 10), ['', '', '', '%'], [(17, 8), (11, 11), (15, 6)], [False, False, False, True], 48, False, [False, False, False, False], 5624, 'South', (18, 9))
Element 27: (2, (18, 9), ['G', '', '', '%'], [(17, 9), (12, 11), (15, 7)], [False, False, False, True], 46, False, [False, False, False, False], 5633, 'South', (18, 8))
Element 28: (2, (18, 8), ['', '%', '', '%'], [(17, 10), (12, 12), (15, 8)], [False, True, False, True], 44, False, [False, False, False, False], 5652, 'West', (17, 8))
Element 29: (2, (17, 8), ['', '%', '', ''], [(16, 10), (12, 13), (15, 9)], [False, True, False, False], 42, False, [False, False, False, False], 6661, 'North', (17, 9))
Element 30: (2, (17, 9), ['G', '', '', ''], [(16, 9), (11, 13), (15, 10)], [False, False, False, False], 40, False, [False, False, False, False], 6670, 'South', (17, 8))
Element 31: (2, (17, 8), ['G', '%', '', ''], [(16, 8), (10, 13), (16, 10)], [False, True, False, False], 38, False, [False, False, False, False], 6679, 'North', (17, 9))
Element 32: (2, (17, 9), ['', '', 'G', ''], [(16, 7), (10, 12), (17, 10)], [False, False, False, False], 36, False, [False, False, False, False], 6688, 'South', (17, 8))
Element 33: (2, (17, 8), ['', '%', '', ''], [(16, 6), (9, 12), (16, 10)], [False, True, False, False], 34, False, [False, False, False, False], 6697, 'East', (18, 8))
