Element 1: (1, (6, 10), ['.', 'F', '.', '.'], [(2, 2), (11, 2), (17, 10)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 9))
Element 2: (1, (6, 9), ['.', '%', '', 'F'], [(2, 1), (12, 2), (18, 10)], [False, True, False, False], 96, False, [True, False, False, False], 2028, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '%', '.', '.'], [(3, 1), (12, 3), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '.', '.'], [(4, 1), (13, 3), (17, 11)], [False, False, False, False], 92, False, [False, True, True, True], 3096, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '.', '%'], [(4, 2), (14, 3), (16, 11)], [False, False, False, True], 90, False, [False, True, True, False], 3135, 'North', (9, 10))
Element 6: (1, (9, 10), ['.', '', '.', '.'], [(5, 2), (14, 2), (16, 12)], [False, False, False, False], 88, False, [True, False, True, True], 3174, 'East', (10, 10))
Element 7: (1, (10, 10), ['', '%', '.', '.'], [(6, 2), (15, 2), (16, 13)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (11, 10))
Element 8: (1, (11, 10), ['', '.', '.', '.'], [(7, 2), (16, 2), (17, 13)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (12, 10))
Element 9: (1, (12, 10), ['', '.', '.', '.'], [(8, 2), (16, 3), (18, 13)], [False, False, False, False], 82, False, [False, True, True, True], 3291, 'East', (13, 10))
Element 10: (1, (13, 10), ['', '.', '.', '.'], [(9, 2), (17, 3), (17, 13)], [False, False, False, False], 80, False, [False, True, True, True], 3320, 'East', (14, 10))
Element 11: (1, (14, 10), ['', '%', '.', '.'], [(9, 1), (17, 4), (16, 13)], [False, True, False, False], 78, False, [False, False, True, True], 4339, 'East', (15, 10))
Element 12: (1, (15, 10), ['', '.', '.', '.'], [(10, 1), (18, 4), (16, 12)], [False, False, False, False], 76, False, [False, True, True, True], 4368, 'East', (16, 10))
Element 13: (1, (16, 10), ['', '.', '', ''], [(11, 1), (18, 5), (15, 12)], [False, False, False, False], 74, False, [False, True, False, False], 4407, 'South', (16, 9))
Element 14: (1, (16, 9), ['.', '.', '', '.'], [(12, 1), (18, 6), (15, 11)], [False, False, False, False], 72, False, [True, True, False, True], 4446, 'East', (17, 9))
Element 15: (1, (17, 9), ['', '.', '', '.'], [(13, 1), (17, 6), (14, 11)], [False, False, False, False], 70, False, [False, True, False, True], 4485, 'East', (18, 9))
Element 16: (1, (18, 9), ['', '.', '', '%'], [(14, 1), (17, 5), (14, 12)], [False, False, False, True], 68, False, [False, True, False, False], 4524, 'South', (18, 8))
Element 17: (1, (18, 8), ['.', '%', '', '%'], [(14, 2), (17, 6), (13, 12)], [False, True, False, True], 66, False, [True, False, False, False], 4543, 'West', (17, 8))
Element 18: (1, (17, 8), ['.', '%', '', ''], [(15, 2), (16, 6), (13, 11)], [False, True, False, False], 64, False, [True, False, False, False], 4572, 'West', (16, 8))
Element 19: (1, (16, 8), ['.', 'G', '', ''], [(16, 2), (16, 7), (12, 11)], [False, False, False, False], 62, False, [True, False, False, False], 4601, 'West', (15, 8))
Element 20: (1, (15, 8), ['.', 'G', '.', ''], [(16, 3), (15, 7), (12, 12)], [False, False, False, False], 60, False, [True, False, True, False], 4630, 'North', (15, 9))
Element 21: (1, (15, 9), ['%', '', '', ''], [(16, 4), (15, 6), (12, 13)], [True, False, False, False], 58, False, [False, False, False, False], 5659, 'South', (15, 8))
Element 22: (1, (15, 8), ['.', '', '', ''], [(15, 4), (15, 5), (11, 13)], [False, False, False, False], 56, False, [True, False, False, False], 5688, 'West', (14, 8))
Element 23: (1, (14, 8), ['.', '.', '%', ''], [(15, 5), (14, 5), (10, 13)], [False, False, True, False], 54, False, [True, True, False, False], 5717, 'South', (14, 7))
Element 24: (1, (14, 7), ['.', 'G', '', ''], [(15, 6), (14, 6), (10, 12)], [False, False, False, False], 52, False, [True, False, False, False], 5746, 'West', (13, 7))
Element 25: (1, (13, 7), ['.', 'G', '.', ''], [(16, 6), (13, 6), (10, 11)], [False, False, False, False], 50, False, [True, False, True, False], 5775, 'North', (13, 8))
Element 26: (1, (13, 8), ['%', '', '.', ''], [(17, 6), (13, 5), (11, 11)], [True, False, False, False], 48, False, [False, False, True, False], 5804, 'North', (13, 9))
Element 27: (1, (13, 9), ['.', '', '', '%'], [(18, 6), (12, 5), (11, 10)], [False, False, False, True], 46, False, [True, False, False, False], 5823, 'West', (12, 9))
Element 28: (1, (12, 9), ['G', '%', '', ''], [(18, 5), (12, 6), (11, 9)], [False, True, False, False], 44, False, [False, False, False, False], 5852, 'East', (13, 9))
Element 29: (1, (13, 9), ['', '', '', '%'], [(18, 4), (12, 7), (11, 8)], [False, False, False, True], 42, False, [False, False, False, False], 5871, 'South', (13, 8))
Element 30: (1, (13, 8), ['%', 'G', '', ''], [(17, 4), (13, 7), (10, 8)], [True, False, False, False], 40, False, [False, False, False, False], 5880, 'North', (13, 9))
Element 31: (1, (13, 9), ['', '', '', '%'], [(17, 5), (14, 7), (10, 7)], [False, False, False, True], 38, False, [False, False, False, False], 6879, 'South', (13, 8))
Element 32: (1, (13, 8), ['%', '', '', 'G'], [(17, 4), (14, 8), (9, 7)], [True, False, False, False], 36, False, [False, False, False, False], 7878, 'South', (13, 7))
Element 33: (1, (13, 7), ['', '', '', ''], [(17, 3), (15, 8), (9, 8)], [False, False, False, False], 34, False, [False, False, False, False], 7887, 'East', (14, 7))
Element 34: (1, (14, 7), ['', '', '', ''], [(17, 4), (16, 8), (8, 8)], [False, False, False, False], 32, False, [False, False, False, False], 7896, 'East', (15, 7))
Element 35: (1, (15, 7), ['', '', '', ''], [(18, 4), (17, 8), (8, 9)], [False, False, False, False], 30, False, [False, False, False, False], 7895, 'East', (16, 7))
Element 36: (1, (16, 7), ['', '', '', '%'], [(18, 5), (18, 8), (8, 10)], [False, False, False, True], 28, False, [False, False, False, False], 7904, 'South', (16, 6))
Element 37: (1, (16, 6), ['', '%', '', ''], [(17, 5), (18, 9), (8, 11)], [False, True, False, False], 26, False, [False, False, False, False], 7913, 'East', (17, 6))
Element 38: (1, (17, 6), ['', '', '%', ''], [(18, 5), (18, 10), (7, 11)], [False, False, True, False], 24, False, [False, False, False, False], 8912, 'East', (18, 6))
