Element 1: (3, (9, 8), ['.', 'F', '.', '.'], [(6, 9), (2, 7), (6, 5)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (9, 7))
Element 2: (3, (9, 7), ['%', '.', '', 'F'], [(7, 9), (3, 7), (7, 5)], [True, False, False, False], 96, False, [False, True, False, False], 3038, 'East', (10, 7))
Element 3: (3, (10, 7), ['', '.', '.', '%'], [(8, 9), (3, 8), (7, 4)], [False, False, False, True], 94, False, [False, True, True, False], 5057, 'North', (10, 8))
Element 4: (3, (10, 8), ['', '', '%', '.'], [(9, 9), (3, 7), (8, 4)], [False, False, True, False], 92, False, [False, False, False, True], 5086, 'East', (11, 8))
Element 5: (3, (11, 8), ['', '%', '.', '%'], [(9, 10), (3, 6), (9, 4)], [False, True, False, True], 90, False, [False, False, True, False], 5125, 'North', (11, 9))
Element 6: (3, (11, 9), ['%', '', '.', '.'], [(10, 10), (4, 6), (10, 4)], [True, False, False, False], 88, False, [False, False, True, True], 5164, 'East', (12, 9))
Element 7: (3, (12, 9), ['', '%', '.', '.'], [(11, 10), (5, 6), (10, 5)], [False, True, False, False], 86, False, [False, False, True, True], 5203, 'East', (13, 9))
Element 8: (3, (13, 9), ['', '.', '.', '%'], [(12, 10), (6, 6), (10, 6)], [False, False, False, True], 84, False, [False, True, True, False], 5242, 'North', (13, 10))
Element 9: (3, (13, 10), ['', '', '.', '.'], [(12, 11), (6, 7), (9, 6)], [False, False, False, False], 82, False, [False, False, True, True], 5281, 'East', (14, 10))
Element 10: (3, (14, 10), ['', '%', '.', '.'], [(13, 11), (5, 7), (9, 5)], [False, True, False, False], 80, False, [False, False, True, True], 5320, 'East', (15, 10))
Element 11: (3, (15, 10), ['', '.', '.', '.'], [(14, 11), (6, 7), (9, 6)], [False, False, False, False], 78, False, [False, True, True, True], 5339, 'East', (16, 10))
Element 12: (3, (16, 10), ['', '.', '.', '.'], [(15, 11), (6, 6), (9, 7)], [False, False, False, False], 76, False, [False, True, True, True], 5358, 'East', (17, 10))
Element 13: (3, (17, 10), ['', '.', '.', '.'], [(16, 11), (6, 5), (10, 7)], [False, False, False, False], 74, False, [False, True, True, True], 5377, 'East', (18, 10))
Element 14: (3, (18, 10), ['', '.', '.', '%'], [(17, 11), (6, 4), (10, 8)], [False, False, False, True], 72, False, [False, True, True, False], 5406, 'North', (18, 11))
Element 15: (3, (18, 11), ['', '', '%', '%'], [(17, 10), (6, 3), (11, 8)], [False, False, True, True], 70, False, [False, False, False, False], 5425, 'West', (17, 11))
Element 16: (3, (17, 11), ['', '', '%', ''], [(17, 9), (7, 3), (11, 9)], [False, False, True, False], 68, False, [False, False, False, False], 5444, 'West', (16, 11))
Element 17: (3, (16, 11), ['', '', '.', ''], [(18, 9), (7, 2), (12, 9)], [False, False, False, False], 66, False, [False, False, True, False], 5463, 'North', (16, 12))
Element 18: (3, (16, 12), ['.', '', '.', '%'], [(18, 8), (8, 2), (13, 9)], [False, False, False, True], 64, False, [True, False, True, False], 5492, 'North', (16, 13))
Element 19: (3, (16, 13), ['%', '', '%', '.'], [(17, 8), (9, 2), (13, 8)], [True, False, True, False], 62, False, [False, False, False, True], 5531, 'East', (17, 13))
