Element 1: (0, (18, 11), ['.', '.', '%', '%'], [(13, 11), (16, 9), (18, 8)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (18, 10))
Element 2: (0, (18, 10), ['.', 'G', '', '%'], [(14, 11), (17, 9), (18, 9)], [False, False, False, True], 96, False, [True, False, False, False], 39, 'West', (17, 10))
Element 3: (0, (17, 10), ['.', '', '.', 'G'], [(15, 11), (17, 8), (18, 10)], [False, False, False, False], 94, False, [True, False, True, False], 68, 'North', (17, 11))
Element 4: (0, (17, 11), ['G', '', '%', 'G'], [(16, 11), (16, 8), (18, 11)], [False, False, True, False], 92, False, [False, False, False, False], 97, 'South', (17, 10))
Element 5: (0, (17, 10), ['.', '', 'G', ''], [(16, 12), (16, 7), (17, 11)], [False, False, False, False], 90, False, [True, False, False, False], 116, 'West', (16, 10))
Element 6: (0, (16, 10), ['.', '', '', 'G'], [(16, 13), (16, 6), (17, 10)], [False, False, False, False], 88, False, [True, False, False, False], 145, 'West', (15, 10))
Element 7: (0, (15, 10), ['.', '.', '', ''], [(17, 13), (17, 6), (17, 9)], [False, False, False, False], 86, False, [True, True, False, False], 174, 'South', (15, 9))
Element 8: (0, (15, 9), ['%', '.', '', ''], [(18, 13), (18, 6), (17, 8)], [True, False, False, False], 84, False, [False, True, False, False], 203, 'South', (15, 8))
Element 9: (0, (15, 8), ['.', '.', '', 'G'], [(17, 13), (18, 5), (16, 8)], [False, False, False, False], 82, False, [True, True, False, False], 222, 'South', (15, 7))
Element 10: (0, (15, 7), ['.', '.', '', ''], [(16, 13), (18, 4), (16, 9)], [False, False, False, False], 80, False, [True, True, False, False], 241, 'South', (15, 6))
Element 11: (0, (15, 6), ['.', '.', '', ''], [(16, 12), (17, 4), (16, 10)], [False, False, False, False], 78, False, [True, True, False, False], 260, 'South', (15, 5))
Element 12: (0, (15, 5), ['.', '.', '', '%'], [(15, 12), (17, 5), (16, 11)], [False, False, False, True], 76, False, [True, True, False, False], 289, 'South', (15, 4))
Element 13: (0, (15, 4), ['%', '%', '', '.'], [(14, 12), (17, 4), (16, 12)], [True, True, False, False], 74, False, [False, False, False, True], 308, 'East', (16, 4))
Element 14: (0, (16, 4), ['', '.', '%', ''], [(13, 12), (17, 3), (16, 13)], [False, False, True, False], 72, False, [False, True, False, False], 337, 'South', (16, 3))
Element 15: (0, (16, 3), ['%', '.', '', ''], [(12, 12), (17, 4), (17, 13)], [True, False, False, False], 70, False, [False, True, False, False], 356, 'South', (16, 2))
Element 16: (0, (16, 2), ['.', '%', '', '%'], [(12, 13), (16, 4), (18, 13)], [False, True, False, True], 68, False, [True, False, False, False], 1365, 'West', (15, 2))
