Element 1: (3, (18, 6), ['.', '.', '%', '%'], [(3, 10), (13, 9), (16, 3)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 5))
Element 2: (3, (18, 5), ['.', '.', '', '%'], [(4, 10), (13, 10), (17, 3)], [False, False, False, True], 96, False, [True, True, False, False], 68, 'South', (18, 4))
Element 3: (3, (18, 4), ['G', '%', '', '%'], [(5, 10), (14, 10), (17, 4)], [False, True, False, True], 94, False, [False, False, False, False], 107, 'North', (18, 5))
Element 4: (3, (18, 5), ['G', '', '', '%'], [(6, 10), (15, 10), (17, 5)], [False, False, False, True], 92, False, [False, False, False, False], 136, 'South', (18, 4))
Element 5: (3, (18, 4), ['', '%', '', '%'], [(6, 9), (16, 10), (17, 6)], [False, True, False, True], 90, False, [False, False, False, False], 1155, 'North', (18, 5))
Element 6: (3, (18, 5), ['', '', '', '%'], [(7, 9), (17, 10), (16, 6)], [False, False, False, True], 88, False, [False, False, False, False], 2174, 'North', (18, 6))
Element 7: (3, (18, 6), ['', '', '%', '%'], [(8, 9), (18, 10), (16, 7)], [False, False, True, True], 86, False, [False, False, False, False], 2203, 'West', (17, 6))
Element 8: (3, (17, 6), ['', '', '%', ''], [(9, 9), (18, 11), (16, 8)], [False, False, True, False], 84, False, [False, False, False, False], 2232, 'South', (17, 5))
Element 9: (3, (17, 5), ['%', '', '', ''], [(9, 10), (17, 11), (17, 8)], [True, False, False, False], 82, False, [False, False, False, False], 2261, 'South', (17, 4))
Element 10: (3, (17, 4), ['.', '', '', ''], [(10, 10), (16, 11), (18, 8)], [False, False, False, False], 80, False, [True, False, False, False], 2290, 'West', (16, 4))
Element 11: (3, (16, 4), ['.', '', '%', ''], [(11, 10), (16, 12), (18, 9)], [False, False, True, False], 78, False, [True, False, False, False], 2329, 'West', (15, 4))
Element 12: (3, (15, 4), ['%', '%', '.', ''], [(12, 10), (16, 13), (17, 9)], [True, True, False, False], 76, False, [False, False, True, False], 2368, 'North', (15, 5))
Element 13: (3, (15, 5), ['.', '', '.', '%'], [(12, 11), (17, 13), (16, 9)], [False, False, False, True], 74, False, [True, False, True, False], 2407, 'North', (15, 6))
Element 14: (3, (15, 6), ['.', '', '.', ''], [(13, 11), (18, 13), (15, 9)], [False, False, False, False], 72, False, [True, False, True, False], 2446, 'North', (15, 7))
Element 15: (3, (15, 7), ['.', '', 'G', ''], [(14, 11), (17, 13), (15, 8)], [False, False, False, False], 70, False, [True, False, False, False], 2475, 'West', (14, 7))
Element 16: (3, (14, 7), ['.', '.', 'G', ''], [(15, 11), (16, 13), (14, 8)], [False, False, False, False], 68, False, [True, True, False, False], 2504, 'South', (14, 6))
Element 17: (3, (14, 6), ['.', '.', '', ''], [(15, 12), (16, 12), (13, 8)], [False, False, False, False], 66, False, [True, True, False, False], 2533, 'South', (14, 5))
Element 18: (3, (14, 5), ['.', '%', '', ''], [(14, 12), (15, 12), (13, 7)], [False, True, False, False], 64, False, [True, False, False, False], 2562, 'West', (13, 5))
Element 19: (3, (13, 5), ['.', '%', 'G', ''], [(13, 12), (15, 11), (13, 6)], [False, True, False, False], 62, False, [True, False, False, False], 2591, 'West', (12, 5))
Element 20: (3, (12, 5), ['%', '%', 'G', ''], [(12, 12), (14, 11), (12, 6)], [True, True, False, False], 60, False, [False, False, False, False], 2620, 'East', (13, 5))
Element 21: (3, (13, 5), ['', '%', '', ''], [(12, 13), (14, 12), (12, 7)], [False, True, False, False], 58, False, [False, False, False, False], 3629, 'East', (14, 5))
Element 22: (3, (14, 5), ['', '%', '', ''], [(11, 13), (13, 12), (12, 6)], [False, True, False, False], 56, False, [False, False, False, False], 3638, 'North', (14, 6))
Element 23: (3, (14, 6), ['', '', '', ''], [(10, 13), (13, 11), (12, 5)], [False, False, False, False], 54, False, [False, False, False, False], 3647, 'West', (13, 6))
Element 24: (3, (13, 6), ['', 'G', '', ''], [(10, 12), (12, 11), (13, 5)], [False, False, False, False], 52, False, [False, False, False, False], 3656, 'North', (13, 7))
Element 25: (3, (13, 7), ['', '', '', ''], [(10, 11), (11, 11), (14, 5)], [False, False, False, False], 50, False, [False, False, False, False], 3675, 'North', (13, 8))
Element 26: (3, (13, 8), ['%', '', '', ''], [(9, 11), (11, 10), (15, 5)], [True, False, False, False], 48, False, [False, False, False, False], 3684, 'East', (14, 8))
Element 27: (3, (14, 8), ['', '', '%', ''], [(9, 12), (11, 9), (15, 6)], [False, False, True, False], 46, False, [False, False, False, False], 3703, 'East', (15, 8))
Element 28: (3, (15, 8), ['', 'G', '', ''], [(9, 11), (11, 8), (15, 7)], [False, False, False, False], 44, False, [False, False, False, False], 3712, 'East', (16, 8))
Element 29: (3, (16, 8), ['', '', '', ''], [(8, 11), (10, 8), (14, 7)], [False, False, False, False], 42, False, [False, False, False, False], 3731, 'East', (17, 8))
Element 30: (3, (17, 8), ['', '%', '', ''], [(7, 11), (10, 7), (14, 6)], [False, True, False, False], 40, False, [False, False, False, False], 5730, 'East', (18, 8))
Element 31: (3, (18, 8), ['', '%', '', '%'], [(7, 10), (9, 7), (14, 7)], [False, True, False, True], 38, False, [False, False, False, False], 6739, 'North', (18, 9))
Element 32: (3, (18, 9), ['', '', '', '%'], [(8, 10), (9, 8), (15, 7)], [False, False, False, True], 36, False, [False, False, False, False], 6758, 'North', (18, 10))
Element 33: (3, (18, 10), ['', '', '', '%'], [(7, 10), (8, 8), (15, 6)], [False, False, False, True], 34, False, [False, False, False, False], 6767, 'North', (18, 11))
Element 34: (3, (18, 11), ['', '', '%', '%'], [(7, 11), (8, 9), (14, 6)], [False, False, True, True], 32, False, [False, False, False, False], 6766, 'West', (17, 11))
Element 35: (3, (17, 11), ['', '', '%', ''], [(6, 11), (9, 9), (15, 6)], [False, False, True, False], 30, False, [False, False, False, False], 6775, 'South', (17, 10))
Element 36: (3, (17, 10), ['', '', '', ''], [(5, 11), (9, 10), (15, 5)], [False, False, False, False], 28, False, [False, False, False, False], 6784, 'South', (17, 9))
Element 37: (3, (17, 9), ['', '', '', ''], [(6, 11), (10, 10), (15, 4)], [False, False, False, False], 26, False, [False, False, False, False], 6783, 'West', (16, 9))
Element 38: (3, (16, 9), ['', '', '', ''], [(7, 11), (10, 11), (16, 4)], [False, False, False, False], 24, False, [False, False, False, False], 6782, 'North', (16, 10))
Element 39: (3, (16, 10), ['', '', '', ''], [(8, 11), (10, 12), (15, 4)], [False, False, False, False], 22, False, [False, False, False, False], 6781, 'North', (16, 11))
Element 40: (3, (16, 11), ['', '', '', ''], [(8, 10), (10, 13), (15, 5)], [False, False, False, False], 20, False, [False, False, False, False], 6780, 'North', (16, 12))
Element 41: (3, (16, 12), ['', '', '', '%'], [(8, 11), (11, 13), (14, 5)], [False, False, False, True], 18, False, [False, False, False, False], 6779, 'North', (16, 13))
Element 42: (3, (16, 13), ['%', '', '%', ''], [(9, 11), (12, 13), (14, 6)], [True, False, True, False], 16, False, [False, False, False, False], 6778, 'East', (17, 13))
Element 43: (3, (17, 13), ['', '%', '%', ''], [(10, 11), (12, 12), (14, 5)], [False, True, True, False], 14, False, [False, False, False, False], 6777, 'East', (18, 13))
Element 44: (3, (18, 13), ['', '%', '%', '%'], [(10, 12), (12, 13), (13, 5)], [False, True, True, True], 12, False, [False, False, False, False], 6776, 'West', (17, 13))
Element 45: (3, (17, 13), ['', '%', '%', ''], [(9, 12), (11, 13), (12, 5)], [False, True, True, False], 10, False, [False, False, False, False], 6775, 'West', (16, 13))
Element 46: (3, (16, 13), ['%', '', '%', ''], [(10, 12), (10, 13), (12, 6)], [True, False, True, False], 8, False, [False, False, False, False], 6774, 'South', (16, 12))
