Element 1: (1, (2, 2), ['.', 'F', '%', '.'], [(14, 8), (3, 6), (15, 8)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 1))
Element 22: (1, (17, 4), ['', '', '', ''], [(13, 6), (11, 9), (15, 11)], [False, False, False, False], 56, False, [False, False, False, False], 4698, 'East', (18, 4))
Element 23: (1, (18, 4), ['', '%', '', '%'], [(13, 7), (12, 9), (15, 10)], [False, True, False, True], 54, False, [False, False, False, False], 4727, 'North', (18, 5))
Element 24: (1, (18, 5), ['', '', '', '%'], [(12, 7), (13, 9), (15, 9)], [False, False, False, True], 52, False, [False, False, False, False], 4756, 'North', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(12, 6), (13, 10), (15, 10)], [False, False, True, True], 50, False, [False, False, False, False], 4775, 'West', (17, 6))
Element 26: (1, (17, 6), ['', '', '%', ''], [(12, 5), (14, 10), (15, 9)], [False, False, True, False], 48, False, [False, False, False, False], 4794, 'South', (17, 5))
Element 27: (1, (17, 5), ['%', '', '', ''], [(12, 6), (14, 11), (15, 10)], [True, False, False, False], 46, False, [False, False, False, False], 4803, 'North', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(12, 7), (14, 12), (15, 11)], [False, False, True, False], 44, False, [False, False, False, False], 4812, 'West', (16, 6))
Element 29: (1, (16, 6), ['', '%', '', ''], [(13, 7), (13, 12), (14, 11)], [False, True, False, False], 42, False, [False, False, False, False], 4821, 'North', (16, 7))
Element 30: (1, (16, 7), ['', '', '', '%'], [(13, 6), (13, 11), (14, 12)], [False, False, False, True], 40, False, [False, False, False, False], 4830, 'North', (16, 8))
Element 31: (1, (16, 8), ['', '', '', ''], [(12, 6), (12, 11), (13, 12)], [False, False, False, False], 38, False, [False, False, False, False], 4839, 'East', (17, 8))
Element 32: (1, (17, 8), ['', '%', '', ''], [(13, 6), (12, 12), (13, 11)], [False, True, False, False], 36, False, [False, False, False, False], 4848, 'East', (18, 8))
Element 33: (1, (18, 8), ['', '%', '', '%'], [(13, 5), (12, 13), (13, 10)], [False, True, False, True], 34, False, [False, False, False, False], 5847, 'North', (18, 9))
Element 34: (1, (18, 9), ['', '', '', '%'], [(12, 5), (11, 13), (12, 10)], [False, False, False, True], 32, False, [False, False, False, False], 5866, 'North', (18, 10))
Element 35: (1, (18, 10), ['', '', '', '%'], [(13, 5), (10, 13), (11, 10)], [False, False, False, True], 30, False, [False, False, False, False], 5885, 'North', (18, 11))
Element 36: (1, (18, 11), ['', '', '%', '%'], [(14, 5), (10, 12), (11, 11)], [False, False, True, True], 28, False, [False, False, False, False], 5904, 'West', (17, 11))
Element 37: (1, (17, 11), ['', '', '%', ''], [(14, 6), (10, 11), (12, 11)], [False, False, True, False], 26, False, [False, False, False, False], 5913, 'South', (17, 10))
Element 38: (1, (17, 10), ['', '', '', ''], [(13, 6), (10, 10), (12, 12)], [False, False, False, False], 24, False, [False, False, False, False], 5922, 'South', (17, 9))
Element 39: (1, (17, 9), ['', '', '', ''], [(14, 6), (9, 10), (12, 13)], [False, False, False, False], 22, False, [False, False, False, False], 5931, 'West', (16, 9))
Element 40: (1, (16, 9), ['', '', '', ''], [(15, 6), (9, 11), (11, 13)], [False, False, False, False], 20, False, [False, False, False, False], 5940, 'North', (16, 10))
Element 41: (1, (16, 10), ['', '', '', ''], [(15, 5), (9, 12), (10, 13)], [False, False, False, False], 18, False, [False, False, False, False], 5949, 'North', (16, 11))
Element 42: (1, (16, 11), ['', '', '', ''], [(14, 5), (9, 11), (10, 12)], [False, False, False, False], 16, False, [False, False, False, False], 5948, 'North', (16, 12))
Element 43: (1, (16, 12), ['', '', '', '%'], [(15, 5), (8, 11), (10, 11)], [False, False, False, True], 14, False, [False, False, False, False], 5957, 'North', (16, 13))
Element 44: (1, (16, 13), ['%', '', '%', ''], [(15, 4), (7, 11), (10, 10)], [True, False, True, False], 12, False, [False, False, False, False], 6956, 'East', (17, 13))
Element 45: (1, (17, 13), ['', '%', '%', ''], [(16, 4), (7, 10), (9, 10)], [False, True, True, False], 10, False, [False, False, False, False], 6965, 'East', (18, 13))
Element 46: (1, (18, 13), ['', '%', '%', '%'], [(16, 3), (7, 9), (9, 9)], [False, True, True, True], 8, False, [False, False, False, False], 7974, 'West', (17, 13))
Element 47: (1, (17, 13), ['', '%', '%', ''], [(16, 2), (6, 9), (8, 9)], [False, True, True, False], 6, False, [False, False, False, False], 8983, 'West', (16, 13))
Element 48: (1, (16, 13), ['%', '', '%', ''], [(15, 2), (6, 10), (8, 10)], [True, False, True, False], 4, False, [False, False, False, False], 9002, 'South', (16, 12))
Element 49: (1, (16, 12), ['', '', '', '%'], [(14, 2), (6, 11), (8, 11)], [False, False, False, True], 2, False, [False, False, False, False], 9011, 'West', (15, 12))
Element 50: (1, (15, 12), ['', '', '%', ''], [(14, 2), (5, 11), (9, 11)], [False, False, True, False], 0, False, [False, False, False, False], 9020, 'Stop', (15, 12))
Element 51: #0#
