Element 1: (0, (6, 11), ['.', '.', '%', 'F'], [(8, 9), (8, 11), (15, 11)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (7, 11))
Element 30: (0, (18, 10), ['', '', '', '%'], [(17, 11), (16, 6), (12, 1)], [False, False, False, True], 40, False, [False, False, False, False], 4641, 'North', (18, 11))
Element 31: (0, (18, 11), ['', '', '%', '%'], [(17, 10), (17, 6), (13, 1)], [False, False, True, True], 38, False, [False, False, False, False], 4650, 'West', (17, 11))
Element 32: (0, (17, 11), ['', '', '%', ''], [(18, 10), (18, 6), (14, 1)], [False, False, True, False], 36, False, [False, False, False, False], 4659, 'South', (17, 10))
Element 33: (0, (17, 10), ['', '', '', ''], [(18, 9), (18, 5), (13, 1)], [False, False, False, False], 34, False, [False, False, False, False], 4658, 'South', (17, 9))
Element 34: (0, (17, 9), ['', '', '', ''], [(18, 8), (18, 4), (12, 1)], [False, False, False, False], 32, False, [False, False, False, False], 4657, 'West', (16, 9))
Element 35: (0, (16, 9), ['', '', '', ''], [(17, 8), (17, 4), (11, 1)], [False, False, False, False], 30, False, [False, False, False, False], 4666, 'North', (16, 10))
Element 36: (0, (16, 10), ['', '', '', ''], [(17, 9), (17, 5), (11, 2)], [False, False, False, False], 28, False, [False, False, False, False], 4675, 'North', (16, 11))
Element 37: (0, (16, 11), ['', '', '', ''], [(16, 9), (17, 4), (11, 3)], [False, False, False, False], 26, False, [False, False, False, False], 4684, 'North', (16, 12))
Element 38: (0, (16, 12), ['', '', '', '%'], [(16, 10), (17, 3), (10, 3)], [False, False, False, True], 24, False, [False, False, False, False], 4693, 'North', (16, 13))
Element 39: (0, (16, 13), ['%', '', '%', ''], [(15, 10), (16, 3), (10, 4)], [True, False, True, False], 22, False, [False, False, False, False], 4702, 'East', (17, 13))
Element 40: (0, (17, 13), ['', '%', '%', ''], [(15, 11), (16, 4), (10, 5)], [False, True, True, False], 20, False, [False, False, False, False], 4711, 'East', (18, 13))
Element 41: (0, (18, 13), ['', '%', '%', '%'], [(14, 11), (15, 4), (10, 6)], [False, True, True, True], 18, False, [False, False, False, False], 4720, 'West', (17, 13))
Element 42: (0, (17, 13), ['', '%', '%', ''], [(14, 10), (15, 5), (10, 7)], [False, True, True, False], 16, False, [False, False, False, False], 5719, 'West', (16, 13))
Element 43: (0, (16, 13), ['%', '', '%', ''], [(13, 10), (14, 5), (9, 7)], [True, False, True, False], 14, False, [False, False, False, False], 6728, 'South', (16, 12))
Element 44: (0, (16, 12), ['', '', '', '%'], [(13, 9), (14, 6), (9, 8)], [False, False, False, True], 12, False, [False, False, False, False], 6757, 'West', (15, 12))
Element 45: (0, (15, 12), ['', '', '%', ''], [(13, 8), (14, 7), (10, 8)], [False, False, True, False], 10, False, [False, False, False, False], 6786, 'South', (15, 11))
Element 46: (0, (15, 11), ['', '', '', ''], [(14, 8), (13, 7), (11, 8)], [False, False, False, False], 8, False, [False, False, False, False], 6815, 'West', (14, 11))
Element 47: (0, (14, 11), ['', '', '', ''], [(15, 8), (13, 6), (11, 9)], [False, False, False, False], 6, False, [False, False, False, False], 6834, 'North', (14, 12))
Element 48: (0, (14, 12), ['', '', '%', ''], [(16, 8), (13, 5), (12, 9)], [False, False, True, False], 4, False, [False, False, False, False], 6853, 'West', (13, 12))
Element 49: (0, (13, 12), ['', '', '%', ''], [(16, 7), (12, 5), (13, 9)], [False, False, True, False], 2, False, [False, False, False, False], 6862, 'South', (13, 11))
Element 50: (0, (13, 11), ['', 'G', '', ''], [(16, 6), (12, 6), (13, 10)], [False, False, False, False], 0, False, [False, False, False, False], 6871, 'Stop', (13, 11))
Element 51: #0#
