Element 1: (2, (9, 8), ['.', 'F', '.', '.'], [(15, 6), (7, 9), (10, 6)], [False, False, False, False], 98, False, [True, False, True, True], 1009, 'South', (9, 7))
Element 2: (2, (9, 7), ['%', '.', '', 'G'], [(16, 6), (6, 9), (10, 7)], [True, False, False, False], 96, False, [False, True, False, False], 4018, 'South', (9, 6))
Element 3: (2, (9, 6), ['%', '.', '', ''], [(17, 6), (6, 10), (10, 8)], [True, False, False, False], 94, False, [False, True, False, False], 4057, 'South', (9, 5))
Element 4: (2, (9, 5), ['%', '.', '', '.'], [(18, 6), (7, 10), (11, 8)], [True, False, False, False], 92, False, [False, True, False, True], 4096, 'East', (10, 5))
Element 5: (2, (10, 5), ['', '.', '', '%'], [(18, 5), (7, 11), (11, 9)], [False, False, False, True], 90, False, [False, True, False, False], 5125, 'South', (10, 4))
Element 6: (2, (10, 4), ['.', '.', '', '%'], [(18, 4), (8, 11), (12, 9)], [False, False, False, True], 88, False, [True, True, False, False], 5164, 'South', (10, 3))
Element 7: (2, (10, 3), ['%', '.', '', '.'], [(17, 4), (9, 11), (13, 9)], [True, False, False, False], 86, False, [False, True, False, True], 5203, 'East', (11, 3))
Element 8: (2, (11, 3), ['', '.', '%', '.'], [(17, 5), (10, 11), (13, 10)], [False, False, True, False], 84, False, [False, True, False, True], 5242, 'East', (12, 3))
Element 9: (2, (12, 3), ['', '.', '%', '.'], [(17, 4), (11, 11), (14, 10)], [False, False, True, False], 82, False, [False, True, False, True], 5271, 'East', (13, 3))
Element 10: (2, (13, 3), ['', '%', '%', '.'], [(17, 3), (12, 11), (15, 10)], [False, True, True, False], 80, False, [False, False, False, True], 5310, 'East', (14, 3))
Element 11: (2, (14, 3), ['', '.', '%', '%'], [(16, 3), (13, 11), (16, 10)], [False, False, True, True], 78, False, [False, True, False, False], 5349, 'South', (14, 2))
Element 12: (2, (14, 2), ['%', '.', '', '.'], [(16, 4), (14, 11), (17, 10)], [True, False, False, False], 76, False, [False, True, False, True], 5388, 'East', (15, 2))
Element 13: (2, (15, 2), ['', '%', '%', '.'], [(15, 4), (15, 11), (18, 10)], [False, True, True, False], 74, False, [False, False, False, True], 5427, 'East', (16, 2))
Element 14: (2, (16, 2), ['', '%', '', '%'], [(15, 5), (16, 11), (18, 11)], [False, True, False, True], 72, False, [False, False, False, False], 5466, 'North', (16, 3))
Element 15: (2, (16, 3), ['%', '', '', ''], [(14, 5), (16, 12), (17, 11)], [True, False, False, False], 70, False, [False, False, False, False], 5495, 'East', (17, 3))
Element 16: (2, (17, 3), ['', '%', '', '%'], [(13, 5), (16, 13), (16, 11)], [False, True, False, True], 68, False, [False, False, False, False], 5514, 'North', (17, 4))
Element 17: (2, (17, 4), ['', '', '', ''], [(13, 6), (17, 13), (16, 12)], [False, False, False, False], 66, False, [False, False, False, False], 5533, 'East', (18, 4))
Element 18: (2, (18, 4), ['', '%', '', '%'], [(13, 7), (18, 13), (15, 12)], [False, True, False, True], 64, False, [False, False, False, False], 5562, 'North', (18, 5))
Element 19: (2, (18, 5), ['', '', '', '%'], [(14, 7), (17, 13), (14, 12)], [False, False, False, True], 62, False, [False, False, False, False], 5581, 'North', (18, 6))
Element 20: (2, (18, 6), ['', '', '%', '%'], [(15, 7), (16, 13), (13, 12)], [False, False, True, True], 60, False, [False, False, False, False], 5600, 'West', (17, 6))
Element 21: (2, (17, 6), ['', '', '%', ''], [(16, 7), (16, 12), (12, 12)], [False, False, True, False], 58, False, [False, False, False, False], 5619, 'South', (17, 5))
Element 22: (2, (17, 5), ['%', '', '', ''], [(16, 8), (15, 12), (12, 13)], [True, False, False, False], 56, False, [False, False, False, False], 6628, 'North', (17, 6))
Element 23: (2, (17, 6), ['', '', '%', ''], [(17, 8), (14, 12), (11, 13)], [False, False, True, False], 54, False, [False, False, False, False], 6647, 'West', (16, 6))
Element 24: (2, (16, 6), ['', '%', '', ''], [(18, 8), (13, 12), (10, 13)], [False, True, False, False], 52, False, [False, False, False, False], 6666, 'North', (16, 7))
