Element 1: (0, (9, 2), ['.', 'F', '%', '.'], [(6, 6), (15, 11), (16, 9)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (9, 1))
Element 30: (0, (17, 9), ['', '', '', ''], [(9, 10), (10, 13), (18, 4)], [False, False, False, False], 40, False, [False, False, False, False], 4831, 'West', (16, 9))
Element 31: (0, (16, 9), ['', '', '', ''], [(9, 9), (11, 13), (18, 5)], [False, False, False, False], 38, False, [False, False, False, False], 4840, 'North', (16, 10))
Element 32: (0, (16, 10), ['', '', '', ''], [(8, 9), (12, 13), (18, 6)], [False, False, False, False], 36, False, [False, False, False, False], 4849, 'North', (16, 11))
Element 33: (0, (16, 11), ['', '', '', ''], [(7, 9), (12, 12), (17, 6)], [False, False, False, False], 34, False, [False, False, False, False], 5848, 'North', (16, 12))
Element 34: (0, (16, 12), ['', '', '', '%'], [(6, 9), (13, 12), (17, 5)], [False, False, False, True], 32, False, [False, False, False, False], 6847, 'North', (16, 13))
Element 35: (0, (16, 13), ['%', '', '%', ''], [(6, 10), (13, 11), (17, 6)], [True, False, True, False], 30, False, [False, False, False, False], 6856, 'East', (17, 13))
Element 36: (0, (17, 13), ['', '%', '%', ''], [(7, 10), (12, 11), (18, 6)], [False, True, True, False], 28, False, [False, False, False, False], 6865, 'East', (18, 13))
Element 37: (0, (18, 13), ['', '%', '%', '%'], [(7, 11), (12, 10), (18, 5)], [False, True, True, True], 26, False, [False, False, False, False], 7864, 'West', (17, 13))
Element 38: (0, (17, 13), ['', '%', '%', ''], [(8, 11), (12, 9), (17, 5)], [False, True, True, False], 24, False, [False, False, False, False], 7873, 'West', (16, 13))
Element 39: (0, (16, 13), ['%', '', '%', ''], [(8, 10), (13, 9), (18, 5)], [True, False, True, False], 22, False, [False, False, False, False], 7882, 'South', (16, 12))
Element 40: (0, (16, 12), ['', '', '', '%'], [(8, 11), (13, 8), (18, 4)], [False, False, False, True], 20, False, [False, False, False, False], 7881, 'West', (15, 12))
Element 41: (0, (15, 12), ['', '', '%', ''], [(7, 11), (14, 8), (17, 4)], [False, False, True, False], 18, False, [False, False, False, False], 7880, 'South', (15, 11))
Element 42: (0, (15, 11), ['', '', '', ''], [(6, 11), (15, 8), (17, 5)], [False, False, False, False], 16, False, [False, False, False, False], 7889, 'South', (15, 10))
Element 43: (0, (15, 10), ['', '', '', ''], [(5, 11), (16, 8), (17, 4)], [False, False, False, False], 14, False, [False, False, False, False], 7898, 'South', (15, 9))
Element 44: (0, (15, 9), ['%', '', '', ''], [(5, 10), (17, 8), (17, 3)], [True, False, False, False], 12, False, [False, False, False, False], 7907, 'South', (15, 8))
Element 45: (0, (15, 8), ['', '', '', ''], [(5, 9), (18, 8), (16, 3)], [False, False, False, False], 10, False, [False, False, False, False], 7916, 'South', (15, 7))
Element 46: (0, (15, 7), ['', '', '', ''], [(4, 9), (18, 9), (16, 2)], [False, False, False, False], 8, False, [False, False, False, False], 7925, 'South', (15, 6))
Element 47: (0, (15, 6), ['', '', '', ''], [(4, 10), (18, 10), (15, 2)], [False, False, False, False], 6, False, [False, False, False, False], 7934, 'South', (15, 5))
Element 48: (0, (15, 5), ['', '', '', '%'], [(3, 10), (17, 10), (14, 2)], [False, False, False, True], 4, False, [False, False, False, False], 7943, 'South', (15, 4))
Element 49: (0, (15, 4), ['%', '%', '', ''], [(3, 11), (17, 9), (14, 3)], [True, True, False, False], 2, False, [False, False, False, False], 7962, 'East', (16, 4))
Element 50: (0, (16, 4), ['', '', '%', ''], [(3, 12), (16, 9), (13, 3)], [False, False, True, False], 0, False, [False, False, False, False], 7981, 'Stop', (16, 4))
Element 51: #0#
