Element 1: (3, (9, 8), ['.', 'F', '.', '.'], [(14, 7), (3, 11), (5, 4)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'South', (9, 7))
Element 18: (3, (17, 13), ['', '%', '%', ''], [(13, 9), (3, 10), (12, 10)], [False, True, True, False], 64, False, [False, False, False, False], 4532, 'West', (16, 13))
Element 19: (3, (16, 13), ['%', '', '%', ''], [(13, 10), (4, 10), (12, 11)], [True, False, True, False], 62, False, [False, False, False, False], 4551, 'South', (16, 12))
Element 20: (3, (16, 12), ['.', '', '', '%'], [(13, 11), (5, 10), (12, 12)], [False, False, False, True], 60, False, [True, False, False, False], 4580, 'West', (15, 12))
Element 21: (3, (15, 12), ['.', '.', '%', ''], [(14, 11), (6, 10), (12, 13)], [False, False, True, False], 58, False, [True, True, False, False], 5609, 'South', (15, 11))
Element 22: (3, (15, 11), ['', '', '', ''], [(14, 12), (6, 9), (11, 13)], [False, False, False, False], 56, False, [False, False, False, False], 6638, 'West', (14, 11))
Element 23: (3, (14, 11), ['', '', '', ''], [(13, 12), (7, 9), (10, 13)], [False, False, False, False], 54, False, [False, False, False, False], 7657, 'North', (14, 12))
Element 24: (3, (14, 12), ['', '', '%', ''], [(12, 12), (8, 9), (10, 12)], [False, False, True, False], 52, False, [False, False, False, False], 7676, 'West', (13, 12))
Element 25: (3, (13, 12), ['', '', '%', ''], [(12, 13), (9, 9), (10, 11)], [False, False, True, False], 50, False, [False, False, False, False], 7695, 'South', (13, 11))
Element 26: (3, (13, 11), ['', '', '', ''], [(11, 13), (9, 10), (11, 11)], [False, False, False, False], 48, False, [False, False, False, False], 7714, 'West', (12, 11))
Element 27: (3, (12, 11), ['', '', '', ''], [(10, 13), (10, 10), (10, 11)], [False, False, False, False], 46, False, [False, False, False, False], 7723, 'North', (12, 12))
Element 28: (3, (12, 12), ['%', '', '', ''], [(10, 12), (11, 10), (10, 10)], [True, False, False, False], 44, False, [False, False, False, False], 7722, 'North', (12, 13))
Element 29: (3, (12, 13), ['', '', '%', '%'], [(9, 12), (12, 10), (9, 10)], [False, False, True, True], 42, False, [False, False, False, False], 7731, 'West', (11, 13))
Element 30: (3, (11, 13), ['', '%', '%', ''], [(9, 11), (13, 10), (8, 10)], [False, True, True, False], 40, False, [False, False, False, False], 7750, 'West', (10, 13))
Element 31: (3, (10, 13), ['%', '', '%', ''], [(8, 11), (14, 10), (7, 10)], [True, False, True, False], 38, False, [False, False, False, False], 7769, 'South', (10, 12))
Element 32: (3, (10, 12), ['', '', '', '%'], [(7, 11), (15, 10), (7, 9)], [False, False, False, True], 36, False, [False, False, False, False], 8768, 'South', (10, 11))
Element 33: (3, (10, 11), ['', '', '', ''], [(6, 11), (16, 10), (8, 9)], [False, False, False, False], 34, False, [False, False, False, False], 8777, 'East', (11, 11))
Element 34: (3, (11, 11), ['', '', '%', ''], [(5, 11), (17, 10), (8, 8)], [False, False, True, False], 32, False, [False, False, False, False], 8796, 'South', (11, 10))
Element 35: (3, (11, 10), ['', '', '', ''], [(5, 10), (18, 10), (9, 8)], [False, False, False, False], 30, False, [False, False, False, False], 8795, 'East', (12, 10))
Element 36: (3, (12, 10), ['', '', '', ''], [(5, 9), (18, 11), (9, 9)], [False, False, False, False], 28, False, [False, False, False, False], 8804, 'West', (11, 10))
Element 37: (3, (11, 10), ['', '', '', ''], [(4, 9), (17, 11), (9, 8)], [False, False, False, False], 26, False, [False, False, False, False], 8813, 'West', (10, 10))
Element 38: (3, (10, 10), ['', '%', '', ''], [(4, 10), (16, 11), (8, 8)], [False, True, False, False], 24, False, [False, False, False, False], 8812, 'West', (9, 10))
Element 39: (3, (9, 10), ['', '', '', ''], [(3, 10), (16, 12), (8, 9)], [False, False, False, False], 22, False, [False, False, False, False], 8811, 'North', (9, 11))
Element 40: (3, (9, 11), ['', '', '', ''], [(3, 11), (16, 13), (9, 9)], [False, False, False, False], 20, False, [False, False, False, False], 8810, 'North', (9, 12))
Element 41: (3, (9, 12), ['%', '', '%', ''], [(3, 12), (17, 13), (8, 9)], [True, False, True, False], 18, False, [False, False, False, False], 8809, 'South', (9, 11))
Element 42: (3, (9, 11), ['', '', '', ''], [(3, 13), (18, 13), (7, 9)], [False, False, False, False], 16, False, [False, False, False, False], 8808, 'West', (8, 11))
Element 43: (3, (8, 11), ['', '', '%', ''], [(4, 13), (17, 13), (6, 9)], [False, False, True, False], 14, False, [False, False, False, False], 8807, 'South', (8, 10))
Element 44: (3, (8, 10), ['', '', '', ''], [(5, 13), (16, 13), (6, 10)], [False, False, False, False], 12, False, [False, False, False, False], 8806, 'South', (8, 9))
Element 45: (3, (8, 9), ['', '', '', ''], [(6, 13), (16, 12), (6, 11)], [False, False, False, False], 10, False, [False, False, False, False], 8805, 'East', (9, 9))
Element 46: (3, (9, 9), ['', '', '', '%'], [(7, 13), (15, 12), (7, 11)], [False, False, False, True], 8, False, [False, False, False, False], 8804, 'West', (8, 9))
Element 47: (3, (8, 9), ['', '', '', ''], [(6, 13), (15, 11), (8, 11)], [False, False, False, False], 6, False, [False, False, False, False], 8803, 'South', (8, 8))
Element 48: (3, (8, 8), ['%', '%', '', ''], [(5, 13), (14, 11), (9, 11)], [True, True, False, False], 4, False, [False, False, False, False], 8802, 'North', (8, 9))
Element 49: (3, (8, 9), ['', '', '', ''], [(4, 13), (14, 12), (9, 12)], [False, False, False, False], 2, False, [False, False, False, False], 8801, 'West', (7, 9))
Element 50: (3, (7, 9), ['', '%', '', ''], [(4, 13), (14, 12), (9, 12)], [False, True, False, False], 0, False, [False, False, False, False], 8800, 'Stop', (7, 9))
Element 51: #0#
