Element 1: (3, (12, 7), ['%', '.', '%', '.'], [(3, 10), (6, 10), (9, 7)], [True, False, True, False], 98, False, [False, True, False, True], 1019, 'East', (13, 7))
Element 2: (3, (13, 7), ['', '.', '.', '.'], [(4, 10), (6, 9), (10, 7)], [False, False, False, False], 96, False, [False, True, True, True], 3038, 'East', (14, 7))
Element 3: (3, (14, 7), ['', '.', '.', '.'], [(4, 9), (7, 9), (10, 8)], [False, False, False, False], 94, False, [False, True, True, True], 4067, 'East', (15, 7))
Element 4: (3, (15, 7), ['', '.', '.', '.'], [(5, 9), (8, 9), (11, 8)], [False, False, False, False], 92, False, [False, True, True, True], 4106, 'East', (16, 7))
Element 5: (3, (16, 7), ['', '.', '.', '%'], [(6, 9), (9, 9), (11, 9)], [False, False, False, True], 90, False, [False, True, True, False], 4135, 'North', (16, 8))
Element 6: (3, (16, 8), ['.', '', '.', '.'], [(7, 9), (9, 10), (12, 9)], [False, False, False, False], 88, False, [True, False, True, True], 4164, 'East', (17, 8))
Element 7: (3, (17, 8), ['', '%', '.', '.'], [(7, 10), (10, 10), (13, 9)], [False, True, False, False], 86, False, [False, False, True, True], 4203, 'East', (18, 8))
Element 8: (3, (18, 8), ['', '%', '.', '%'], [(7, 11), (11, 10), (13, 10)], [False, True, False, True], 84, False, [False, False, True, False], 5232, 'North', (18, 9))
Element 9: (3, (18, 9), ['.', '', '.', '%'], [(8, 11), (12, 10), (14, 10)], [False, False, False, True], 82, False, [True, False, True, False], 5271, 'North', (18, 10))
Element 10: (3, (18, 10), ['.', '', '.', '%'], [(9, 11), (12, 11), (15, 10)], [False, False, False, True], 80, False, [True, False, True, False], 5310, 'North', (18, 11))
Element 11: (3, (18, 11), ['.', '', '%', '%'], [(10, 11), (13, 11), (16, 10)], [False, False, True, True], 78, False, [True, False, False, False], 5349, 'West', (17, 11))
Element 12: (3, (17, 11), ['.', 'G', '%', ''], [(11, 11), (14, 11), (17, 10)], [False, False, True, False], 76, False, [True, False, False, False], 5388, 'West', (16, 11))
Element 13: (3, (16, 11), ['G', '', '.', ''], [(12, 11), (15, 11), (17, 9)], [False, False, False, False], 74, False, [False, False, True, False], 5417, 'North', (16, 12))
Element 14: (3, (16, 12), ['G', '', '.', '%'], [(12, 12), (15, 12), (16, 9)], [False, False, False, True], 72, False, [False, False, True, False], 5456, 'North', (16, 13))
Element 15: (3, (16, 13), ['%', '', '%', '.'], [(12, 13), (14, 12), (15, 9)], [True, False, True, False], 70, False, [False, False, False, True], 6485, 'East', (17, 13))
Element 16: (3, (17, 13), ['', '%', '%', '.'], [(11, 13), (13, 12), (15, 8)], [False, True, True, False], 68, False, [False, False, False, True], 6524, 'East', (18, 13))
Element 17: (3, (18, 13), ['', '%', '%', '%'], [(10, 13), (12, 12), (14, 8)], [False, True, True, True], 66, False, [False, False, False, False], 6553, 'West', (17, 13))
Element 18: (3, (17, 13), ['', '%', '%', ''], [(10, 12), (12, 13), (13, 8)], [False, True, True, False], 64, False, [False, False, False, False], 6572, 'West', (16, 13))
Element 19: (3, (16, 13), ['%', '', '%', ''], [(9, 12), (11, 13), (13, 7)], [True, False, True, False], 62, False, [False, False, False, False], 6581, 'South', (16, 12))
Element 20: (3, (16, 12), ['', '', '', '%'], [(10, 12), (10, 13), (13, 6)], [False, False, False, True], 60, False, [False, False, False, False], 6590, 'South', (16, 11))
Element 21: (3, (16, 11), ['', '', '', ''], [(9, 12), (10, 12), (14, 6)], [False, False, False, False], 58, False, [False, False, False, False], 6599, 'South', (16, 10))
Element 22: (3, (16, 10), ['', '', '', ''], [(9, 12), (10, 11), (15, 6)], [False, False, False, False], 56, False, [False, False, False, False], 6608, 'East', (17, 10))
Element 23: (3, (17, 10), ['', '', '', ''], [(9, 12), (11, 11), (16, 6)], [False, False, False, False], 54, False, [False, False, False, False], 6617, 'South', (17, 9))
Element 24: (3, (17, 9), ['', '', '', ''], [(10, 12), (10, 11), (17, 6)], [False, False, False, False], 52, False, [False, False, False, False], 6626, 'West', (16, 9))
Element 25: (3, (16, 9), ['', '', '', ''], [(10, 12), (9, 11), (18, 6)], [False, False, False, False], 50, False, [False, False, False, False], 6635, 'West', (15, 9))
Element 26: (3, (15, 9), ['%', '', '', ''], [(10, 12), (9, 12), (18, 5)], [True, False, False, False], 48, False, [False, False, False, False], 6644, 'North', (15, 10))
Element 27: (3, (15, 10), ['', '', '', ''], [(10, 11), (9, 11), (18, 4)], [False, False, False, False], 46, False, [False, False, False, False], 6653, 'North', (15, 11))
Element 28: (3, (15, 11), ['', '', '', ''], [(11, 11), (8, 11), (17, 4)], [False, False, False, False], 44, False, [False, False, False, False], 6662, 'North', (15, 12))
Element 29: (3, (15, 12), ['', '', '%', ''], [(12, 11), (8, 10), (17, 5)], [False, False, True, False], 42, False, [False, False, False, False], 6681, 'West', (14, 12))
Element 30: (3, (14, 12), ['', '', '%', ''], [(12, 10), (7, 10), (17, 4)], [False, False, True, False], 40, False, [False, False, False, False], 6680, 'South', (14, 11))
Element 31: (3, (14, 11), ['', '', '', ''], [(13, 10), (7, 11), (17, 3)], [False, False, False, False], 38, False, [False, False, False, False], 6689, 'South', (14, 10))
Element 32: (3, (14, 10), ['', '%', '', ''], [(13, 11), (6, 11), (16, 3)], [False, True, False, False], 36, False, [False, False, False, False], 6708, 'West', (13, 10))
Element 33: (3, (13, 10), ['', '', '', ''], [(14, 11), (5, 11), (16, 4)], [False, False, False, False], 34, False, [False, False, False, False], 6727, 'North', (13, 11))
Element 34: (3, (13, 11), ['', '', '', ''], [(15, 11), (6, 11), (15, 4)], [False, False, False, False], 32, False, [False, False, False, False], 6736, 'North', (13, 12))
Element 35: (3, (13, 12), ['', '', '%', ''], [(16, 11), (7, 11), (15, 5)], [False, False, True, False], 30, False, [False, False, False, False], 6745, 'West', (12, 12))
Element 36: (3, (12, 12), ['%', '', '', ''], [(17, 11), (7, 10), (14, 5)], [True, False, False, False], 28, False, [False, False, False, False], 6754, 'North', (12, 13))
Element 37: (3, (12, 13), ['', '', '%', '%'], [(18, 11), (8, 10), (13, 5)], [False, False, True, True], 26, False, [False, False, False, False], 6763, 'West', (11, 13))
Element 38: (3, (11, 13), ['', '%', '%', ''], [(18, 10), (8, 11), (12, 5)], [False, True, True, False], 24, False, [False, False, False, False], 6772, 'West', (10, 13))
Element 39: (3, (10, 13), ['%', '', '%', ''], [(18, 9), (7, 11), (12, 6)], [True, False, True, False], 22, False, [False, False, False, False], 6781, 'South', (10, 12))
Element 40: (3, (10, 12), ['', '', '', '%'], [(18, 8), (8, 11), (12, 7)], [False, False, False, True], 20, False, [False, False, False, False], 6780, 'South', (10, 11))
Element 41: (3, (10, 11), ['G', '', '', ''], [(17, 8), (9, 11), (12, 6)], [False, False, False, False], 18, False, [False, False, False, False], 6779, 'East', (11, 11))
Element 42: (3, (11, 11), ['G', '', '%', ''], [(17, 9), (10, 11), (12, 5)], [False, False, True, False], 16, False, [False, False, False, False], 6778, 'East', (12, 11))
Element 43: (3, (12, 11), ['', '', '', ''], [(17, 10), (10, 12), (13, 5)], [False, False, False, False], 14, False, [False, False, False, False], 6777, 'South', (12, 10))
Element 44: (3, (12, 10), ['', '', '', ''], [(16, 10), (10, 13), (14, 5)], [False, False, False, False], 12, False, [False, False, False, False], 6776, 'South', (12, 9))
