Element 1: (0, (6, 10), ['.', 'F', '.', '.'], [(2, 11), (5, 2), (10, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 9))
Element 2: (0, (6, 9), ['.', '%', '', 'F'], [(3, 11), (6, 2), (10, 13)], [False, True, False, False], 96, False, [True, False, False, False], 1029, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '%', '.', '.'], [(3, 12), (7, 2), (11, 13)], [False, True, False, False], 94, False, [False, False, True, True], 2058, 'East', (8, 9))
Element 4: (0, (8, 9), ['', '.', '.', '.'], [(3, 13), (8, 2), (12, 13)], [False, False, False, False], 92, False, [False, True, True, True], 3087, 'East', (9, 9))
Element 5: (0, (9, 9), ['', '.', '.', '%'], [(4, 13), (9, 2), (12, 12)], [False, False, False, True], 90, False, [False, True, True, False], 4116, 'North', (9, 10))
Element 6: (0, (9, 10), ['.', '', '.', '.'], [(5, 13), (9, 1), (13, 12)], [False, False, False, False], 88, False, [True, False, True, True], 6135, 'East', (10, 10))
Element 7: (0, (10, 10), ['', '%', '.', '.'], [(6, 13), (10, 1), (14, 12)], [False, True, False, False], 86, False, [False, False, True, True], 6174, 'East', (11, 10))
Element 8: (0, (11, 10), ['', '.', '.', '.'], [(7, 13), (11, 1), (15, 12)], [False, False, False, False], 84, False, [False, True, True, True], 6213, 'East', (12, 10))
Element 9: (0, (12, 10), ['', '.', '.', '.'], [(6, 13), (12, 1), (16, 12)], [False, False, False, False], 82, False, [False, True, True, True], 6242, 'East', (13, 10))
Element 10: (0, (13, 10), ['', '.', '.', '.'], [(5, 13), (13, 1), (16, 13)], [False, False, False, False], 80, False, [False, True, True, True], 6271, 'East', (14, 10))
Element 11: (0, (14, 10), ['', '%', '.', '.'], [(4, 13), (14, 1), (17, 13)], [False, True, False, False], 78, False, [False, False, True, True], 6300, 'East', (15, 10))
Element 12: (0, (15, 10), ['', '.', '.', '.'], [(3, 13), (14, 2), (18, 13)], [False, False, False, False], 76, False, [False, True, True, True], 6329, 'East', (16, 10))
Element 13: (0, (16, 10), ['', '.', '.', '.'], [(2, 13), (15, 2), (17, 13)], [False, False, False, False], 74, False, [False, True, True, True], 6358, 'East', (17, 10))
Element 14: (0, (17, 10), ['', '.', '.', '.'], [(2, 12), (16, 2), (16, 13)], [False, False, False, False], 72, False, [False, True, True, True], 6387, 'East', (18, 10))
Element 15: (0, (18, 10), ['', '.', '.', '%'], [(1, 12), (16, 3), (16, 12)], [False, False, False, True], 70, False, [False, True, True, False], 6416, 'North', (18, 11))
Element 16: (0, (18, 11), ['.', '', '%', '%'], [(1, 11), (17, 3), (16, 11)], [False, False, True, True], 68, False, [True, False, False, False], 6455, 'West', (17, 11))
Element 17: (0, (17, 11), ['', '', '%', ''], [(1, 10), (17, 4), (15, 11)], [False, False, True, False], 66, False, [False, False, False, False], 6494, 'West', (16, 11))
Element 18: (0, (16, 11), ['', '', '', ''], [(2, 10), (18, 4), (14, 11)], [False, False, False, False], 64, False, [False, False, False, False], 6523, 'North', (16, 12))
Element 19: (0, (16, 12), ['', '', '', '%'], [(3, 10), (18, 5), (13, 11)], [False, False, False, True], 62, False, [False, False, False, False], 6552, 'North', (16, 13))
Element 20: (0, (16, 13), ['%', '', '%', ''], [(4, 10), (18, 6), (12, 11)], [True, False, True, False], 60, False, [False, False, False, False], 6581, 'East', (17, 13))
Element 21: (0, (17, 13), ['', '%', '%', ''], [(5, 10), (17, 6), (11, 11)], [False, True, True, False], 58, False, [False, False, False, False], 6610, 'East', (18, 13))
Element 22: (0, (18, 13), ['', '%', '%', '%'], [(5, 11), (17, 5), (10, 11)], [False, True, True, True], 56, False, [False, False, False, False], 6639, 'West', (17, 13))
Element 23: (0, (17, 13), ['', '%', '%', ''], [(6, 11), (17, 6), (9, 11)], [False, True, True, False], 54, False, [False, False, False, False], 6658, 'West', (16, 13))
Element 24: (0, (16, 13), ['%', '', '%', ''], [(7, 11), (16, 6), (9, 12)], [True, False, True, False], 52, False, [False, False, False, False], 7677, 'South', (16, 12))
Element 25: (0, (16, 12), ['', '', '', '%'], [(8, 11), (16, 7), (9, 11)], [False, False, False, True], 50, False, [False, False, False, False], 7696, 'West', (15, 12))
Element 26: (0, (15, 12), ['', '', '%', ''], [(8, 10), (16, 8), (8, 11)], [False, False, True, False], 48, False, [False, False, False, False], 7715, 'South', (15, 11))
Element 27: (0, (15, 11), ['', '', '', ''], [(7, 10), (17, 8), (8, 10)], [False, False, False, False], 46, False, [False, False, False, False], 7734, 'West', (14, 11))
Element 28: (0, (14, 11), ['', '', '', ''], [(7, 9), (18, 8), (9, 10)], [False, False, False, False], 44, False, [False, False, False, False], 7743, 'North', (14, 12))
Element 29: (0, (14, 12), ['', '', '%', ''], [(8, 9), (18, 9), (10, 10)], [False, False, True, False], 42, False, [False, False, False, False], 7752, 'West', (13, 12))
Element 30: (0, (13, 12), ['', '', '%', ''], [(8, 8), (17, 9), (11, 10)], [False, False, True, False], 40, False, [False, False, False, False], 7771, 'South', (13, 11))
Element 31: (0, (13, 11), ['', '', '', ''], [(9, 8), (16, 9), (11, 9)], [False, False, False, False], 38, False, [False, False, False, False], 7800, 'West', (12, 11))
Element 32: (0, (12, 11), ['', '', '', ''], [(9, 7), (15, 9), (12, 9)], [False, False, False, False], 36, False, [False, False, False, False], 8819, 'North', (12, 12))
Element 33: (0, (12, 12), ['%', '', '', ''], [(10, 7), (15, 8), (13, 9)], [True, False, False, False], 34, False, [False, False, False, False], 9838, 'North', (12, 13))
Element 34: (0, (12, 13), ['', '', '%', '%'], [(10, 8), (15, 7), (13, 8)], [False, False, True, True], 32, False, [False, False, False, False], 9867, 'West', (11, 13))
Element 35: (0, (11, 13), ['', '%', '%', ''], [(11, 8), (15, 6), (14, 8)], [False, True, True, False], 30, False, [False, False, False, False], 9896, 'West', (10, 13))
