Element 1: (2, (4, 1), ['.', '%', '.', '%'], [(2, 2), (3, 12), (8, 10)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (4, 2))
Element 2: (2, (4, 2), ['.', '', '%', '.'], [(2, 1), (3, 13), (9, 10)], [False, False, True, False], 96, False, [True, False, False, True], 1048, 'East', (5, 2))
Element 3: (2, (5, 2), ['', '%', '.', '.'], [(3, 1), (4, 13), (10, 10)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (6, 2))
Element 4: (2, (6, 2), ['', '%', '.', '.'], [(3, 2), (5, 13), (11, 10)], [False, True, False, False], 92, False, [False, False, True, True], 3106, 'East', (7, 2))
Element 5: (2, (7, 2), ['', '%', '.', '.'], [(4, 2), (6, 13), (12, 10)], [False, True, False, False], 90, False, [False, False, True, True], 3135, 'East', (8, 2))
Element 6: (2, (8, 2), ['', '%', '%', '.'], [(5, 2), (7, 13), (13, 10)], [False, True, True, False], 88, False, [False, False, False, True], 3164, 'East', (9, 2))
Element 7: (2, (9, 2), ['', 'F', '%', '.'], [(5, 3), (6, 13), (14, 10)], [False, False, True, False], 86, False, [False, False, False, True], 3193, 'South', (9, 1))
Element 8: (2, (9, 1), ['%', '%', '', '.'], [(6, 3), (5, 13), (15, 10)], [True, True, False, False], 84, False, [False, False, False, True], 4212, 'East', (10, 1))
Element 9: (2, (10, 1), ['', '%', '.', '.'], [(7, 3), (4, 13), (16, 10)], [False, True, False, False], 82, False, [False, False, True, True], 4241, 'East', (11, 1))
Element 10: (2, (11, 1), ['', '%', '.', '.'], [(7, 4), (3, 13), (17, 10)], [False, True, False, False], 80, False, [False, False, True, True], 4270, 'East', (12, 1))
Element 11: (2, (12, 1), ['', '%', '.', '.'], [(8, 4), (2, 13), (18, 10)], [False, True, False, False], 78, False, [False, False, True, True], 4309, 'East', (13, 1))
Element 12: (2, (13, 1), ['', '%', '%', '.'], [(9, 4), (3, 13), (18, 11)], [False, True, True, False], 76, False, [False, False, False, True], 4338, 'East', (14, 1))
Element 13: (2, (14, 1), ['', '%', '.', '%'], [(10, 4), (3, 12), (17, 11)], [False, True, False, True], 74, False, [False, False, True, False], 4367, 'North', (14, 2))
