Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(6, 5), (17, 11), (17, 13)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '%', '.'], [(7, 5), (18, 11), (18, 13)], [False, False, True, False], 96, False, [True, False, False, True], 48, 'East', (5, 2))
Element 3: (1, (5, 2), ['', '%', '.', '.'], [(7, 4), (18, 10), (17, 13)], [False, True, False, False], 94, False, [False, False, True, True], 77, 'East', (6, 2))
Element 4: (1, (6, 2), ['', '%', '.', '.'], [(8, 4), (18, 9), (16, 13)], [False, True, False, False], 92, False, [False, False, True, True], 116, 'East', (7, 2))
Element 5: (1, (7, 2), ['', '%', '.', '.'], [(9, 4), (18, 8), (16, 12)], [False, True, False, False], 90, False, [False, False, True, True], 155, 'East', (8, 2))
Element 6: (1, (8, 2), ['', '%', '%', '.'], [(10, 4), (17, 8), (16, 11)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (9, 2))
Element 7: (1, (9, 2), ['', 'F', '%', '.'], [(10, 5), (17, 9), (16, 10)], [False, False, True, False], 86, False, [False, False, False, True], 233, 'South', (9, 1))
Element 8: (1, (9, 1), ['%', '%', '', '.'], [(10, 6), (17, 10), (16, 9)], [True, True, False, False], 84, False, [False, False, False, True], 1262, 'East', (10, 1))
Element 9: (1, (10, 1), ['', '%', '.', '.'], [(10, 7), (16, 10), (16, 8)], [False, True, False, False], 82, False, [False, False, True, True], 2281, 'East', (11, 1))
Element 10: (1, (11, 1), ['', '%', '.', '.'], [(9, 7), (15, 10), (16, 7)], [False, True, False, False], 80, False, [False, False, True, True], 3310, 'East', (12, 1))
Element 11: (1, (12, 1), ['', '%', '.', '.'], [(9, 8), (15, 11), (16, 6)], [False, True, False, False], 78, False, [False, False, True, True], 3349, 'East', (13, 1))
Element 12: (1, (13, 1), ['', '%', '%', '.'], [(10, 8), (15, 12), (17, 6)], [False, True, True, False], 76, False, [False, False, False, True], 3388, 'East', (14, 1))
Element 13: (1, (14, 1), ['', '%', '.', '%'], [(11, 8), (14, 12), (18, 6)], [False, True, False, True], 74, False, [False, False, True, False], 3427, 'North', (14, 2))
Element 14: (1, (14, 2), ['%', '', '.', '.'], [(11, 9), (14, 11), (18, 5)], [True, False, False, False], 72, False, [False, False, True, True], 3466, 'East', (15, 2))
Element 15: (1, (15, 2), ['', '%', '%', '.'], [(12, 9), (14, 10), (18, 4)], [False, True, True, False], 70, False, [False, False, False, True], 3505, 'East', (16, 2))
Element 16: (1, (16, 2), ['', '%', '.', '%'], [(13, 9), (13, 10), (17, 4)], [False, True, False, True], 68, False, [False, False, True, False], 3544, 'North', (16, 3))
Element 17: (1, (16, 3), ['%', '', '.', '.'], [(13, 8), (13, 11), (17, 5)], [True, False, False, False], 66, False, [False, False, True, True], 3583, 'East', (17, 3))
Element 18: (1, (17, 3), ['', '%', 'G', '%'], [(14, 8), (13, 12), (17, 4)], [False, True, False, True], 64, False, [False, False, False, False], 3612, 'West', (16, 3))
Element 19: (1, (16, 3), ['%', '', '.', 'G'], [(15, 8), (12, 12), (17, 3)], [True, False, False, False], 62, False, [False, False, True, False], 3631, 'North', (16, 4))
Element 20: (1, (16, 4), ['.', 'G', '%', ''], [(15, 9), (12, 13), (16, 3)], [False, False, True, False], 60, False, [True, False, False, False], 4650, 'West', (15, 4))
