Element 1: (0, (9, 8), ['.', 'F', '.', '.'], [(13, 7), (13, 10), (17, 13)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (9, 7))
Element 2: (0, (9, 7), ['%', '.', '', 'F'], [(14, 7), (14, 10), (18, 13)], [True, False, False, False], 96, False, [False, True, False, False], 1029, 'East', (10, 7))
Element 3: (0, (10, 7), ['', '.', '.', '%'], [(15, 7), (15, 10), (17, 13)], [False, False, False, True], 94, False, [False, True, True, False], 2048, 'North', (10, 8))
Element 4: (0, (10, 8), ['', '', '%', '.'], [(16, 7), (16, 10), (16, 13)], [False, False, True, False], 92, False, [False, False, False, True], 2087, 'East', (11, 8))
Element 5: (0, (11, 8), ['', '%', '.', '%'], [(16, 8), (17, 10), (16, 12)], [False, True, False, True], 90, False, [False, False, True, False], 2126, 'North', (11, 9))
Element 6: (0, (11, 9), ['%', '', '.', '.'], [(17, 8), (18, 10), (16, 11)], [True, False, False, False], 88, False, [False, False, True, True], 2165, 'East', (12, 9))
Element 7: (0, (12, 9), ['', '%', '.', '.'], [(18, 8), (18, 11), (17, 11)], [False, True, False, False], 86, False, [False, False, True, True], 2204, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '.', '', '%'], [(18, 9), (18, 10), (18, 11)], [False, False, False, True], 84, False, [False, True, False, False], 2223, 'South', (13, 8))
Element 9: (0, (13, 8), ['%', '', '', '.'], [(17, 9), (18, 9), (18, 10)], [True, False, False, False], 82, False, [False, False, False, True], 2242, 'East', (14, 8))
Element 10: (0, (14, 8), ['', '', '%', '.'], [(16, 9), (18, 8), (18, 9)], [False, False, True, False], 80, False, [False, False, False, True], 2261, 'East', (15, 8))
Element 11: (0, (15, 8), ['', '', 'G', ''], [(15, 9), (17, 8), (18, 8)], [False, False, False, False], 78, False, [False, False, False, False], 2280, 'East', (16, 8))
Element 12: (0, (16, 8), ['', '', '', 'G'], [(15, 10), (17, 9), (17, 8)], [False, False, False, False], 76, False, [False, False, False, False], 2279, 'North', (16, 9))
Element 13: (0, (16, 9), ['', '', '', 'G'], [(15, 11), (17, 10), (17, 9)], [False, False, False, False], 74, False, [False, False, False, False], 2288, 'North', (16, 10))
Element 14: (0, (16, 10), ['', '', '', 'G'], [(15, 12), (17, 9), (17, 10)], [False, False, False, False], 72, False, [False, False, False, False], 2297, 'North', (16, 11))
Element 15: (0, (16, 11), ['', 'G', '', ''], [(14, 12), (18, 9), (16, 10)], [False, False, False, False], 70, False, [False, False, False, False], 2306, 'East', (17, 11))
Element 16: (0, (17, 11), ['', '', '%', ''], [(14, 11), (17, 9), (16, 9)], [False, False, True, False], 68, False, [False, False, False, False], 2315, 'East', (18, 11))
Element 17: (0, (18, 11), ['', '', '%', '%'], [(13, 11), (18, 9), (16, 8)], [False, False, True, True], 66, False, [False, False, False, False], 2324, 'South', (18, 10))
Element 18: (0, (18, 10), ['', '', '', '%'], [(13, 12), (17, 9), (16, 7)], [False, False, False, True], 64, False, [False, False, False, False], 2333, 'South', (18, 9))
Element 19: (0, (18, 9), ['', '', '', '%'], [(12, 12), (17, 10), (16, 6)], [False, False, False, True], 62, False, [False, False, False, False], 2352, 'South', (18, 8))
Element 20: (0, (18, 8), ['', '%', '', '%'], [(12, 13), (17, 11), (17, 6)], [False, True, False, True], 60, False, [False, False, False, False], 3361, 'West', (17, 8))
Element 21: (0, (17, 8), ['', '%', '', ''], [(11, 13), (16, 11), (18, 6)], [False, True, False, False], 58, False, [False, False, False, False], 3380, 'North', (17, 9))
Element 22: (0, (17, 9), ['', '', '', ''], [(10, 13), (16, 12), (18, 5)], [False, False, False, False], 56, False, [False, False, False, False], 3399, 'North', (17, 10))
Element 23: (0, (17, 10), ['', '', '', ''], [(10, 12), (16, 13), (18, 4)], [False, False, False, False], 54, False, [False, False, False, False], 3418, 'South', (17, 9))
Element 24: (0, (17, 9), ['', '', '', ''], [(10, 11), (17, 13), (17, 4)], [False, False, False, False], 52, False, [False, False, False, False], 3437, 'South', (17, 8))
Element 25: (0, (17, 8), ['', '%', '', ''], [(11, 11), (18, 13), (17, 5)], [False, True, False, False], 50, False, [False, False, False, False], 3456, 'East', (18, 8))
