Element 1: (3, (5, 9), ['.', '%', '.', 'F'], [(5, 4), (5, 6), (6, 3)], [False, True, False, False], 98, False, [True, False, True, False], 29, 'East', (6, 9))
Element 14: (3, (17, 10), ['', '.', '.', '.'], [(11, 9), (10, 6), (16, 2)], [False, False, False, False], 72, False, [False, True, True, True], 5426, 'East', (18, 10))
Element 15: (3, (18, 10), ['', '.', '.', '%'], [(12, 9), (10, 7), (16, 3)], [False, False, False, True], 70, False, [False, True, True, False], 5455, 'North', (18, 11))
Element 16: (3, (18, 11), ['.', '', '%', '%'], [(13, 9), (10, 8), (17, 3)], [False, False, True, True], 68, False, [True, False, False, False], 5484, 'West', (17, 11))
Element 17: (3, (17, 11), ['.', '', '%', ''], [(13, 8), (11, 8), (17, 4)], [False, False, True, False], 66, False, [True, False, False, False], 5513, 'West', (16, 11))
Element 18: (3, (16, 11), ['.', '', '.', ''], [(14, 8), (11, 9), (18, 4)], [False, False, False, False], 64, False, [True, False, True, False], 5542, 'North', (16, 12))
Element 19: (3, (16, 12), ['.', '', '.', '%'], [(15, 8), (12, 9), (18, 5)], [False, False, False, True], 62, False, [True, False, True, False], 5571, 'North', (16, 13))
Element 20: (3, (16, 13), ['%', '', '%', '.'], [(16, 8), (13, 9), (18, 6)], [True, False, True, False], 60, False, [False, False, False, True], 5600, 'East', (17, 13))
Element 21: (3, (17, 13), ['', '%', '%', '.'], [(17, 8), (13, 10), (17, 6)], [False, True, True, False], 58, False, [False, False, False, True], 5629, 'East', (18, 13))
Element 22: (3, (18, 13), ['', '%', '%', '%'], [(18, 8), (13, 11), (17, 5)], [False, True, True, True], 56, False, [False, False, False, False], 5668, 'West', (17, 13))
Element 23: (3, (17, 13), ['', '%', '%', ''], [(18, 9), (14, 11), (17, 6)], [False, True, True, False], 54, False, [False, False, False, False], 5687, 'West', (16, 13))
Element 24: (3, (16, 13), ['%', '', '%', ''], [(17, 9), (15, 11), (16, 6)], [True, False, True, False], 52, False, [False, False, False, False], 5716, 'South', (16, 12))
Element 25: (3, (16, 12), ['G', '', '', '%'], [(16, 9), (15, 12), (16, 7)], [False, False, False, True], 50, False, [False, False, False, False], 5745, 'South', (16, 11))
Element 26: (3, (16, 11), ['', '', '', ''], [(15, 9), (14, 12), (15, 7)], [False, False, False, False], 48, False, [False, False, False, False], 5774, 'North', (16, 12))
Element 27: (3, (16, 12), ['', '', '', '%'], [(15, 10), (13, 12), (15, 6)], [False, False, False, True], 46, False, [False, False, False, False], 5793, 'South', (16, 11))
Element 28: (3, (16, 11), ['', 'G', '', ''], [(16, 10), (12, 12), (15, 5)], [False, False, False, False], 44, False, [False, False, False, False], 5812, 'West', (15, 11))
Element 29: (3, (15, 11), ['', '', '', ''], [(17, 10), (12, 13), (15, 4)], [False, False, False, False], 42, False, [False, False, False, False], 6821, 'North', (15, 12))
Element 30: (3, (15, 12), ['', '', '%', ''], [(18, 10), (11, 13), (16, 4)], [False, False, True, False], 40, False, [False, False, False, False], 6840, 'West', (14, 12))
Element 31: (3, (14, 12), ['', '', '%', ''], [(18, 11), (10, 13), (15, 4)], [False, False, True, False], 38, False, [False, False, False, False], 6849, 'South', (14, 11))
Element 32: (3, (14, 11), ['', '', '', ''], [(17, 11), (10, 12), (15, 5)], [False, False, False, False], 36, False, [False, False, False, False], 6858, 'West', (13, 11))
Element 33: (3, (13, 11), ['.', '', '', ''], [(16, 11), (10, 11), (14, 5)], [False, False, False, False], 34, False, [True, False, False, False], 6877, 'West', (12, 11))
Element 34: (3, (12, 11), ['G', '', '', ''], [(16, 12), (11, 11), (14, 6)], [False, False, False, False], 32, False, [False, False, False, False], 6906, 'North', (12, 12))
Element 35: (3, (12, 12), ['%', 'G', '', ''], [(16, 13), (12, 11), (14, 7)], [True, False, False, False], 30, False, [False, False, False, False], 6915, 'East', (13, 12))
Element 36: (3, (13, 12), ['', '', '%', ''], [(17, 13), (12, 10), (13, 7)], [False, False, True, False], 28, False, [False, False, False, False], 6924, 'West', (12, 12))
Element 37: (3, (12, 12), ['%', '', '', ''], [(18, 13), (11, 10), (13, 6)], [True, False, False, False], 26, False, [False, False, False, False], 6933, 'North', (12, 13))
Element 38: (3, (12, 13), ['', '', '%', '%'], [(17, 13), (10, 10), (13, 5)], [False, False, True, True], 24, False, [False, False, False, False], 6942, 'West', (11, 13))
Element 39: (3, (11, 13), ['', '%', '%', ''], [(16, 13), (9, 10), (12, 5)], [False, True, True, False], 22, False, [False, False, False, False], 6951, 'West', (10, 13))
Element 40: (3, (10, 13), ['%', '', '%', ''], [(16, 12), (9, 11), (12, 6)], [True, False, True, False], 20, False, [False, False, False, False], 6970, 'South', (10, 12))
Element 41: (3, (10, 12), ['G', '', '', '%'], [(15, 12), (9, 12), (12, 7)], [False, False, False, True], 18, False, [False, False, False, False], 6989, 'South', (10, 11))
Element 42: (3, (10, 11), ['G', '', '', ''], [(15, 11), (9, 11), (12, 6)], [False, False, False, False], 16, False, [False, False, False, False], 6988, 'East', (11, 11))
Element 43: (3, (11, 11), ['', '', '%', ''], [(14, 11), (8, 11), (12, 5)], [False, False, True, False], 14, False, [False, False, False, False], 6997, 'West', (10, 11))
Element 44: (3, (10, 11), ['', '', '', ''], [(14, 12), (7, 11), (13, 5)], [False, False, False, False], 12, False, [False, False, False, False], 7996, 'North', (10, 12))
Element 45: (3, (10, 12), ['', '', '', '%'], [(13, 12), (7, 10), (13, 6)], [False, False, False, True], 10, False, [False, False, False, False], 8005, 'North', (10, 13))
Element 46: (3, (10, 13), ['%', '', '%', ''], [(13, 11), (8, 10), (12, 6)], [True, False, True, False], 8, False, [False, False, False, False], 8014, 'East', (11, 13))
Element 47: (3, (11, 13), ['', '%', '%', ''], [(13, 10), (8, 9), (13, 6)], [False, True, True, False], 6, False, [False, False, False, False], 8013, 'East', (12, 13))
Element 48: (3, (12, 13), ['', '', '%', '%'], [(14, 10), (8, 8), (13, 7)], [False, False, True, True], 4, False, [False, False, False, False], 8022, 'South', (12, 12))
Element 49: (3, (12, 12), ['%', '', '', ''], [(13, 10), (9, 8), (12, 7)], [True, False, False, False], 2, False, [False, False, False, False], 8021, 'South', (12, 11))
Element 50: (3, (12, 11), ['', '', '', ''], [(13, 10), (9, 8), (12, 7)], [False, False, False, False], 0, False, [False, False, False, False], 8020, 'Stop', (12, 11))
Element 51: #0#
