Element 1: (1, (1, 7), ['%', '.', '%', '.'], [(16, 6), (8, 9), (16, 8)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 7))
Element 2: (1, (2, 7), ['', '.', '%', '.'], [(17, 6), (7, 9), (17, 8)], [False, False, True, False], 96, False, [False, True, False, True], 1038, 'East', (3, 7))
Element 3: (1, (3, 7), ['', '.', 'F', '%'], [(18, 6), (6, 9), (18, 8)], [False, False, False, True], 94, False, [False, True, False, False], 2067, 'North', (3, 8))
Element 4: (1, (3, 8), ['%', '', '%', '%'], [(18, 5), (6, 10), (18, 9)], [True, False, True, True], 92, False, [False, False, False, False], 3096, 'South', (3, 7))
Element 5: (1, (3, 7), ['', '.', '', '%'], [(18, 4), (7, 10), (18, 10)], [False, False, False, True], 90, False, [False, True, False, False], 3125, 'South', (3, 6))
Element 6: (1, (3, 6), ['.', '%', '', '.'], [(17, 4), (7, 11), (18, 11)], [False, True, False, False], 88, False, [True, False, False, True], 4154, 'East', (4, 6))
Element 7: (1, (4, 6), ['', '.', '%', '.'], [(17, 5), (8, 11), (17, 11)], [False, False, True, False], 86, False, [False, True, False, True], 4193, 'East', (5, 6))
Element 8: (1, (5, 6), ['', '.', '.', '.'], [(17, 4), (9, 11), (17, 10)], [False, False, False, False], 84, False, [False, True, True, True], 4222, 'East', (6, 6))
Element 9: (1, (6, 6), ['', '.', '.', '%'], [(17, 3), (10, 11), (17, 9)], [False, False, False, True], 82, False, [False, True, True, False], 4261, 'North', (6, 7))
Element 10: (1, (6, 7), ['.', '', '%', '%'], [(16, 3), (11, 11), (16, 9)], [False, False, True, True], 80, False, [True, False, False, False], 4300, 'West', (5, 7))
Element 11: (1, (5, 7), ['%', '', '%', ''], [(16, 4), (12, 11), (16, 10)], [True, False, True, False], 78, False, [False, False, False, False], 4339, 'East', (6, 7))
Element 12: (1, (6, 7), ['', '', '%', '%'], [(15, 4), (13, 11), (16, 11)], [False, False, True, True], 76, False, [False, False, False, False], 4368, 'South', (6, 6))
Element 13: (1, (6, 6), ['', '.', '', '%'], [(15, 5), (14, 11), (16, 12)], [False, False, False, True], 74, False, [False, True, False, False], 4397, 'South', (6, 5))
Element 14: (1, (6, 5), ['.', '.', '', '.'], [(15, 6), (15, 11), (16, 13)], [False, False, False, False], 72, False, [True, True, False, True], 4436, 'East', (7, 5))
Element 15: (1, (7, 5), ['', '.', '%', '%'], [(15, 7), (15, 12), (17, 13)], [False, False, True, True], 70, False, [False, True, False, False], 4475, 'South', (7, 4))
Element 16: (1, (7, 4), ['.', '.', '', '.'], [(15, 8), (14, 12), (18, 13)], [False, False, False, False], 68, False, [True, True, False, True], 4514, 'East', (8, 4))
Element 17: (1, (8, 4), ['', '%', '%', '.'], [(15, 9), (13, 12), (17, 13)], [False, True, True, False], 66, False, [False, False, False, True], 4543, 'East', (9, 4))
Element 18: (1, (9, 4), ['', '%', '.', '.'], [(15, 10), (12, 12), (16, 13)], [False, True, False, False], 64, False, [False, False, True, True], 4572, 'East', (10, 4))
