Element 1: (2, (9, 2), ['.', 'F', '%', '.'], [(13, 3), (2, 2), (13, 7)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '', '.'], [(14, 3), (2, 1), (14, 7)], [True, True, False, False], 96, False, [False, False, False, True], 2038, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(14, 2), (3, 1), (15, 7)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '.', '.'], [(15, 2), (4, 1), (16, 7)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '.', '.'], [(16, 2), (4, 2), (16, 8)], [False, True, False, False], 90, False, [False, False, True, True], 2155, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '%', '.'], [(16, 3), (5, 2), (17, 8)], [False, True, True, False], 88, False, [False, False, False, True], 2194, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '', '%'], [(17, 3), (6, 2), (18, 8)], [False, True, False, True], 86, False, [False, False, False, False], 2233, 'North', (14, 2))
Element 8: (2, (14, 2), ['%', '', '', ''], [(17, 4), (7, 2), (18, 9)], [True, False, False, False], 84, False, [False, False, False, False], 2262, 'East', (15, 2))
Element 9: (2, (15, 2), ['', '%', '%', ''], [(18, 4), (8, 2), (18, 10)], [False, True, True, False], 82, False, [False, False, False, False], 2291, 'East', (16, 2))
Element 10: (2, (16, 2), ['', '%', '', '%'], [(18, 5), (9, 2), (18, 11)], [False, True, False, True], 80, False, [False, False, False, False], 2310, 'North', (16, 3))
Element 11: (2, (16, 3), ['%', '', '.', ''], [(18, 6), (10, 2), (17, 11)], [True, False, False, False], 78, False, [False, False, True, False], 2339, 'North', (16, 4))
Element 12: (2, (16, 4), ['.', '', '%', ''], [(17, 6), (11, 2), (17, 10)], [False, False, True, False], 76, False, [True, False, False, False], 2378, 'West', (15, 4))
Element 13: (2, (15, 4), ['%', '%', '.', ''], [(17, 5), (12, 2), (17, 9)], [True, True, False, False], 74, False, [False, False, True, False], 2417, 'North', (15, 5))
Element 14: (2, (15, 5), ['.', '', '.', '%'], [(17, 6), (12, 3), (16, 9)], [False, False, False, True], 72, False, [True, False, True, False], 2436, 'North', (15, 6))
Element 15: (2, (15, 6), ['.', '', '', 'G'], [(16, 6), (11, 3), (16, 10)], [False, False, False, False], 70, False, [True, False, False, False], 2475, 'West', (14, 6))
Element 16: (2, (14, 6), ['.', '.', '', ''], [(16, 7), (10, 3), (16, 11)], [False, False, False, False], 68, False, [True, True, False, False], 2504, 'South', (14, 5))
Element 17: (2, (14, 5), ['.', '%', '', ''], [(16, 8), (10, 4), (16, 12)], [False, True, False, False], 66, False, [True, False, False, False], 2533, 'West', (13, 5))
Element 18: (2, (13, 5), ['.', '%', '.', ''], [(15, 8), (10, 5), (16, 13)], [False, True, False, False], 64, False, [True, False, True, False], 2572, 'North', (13, 6))
Element 19: (2, (13, 6), ['.', '', '', ''], [(15, 9), (10, 6), (17, 13)], [False, False, False, False], 62, False, [True, False, False, False], 2611, 'West', (12, 6))
Element 20: (2, (12, 6), ['%', '.', '.', ''], [(15, 10), (10, 7), (18, 13)], [True, False, False, False], 60, False, [False, True, True, False], 3640, 'North', (12, 7))
Element 21: (2, (12, 7), ['%', '', '%', ''], [(15, 11), (9, 7), (17, 13)], [True, False, True, False], 58, False, [False, False, False, False], 4659, 'East', (13, 7))
Element 22: (2, (13, 7), ['', '', '.', ''], [(15, 12), (9, 8), (16, 13)], [False, False, False, False], 56, False, [False, False, True, False], 4678, 'North', (13, 8))
Element 23: (2, (13, 8), ['%', '', '.', '.'], [(14, 12), (10, 8), (16, 12)], [True, False, False, False], 54, False, [False, False, True, True], 4707, 'East', (14, 8))
Element 24: (2, (14, 8), ['', '', '%', ''], [(14, 11), (11, 8), (15, 12)], [False, False, True, False], 52, False, [False, False, False, False], 4736, 'East', (15, 8))
