Element 1: (1, (1, 7), ['%', '.', '%', '.'], [(4, 13), (15, 9), (17, 10)], [True, False, True, False], 98, False, [False, True, False, True], 999, 'East', (2, 7))
Element 2: (1, (2, 7), ['', '.', '%', '.'], [(5, 13), (16, 9), (18, 10)], [False, False, True, False], 96, False, [False, True, False, True], 2028, 'East', (3, 7))
Element 3: (1, (3, 7), ['', '.', 'F', '%'], [(6, 13), (17, 9), (18, 11)], [False, False, False, True], 94, False, [False, True, False, False], 2067, 'North', (3, 8))
Element 4: (1, (3, 8), ['%', '', '%', '%'], [(7, 13), (18, 9), (17, 11)], [True, False, True, True], 92, False, [False, False, False, False], 3096, 'South', (3, 7))
Element 5: (1, (3, 7), ['', '.', '', '%'], [(6, 13), (18, 8), (16, 11)], [False, False, False, True], 90, False, [False, True, False, False], 3115, 'South', (3, 6))
Element 6: (1, (3, 6), ['.', '%', '', '.'], [(5, 13), (17, 8), (16, 12)], [False, True, False, False], 88, False, [True, False, False, True], 3144, 'East', (4, 6))
Element 7: (1, (4, 6), ['', '.', '%', '.'], [(4, 13), (16, 8), (16, 13)], [False, False, True, False], 86, False, [False, True, False, True], 3173, 'East', (5, 6))
Element 8: (1, (5, 6), ['', '.', '.', '.'], [(3, 13), (16, 7), (17, 13)], [False, False, False, False], 84, False, [False, True, True, True], 3202, 'East', (6, 6))
Element 9: (1, (6, 6), ['', '.', '.', '%'], [(3, 12), (16, 6), (18, 13)], [False, False, False, True], 82, False, [False, True, True, False], 3241, 'North', (6, 7))
Element 10: (1, (6, 7), ['.', '', '%', '%'], [(3, 11), (17, 6), (17, 13)], [False, False, True, True], 80, False, [True, False, False, False], 3270, 'West', (5, 7))
Element 11: (1, (5, 7), ['%', '', '%', ''], [(3, 10), (18, 6), (16, 13)], [True, False, True, False], 78, False, [False, False, False, False], 3299, 'East', (6, 7))
Element 12: (1, (6, 7), ['', '', '%', '%'], [(4, 10), (18, 5), (16, 12)], [False, False, True, True], 76, False, [False, False, False, False], 3318, 'South', (6, 6))
Element 13: (1, (6, 6), ['', '.', '', '%'], [(5, 10), (18, 4), (15, 12)], [False, False, False, True], 74, False, [False, True, False, False], 3347, 'South', (6, 5))
Element 14: (1, (6, 5), ['.', '.', '', '.'], [(6, 10), (17, 4), (15, 11)], [False, False, False, False], 72, False, [True, True, False, True], 3386, 'East', (7, 5))
Element 15: (1, (7, 5), ['', '.', '%', '%'], [(6, 9), (17, 5), (15, 10)], [False, False, True, True], 70, False, [False, True, False, False], 4415, 'South', (7, 4))
Element 16: (1, (7, 4), ['.', '.', '', '.'], [(7, 9), (17, 4), (16, 10)], [False, False, False, False], 68, False, [True, True, False, True], 5434, 'East', (8, 4))
Element 17: (1, (8, 4), ['', '%', '%', '.'], [(8, 9), (17, 3), (16, 9)], [False, True, True, False], 66, False, [False, False, False, True], 5463, 'East', (9, 4))
Element 18: (1, (9, 4), ['', '%', '.', '.'], [(9, 9), (16, 3), (17, 9)], [False, True, False, False], 64, False, [False, False, True, True], 5492, 'East', (10, 4))
Element 19: (1, (10, 4), ['', '.', '.', '%'], [(9, 10), (16, 4), (18, 9)], [False, False, False, True], 62, False, [False, True, True, False], 5521, 'North', (10, 5))
Element 20: (1, (10, 5), ['.', '', '.', '%'], [(10, 10), (15, 4), (18, 8)], [False, False, False, True], 60, False, [True, False, True, False], 5550, 'North', (10, 6))
Element 21: (1, (10, 6), ['.', '', 'F', '%'], [(11, 10), (15, 5), (17, 8)], [False, False, False, True], 58, False, [True, False, False, False], 5579, 'North', (10, 7))
Element 22: (1, (10, 7), ['F', '', '.', '%'], [(12, 10), (15, 6), (16, 8)], [False, False, False, True], 56, False, [False, False, True, False], 6598, 'West', (9, 7))
Element 23: (1, (9, 7), ['%', '.', '.', ''], [(13, 10), (15, 7), (15, 8)], [True, False, False, False], 54, False, [False, True, True, False], 7627, 'North', (9, 8))
Element 24: (1, (9, 8), ['.', '', '', '.'], [(14, 10), (14, 7), (14, 8)], [False, False, False, False], 52, False, [True, False, False, True], 7666, 'East', (10, 8))
Element 25: (1, (10, 8), ['', '', '%', '.'], [(14, 11), (14, 6), (13, 8)], [False, False, True, False], 50, False, [False, False, False, True], 7705, 'East', (11, 8))
Element 26: (1, (11, 8), ['', '%', '.', '%'], [(14, 12), (14, 5), (13, 9)], [False, True, False, True], 48, False, [False, False, True, False], 7744, 'North', (11, 9))
Element 27: (1, (11, 9), ['%', '', '', 'G'], [(13, 12), (13, 5), (12, 9)], [True, False, False, False], 46, False, [False, False, False, False], 7783, 'North', (11, 10))
Element 28: (1, (11, 10), ['', '', '.', 'G'], [(13, 11), (13, 6), (12, 10)], [False, False, False, False], 44, False, [False, False, True, False], 7802, 'North', (11, 11))
Element 29: (1, (11, 11), ['.', '', '%', 'G'], [(13, 12), (13, 7), (12, 11)], [False, False, True, False], 42, False, [True, False, False, False], 7831, 'West', (10, 11))
Element 30: (1, (10, 11), ['.', '', '.', ''], [(13, 11), (12, 7), (12, 12)], [False, False, False, False], 40, False, [True, False, True, False], 7860, 'North', (10, 12))
Element 31: (1, (10, 12), ['.', '', '.', '%'], [(13, 12), (12, 6), (12, 13)], [False, False, False, True], 38, False, [True, False, True, False], 8879, 'North', (10, 13))
Element 32: (1, (10, 13), ['%', '', '%', 'G'], [(14, 12), (12, 5), (11, 13)], [True, False, True, False], 36, False, [False, False, False, False], 8908, 'South', (10, 12))
Element 33: (1, (10, 12), ['.', '', 'G', '%'], [(15, 12), (12, 6), (10, 13)], [False, False, False, True], 34, False, [True, False, False, False], 8907, 'West', (9, 12))
Element 34: (1, (9, 12), ['%', '.', '%', 'G'], [(16, 12), (12, 7), (10, 12)], [True, False, True, False], 32, False, [False, True, False, False], 8916, 'South', (9, 11))
Element 35: (1, (9, 11), ['.', '', '', 'G'], [(16, 13), (13, 7), (10, 11)], [False, False, False, False], 30, False, [True, False, False, False], 8925, 'West', (8, 11))
Element 36: (1, (8, 11), ['F', '.', '%', ''], [(17, 13), (13, 8), (11, 11)], [False, False, True, False], 28, False, [False, True, False, False], 8934, 'West', (7, 11))
Element 37: (1, (7, 11), ['.', '.', '%', ''], [(18, 13), (14, 8), (11, 10)], [False, False, True, False], 26, False, [True, True, False, False], 9933, 'South', (7, 10))
Element 38: (1, (7, 10), ['', '', '', '.'], [(17, 13), (15, 8), (11, 9)], [False, False, False, False], 24, False, [False, False, False, True], 9942, 'East', (8, 10))
Element 39: (1, (8, 10), ['', '', '', ''], [(16, 13), (14, 8), (11, 8)], [False, False, False, False], 22, False, [False, False, False, False], 9951, 'East', (9, 10))
Element 40: (1, (9, 10), ['', '', '', ''], [(16, 12), (13, 8), (10, 8)], [False, False, False, False], 20, False, [False, False, False, False], 9950, 'East', (10, 10))
Element 41: (1, (10, 10), ['', '%', '', ''], [(16, 11), (13, 9), (10, 7)], [False, True, False, False], 18, False, [False, False, False, False], 9949, 'West', (9, 10))
Element 42: (1, (9, 10), ['', '', '', ''], [(17, 11), (13, 10), (10, 6)], [False, False, False, False], 16, False, [False, False, False, False], 9948, 'South', (9, 9))
Element 43: (1, (9, 9), ['', '', '', '%'], [(18, 11), (14, 10), (9, 6)], [False, False, False, True], 14, False, [False, False, False, False], 9957, 'West', (8, 9))
Element 44: (1, (8, 9), ['', '.', '', ''], [(18, 10), (15, 10), (9, 5)], [False, False, False, False], 12, False, [False, True, False, False], 9966, 'South', (8, 8))
Element 45: (1, (8, 8), ['%', '%', '', ''], [(18, 9), (16, 10), (10, 5)], [True, True, False, False], 10, False, [False, False, False, False], 9975, 'North', (8, 9))
Element 46: (1, (8, 9), ['', '', '', ''], [(18, 8), (17, 10), (10, 4)], [False, False, False, False], 8, False, [False, False, False, False], 9974, 'West', (7, 9))
Element 47: (1, (7, 9), ['', '%', '', ''], [(17, 8), (18, 10), (10, 3)], [False, True, False, False], 6, False, [False, False, False, False], 9983, 'West', (6, 9))
Element 48: (1, (6, 9), ['.', '%', '', ''], [(17, 9), (18, 11), (11, 3)], [False, True, False, False], 4, False, [True, False, False, False], 9992, 'West', (5, 9))
Element 49: (1, (5, 9), ['.', '%', '', ''], [(17, 10), (17, 11), (12, 3)], [False, True, False, False], 2, False, [True, False, False, False], 10011, 'West', (4, 9))
