Element 1: (2, (6, 2), ['.', '%', '.', '.'], [(11, 13), (6, 5), (9, 6)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '%', '.', '.'], [(12, 13), (7, 5), (9, 7)], [False, True, False, False], 96, False, [False, False, True, True], 2038, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '%', '%', '.'], [(12, 12), (7, 4), (10, 7)], [False, True, True, False], 94, False, [False, False, False, True], 3067, 'East', (9, 2))
Element 4: (2, (9, 2), ['', 'F', '%', '.'], [(13, 12), (8, 4), (10, 8)], [False, False, True, False], 92, False, [False, False, False, True], 3106, 'South', (9, 1))
Element 5: (2, (9, 1), ['%', '%', '', '.'], [(14, 12), (9, 4), (11, 8)], [True, True, False, False], 90, False, [False, False, False, True], 4135, 'East', (10, 1))
Element 6: (2, (10, 1), ['', '%', '.', '.'], [(15, 12), (10, 4), (11, 9)], [False, True, False, False], 88, False, [False, False, True, True], 4174, 'East', (11, 1))
Element 7: (2, (11, 1), ['', '%', '.', '.'], [(16, 12), (10, 5), (12, 9)], [False, True, False, False], 86, False, [False, False, True, True], 4213, 'East', (12, 1))
Element 8: (2, (12, 1), ['', '%', '.', '.'], [(16, 13), (10, 6), (13, 9)], [False, True, False, False], 84, False, [False, False, True, True], 4252, 'East', (13, 1))
Element 9: (2, (13, 1), ['', '%', '%', '.'], [(17, 13), (10, 7), (13, 10)], [False, True, True, False], 82, False, [False, False, False, True], 4281, 'East', (14, 1))
Element 10: (2, (14, 1), ['', '%', '.', '%'], [(18, 13), (10, 8), (14, 10)], [False, True, False, True], 80, False, [False, False, True, False], 4310, 'North', (14, 2))
Element 11: (2, (14, 2), ['%', '', '.', '.'], [(17, 13), (9, 8), (15, 10)], [True, False, False, False], 78, False, [False, False, True, True], 4339, 'East', (15, 2))
Element 12: (2, (15, 2), ['', '%', '%', '.'], [(16, 13), (9, 9), (16, 10)], [False, True, True, False], 76, False, [False, False, False, True], 4368, 'East', (16, 2))
Element 13: (2, (16, 2), ['', '%', '.', '%'], [(16, 12), (9, 10), (17, 10)], [False, True, False, True], 74, False, [False, False, True, False], 4397, 'North', (16, 3))
Element 14: (2, (16, 3), ['%', '', '.', '.'], [(16, 11), (10, 10), (18, 10)], [True, False, False, False], 72, False, [False, False, True, True], 4436, 'East', (17, 3))
Element 15: (2, (17, 3), ['', '%', '.', '%'], [(17, 11), (11, 10), (18, 11)], [False, True, False, True], 70, False, [False, False, True, False], 4475, 'North', (17, 4))
Element 16: (2, (17, 4), ['.', '', '.', '.'], [(18, 11), (12, 10), (18, 10)], [False, False, False, False], 68, False, [True, False, True, True], 4494, 'East', (18, 4))
Element 17: (2, (18, 4), ['', '%', '.', '%'], [(18, 10), (12, 11), (18, 9)], [False, True, False, True], 66, False, [False, False, True, False], 4523, 'North', (18, 5))
Element 18: (2, (18, 5), ['.', '', '.', '%'], [(18, 9), (13, 11), (18, 8)], [False, False, False, True], 64, False, [True, False, True, False], 4552, 'North', (18, 6))
Element 19: (2, (18, 6), ['.', '', '%', '%'], [(17, 9), (14, 11), (17, 8)], [False, False, True, True], 62, False, [True, False, False, False], 4591, 'West', (17, 6))
Element 20: (2, (17, 6), ['.', '.', '%', ''], [(16, 9), (15, 11), (16, 8)], [False, False, True, False], 60, False, [True, True, False, False], 4630, 'South', (17, 5))
Element 21: (2, (17, 5), ['%', '', '', ''], [(15, 9), (16, 11), (16, 7)], [True, False, False, False], 58, False, [False, False, False, False], 4659, 'North', (17, 6))
Element 22: (2, (17, 6), ['G', '', '%', ''], [(15, 8), (17, 11), (16, 6)], [False, False, True, False], 56, False, [False, False, False, False], 4678, 'South', (17, 5))
Element 23: (2, (17, 5), ['%', '', '', ''], [(15, 7), (18, 11), (15, 6)], [True, False, False, False], 54, False, [False, False, False, False], 4697, 'North', (17, 6))
Element 24: (2, (17, 6), ['', '', '%', ''], [(14, 7), (18, 10), (15, 5)], [False, False, True, False], 52, False, [False, False, False, False], 4716, 'East', (18, 6))
Element 25: (2, (18, 6), ['', '', '%', '%'], [(14, 8), (18, 9), (15, 4)], [False, False, True, True], 50, False, [False, False, False, False], 4735, 'South', (18, 5))
Element 26: (2, (18, 5), ['', '', '', '%'], [(13, 8), (18, 8), (16, 4)], [False, False, False, True], 48, False, [False, False, False, False], 4754, 'West', (17, 5))
Element 27: (2, (17, 5), ['%', 'G', '', ''], [(13, 7), (17, 8), (17, 4)], [True, False, False, False], 46, False, [False, False, False, False], 4763, 'East', (18, 5))
Element 28: (2, (18, 5), ['', 'G', '', '%'], [(13, 6), (17, 9), (18, 4)], [False, False, False, True], 44, False, [False, False, False, False], 4772, 'West', (17, 5))
Element 29: (2, (17, 5), ['%', '', '', 'G'], [(14, 6), (17, 10), (18, 5)], [True, False, False, False], 42, False, [False, False, False, False], 4781, 'South', (17, 4))
Element 30: (2, (17, 4), ['', '', '', ''], [(14, 5), (16, 10), (18, 6)], [False, False, False, False], 40, False, [False, False, False, False], 4790, 'North', (17, 5))
Element 31: (2, (17, 5), ['%', '', 'G', ''], [(13, 5), (16, 9), (17, 6)], [True, False, False, False], 38, False, [False, False, False, False], 4799, 'South', (17, 4))
Element 32: (2, (17, 4), ['', '', 'G', ''], [(12, 5), (16, 8), (17, 5)], [False, False, False, False], 36, False, [False, False, False, False], 4808, 'West', (16, 4))
Element 33: (2, (16, 4), ['', '', '%', ''], [(12, 6), (16, 7), (17, 6)], [False, False, True, False], 34, False, [False, False, False, False], 4817, 'West', (15, 4))
Element 34: (2, (15, 4), ['%', '%', '', ''], [(12, 7), (16, 6), (18, 6)], [True, True, False, False], 32, False, [False, False, False, False], 4826, 'North', (15, 5))
Element 35: (2, (15, 5), ['', '', '', '%'], [(12, 6), (17, 6), (18, 5)], [False, False, False, True], 30, False, [False, False, False, False], 4825, 'North', (15, 6))
Element 36: (2, (15, 6), ['', '', '', ''], [(12, 5), (18, 6), (17, 5)], [False, False, False, False], 28, False, [False, False, False, False], 4824, 'East', (16, 6))
Element 37: (2, (16, 6), ['', '%', '', 'G'], [(13, 5), (17, 6), (18, 5)], [False, True, False, False], 26, False, [False, False, False, False], 4823, 'North', (16, 7))
Element 38: (2, (16, 7), ['', 'G', '', '%'], [(14, 5), (16, 6), (18, 4)], [False, False, False, True], 24, False, [False, False, False, False], 4822, 'North', (16, 8))
Element 39: (2, (16, 8), ['', '', '', ''], [(15, 5), (15, 6), (17, 4)], [False, False, False, False], 22, False, [False, False, False, False], 4821, 'East', (17, 8))
Element 40: (2, (17, 8), ['', '%', '', ''], [(15, 4), (15, 7), (17, 5)], [False, True, False, False], 20, False, [False, False, False, False], 4820, 'East', (18, 8))
Element 41: (2, (18, 8), ['', '%', '', '%'], [(16, 4), (15, 8), (17, 4)], [False, True, False, True], 18, False, [False, False, False, False], 4819, 'North', (18, 9))
Element 42: (2, (18, 9), ['', '', '', '%'], [(17, 4), (15, 9), (17, 3)], [False, False, False, True], 16, False, [False, False, False, False], 4818, 'North', (18, 10))
Element 43: (2, (18, 10), ['', '', '', '%'], [(18, 4), (15, 10), (16, 3)], [False, False, False, True], 14, False, [False, False, False, False], 4817, 'North', (18, 11))
Element 44: (2, (18, 11), ['', '', '%', '%'], [(18, 5), (14, 10), (16, 2)], [False, False, True, True], 12, False, [False, False, False, False], 4816, 'West', (17, 11))
Element 45: (2, (17, 11), ['', '', '%', ''], [(18, 6), (13, 10), (15, 2)], [False, False, True, False], 10, False, [False, False, False, False], 4815, 'South', (17, 10))
Element 46: (2, (17, 10), ['', '', '', ''], [(17, 6), (13, 9), (14, 2)], [False, False, False, False], 8, False, [False, False, False, False], 4814, 'South', (17, 9))
Element 47: (2, (17, 9), ['', '', '', ''], [(17, 5), (13, 8), (14, 3)], [False, False, False, False], 6, False, [False, False, False, False], 4823, 'West', (16, 9))
Element 48: (2, (16, 9), ['', '', '', ''], [(17, 6), (14, 8), (13, 3)], [False, False, False, False], 4, False, [False, False, False, False], 4832, 'North', (16, 10))
Element 49: (2, (16, 10), ['', '', '', ''], [(16, 6), (14, 7), (12, 3)], [False, False, False, False], 2, False, [False, False, False, False], 4841, 'North', (16, 11))
Element 50: (2, (16, 11), ['', '', '', ''], [(16, 6), (14, 7), (12, 2)], [False, False, False, False], 0, False, [False, False, False, False], 4850, 'Stop', (16, 11))
Element 51: #0#
