Element 1: (1, (6, 10), ['.', 'F', '.', '.'], [(9, 1), (8, 4), (11, 1)], [False, False, False, False], 98, False, [True, False, True, True], 999, 'South', (6, 9))
Element 37: (1, (7, 11), ['.', '.', '%', ''], [(18, 10), (16, 10), (11, 13)], [False, False, True, False], 26, False, [True, True, False, False], 7883, 'South', (7, 10))
Element 38: (1, (7, 10), ['', '', '', '.'], [(18, 11), (16, 9), (12, 13)], [False, False, False, False], 24, False, [False, False, False, True], 7892, 'East', (8, 10))
Element 39: (1, (8, 10), ['', '', '', ''], [(17, 11), (15, 9), (12, 12)], [False, False, False, False], 22, False, [False, False, False, False], 7901, 'West', (7, 10))
Element 40: (1, (7, 10), ['', '', '', ''], [(17, 10), (16, 9), (12, 11)], [False, False, False, False], 20, False, [False, False, False, False], 7900, 'North', (7, 11))
Element 41: (1, (7, 11), ['.', '', '%', ''], [(17, 9), (16, 10), (12, 10)], [False, False, True, False], 18, False, [True, False, False, False], 7899, 'West', (6, 11))
Element 42: (1, (6, 11), ['.', '', '%', ''], [(16, 9), (15, 10), (13, 10)], [False, False, True, False], 16, False, [True, False, False, False], 7908, 'West', (5, 11))
Element 43: (1, (5, 11), ['%', '.', '%', ''], [(16, 10), (15, 9), (14, 10)], [True, False, True, False], 14, False, [False, True, False, False], 7917, 'South', (5, 10))
Element 44: (1, (5, 10), ['.', '.', '', ''], [(16, 11), (15, 10), (13, 10)], [False, False, False, False], 12, False, [True, True, False, False], 7926, 'South', (5, 9))
Element 45: (1, (5, 9), ['.', '%', '', ''], [(16, 12), (14, 10), (13, 9)], [False, True, False, False], 10, False, [True, False, False, False], 7935, 'West', (4, 9))
Element 46: (1, (4, 9), ['%', '%', '.', ''], [(16, 13), (14, 11), (13, 8)], [True, True, False, False], 8, False, [False, False, True, False], 7944, 'North', (4, 10))
Element 47: (1, (4, 10), ['.', '', '%', ''], [(17, 13), (14, 12), (14, 8)], [False, False, True, False], 6, False, [True, False, False, False], 7953, 'West', (3, 10))
Element 48: (1, (3, 10), ['.', '%', '.', ''], [(18, 13), (13, 12), (15, 8)], [False, True, False, False], 4, False, [True, False, True, False], 7962, 'North', (3, 11))
Element 49: (1, (3, 11), ['.', '', '.', '%'], [(17, 13), (13, 11), (15, 7)], [False, False, False, True], 2, False, [True, False, True, False], 7971, 'North', (3, 12))
Element 50: (1, (3, 12), ['.', '', '.', '%'], [(17, 13), (13, 10), (15, 6)], [False, False, False, True], 0, False, [True, False, True, False], 7980, 'Stop', (3, 12))
Element 51: #0#
