Element 1: (0, (4, 2), ['.', '.', '%', '.'], [(1, 12), (14, 1), (14, 12)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (5, 2))
Element 2: (0, (5, 2), ['', '%', '.', '.'], [(2, 12), (14, 2), (15, 12)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (6, 2))
Element 3: (0, (6, 2), ['', '%', '.', '.'], [(3, 12), (15, 2), (16, 12)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (7, 2))
Element 4: (0, (7, 2), ['', '%', '.', '.'], [(3, 13), (16, 2), (16, 13)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (8, 2))
Element 5: (0, (8, 2), ['', '%', '%', '.'], [(4, 13), (16, 3), (17, 13)], [False, True, True, False], 90, False, [False, False, False, True], 1146, 'East', (9, 2))
Element 6: (0, (9, 2), ['', 'F', '%', '.'], [(5, 13), (17, 3), (18, 13)], [False, False, True, False], 88, False, [False, False, False, True], 2175, 'South', (9, 1))
Element 7: (0, (9, 1), ['%', '%', '', '.'], [(6, 13), (17, 4), (17, 13)], [True, True, False, False], 86, False, [False, False, False, True], 3194, 'East', (10, 1))
Element 8: (0, (10, 1), ['', '%', '.', '.'], [(7, 13), (18, 4), (16, 13)], [False, True, False, False], 84, False, [False, False, True, True], 3223, 'East', (11, 1))
Element 9: (0, (11, 1), ['', '%', '.', '.'], [(6, 13), (18, 5), (16, 12)], [False, True, False, False], 82, False, [False, False, True, True], 3242, 'East', (12, 1))
Element 10: (0, (12, 1), ['', '%', '.', '.'], [(5, 13), (18, 6), (16, 11)], [False, True, False, False], 80, False, [False, False, True, True], 3271, 'East', (13, 1))
Element 11: (0, (13, 1), ['', '%', '%', ''], [(4, 13), (17, 6), (17, 11)], [False, True, True, False], 78, False, [False, False, False, False], 3300, 'East', (14, 1))
Element 12: (0, (14, 1), ['', '%', '', '%'], [(3, 13), (17, 5), (18, 11)], [False, True, False, True], 76, False, [False, False, False, False], 3319, 'North', (14, 2))
Element 13: (0, (14, 2), ['%', '', '.', ''], [(2, 13), (17, 6), (18, 10)], [True, False, False, False], 74, False, [False, False, True, False], 3338, 'North', (14, 3))
Element 14: (0, (14, 3), ['.', '', '%', '%'], [(3, 13), (16, 6), (18, 9)], [False, False, True, True], 72, False, [True, False, False, False], 3367, 'West', (13, 3))
Element 15: (0, (13, 3), ['.', '%', '%', ''], [(3, 12), (16, 7), (18, 8)], [False, True, True, False], 70, False, [True, False, False, False], 3396, 'West', (12, 3))
Element 16: (0, (12, 3), ['.', '.', '%', ''], [(3, 11), (16, 8), (17, 8)], [False, False, True, False], 68, False, [True, True, False, False], 3435, 'South', (12, 2))
Element 17: (0, (12, 2), ['.', '', '', '%'], [(3, 10), (16, 9), (17, 9)], [False, False, False, True], 66, False, [True, False, False, False], 3474, 'West', (11, 2))
Element 18: (0, (11, 2), ['.', '', '.', ''], [(4, 10), (16, 10), (17, 10)], [False, False, False, False], 64, False, [True, False, True, False], 3513, 'North', (11, 3))
Element 19: (0, (11, 3), ['.', '', '%', ''], [(5, 10), (15, 10), (16, 10)], [False, False, True, False], 62, False, [True, False, False, False], 3542, 'West', (10, 3))
Element 20: (0, (10, 3), ['%', '.', '.', ''], [(6, 10), (15, 11), (16, 9)], [True, False, False, False], 60, False, [False, True, True, False], 3571, 'North', (10, 4))
Element 21: (0, (10, 4), ['.', '', '.', '%'], [(6, 9), (14, 11), (15, 9)], [False, False, False, True], 58, False, [True, False, True, False], 4600, 'North', (10, 5))
Element 22: (0, (10, 5), ['.', '', '.', '%'], [(7, 9), (14, 10), (15, 8)], [False, False, False, True], 56, False, [True, False, True, False], 5629, 'North', (10, 6))
Element 23: (0, (10, 6), ['.', '', 'F', '%'], [(8, 9), (13, 10), (15, 7)], [False, False, False, True], 54, False, [True, False, False, False], 5668, 'North', (10, 7))
Element 24: (0, (10, 7), ['F', '', '.', '%'], [(9, 9), (13, 11), (15, 6)], [False, False, False, True], 52, False, [False, False, True, False], 6697, 'West', (9, 7))
Element 25: (0, (9, 7), ['%', '.', '.', ''], [(9, 10), (13, 12), (15, 5)], [True, False, False, False], 50, False, [False, True, True, False], 7726, 'North', (9, 8))
Element 26: (0, (9, 8), ['.', '', '', '.'], [(10, 10), (12, 12), (15, 4)], [False, False, False, False], 48, False, [True, False, False, True], 7765, 'East', (10, 8))
Element 27: (0, (10, 8), ['', '', '%', '.'], [(11, 10), (12, 13), (16, 4)], [False, False, True, False], 46, False, [False, False, False, True], 8794, 'East', (11, 8))
Element 28: (0, (11, 8), ['', '%', '.', '%'], [(12, 10), (11, 13), (17, 4)], [False, True, False, True], 44, False, [False, False, True, False], 8823, 'North', (11, 9))
Element 29: (0, (11, 9), ['%', '', '', '.'], [(12, 11), (10, 13), (18, 4)], [True, False, False, False], 42, False, [False, False, False, True], 8852, 'East', (12, 9))
Element 30: (0, (12, 9), ['', '%', '', '.'], [(11, 11), (10, 12), (18, 5)], [False, True, False, False], 40, False, [False, False, False, True], 8881, 'East', (13, 9))
Element 31: (0, (13, 9), ['', '.', '', '%'], [(10, 11), (9, 12), (18, 6)], [False, False, False, True], 38, False, [False, True, False, False], 8910, 'South', (13, 8))
Element 32: (0, (13, 8), ['%', '.', '', '.'], [(9, 11), (10, 12), (17, 6)], [True, False, False, False], 36, False, [False, True, False, True], 8929, 'East', (14, 8))
Element 33: (0, (14, 8), ['', '.', '%', ''], [(8, 11), (10, 13), (17, 5)], [False, False, True, False], 34, False, [False, True, False, False], 8948, 'South', (14, 7))
Element 34: (0, (14, 7), ['.', '.', '', ''], [(7, 11), (11, 13), (17, 6)], [False, False, False, False], 32, False, [True, True, False, False], 9957, 'South', (14, 6))
Element 35: (0, (14, 6), ['.', '.', '', ''], [(7, 10), (12, 13), (16, 6)], [False, False, False, False], 30, False, [True, True, False, False], 9976, 'South', (14, 5))
Element 36: (0, (14, 5), ['.', '%', '', ''], [(8, 10), (12, 12), (16, 7)], [False, True, False, False], 28, False, [True, False, False, False], 9995, 'West', (13, 5))
Element 37: (0, (13, 5), ['.', '%', '.', ''], [(7, 10), (12, 11), (16, 8)], [False, True, False, False], 26, False, [True, False, True, False], 10004, 'North', (13, 6))
Element 38: (0, (13, 6), ['.', '', '.', ''], [(7, 11), (12, 10), (16, 7)], [False, False, False, False], 24, False, [True, False, True, False], 10013, 'North', (13, 7))
Element 39: (0, (13, 7), ['.', '', '', ''], [(6, 11), (12, 9), (16, 6)], [False, False, False, False], 22, False, [True, False, False, False], 10032, 'West', (12, 7))
Element 40: (0, (12, 7), ['%', '.', '%', ''], [(5, 11), (13, 9), (17, 6)], [True, False, True, False], 20, False, [False, True, False, False], 10051, 'South', (12, 6))
Element 41: (0, (12, 6), ['%', '.', '', ''], [(6, 11), (13, 8), (18, 6)], [True, False, False, False], 18, False, [False, True, False, False], 10060, 'South', (12, 5))
Element 42: (0, (12, 5), ['%', '%', '', ''], [(7, 11), (14, 8), (18, 5)], [True, True, False, False], 16, False, [False, False, False, False], 10069, 'North', (12, 6))
Element 43: (0, (12, 6), ['%', '', '', ''], [(8, 11), (15, 8), (17, 5)], [True, False, False, False], 14, False, [False, False, False, False], 10068, 'North', (12, 7))
Element 44: (0, (12, 7), ['%', '', '%', ''], [(8, 10), (15, 9), (18, 5)], [True, False, True, False], 12, False, [False, False, False, False], 10067, 'East', (13, 7))
Element 45: (0, (13, 7), ['', '', '', ''], [(8, 11), (15, 8), (18, 4)], [False, False, False, False], 10, False, [False, False, False, False], 10066, 'South', (13, 6))
Element 46: (0, (13, 6), ['', '', '', ''], [(9, 11), (15, 7), (17, 4)], [False, False, False, False], 8, False, [False, False, False, False], 10065, 'West', (12, 6))
Element 47: (0, (12, 6), ['%', '', '', ''], [(9, 12), (15, 6), (17, 5)], [True, False, False, False], 6, False, [False, False, False, False], 10064, 'East', (13, 6))
Element 48: (0, (13, 6), ['', '', '', ''], [(10, 12), (15, 5), (17, 4)], [False, False, False, False], 4, False, [False, False, False, False], 10063, 'South', (13, 5))
Element 49: (0, (13, 5), ['', '%', '', ''], [(10, 13), (15, 4), (17, 3)], [False, True, False, False], 2, False, [False, False, False, False], 10062, 'West', (12, 5))
Element 50: (0, (12, 5), ['%', '%', '', ''], [(11, 13), (16, 4), (16, 3)], [True, True, False, False], 0, False, [False, False, False, False], 10061, 'Stop', (12, 5))
Element 51: #0#
