Element 1: (0, (3, 1), ['F', '%', '.', '.'], [(4, 2), (8, 11), (15, 9)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (2, 1))
Element 2: (0, (2, 1), ['.', '%', '.', ''], [(5, 2), (7, 11), (16, 9)], [False, True, False, False], 96, False, [True, False, True, False], 2019, 'North', (2, 2))
Element 3: (0, (2, 2), ['.', '', '%', '.'], [(6, 2), (7, 10), (17, 9)], [False, False, True, False], 94, False, [True, False, False, True], 2058, 'East', (3, 2))
Element 4: (0, (3, 2), ['', '', '%', ''], [(7, 2), (7, 9), (18, 9)], [False, False, True, False], 92, False, [False, False, False, False], 3087, 'East', (4, 2))
Element 5: (0, (4, 2), ['', '.', '%', ''], [(8, 2), (6, 9), (18, 10)], [False, False, True, False], 90, False, [False, True, False, False], 4106, 'South', (4, 1))
Element 6: (0, (4, 1), ['', '%', '', '%'], [(9, 2), (6, 10), (18, 11)], [False, True, False, True], 88, False, [False, False, False, False], 4145, 'North', (4, 2))
Element 7: (0, (4, 2), ['', '', '%', ''], [(9, 1), (6, 11), (17, 11)], [False, False, True, False], 86, False, [False, False, False, False], 5164, 'East', (5, 2))
Element 8: (0, (5, 2), ['', '%', '.', ''], [(10, 1), (5, 11), (17, 10)], [False, True, False, False], 84, False, [False, False, True, False], 5193, 'North', (5, 3))
Element 9: (0, (5, 3), ['%', '', '.', '.'], [(11, 1), (5, 10), (16, 10)], [True, False, False, False], 82, False, [False, False, True, True], 5232, 'East', (6, 3))
Element 10: (0, (6, 3), ['', '', '.', '.'], [(12, 1), (5, 9), (16, 11)], [False, False, False, False], 80, False, [False, False, True, True], 5271, 'East', (7, 3))
Element 11: (0, (7, 3), ['', '', '.', '%'], [(13, 1), (4, 9), (16, 12)], [False, False, False, True], 78, False, [False, False, True, False], 5310, 'North', (7, 4))
Element 12: (0, (7, 4), ['.', '', '.', '.'], [(14, 1), (4, 10), (16, 13)], [False, False, False, False], 76, False, [True, False, True, True], 5349, 'East', (8, 4))
Element 13: (0, (8, 4), ['', '%', '%', '.'], [(14, 2), (3, 10), (17, 13)], [False, True, True, False], 74, False, [False, False, False, True], 5388, 'East', (9, 4))
Element 14: (0, (9, 4), ['', '%', '.', '.'], [(15, 2), (3, 11), (18, 13)], [False, True, False, False], 72, False, [False, False, True, True], 5427, 'East', (10, 4))
