Element 1: (0, (10, 1), ['F', '%', '.', '.'], [(1, 1), (13, 11), (16, 9)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 1))
Element 2: (0, (9, 1), ['%', '%', '.', ''], [(2, 1), (14, 11), (17, 9)], [True, True, False, False], 96, False, [False, False, True, False], 2019, 'North', (9, 2))
Element 3: (0, (9, 2), ['.', '', '%', '.'], [(3, 1), (15, 11), (18, 9)], [False, False, True, False], 94, False, [True, False, False, True], 2058, 'East', (10, 2))
Element 4: (0, (10, 2), ['', '', '.', '.'], [(4, 1), (16, 11), (18, 10)], [False, False, False, False], 92, False, [False, False, True, True], 2097, 'East', (11, 2))
Element 5: (0, (11, 2), ['', '.', '.', '.'], [(4, 2), (17, 11), (18, 11)], [False, False, False, False], 90, False, [False, True, True, True], 2136, 'East', (12, 2))
Element 6: (0, (12, 2), ['', '.', '.', '%'], [(5, 2), (17, 10), (17, 11)], [False, False, False, True], 88, False, [False, True, True, False], 2165, 'North', (12, 3))
Element 7: (0, (12, 3), ['.', '', '%', '.'], [(6, 2), (16, 10), (17, 10)], [False, False, True, False], 86, False, [True, False, False, True], 2194, 'East', (13, 3))
Element 8: (0, (13, 3), ['', '%', '%', '.'], [(7, 2), (15, 10), (16, 10)], [False, True, True, False], 84, False, [False, False, False, True], 2223, 'East', (14, 3))
Element 9: (0, (14, 3), ['', '.', '%', '%'], [(8, 2), (15, 9), (16, 11)], [False, False, True, True], 82, False, [False, True, False, False], 2252, 'South', (14, 2))
Element 10: (0, (14, 2), ['%', '.', '', '.'], [(9, 2), (15, 8), (16, 12)], [True, False, False, False], 80, False, [False, True, False, True], 2281, 'East', (15, 2))
Element 11: (0, (15, 2), ['', '%', '%', '.'], [(10, 2), (16, 8), (16, 13)], [False, True, True, False], 78, False, [False, False, False, True], 2310, 'East', (16, 2))
Element 12: (0, (16, 2), ['', '%', '.', '%'], [(10, 3), (17, 8), (17, 13)], [False, True, False, True], 76, False, [False, False, True, False], 2349, 'North', (16, 3))
Element 13: (0, (16, 3), ['%', '', '.', '.'], [(11, 3), (18, 8), (18, 13)], [True, False, False, False], 74, False, [False, False, True, True], 2388, 'East', (17, 3))
Element 14: (0, (17, 3), ['', '%', '.', '%'], [(12, 3), (18, 9), (17, 13)], [False, True, False, True], 72, False, [False, False, True, False], 2397, 'North', (17, 4))
Element 15: (0, (17, 4), ['.', '', '.', '.'], [(13, 3), (18, 10), (16, 13)], [False, False, False, False], 70, False, [True, False, True, True], 2406, 'East', (18, 4))
Element 16: (0, (18, 4), ['', '%', '.', '%'], [(14, 3), (18, 11), (16, 12)], [False, True, False, True], 68, False, [False, False, True, False], 2415, 'North', (18, 5))
Element 17: (0, (18, 5), ['.', '', '.', '%'], [(14, 2), (18, 10), (15, 12)], [False, False, False, True], 66, False, [True, False, True, False], 2434, 'North', (18, 6))
Element 18: (0, (18, 6), ['.', '', '%', '%'], [(14, 1), (18, 9), (14, 12)], [False, False, True, True], 64, False, [True, False, False, False], 2463, 'West', (17, 6))
Element 19: (0, (17, 6), ['.', '.', '%', ''], [(13, 1), (17, 9), (13, 12)], [False, False, True, False], 62, False, [True, True, False, False], 2492, 'South', (17, 5))
Element 20: (0, (17, 5), ['%', '', '', ''], [(12, 1), (16, 9), (12, 12)], [True, False, False, False], 60, False, [False, False, False, False], 2521, 'North', (17, 6))
Element 21: (0, (17, 6), ['.', '', '%', ''], [(11, 1), (17, 9), (12, 13)], [False, False, True, False], 58, False, [True, False, False, False], 3530, 'West', (16, 6))
Element 22: (0, (16, 6), ['.', '%', '.', ''], [(11, 2), (18, 9), (11, 13)], [False, True, False, False], 56, False, [True, False, True, False], 3549, 'North', (16, 7))
Element 23: (0, (16, 7), ['.', '', '', '%'], [(12, 2), (18, 8), (10, 13)], [False, False, False, True], 54, False, [True, False, False, False], 3568, 'West', (15, 7))
Element 24: (0, (15, 7), ['.', '.', '', ''], [(11, 2), (17, 8), (10, 12)], [False, False, False, False], 52, False, [True, True, False, False], 3587, 'South', (15, 6))
