Element 1: (2, (9, 2), ['.', 'F', '%', '.'], [(15, 7), (9, 10), (13, 3)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (9, 1))
Element 23: (2, (12, 5), ['%', '%', '', ''], [(13, 11), (9, 8), (17, 11)], [True, True, False, False], 54, False, [False, False, False, False], 3687, 'North', (12, 6))
Element 24: (2, (12, 6), ['%', '', '', ''], [(12, 11), (9, 9), (17, 10)], [True, False, False, False], 52, False, [False, False, False, False], 3706, 'North', (12, 7))
Element 25: (2, (12, 7), ['%', '', '%', ''], [(12, 12), (8, 9), (17, 9)], [True, False, True, False], 50, False, [False, False, False, False], 3725, 'East', (13, 7))
Element 26: (2, (13, 7), ['', '', '', ''], [(12, 13), (7, 9), (16, 9)], [False, False, False, False], 48, False, [False, False, False, False], 5724, 'East', (14, 7))
Element 27: (2, (14, 7), ['', '', '', ''], [(11, 13), (6, 9), (16, 10)], [False, False, False, False], 46, False, [False, False, False, False], 6733, 'East', (15, 7))
Element 28: (2, (15, 7), ['', '', '', ''], [(10, 13), (6, 10), (16, 11)], [False, False, False, False], 44, False, [False, False, False, False], 6752, 'East', (16, 7))
Element 29: (2, (16, 7), ['', '', '', '%'], [(10, 12), (7, 10), (16, 12)], [False, False, False, True], 42, False, [False, False, False, False], 6771, 'North', (16, 8))
Element 30: (2, (16, 8), ['', '', '', ''], [(10, 11), (7, 11), (16, 13)], [False, False, False, False], 40, False, [False, False, False, False], 7780, 'East', (17, 8))
Element 31: (2, (17, 8), ['', '%', '', ''], [(11, 11), (8, 11), (17, 13)], [False, True, False, False], 38, False, [False, False, False, False], 7799, 'East', (18, 8))
Element 32: (2, (18, 8), ['', '%', '', '%'], [(11, 10), (9, 11), (18, 13)], [False, True, False, True], 36, False, [False, False, False, False], 7808, 'North', (18, 9))
Element 33: (2, (18, 9), ['', '', '', '%'], [(12, 10), (9, 12), (17, 13)], [False, False, False, True], 34, False, [False, False, False, False], 7817, 'North', (18, 10))
Element 34: (2, (18, 10), ['', '', '', '%'], [(13, 10), (10, 12), (16, 13)], [False, False, False, True], 32, False, [False, False, False, False], 7816, 'North', (18, 11))
Element 35: (2, (18, 11), ['', '', '%', '%'], [(14, 10), (10, 13), (16, 12)], [False, False, True, True], 30, False, [False, False, False, False], 7815, 'West', (17, 11))
Element 36: (2, (17, 11), ['', '', '%', ''], [(15, 10), (11, 13), (15, 12)], [False, False, True, False], 28, False, [False, False, False, False], 7814, 'South', (17, 10))
Element 37: (2, (17, 10), ['G', '', '', ''], [(16, 10), (12, 13), (15, 11)], [False, False, False, False], 26, False, [False, False, False, False], 7813, 'South', (17, 9))
Element 38: (2, (17, 9), ['', '', 'G', ''], [(17, 10), (12, 12), (15, 10)], [False, False, False, False], 24, False, [False, False, False, False], 7812, 'West', (16, 9))
Element 39: (2, (16, 9), ['G', '', '', 'G'], [(17, 9), (13, 12), (15, 9)], [False, False, False, False], 22, False, [False, False, False, False], 7811, 'North', (16, 10))
Element 40: (2, (16, 10), ['', 'G', '', ''], [(16, 9), (14, 12), (15, 8)], [False, False, False, False], 20, False, [False, False, False, False], 7810, 'North', (16, 11))
Element 41: (2, (16, 11), ['', '', '', ''], [(15, 9), (15, 12), (15, 7)], [False, False, False, False], 18, False, [False, False, False, False], 7809, 'North', (16, 12))
Element 42: (2, (16, 12), ['', '', '', '%'], [(15, 8), (15, 11), (15, 6)], [False, False, False, True], 16, False, [False, False, False, False], 7808, 'North', (16, 13))
Element 43: (2, (16, 13), ['%', '', '%', ''], [(14, 8), (16, 11), (15, 5)], [True, False, True, False], 14, False, [False, False, False, False], 7807, 'East', (17, 13))
Element 44: (2, (17, 13), ['', '%', '%', ''], [(13, 8), (17, 11), (15, 4)], [False, True, True, False], 12, False, [False, False, False, False], 7806, 'East', (18, 13))
Element 45: (2, (18, 13), ['', '%', '%', '%'], [(13, 9), (18, 11), (16, 4)], [False, True, True, True], 10, False, [False, False, False, False], 7805, 'West', (17, 13))
Element 46: (2, (17, 13), ['', '%', '%', ''], [(12, 9), (18, 10), (15, 4)], [False, True, True, False], 8, False, [False, False, False, False], 7804, 'West', (16, 13))
Element 47: (2, (16, 13), ['%', '', '%', ''], [(11, 9), (18, 9), (15, 5)], [True, False, True, False], 6, False, [False, False, False, False], 7803, 'South', (16, 12))
Element 48: (2, (16, 12), ['', '', '', '%'], [(11, 8), (18, 8), (14, 5)], [False, False, False, True], 4, False, [False, False, False, False], 7802, 'West', (15, 12))
Element 49: (2, (15, 12), ['', '', '%', ''], [(10, 8), (17, 8), (14, 6)], [False, False, True, False], 2, False, [False, False, False, False], 7801, 'South', (15, 11))
Element 50: (2, (15, 11), ['', '', '', ''], [(10, 8), (17, 8), (14, 7)], [False, False, False, False], 0, False, [False, False, False, False], 7800, 'Stop', (15, 11))
Element 51: #0#
