Element 1: (2, (9, 2), ['.', 'F', '%', '.'], [(16, 4), (2, 6), (9, 6)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (9, 1))
Element 13: (2, (17, 4), ['', '', '', ''], [(18, 8), (8, 4), (17, 10)], [False, False, False, False], 74, False, [False, False, False, False], 3417, 'East', (18, 4))
Element 14: (2, (18, 4), ['', '%', '', '%'], [(18, 9), (9, 4), (18, 10)], [False, True, False, True], 72, False, [False, False, False, False], 3446, 'North', (18, 5))
Element 15: (2, (18, 5), ['', '', '', '%'], [(17, 9), (10, 4), (18, 11)], [False, False, False, True], 70, False, [False, False, False, False], 3475, 'North', (18, 6))
Element 16: (2, (18, 6), ['', '', '%', '%'], [(16, 9), (10, 5), (17, 11)], [False, False, True, True], 68, False, [False, False, False, False], 3504, 'West', (17, 6))
Element 17: (2, (17, 6), ['', '', '%', ''], [(15, 9), (10, 6), (16, 11)], [False, False, True, False], 66, False, [False, False, False, False], 3533, 'South', (17, 5))
Element 18: (2, (17, 5), ['%', '', '', ''], [(15, 8), (10, 7), (16, 12)], [True, False, False, False], 64, False, [False, False, False, False], 3552, 'North', (17, 6))
Element 19: (2, (17, 6), ['', '', '%', ''], [(15, 7), (10, 8), (16, 13)], [False, False, True, False], 62, False, [False, False, False, False], 3571, 'West', (16, 6))
Element 20: (2, (16, 6), ['G', '%', '', ''], [(15, 6), (9, 8), (17, 13)], [False, True, False, False], 60, False, [False, False, False, False], 3600, 'North', (16, 7))
Element 21: (2, (16, 7), ['', '', '', '%'], [(15, 5), (9, 9), (18, 13)], [False, False, False, True], 58, False, [False, False, False, False], 3629, 'North', (16, 8))
Element 22: (2, (16, 8), ['', '', '', ''], [(14, 5), (9, 10), (17, 13)], [False, False, False, False], 56, False, [False, False, False, False], 3648, 'East', (17, 8))
Element 23: (2, (17, 8), ['', '%', '', ''], [(14, 6), (10, 10), (16, 13)], [False, True, False, False], 54, False, [False, False, False, False], 3667, 'East', (18, 8))
Element 24: (2, (18, 8), ['', '%', '', '%'], [(14, 7), (11, 10), (16, 12)], [False, True, False, True], 52, False, [False, False, False, False], 3686, 'North', (18, 9))
Element 25: (2, (18, 9), ['', '', '', '%'], [(14, 8), (12, 10), (15, 12)], [False, False, False, True], 50, False, [False, False, False, False], 3715, 'North', (18, 10))
Element 26: (2, (18, 10), ['', '', '', '%'], [(13, 8), (12, 11), (15, 11)], [False, False, False, True], 48, False, [False, False, False, False], 3744, 'North', (18, 11))
Element 27: (2, (18, 11), ['', '', '%', '%'], [(13, 7), (13, 11), (14, 11)], [False, False, True, True], 46, False, [False, False, False, False], 3773, 'West', (17, 11))
Element 28: (2, (17, 11), ['', '', '%', ''], [(13, 6), (13, 12), (14, 12)], [False, False, True, False], 44, False, [False, False, False, False], 3802, 'South', (17, 10))
Element 29: (2, (17, 10), ['', '', '', ''], [(13, 5), (12, 12), (14, 11)], [False, False, False, False], 42, False, [False, False, False, False], 3821, 'South', (17, 9))
Element 30: (2, (17, 9), ['', '', '', ''], [(12, 5), (12, 13), (15, 11)], [False, False, False, False], 40, False, [False, False, False, False], 4830, 'West', (16, 9))
Element 31: (2, (16, 9), ['', '', '', ''], [(12, 6), (11, 13), (15, 12)], [False, False, False, False], 38, False, [False, False, False, False], 4849, 'North', (16, 10))
Element 32: (2, (16, 10), ['', '', '', ''], [(12, 7), (10, 13), (14, 12)], [False, False, False, False], 36, False, [False, False, False, False], 4868, 'North', (16, 11))
Element 33: (2, (16, 11), ['', '', '', ''], [(12, 6), (10, 12), (15, 12)], [False, False, False, False], 34, False, [False, False, False, False], 4877, 'North', (16, 12))
Element 34: (2, (16, 12), ['', '', '', '%'], [(12, 5), (10, 11), (14, 12)], [False, False, False, True], 32, False, [False, False, False, False], 4886, 'North', (16, 13))
Element 35: (2, (16, 13), ['%', '', '%', ''], [(13, 5), (11, 11), (14, 11)], [True, False, True, False], 30, False, [False, False, False, False], 4895, 'East', (17, 13))
Element 36: (2, (17, 13), ['', '%', '%', ''], [(13, 6), (10, 11), (15, 11)], [False, True, True, False], 28, False, [False, False, False, False], 4894, 'East', (18, 13))
Element 37: (2, (18, 13), ['', '%', '%', '%'], [(12, 6), (9, 11), (16, 11)], [False, True, True, True], 26, False, [False, False, False, False], 4903, 'West', (17, 13))
Element 38: (2, (17, 13), ['', '%', '%', ''], [(13, 6), (9, 12), (17, 11)], [False, True, True, False], 24, False, [False, False, False, False], 4912, 'West', (16, 13))
Element 39: (2, (16, 13), ['%', '', '%', ''], [(13, 7), (9, 11), (18, 11)], [True, False, True, False], 22, False, [False, False, False, False], 4911, 'South', (16, 12))
Element 40: (2, (16, 12), ['', '', '', '%'], [(12, 7), (8, 11), (18, 10)], [False, False, False, True], 20, False, [False, False, False, False], 4920, 'West', (15, 12))
Element 41: (2, (15, 12), ['', '', '%', ''], [(13, 7), (7, 11), (17, 10)], [False, False, True, False], 18, False, [False, False, False, False], 5919, 'South', (15, 11))
Element 42: (2, (15, 11), ['', '', '', ''], [(13, 8), (7, 10), (17, 11)], [False, False, False, False], 16, False, [False, False, False, False], 5928, 'South', (15, 10))
Element 43: (2, (15, 10), ['', '', '', ''], [(13, 9), (7, 9), (17, 10)], [False, False, False, False], 14, False, [False, False, False, False], 6927, 'South', (15, 9))
Element 44: (2, (15, 9), ['%', '', '', ''], [(13, 10), (6, 9), (17, 9)], [True, False, False, False], 12, False, [False, False, False, False], 7926, 'South', (15, 8))
Element 45: (2, (15, 8), ['', '', '', ''], [(14, 10), (6, 10), (18, 9)], [False, False, False, False], 10, False, [False, False, False, False], 7935, 'South', (15, 7))
Element 46: (2, (15, 7), ['', '', '', ''], [(15, 10), (6, 11), (18, 8)], [False, False, False, False], 8, False, [False, False, False, False], 7944, 'South', (15, 6))
Element 47: (2, (15, 6), ['', '', '', ''], [(16, 10), (5, 11), (17, 8)], [False, False, False, False], 6, False, [False, False, False, False], 7953, 'South', (15, 5))
Element 48: (2, (15, 5), ['', '', '', '%'], [(17, 10), (5, 10), (16, 8)], [False, False, False, True], 4, False, [False, False, False, False], 7962, 'South', (15, 4))
Element 49: (2, (15, 4), ['%', '%', '', ''], [(18, 10), (5, 9), (16, 9)], [True, True, False, False], 2, False, [False, False, False, False], 7971, 'East', (16, 4))
Element 50: (2, (16, 4), ['', '', '%', ''], [(18, 10), (5, 9), (15, 9)], [False, False, True, False], 0, False, [False, False, False, False], 7970, 'Stop', (16, 4))
Element 51: #0#
