Element 1: (1, (6, 10), ['.', 'F', '.', '.'], [(6, 13), (13, 1), (14, 5)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 9))
Element 2: (1, (6, 9), ['.', '%', '', 'F'], [(5, 13), (14, 1), (15, 5)], [False, True, False, False], 96, False, [True, False, False, False], 2028, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '%', '.', '.'], [(4, 13), (14, 2), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 4047, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '.', '.'], [(3, 13), (15, 2), (16, 6)], [False, False, False, False], 92, False, [False, True, True, True], 4086, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '.', '%'], [(3, 12), (16, 2), (17, 6)], [False, False, False, True], 90, False, [False, True, True, False], 4125, 'North', (9, 10))
Element 6: (1, (9, 10), ['.', '', '.', '.'], [(3, 11), (16, 3), (18, 6)], [False, False, False, False], 88, False, [True, False, True, True], 4164, 'East', (10, 10))
Element 7: (1, (10, 10), ['', '%', '.', '.'], [(3, 10), (17, 3), (18, 5)], [False, True, False, False], 86, False, [False, False, True, True], 4203, 'East', (11, 10))
Element 8: (1, (11, 10), ['', '.', '.', '.'], [(4, 10), (17, 4), (18, 4)], [False, False, False, False], 84, False, [False, True, True, True], 4242, 'East', (12, 10))
Element 9: (1, (12, 10), ['', '.', '.', '.'], [(5, 10), (17, 5), (17, 4)], [False, False, False, False], 82, False, [False, True, True, True], 4271, 'East', (13, 10))
Element 10: (1, (13, 10), ['', '.', '.', '.'], [(5, 11), (18, 5), (16, 4)], [False, False, False, False], 80, False, [False, True, True, True], 4300, 'East', (14, 10))
Element 11: (1, (14, 10), ['', '%', '.', '.'], [(6, 11), (18, 6), (15, 4)], [False, True, False, False], 78, False, [False, False, True, True], 4329, 'East', (15, 10))
Element 12: (1, (15, 10), ['', '.', '.', '.'], [(7, 11), (17, 6), (16, 4)], [False, False, False, False], 76, False, [False, True, True, True], 5338, 'East', (16, 10))
Element 13: (1, (16, 10), ['', '.', '.', '.'], [(8, 11), (16, 6), (16, 3)], [False, False, False, False], 74, False, [False, True, True, True], 5357, 'East', (17, 10))
Element 14: (1, (17, 10), ['', '.', '.', '.'], [(9, 11), (16, 7), (17, 3)], [False, False, False, False], 72, False, [False, True, True, True], 5386, 'East', (18, 10))
Element 15: (1, (18, 10), ['', '.', '.', '%'], [(10, 11), (16, 8), (16, 3)], [False, False, False, True], 70, False, [False, True, True, False], 5415, 'North', (18, 11))
Element 16: (1, (18, 11), ['.', '', '%', '%'], [(11, 11), (17, 8), (16, 2)], [False, False, True, True], 68, False, [True, False, False, False], 5444, 'West', (17, 11))
Element 17: (1, (17, 11), ['.', '', '%', ''], [(12, 11), (18, 8), (15, 2)], [False, False, True, False], 66, False, [True, False, False, False], 5473, 'West', (16, 11))
Element 18: (1, (16, 11), ['.', '', '.', ''], [(13, 11), (18, 9), (14, 2)], [False, False, False, False], 64, False, [True, False, True, False], 5502, 'North', (16, 12))
Element 19: (1, (16, 12), ['.', '', '.', '%'], [(14, 11), (17, 9), (14, 3)], [False, False, False, True], 62, False, [True, False, True, False], 5541, 'North', (16, 13))
Element 20: (1, (16, 13), ['%', '', '%', '.'], [(15, 11), (16, 9), (13, 3)], [True, False, True, False], 60, False, [False, False, False, True], 5580, 'East', (17, 13))
Element 21: (1, (17, 13), ['', '%', '%', '.'], [(15, 12), (15, 9), (12, 3)], [False, True, True, False], 58, False, [False, False, False, True], 5619, 'East', (18, 13))
Element 22: (1, (18, 13), ['', '%', '%', '%'], [(14, 12), (15, 8), (12, 2)], [False, True, True, True], 56, False, [False, False, False, False], 5658, 'West', (17, 13))
Element 23: (1, (17, 13), ['', '%', '%', ''], [(13, 12), (15, 7), (12, 1)], [False, True, True, False], 54, False, [False, False, False, False], 5687, 'West', (16, 13))
Element 24: (1, (16, 13), ['%', '', '%', ''], [(12, 12), (14, 7), (11, 1)], [True, False, True, False], 52, False, [False, False, False, False], 5716, 'South', (16, 12))
Element 25: (1, (16, 12), ['', '', '', '%'], [(12, 13), (14, 8), (11, 2)], [False, False, False, True], 50, False, [False, False, False, False], 6735, 'West', (15, 12))
Element 26: (1, (15, 12), ['', '', '%', ''], [(11, 13), (13, 8), (11, 3)], [False, False, True, False], 48, False, [False, False, False, False], 6764, 'South', (15, 11))
Element 27: (1, (15, 11), ['', '', '', ''], [(10, 13), (13, 9), (10, 3)], [False, False, False, False], 46, False, [False, False, False, False], 6793, 'West', (14, 11))
Element 28: (1, (14, 11), ['', '', '', ''], [(10, 12), (12, 9), (10, 4)], [False, False, False, False], 44, False, [False, False, False, False], 6822, 'North', (14, 12))
Element 29: (1, (14, 12), ['', '', '%', ''], [(9, 12), (11, 9), (10, 5)], [False, False, True, False], 42, False, [False, False, False, False], 6851, 'West', (13, 12))
