Element 1: (2, (6, 5), ['.', '.', '.', '.'], [(18, 8), (3, 10), (11, 2)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (7, 5))
Element 2: (2, (7, 5), ['', '.', '%', '%'], [(18, 9), (4, 10), (12, 2)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (7, 4))
Element 3: (2, (7, 4), ['.', '.', '', '.'], [(18, 10), (5, 10), (12, 3)], [False, False, False, False], 94, False, [True, True, False, True], 97, 'East', (8, 4))
Element 4: (2, (8, 4), ['', '%', '%', '.'], [(18, 11), (6, 10), (13, 3)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (9, 4))
Element 5: (2, (9, 4), ['', '%', '.', '.'], [(17, 11), (6, 9), (14, 3)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (10, 4))
Element 6: (2, (10, 4), ['', '.', '.', '%'], [(17, 10), (7, 9), (14, 2)], [False, False, False, True], 88, False, [False, True, True, False], 2194, 'North', (10, 5))
Element 7: (2, (10, 5), ['.', '', '.', '%'], [(17, 9), (8, 9), (15, 2)], [False, False, False, True], 86, False, [True, False, True, False], 2233, 'North', (10, 6))
Element 8: (2, (10, 6), ['.', '', 'F', '%'], [(16, 9), (9, 9), (16, 2)], [False, False, False, True], 84, False, [True, False, False, False], 2272, 'North', (10, 7))
Element 9: (2, (10, 7), ['F', '', '.', '%'], [(16, 10), (9, 10), (16, 3)], [False, False, False, True], 82, False, [False, False, True, False], 3301, 'West', (9, 7))
Element 10: (2, (9, 7), ['%', '.', '.', ''], [(16, 11), (10, 10), (17, 3)], [True, False, False, False], 80, False, [False, True, True, False], 4330, 'North', (9, 8))
Element 11: (2, (9, 8), ['.', '', '', '.'], [(16, 12), (11, 10), (17, 4)], [False, False, False, False], 78, False, [True, False, False, True], 4369, 'East', (10, 8))
Element 12: (2, (10, 8), ['', '', '%', '.'], [(16, 13), (12, 10), (18, 4)], [False, False, True, False], 76, False, [False, False, False, True], 4408, 'East', (11, 8))
Element 13: (2, (11, 8), ['', '%', '.', '%'], [(17, 13), (13, 10), (18, 5)], [False, True, False, True], 74, False, [False, False, True, False], 4447, 'North', (11, 9))
Element 14: (2, (11, 9), ['%', '', '', '.'], [(18, 13), (14, 10), (18, 6)], [True, False, False, False], 72, False, [False, False, False, True], 4486, 'East', (12, 9))
Element 15: (2, (12, 9), ['', '%', '', '.'], [(17, 13), (15, 10), (17, 6)], [False, True, False, False], 70, False, [False, False, False, True], 4515, 'East', (13, 9))
Element 16: (2, (13, 9), ['', '.', '', '%'], [(16, 13), (15, 11), (17, 5)], [False, False, False, True], 68, False, [False, True, False, False], 4544, 'South', (13, 8))
Element 17: (2, (13, 8), ['%', '.', '', '.'], [(16, 12), (15, 12), (17, 6)], [True, False, False, False], 66, False, [False, True, False, True], 4563, 'East', (14, 8))
Element 18: (2, (14, 8), ['', '.', '%', '.'], [(16, 11), (14, 12), (16, 6)], [False, False, True, False], 64, False, [False, True, False, True], 4592, 'East', (15, 8))
Element 19: (2, (15, 8), ['', '.', '.', '.'], [(16, 12), (14, 11), (16, 7)], [False, False, False, False], 62, False, [False, True, True, True], 4621, 'East', (16, 8))
Element 20: (2, (16, 8), ['', '', '', ''], [(16, 11), (13, 11), (15, 7)], [False, False, False, False], 60, False, [False, False, False, False], 4650, 'East', (17, 8))
Element 21: (2, (17, 8), ['', '%', '', ''], [(15, 11), (13, 12), (15, 6)], [False, True, False, False], 58, False, [False, False, False, False], 4669, 'East', (18, 8))
Element 22: (2, (18, 8), ['', '%', '', '%'], [(15, 12), (12, 12), (15, 5)], [False, True, False, True], 56, False, [False, False, False, False], 4688, 'North', (18, 9))
Element 23: (2, (18, 9), ['', '', '', '%'], [(14, 12), (12, 13), (15, 4)], [False, False, False, True], 54, False, [False, False, False, False], 5697, 'North', (18, 10))
Element 24: (2, (18, 10), ['', '', '', '%'], [(14, 11), (11, 13), (16, 4)], [False, False, False, True], 52, False, [False, False, False, False], 5716, 'North', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(14, 10), (10, 13), (15, 4)], [False, False, True, True], 50, False, [False, False, False, False], 5725, 'West', (17, 11))
Element 26: (2, (17, 11), ['', '', '%', ''], [(15, 10), (10, 12), (15, 5)], [False, False, True, False], 48, False, [False, False, False, False], 5734, 'South', (17, 10))
Element 27: (2, (17, 10), ['', '', '', ''], [(15, 9), (10, 11), (14, 5)], [False, False, False, False], 46, False, [False, False, False, False], 5763, 'South', (17, 9))
Element 28: (2, (17, 9), ['', '', '', ''], [(15, 8), (11, 11), (14, 6)], [False, False, False, False], 44, False, [False, False, False, False], 5782, 'West', (16, 9))
