Element 1: (3, (10, 1), ['F', '%', '.', '.'], [(2, 2), (5, 9), (7, 5)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (9, 1))
Element 2: (3, (9, 1), ['%', '%', '.', ''], [(2, 1), (6, 9), (7, 4)], [True, True, False, False], 96, False, [False, False, True, False], 3038, 'North', (9, 2))
Element 3: (3, (9, 2), ['.', '', '%', '.'], [(3, 1), (7, 9), (8, 4)], [False, False, True, False], 94, False, [True, False, False, True], 4067, 'East', (10, 2))
Element 4: (3, (10, 2), ['', '', '.', '.'], [(4, 1), (8, 9), (9, 4)], [False, False, False, False], 92, False, [False, False, True, True], 4106, 'East', (11, 2))
Element 5: (3, (11, 2), ['', '.', '.', '.'], [(4, 2), (9, 9), (10, 4)], [False, False, False, False], 90, False, [False, True, True, True], 4145, 'East', (12, 2))
Element 6: (3, (12, 2), ['', '.', '.', '%'], [(5, 2), (9, 10), (10, 5)], [False, False, False, True], 88, False, [False, True, True, False], 4184, 'North', (12, 3))
Element 7: (3, (12, 3), ['.', '', '%', '.'], [(6, 2), (10, 10), (10, 6)], [False, False, True, False], 86, False, [True, False, False, True], 4223, 'East', (13, 3))
Element 8: (3, (13, 3), ['', '%', '%', '.'], [(7, 2), (11, 10), (10, 7)], [False, True, True, False], 84, False, [False, False, False, True], 5252, 'East', (14, 3))
Element 9: (3, (14, 3), ['', '.', '%', '%'], [(8, 2), (12, 10), (9, 7)], [False, False, True, True], 82, False, [False, True, False, False], 6281, 'South', (14, 2))
Element 10: (3, (14, 2), ['%', '.', '', '.'], [(9, 2), (13, 10), (9, 8)], [True, False, False, False], 80, False, [False, True, False, True], 6310, 'East', (15, 2))
Element 11: (3, (15, 2), ['', '%', '%', '.'], [(10, 2), (14, 10), (10, 8)], [False, True, True, False], 78, False, [False, False, False, True], 6339, 'East', (16, 2))
Element 12: (3, (16, 2), ['', '%', '.', '%'], [(10, 3), (15, 10), (11, 8)], [False, True, False, True], 76, False, [False, False, True, False], 6378, 'North', (16, 3))
Element 13: (3, (16, 3), ['%', '', '.', '.'], [(11, 3), (16, 10), (11, 9)], [True, False, False, False], 74, False, [False, False, True, True], 6417, 'East', (17, 3))
