Element 1: (0, (2, 2), ['.', 'F', '%', '.'], [(3, 11), (4, 9), (8, 8)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (2, 1))
Element 23: (0, (18, 4), ['', '%', '.', '%'], [(9, 11), (16, 9), (17, 13)], [False, True, False, True], 54, False, [False, False, True, False], 9688, 'North', (18, 5))
Element 24: (0, (18, 5), ['.', '', '.', '%'], [(10, 11), (15, 9), (16, 13)], [False, False, False, True], 52, False, [True, False, True, False], 9717, 'North', (18, 6))
Element 25: (0, (18, 6), ['.', '', '%', '%'], [(11, 11), (15, 8), (16, 12)], [False, False, True, True], 50, False, [True, False, False, False], 9746, 'West', (17, 6))
Element 26: (0, (17, 6), ['.', '.', '%', ''], [(12, 11), (15, 7), (15, 12)], [False, False, True, False], 48, False, [True, True, False, False], 9775, 'South', (17, 5))
Element 27: (0, (17, 5), ['%', '', '', ''], [(12, 12), (16, 7), (14, 12)], [True, False, False, False], 46, False, [False, False, False, False], 9814, 'North', (17, 6))
Element 28: (0, (17, 6), ['G', '', '%', ''], [(12, 13), (16, 6), (13, 12)], [False, False, True, False], 44, False, [False, False, False, False], 10833, 'South', (17, 5))
Element 29: (0, (17, 5), ['%', '', '', ''], [(11, 13), (15, 6), (13, 11)], [True, False, False, False], 42, False, [False, False, False, False], 10852, 'North', (17, 6))
Element 30: (0, (17, 6), ['', '', '%', ''], [(10, 13), (15, 5), (14, 11)], [False, False, True, False], 40, False, [False, False, False, False], 10871, 'East', (18, 6))
Element 31: (0, (18, 6), ['', '', '%', '%'], [(10, 12), (15, 4), (15, 11)], [False, False, True, True], 38, False, [False, False, False, False], 10890, 'South', (18, 5))
Element 32: (0, (18, 5), ['', '', '', '%'], [(9, 12), (16, 4), (14, 11)], [False, False, False, True], 36, False, [False, False, False, False], 10909, 'West', (17, 5))
Element 33: (0, (17, 5), ['%', 'G', '', ''], [(10, 12), (17, 4), (13, 11)], [True, False, False, False], 34, False, [False, False, False, False], 10908, 'East', (18, 5))
Element 34: (0, (18, 5), ['', 'G', '', '%'], [(10, 13), (18, 4), (12, 11)], [False, False, False, True], 32, False, [False, False, False, False], 10907, 'West', (17, 5))
Element 35: (0, (17, 5), ['%', '', '', 'G'], [(11, 13), (18, 5), (12, 12)], [True, False, False, False], 30, False, [False, False, False, False], 10906, 'South', (17, 4))
Element 36: (0, (17, 4), ['', '', '', ''], [(12, 13), (18, 6), (12, 11)], [False, False, False, False], 28, False, [False, False, False, False], 10905, 'North', (17, 5))
Element 37: (0, (17, 5), ['%', '', 'G', ''], [(12, 12), (17, 6), (12, 10)], [True, False, False, False], 26, False, [False, False, False, False], 10904, 'South', (17, 4))
Element 38: (0, (17, 4), ['', '', 'G', ''], [(13, 12), (17, 5), (11, 10)], [False, False, False, False], 24, False, [False, False, False, False], 10903, 'West', (16, 4))
Element 39: (0, (16, 4), ['', '', '%', ''], [(14, 12), (17, 6), (11, 11)], [False, False, True, False], 22, False, [False, False, False, False], 10902, 'West', (15, 4))
Element 40: (0, (15, 4), ['%', '%', '', ''], [(15, 12), (18, 6), (10, 11)], [True, True, False, False], 20, False, [False, False, False, False], 10901, 'North', (15, 5))
Element 41: (0, (15, 5), ['.', '', '', '%'], [(16, 12), (18, 5), (10, 12)], [False, False, False, True], 18, False, [True, False, False, False], 10900, 'West', (14, 5))
Element 42: (0, (14, 5), ['.', '%', '.', ''], [(16, 13), (17, 5), (10, 13)], [False, True, False, False], 16, False, [True, False, True, False], 10909, 'North', (14, 6))
Element 43: (0, (14, 6), ['.', '', '.', ''], [(17, 13), (18, 5), (11, 13)], [False, False, False, False], 14, False, [True, False, True, False], 10918, 'North', (14, 7))
Element 44: (0, (14, 7), ['.', '', '.', ''], [(18, 13), (18, 4), (12, 13)], [False, False, False, False], 12, False, [True, False, True, False], 10927, 'North', (14, 8))
Element 45: (0, (14, 8), ['.', '', '%', ''], [(17, 13), (17, 4), (11, 13)], [False, False, True, False], 10, False, [True, False, False, False], 10936, 'West', (13, 8))
Element 46: (0, (13, 8), ['%', '.', '', ''], [(16, 13), (17, 5), (10, 13)], [True, False, False, False], 8, False, [False, True, False, False], 10945, 'South', (13, 7))
Element 47: (0, (13, 7), ['.', '.', '', ''], [(16, 12), (17, 4), (10, 12)], [False, False, False, False], 6, False, [True, True, False, False], 10954, 'South', (13, 6))
Element 48: (0, (13, 6), ['.', '.', '', ''], [(16, 11), (17, 3), (9, 12)], [False, False, False, False], 4, False, [True, True, False, False], 10963, 'South', (13, 5))
Element 49: (0, (13, 5), ['.', '%', '', ''], [(17, 11), (16, 3), (9, 11)], [False, True, False, False], 2, False, [True, False, False, False], 10972, 'West', (12, 5))
Element 50: (0, (12, 5), ['%', '%', '.', ''], [(18, 11), (16, 2), (9, 10)], [True, True, False, False], 0, False, [False, False, True, False], 10981, 'Stop', (12, 5))
Element 51: #0#
