Element 1: (3, (17, 13), ['.', '%', '%', '.'], [(14, 10), (11, 11), (17, 10)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 13))
Element 2: (3, (18, 13), ['', '%', '%', '%'], [(15, 10), (12, 11), (18, 10)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 13))
Element 3: (3, (17, 13), ['.', '%', '%', ''], [(15, 11), (13, 11), (18, 11)], [False, True, True, False], 94, False, [True, False, False, False], 97, 'West', (16, 13))
Element 4: (3, (16, 13), ['%', '.', '%', ''], [(16, 11), (14, 11), (17, 11)], [True, False, True, False], 92, False, [False, True, False, False], 136, 'South', (16, 12))
Element 5: (3, (16, 12), ['.', 'G', '', '%'], [(16, 10), (14, 12), (16, 11)], [False, False, False, True], 90, False, [True, False, False, False], 155, 'West', (15, 12))
Element 6: (3, (15, 12), ['', '', '%', 'G'], [(16, 9), (13, 12), (16, 12)], [False, False, True, False], 88, False, [False, False, False, False], 184, 'South', (15, 11))
Element 7: (3, (15, 11), ['', '', '', ''], [(17, 9), (12, 12), (16, 13)], [False, False, False, False], 86, False, [False, False, False, False], 203, 'East', (16, 11))
Element 8: (3, (16, 11), ['', '', '', ''], [(18, 9), (12, 13), (17, 13)], [False, False, False, False], 84, False, [False, False, False, False], 1212, 'East', (17, 11))
Element 9: (3, (17, 11), ['', '', '%', ''], [(18, 8), (11, 13), (18, 13)], [False, False, True, False], 82, False, [False, False, False, False], 1231, 'East', (18, 11))
Element 10: (3, (18, 11), ['', '', '%', '%'], [(17, 8), (10, 13), (17, 13)], [False, False, True, True], 80, False, [False, False, False, False], 1250, 'South', (18, 10))
Element 11: (3, (18, 10), ['', '', '', '%'], [(16, 8), (10, 12), (16, 13)], [False, False, False, True], 78, False, [False, False, False, False], 1269, 'South', (18, 9))
Element 12: (3, (18, 9), ['', '', '', '%'], [(16, 7), (9, 12), (16, 12)], [False, False, False, True], 76, False, [False, False, False, False], 1288, 'South', (18, 8))
Element 13: (3, (18, 8), ['', '%', '', '%'], [(16, 6), (9, 11), (15, 12)], [False, True, False, True], 74, False, [False, False, False, False], 1307, 'West', (17, 8))
Element 14: (3, (17, 8), ['', '%', '', ''], [(17, 6), (9, 10), (15, 11)], [False, True, False, False], 72, False, [False, False, False, False], 1326, 'North', (17, 9))
Element 15: (3, (17, 9), ['', '', '', ''], [(18, 6), (10, 10), (15, 10)], [False, False, False, False], 70, False, [False, False, False, False], 1345, 'North', (17, 10))
Element 16: (3, (17, 10), ['', '', '', ''], [(18, 5), (11, 10), (15, 9)], [False, False, False, False], 68, False, [False, False, False, False], 1374, 'West', (16, 10))
Element 17: (3, (16, 10), ['', '', '', ''], [(18, 4), (12, 10), (15, 8)], [False, False, False, False], 66, False, [False, False, False, False], 1403, 'South', (16, 9))
Element 18: (3, (16, 9), ['', '', '', ''], [(17, 4), (12, 9), (15, 7)], [False, False, False, False], 64, False, [False, False, False, False], 1432, 'South', (16, 8))
Element 19: (3, (16, 8), ['', '', '', ''], [(17, 5), (13, 9), (15, 6)], [False, False, False, False], 62, False, [False, False, False, False], 1461, 'South', (16, 7))
Element 20: (3, (16, 7), ['', '', '', '%'], [(17, 4), (13, 8), (15, 5)], [False, False, False, True], 60, False, [False, False, False, False], 1480, 'South', (16, 6))
Element 21: (3, (16, 6), ['', '%', '', ''], [(17, 3), (14, 8), (15, 4)], [False, True, False, False], 58, False, [False, False, False, False], 1509, 'East', (17, 6))
Element 22: (3, (17, 6), ['', '', '%', ''], [(16, 3), (14, 7), (16, 4)], [False, False, True, False], 56, False, [False, False, False, False], 1538, 'East', (18, 6))
Element 23: (3, (18, 6), ['', '', '%', '%'], [(16, 2), (14, 6), (17, 4)], [False, False, True, True], 54, False, [False, False, False, False], 1557, 'South', (18, 5))
Element 24: (3, (18, 5), ['', 'G', '', '%'], [(15, 2), (14, 5), (18, 4)], [False, False, False, True], 52, False, [False, False, False, False], 1576, 'West', (17, 5))
Element 25: (3, (17, 5), ['%', '', '', 'G'], [(14, 2), (13, 5), (18, 5)], [True, False, False, False], 50, False, [False, False, False, False], 1595, 'South', (17, 4))
Element 26: (3, (17, 4), ['', '', '', ''], [(14, 3), (13, 6), (18, 6)], [False, False, False, False], 48, False, [False, False, False, False], 1614, 'East', (18, 4))
Element 27: (3, (18, 4), ['', '%', '', '%'], [(13, 3), (13, 7), (17, 6)], [False, True, False, True], 46, False, [False, False, False, False], 1633, 'West', (17, 4))
Element 28: (3, (17, 4), ['', '', 'G', ''], [(12, 3), (12, 7), (17, 5)], [False, False, False, False], 44, False, [False, False, False, False], 1652, 'South', (17, 3))
Element 29: (3, (17, 3), ['', '%', '', '%'], [(12, 2), (12, 6), (17, 6)], [False, True, False, True], 42, False, [False, False, False, False], 1671, 'West', (16, 3))
Element 30: (3, (16, 3), ['%', '', '', ''], [(12, 1), (12, 5), (16, 6)], [True, False, False, False], 40, False, [False, False, False, False], 1690, 'North', (16, 4))
Element 31: (3, (16, 4), ['', '', '%', ''], [(13, 1), (12, 6), (16, 7)], [False, False, True, False], 38, False, [False, False, False, False], 1699, 'West', (15, 4))
Element 32: (3, (15, 4), ['%', '%', '', ''], [(14, 1), (12, 7), (16, 8)], [True, True, False, False], 36, False, [False, False, False, False], 1708, 'North', (15, 5))
Element 33: (3, (15, 5), ['', '', '', '%'], [(13, 1), (13, 7), (17, 8)], [False, False, False, True], 34, False, [False, False, False, False], 1707, 'North', (15, 6))
Element 34: (3, (15, 6), ['', '', '', ''], [(12, 1), (13, 6), (18, 8)], [False, False, False, False], 32, False, [False, False, False, False], 1706, 'North', (15, 7))
Element 35: (3, (15, 7), ['', '', '', ''], [(11, 1), (12, 6), (18, 9)], [False, False, False, False], 30, False, [False, False, False, False], 1715, 'North', (15, 8))
Element 36: (3, (15, 8), ['', '', '', ''], [(11, 2), (13, 6), (17, 9)], [False, False, False, False], 28, False, [False, False, False, False], 1724, 'North', (15, 9))
Element 37: (3, (15, 9), ['%', '', '', 'G'], [(11, 3), (13, 5), (16, 9)], [True, False, False, False], 26, False, [False, False, False, False], 1733, 'North', (15, 10))
Element 38: (3, (15, 10), ['', '', '', ''], [(10, 3), (12, 5), (17, 9)], [False, False, False, False], 24, False, [False, False, False, False], 1742, 'West', (14, 10))
Element 39: (3, (14, 10), ['', '%', '', ''], [(10, 4), (13, 5), (18, 9)], [False, True, False, False], 22, False, [False, False, False, False], 1751, 'North', (14, 11))
Element 40: (3, (14, 11), ['', '', '', ''], [(10, 5), (14, 5), (18, 8)], [False, False, False, False], 20, False, [False, False, False, False], 1760, 'North', (14, 12))
Element 41: (3, (14, 12), ['', '', '%', ''], [(10, 6), (15, 5), (17, 8)], [False, False, True, False], 18, False, [False, False, False, False], 1769, 'West', (13, 12))
Element 42: (3, (13, 12), ['', '', '%', ''], [(10, 7), (15, 6), (17, 9)], [False, False, True, False], 16, False, [False, False, False, False], 2768, 'South', (13, 11))
Element 43: (3, (13, 11), ['', '', '', ''], [(9, 7), (16, 6), (17, 8)], [False, False, False, False], 14, False, [False, False, False, False], 3767, 'South', (13, 10))
Element 44: (3, (13, 10), ['', '', '', ''], [(9, 8), (17, 6), (16, 8)], [False, False, False, False], 12, False, [False, False, False, False], 3776, 'South', (13, 9))
Element 45: (3, (13, 9), ['', '', '', '%'], [(10, 8), (18, 6), (16, 9)], [False, False, False, True], 10, False, [False, False, False, False], 3785, 'South', (13, 8))
Element 46: (3, (13, 8), ['%', '', '', ''], [(11, 8), (18, 5), (16, 8)], [True, False, False, False], 8, False, [False, False, False, False], 3794, 'East', (14, 8))
Element 47: (3, (14, 8), ['', '', '%', ''], [(11, 9), (18, 4), (16, 7)], [False, False, True, False], 6, False, [False, False, False, False], 3803, 'South', (14, 7))
Element 48: (3, (14, 7), ['', '', '', ''], [(12, 9), (17, 4), (16, 6)], [False, False, False, False], 4, False, [False, False, False, False], 3802, 'South', (14, 6))
Element 49: (3, (14, 6), ['', '', '', ''], [(13, 9), (17, 5), (17, 6)], [False, False, False, False], 2, False, [False, False, False, False], 3801, 'South', (14, 5))
Element 50: (3, (14, 5), ['', '%', '', ''], [(13, 9), (17, 5), (17, 6)], [False, True, False, False], 0, False, [False, False, False, False], 3800, 'Stop', (14, 5))
Element 51: #0#
