Element 1: (1, (10, 8), ['.', 'F', '%', '.'], [(11, 2), (15, 5), (17, 8)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (10, 7))
Element 13: (1, (15, 11), ['.', '', '.', ''], [(15, 4), (16, 6), (16, 13)], [False, False, False, False], 74, False, [True, False, True, False], 2407, 'North', (15, 12))
Element 14: (1, (15, 12), ['.', '', '%', ''], [(15, 5), (16, 6), (17, 13)], [False, False, True, False], 72, False, [True, False, False, False], 2426, 'West', (14, 12))
Element 15: (1, (14, 12), ['.', '.', '%', ''], [(14, 5), (16, 6), (18, 13)], [False, False, True, False], 70, False, [True, True, False, False], 2455, 'South', (14, 11))
Element 16: (1, (14, 11), ['.', '', '', ''], [(14, 6), (16, 6), (17, 13)], [False, False, False, False], 68, False, [True, False, False, False], 2474, 'West', (13, 11))
Element 17: (1, (13, 11), ['.', '', '.', ''], [(14, 7), (16, 6), (16, 13)], [False, False, False, False], 66, False, [True, False, True, False], 2493, 'North', (13, 12))
Element 18: (1, (13, 12), ['.', '', '%', ''], [(15, 7), (16, 6), (16, 12)], [False, False, True, False], 64, False, [True, False, False, False], 2512, 'West', (12, 12))
Element 19: (1, (12, 12), ['%', '.', 'F', ''], [(16, 7), (17, 6), (15, 12)], [True, False, False, False], 62, False, [False, True, False, False], 2531, 'North', (12, 13))
Element 20: (1, (12, 13), ['.', '', '%', '%'], [(16, 8), (17, 6), (15, 11)], [False, False, True, True], 60, False, [True, False, False, False], 3540, 'West', (11, 13))
Element 21: (1, (11, 13), ['.', '%', '%', ''], [(15, 8), (17, 5), (15, 10)], [False, True, True, False], 58, False, [True, False, False, False], 3559, 'West', (10, 13))
Element 22: (1, (10, 13), ['%', '.', '%', ''], [(14, 8), (17, 6), (15, 9)], [True, False, True, False], 56, False, [False, True, False, False], 3588, 'South', (10, 12))
Element 23: (1, (10, 12), ['.', '.', '', '%'], [(13, 8), (16, 6), (15, 8)], [False, False, False, True], 54, False, [True, True, False, False], 3607, 'South', (10, 11))
Element 24: (1, (10, 11), ['.', '', '', '.'], [(13, 9), (16, 7), (16, 8)], [False, False, False, False], 52, False, [True, False, False, True], 3626, 'East', (11, 11))
Element 25: (1, (11, 11), ['', '', '%', '.'], [(12, 9), (15, 7), (16, 7)], [False, False, True, False], 50, False, [False, False, False, True], 3645, 'East', (12, 11))
Element 26: (1, (12, 11), ['', '', '', ''], [(11, 9), (15, 8), (16, 6)], [False, False, False, False], 48, False, [False, False, False, False], 3664, 'West', (11, 11))
Element 27: (1, (11, 11), ['', '', '%', ''], [(11, 8), (16, 8), (17, 6)], [False, False, True, False], 46, False, [False, False, False, False], 3673, 'West', (10, 11))
Element 28: (1, (10, 11), ['.', '', '', ''], [(10, 8), (17, 8), (18, 6)], [False, False, False, False], 44, False, [True, False, False, False], 3672, 'West', (9, 11))
Element 29: (1, (9, 11), ['.', '', '.', ''], [(10, 7), (18, 8), (18, 5)], [False, False, False, False], 42, False, [True, False, True, False], 3681, 'North', (9, 12))
Element 30: (1, (9, 12), ['%', '', '%', ''], [(10, 6), (18, 9), (18, 4)], [True, False, True, False], 40, False, [False, False, False, False], 3700, 'South', (9, 11))
Element 31: (1, (9, 11), ['.', '', '', ''], [(10, 5), (18, 10), (17, 4)], [False, False, False, False], 38, False, [True, False, False, False], 3709, 'West', (8, 11))
Element 32: (1, (8, 11), ['F', '.', '%', ''], [(10, 4), (18, 11), (17, 5)], [False, False, True, False], 36, False, [False, True, False, False], 3728, 'West', (7, 11))
Element 33: (1, (7, 11), ['.', '.', '%', ''], [(10, 3), (17, 11), (17, 4)], [False, False, True, False], 34, False, [True, True, False, False], 4737, 'South', (7, 10))
Element 34: (1, (7, 10), ['.', 'F', '', '.'], [(11, 3), (17, 10), (17, 3)], [False, False, False, False], 32, False, [True, False, False, True], 4756, 'South', (7, 9))
Element 35: (1, (7, 9), ['F', '%', '', '.'], [(10, 3), (17, 9), (16, 3)], [False, True, False, False], 30, False, [False, False, False, True], 5755, 'West', (6, 9))
Element 36: (1, (6, 9), ['.', '%', '.', ''], [(10, 4), (16, 9), (16, 4)], [False, True, False, False], 28, False, [True, False, True, False], 6754, 'North', (6, 10))
Element 37: (1, (6, 10), ['.', '', '.', ''], [(9, 4), (16, 10), (15, 4)], [False, False, False, False], 26, False, [True, False, True, False], 6773, 'North', (6, 11))
Element 38: (1, (6, 11), ['.', '', '%', ''], [(9, 5), (16, 11), (15, 5)], [False, False, True, False], 24, False, [True, False, False, False], 6792, 'West', (5, 11))
Element 39: (1, (5, 11), ['%', '.', '%', ''], [(9, 6), (16, 12), (15, 6)], [True, False, True, False], 22, False, [False, True, False, False], 6811, 'South', (5, 10))
Element 40: (1, (5, 10), ['.', '.', '', ''], [(9, 7), (16, 13), (15, 7)], [False, False, False, False], 20, False, [True, True, False, False], 6820, 'South', (5, 9))
Element 41: (1, (5, 9), ['.', '%', '', ''], [(9, 8), (17, 13), (14, 7)], [False, True, False, False], 18, False, [True, False, False, False], 6829, 'West', (4, 9))
Element 42: (1, (4, 9), ['%', '%', '.', ''], [(8, 8), (18, 13), (13, 7)], [True, True, False, False], 16, False, [False, False, True, False], 6858, 'North', (4, 10))
Element 43: (1, (4, 10), ['.', '', '%', ''], [(8, 9), (17, 13), (13, 6)], [False, False, True, False], 14, False, [True, False, False, False], 6887, 'West', (3, 10))
Element 44: (1, (3, 10), ['.', '%', '.', ''], [(8, 10), (16, 13), (13, 5)], [False, True, False, False], 12, False, [True, False, True, False], 6916, 'North', (3, 11))
Element 45: (1, (3, 11), ['.', '', '.', '%'], [(9, 10), (16, 12), (12, 5)], [False, False, False, True], 10, False, [True, False, True, False], 6935, 'North', (3, 12))
Element 46: (1, (3, 12), ['.', '', '.', '%'], [(10, 10), (15, 12), (12, 6)], [False, False, False, True], 8, False, [True, False, True, False], 6954, 'North', (3, 13))
Element 47: (1, (3, 13), ['.', '', '%', 'F'], [(11, 10), (15, 11), (12, 7)], [False, False, True, False], 6, False, [True, False, False, False], 6973, 'East', (4, 13))
Element 48: (1, (4, 13), ['', '%', '%', 'F'], [(12, 10), (15, 10), (12, 6)], [False, True, True, False], 4, False, [False, False, False, False], 7972, 'East', (5, 13))
Element 49: (1, (5, 13), ['', '%', '%', '.'], [(13, 10), (15, 9), (12, 5)], [False, True, True, False], 2, False, [False, False, False, True], 8971, 'East', (6, 13))
Element 50: (1, (6, 13), ['', '%', '%', '.'], [(13, 10), (15, 10), (13, 5)], [False, True, True, False], 0, False, [False, False, False, True], 8980, 'Stop', (6, 13))
Element 51: #0#
