Element 1: (1, (9, 8), ['.', 'F', '.', '.'], [(17, 6), (10, 2), (17, 11)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (9, 7))
Element 16: (1, (13, 11), ['.', '', '.', ''], [(16, 8), (10, 1), (16, 13)], [False, False, False, False], 68, False, [True, False, True, False], 2524, 'North', (13, 12))
Element 17: (1, (13, 12), ['.', '', '%', ''], [(16, 9), (9, 1), (16, 12)], [False, False, True, False], 66, False, [True, False, False, False], 3543, 'West', (12, 12))
Element 18: (1, (12, 12), ['%', '.', 'F', ''], [(15, 9), (9, 2), (15, 12)], [True, False, False, False], 64, False, [False, True, False, False], 3572, 'North', (12, 13))
Element 19: (1, (12, 13), ['.', '', '%', '%'], [(15, 8), (8, 2), (15, 11)], [False, False, True, True], 62, False, [True, False, False, False], 4591, 'West', (11, 13))
Element 20: (1, (11, 13), ['.', '%', '%', ''], [(14, 8), (7, 2), (15, 10)], [False, True, True, False], 60, False, [True, False, False, False], 4620, 'West', (10, 13))
Element 21: (1, (10, 13), ['%', '.', '%', ''], [(14, 7), (7, 3), (15, 9)], [True, False, True, False], 58, False, [False, True, False, False], 4649, 'South', (10, 12))
Element 22: (1, (10, 12), ['.', '.', '', '%'], [(14, 6), (7, 4), (16, 9)], [False, False, False, True], 56, False, [True, True, False, False], 4678, 'South', (10, 11))
Element 23: (1, (10, 11), ['.', '.', '', '.'], [(14, 5), (8, 4), (16, 8)], [False, False, False, False], 54, False, [True, True, False, True], 4707, 'East', (11, 11))
Element 24: (1, (11, 11), ['', '.', '%', '.'], [(13, 5), (9, 4), (16, 7)], [False, False, True, False], 52, False, [False, True, False, True], 4736, 'East', (12, 11))
Element 25: (1, (12, 11), ['', '.', '', ''], [(13, 6), (10, 4), (16, 6)], [False, False, False, False], 50, False, [False, True, False, False], 4765, 'South', (12, 10))
Element 26: (1, (12, 10), ['.', '', '', ''], [(13, 7), (10, 5), (17, 6)], [False, False, False, False], 48, False, [True, False, False, False], 4794, 'West', (11, 10))
Element 27: (1, (11, 10), ['.', '', '', ''], [(13, 8), (10, 6), (18, 6)], [False, False, False, False], 46, False, [True, False, False, False], 4823, 'West', (10, 10))
Element 28: (1, (10, 10), ['.', '%', '', ''], [(13, 9), (9, 6), (18, 5)], [False, True, False, False], 44, False, [True, False, False, False], 4842, 'West', (9, 10))
Element 29: (1, (9, 10), ['.', '.', '.', ''], [(13, 10), (9, 5), (18, 4)], [False, False, False, False], 42, False, [True, True, True, False], 4861, 'North', (9, 11))
Element 30: (1, (9, 11), ['.', '', '.', ''], [(14, 10), (9, 6), (17, 4)], [False, False, False, False], 40, False, [True, False, True, False], 4870, 'North', (9, 12))
Element 31: (1, (9, 12), ['%', '', '%', ''], [(15, 10), (9, 7), (17, 5)], [True, False, True, False], 38, False, [False, False, False, False], 4879, 'South', (9, 11))
Element 32: (1, (9, 11), ['.', '', '', ''], [(16, 10), (10, 7), (17, 4)], [False, False, False, False], 36, False, [True, False, False, False], 4878, 'West', (8, 11))
Element 33: (1, (8, 11), ['F', '.', '%', ''], [(17, 10), (10, 8), (17, 3)], [False, False, True, False], 34, False, [False, True, False, False], 4887, 'West', (7, 11))
Element 34: (1, (7, 11), ['.', '.', '%', ''], [(18, 10), (11, 8), (16, 3)], [False, False, True, False], 32, False, [True, True, False, False], 5886, 'South', (7, 10))
Element 35: (1, (7, 10), ['.', 'F', '', '.'], [(18, 11), (11, 9), (16, 4)], [False, False, False, False], 30, False, [True, False, False, True], 5895, 'South', (7, 9))
Element 36: (1, (7, 9), ['F', '%', '', '.'], [(17, 11), (12, 9), (15, 4)], [False, True, False, False], 28, False, [False, False, False, True], 6894, 'West', (6, 9))
Element 37: (1, (6, 9), ['.', '%', '.', ''], [(16, 11), (13, 9), (15, 5)], [False, True, False, False], 26, False, [True, False, True, False], 7893, 'North', (6, 10))
Element 38: (1, (6, 10), ['.', '', '.', ''], [(16, 12), (13, 10), (15, 6)], [False, False, False, False], 24, False, [True, False, True, False], 7902, 'North', (6, 11))
Element 39: (1, (6, 11), ['.', '', '%', ''], [(16, 13), (14, 10), (15, 7)], [False, False, True, False], 22, False, [True, False, False, False], 7911, 'West', (5, 11))
Element 40: (1, (5, 11), ['%', '.', '%', ''], [(17, 13), (15, 10), (15, 8)], [True, False, True, False], 20, False, [False, True, False, False], 7920, 'South', (5, 10))
Element 41: (1, (5, 10), ['.', '.', '', ''], [(18, 13), (16, 10), (14, 8)], [False, False, False, False], 18, False, [True, True, False, False], 7929, 'South', (5, 9))
Element 42: (1, (5, 9), ['.', '%', '', ''], [(17, 13), (17, 10), (14, 7)], [False, True, False, False], 16, False, [True, False, False, False], 7938, 'West', (4, 9))
Element 43: (1, (4, 9), ['%', '%', '.', ''], [(16, 13), (18, 10), (14, 6)], [True, True, False, False], 14, False, [False, False, True, False], 7947, 'North', (4, 10))
Element 44: (1, (4, 10), ['.', '', '%', ''], [(16, 12), (18, 11), (14, 5)], [False, False, True, False], 12, False, [True, False, False, False], 7956, 'West', (3, 10))
Element 45: (1, (3, 10), ['.', '%', '.', ''], [(15, 12), (17, 11), (13, 5)], [False, True, False, False], 10, False, [True, False, True, False], 7965, 'North', (3, 11))
Element 46: (1, (3, 11), ['.', '', '.', '%'], [(15, 11), (16, 11), (12, 5)], [False, False, False, True], 8, False, [True, False, True, False], 7984, 'North', (3, 12))
Element 47: (1, (3, 12), ['.', '', '.', '%'], [(14, 11), (16, 12), (12, 6)], [False, False, False, True], 6, False, [True, False, True, False], 8003, 'North', (3, 13))
Element 48: (1, (3, 13), ['.', '', '%', 'F'], [(14, 12), (16, 13), (12, 7)], [False, False, True, False], 4, False, [True, False, False, False], 8022, 'East', (4, 13))
Element 49: (1, (4, 13), ['', '%', '%', 'F'], [(13, 12), (17, 13), (13, 7)], [False, True, True, False], 2, False, [False, False, False, False], 9021, 'East', (5, 13))
Element 50: (1, (5, 13), ['', '%', '%', '.'], [(13, 12), (18, 13), (13, 8)], [False, True, True, False], 0, False, [False, False, False, True], 10020, 'Stop', (5, 13))
Element 51: #0#
