Element 1: (0, (9, 8), ['.', 'F', '.', '.'], [(2, 6), (12, 5), (14, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (9, 7))
Element 2: (0, (9, 7), ['%', '.', '', 'F'], [(3, 6), (13, 5), (15, 12)], [True, False, False, False], 96, False, [False, True, False, False], 1029, 'East', (10, 7))
Element 3: (0, (10, 7), ['', '.', '.', '%'], [(4, 6), (14, 5), (16, 12)], [False, False, False, True], 94, False, [False, True, True, False], 2058, 'North', (10, 8))
Element 4: (0, (10, 8), ['', '', '%', '.'], [(5, 6), (15, 5), (16, 13)], [False, False, True, False], 92, False, [False, False, False, True], 2097, 'East', (11, 8))
Element 5: (0, (11, 8), ['', '%', '.', '%'], [(6, 6), (15, 6), (17, 13)], [False, True, False, True], 90, False, [False, False, True, False], 2136, 'North', (11, 9))
Element 6: (0, (11, 9), ['%', '', '.', '.'], [(6, 7), (16, 6), (18, 13)], [True, False, False, False], 88, False, [False, False, True, True], 2175, 'East', (12, 9))
Element 7: (0, (12, 9), ['', '%', '.', '.'], [(5, 7), (17, 6), (17, 13)], [False, True, False, False], 86, False, [False, False, True, True], 2204, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '.', '.', '%'], [(6, 7), (18, 6), (16, 13)], [False, False, False, True], 84, False, [False, True, True, False], 2223, 'North', (13, 10))
Element 9: (0, (13, 10), ['.', '', '.', '.'], [(6, 6), (18, 5), (16, 12)], [False, False, False, False], 82, False, [True, False, True, True], 2242, 'East', (14, 10))
Element 10: (0, (14, 10), ['', '%', '.', '.'], [(6, 5), (18, 4), (16, 11)], [False, True, False, False], 80, False, [False, False, True, True], 2281, 'East', (15, 10))
Element 11: (0, (15, 10), ['', '.', '.', '.'], [(7, 5), (17, 4), (17, 11)], [False, False, False, False], 78, False, [False, True, True, True], 2320, 'East', (16, 10))
Element 12: (0, (16, 10), ['', '.', '', '.'], [(7, 4), (17, 5), (18, 11)], [False, False, False, False], 76, False, [False, True, False, True], 2359, 'East', (17, 10))
Element 13: (0, (17, 10), ['', '.', '', 'G'], [(8, 4), (17, 4), (18, 10)], [False, False, False, False], 74, False, [False, True, False, False], 2388, 'South', (17, 9))
Element 14: (0, (17, 9), ['.', '.', '', 'G'], [(9, 4), (17, 3), (18, 9)], [False, False, False, False], 72, False, [True, True, False, False], 2427, 'South', (17, 8))
Element 15: (0, (17, 8), ['.', '%', '', 'G'], [(10, 4), (16, 3), (18, 8)], [False, True, False, False], 70, False, [True, False, False, False], 2466, 'West', (16, 8))
Element 16: (0, (16, 8), ['.', '.', '.', 'G'], [(10, 5), (16, 4), (17, 8)], [False, False, False, False], 68, False, [True, True, True, False], 2495, 'North', (16, 9))
Element 17: (0, (16, 9), ['.', '', '', 'G'], [(10, 6), (15, 4), (17, 9)], [False, False, False, False], 66, False, [True, False, False, False], 2524, 'West', (15, 9))
Element 18: (0, (15, 9), ['%', '.', '', ''], [(9, 6), (16, 4), (17, 10)], [True, False, False, False], 64, False, [False, True, False, False], 2543, 'South', (15, 8))
Element 19: (0, (15, 8), ['.', '.', '', ''], [(9, 5), (16, 3), (16, 10)], [False, False, False, False], 62, False, [True, True, False, False], 2562, 'South', (15, 7))
Element 20: (0, (15, 7), ['.', '', '', '.'], [(9, 6), (16, 2), (16, 9)], [False, False, False, False], 60, False, [True, False, False, True], 2581, 'East', (16, 7))
Element 21: (0, (16, 7), ['', '', 'G', '%'], [(9, 7), (15, 2), (16, 8)], [False, False, False, True], 58, False, [False, False, False, False], 2600, 'South', (16, 6))
