Element 1: (2, (9, 2), ['.', 'F', '%', '.'], [(4, 13), (3, 7), (17, 10)], [False, False, True, False], 98, False, [True, False, False, True], 1009, 'South', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '', '.'], [(5, 13), (3, 8), (18, 10)], [True, True, False, False], 96, False, [False, False, False, True], 4018, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(6, 13), (3, 7), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 4047, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '.', '.'], [(7, 13), (3, 6), (17, 11)], [False, True, False, False], 92, False, [False, False, True, True], 4086, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '.', '.'], [(6, 13), (4, 6), (16, 11)], [False, True, False, False], 90, False, [False, False, True, True], 4115, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '%', '.'], [(5, 13), (5, 6), (16, 12)], [False, True, True, False], 88, False, [False, False, False, True], 4144, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '.', '%'], [(4, 13), (6, 6), (16, 13)], [False, True, False, True], 86, False, [False, False, True, False], 4173, 'North', (14, 2))
Element 8: (2, (14, 2), ['%', '', '.', '.'], [(3, 13), (6, 7), (17, 13)], [True, False, False, False], 84, False, [False, False, True, True], 4202, 'East', (15, 2))
Element 9: (2, (15, 2), ['', '%', '%', '.'], [(3, 12), (5, 7), (18, 13)], [False, True, True, False], 82, False, [False, False, False, True], 4241, 'East', (16, 2))
Element 10: (2, (16, 2), ['', '%', '.', '%'], [(3, 11), (6, 7), (17, 13)], [False, True, False, True], 80, False, [False, False, True, False], 4260, 'North', (16, 3))
Element 11: (2, (16, 3), ['%', '', '.', '.'], [(3, 10), (6, 6), (16, 13)], [True, False, False, False], 78, False, [False, False, True, True], 4279, 'East', (17, 3))
Element 12: (2, (17, 3), ['', '%', '.', '%'], [(4, 10), (6, 5), (16, 12)], [False, True, False, True], 76, False, [False, False, True, False], 4308, 'North', (17, 4))
Element 13: (2, (17, 4), ['.', '', '.', '.'], [(5, 10), (7, 5), (15, 12)], [False, False, False, False], 74, False, [True, False, True, True], 4347, 'East', (18, 4))
Element 14: (2, (18, 4), ['', '%', '.', '%'], [(6, 10), (7, 4), (15, 11)], [False, True, False, True], 72, False, [False, False, True, False], 4386, 'North', (18, 5))
Element 15: (2, (18, 5), ['.', '', '.', '%'], [(6, 9), (8, 4), (15, 10)], [False, False, False, True], 70, False, [True, False, True, False], 5415, 'North', (18, 6))
Element 16: (2, (18, 6), ['.', '', '%', '%'], [(7, 9), (9, 4), (16, 10)], [False, False, True, True], 68, False, [True, False, False, False], 6444, 'West', (17, 6))
Element 17: (2, (17, 6), ['.', '.', '%', ''], [(8, 9), (10, 4), (16, 9)], [False, False, True, False], 66, False, [True, True, False, False], 6483, 'South', (17, 5))
Element 18: (2, (17, 5), ['%', '', '', ''], [(9, 9), (10, 5), (17, 9)], [True, False, False, False], 64, False, [False, False, False, False], 6522, 'North', (17, 6))
Element 19: (2, (17, 6), ['.', '', '%', ''], [(9, 10), (10, 6), (18, 9)], [False, False, True, False], 62, False, [True, False, False, False], 6551, 'West', (16, 6))
Element 20: (2, (16, 6), ['.', '%', '.', ''], [(10, 10), (10, 7), (18, 8)], [False, True, False, False], 60, False, [True, False, True, False], 7580, 'North', (16, 7))
Element 21: (2, (16, 7), ['.', '', '.', '%'], [(11, 10), (9, 7), (17, 8)], [False, False, False, True], 58, False, [True, False, True, False], 8609, 'North', (16, 8))
Element 22: (2, (16, 8), ['.', '', '', ''], [(12, 10), (9, 8), (18, 8)], [False, False, False, False], 56, False, [True, False, False, False], 8638, 'West', (15, 8))
Element 23: (2, (15, 8), ['.', '.', '.', ''], [(13, 10), (10, 8), (18, 9)], [False, False, False, False], 54, False, [True, True, True, False], 8667, 'North', (15, 9))
Element 24: (2, (15, 9), ['%', '', '', ''], [(14, 10), (11, 8), (17, 9)], [True, False, False, False], 52, False, [False, False, False, False], 8696, 'East', (16, 9))
Element 25: (2, (16, 9), ['', '', '', ''], [(14, 11), (11, 9), (17, 8)], [False, False, False, False], 50, False, [False, False, False, False], 8715, 'East', (17, 9))
Element 26: (2, (17, 9), ['', '', '', ''], [(14, 12), (12, 9), (16, 8)], [False, False, False, False], 48, False, [False, False, False, False], 8734, 'East', (18, 9))
Element 27: (2, (18, 9), ['', '', '', '%'], [(13, 12), (13, 9), (16, 7)], [False, False, False, True], 46, False, [False, False, False, False], 8753, 'North', (18, 10))
