Element 1: (3, (15, 7), ['G', '.', '.', '.'], [(6, 9), (6, 6), (14, 7)], [False, False, False, False], 98, False, [False, True, True, True], 1019, 'East', (16, 7))
Element 18: (3, (15, 10), ['', '', 'G', ''], [(15, 11), (13, 8), (14, 12)], [False, False, False, False], 64, False, [False, False, False, False], 4472, 'South', (15, 9))
Element 19: (3, (15, 9), ['%', '', '', ''], [(14, 11), (14, 8), (13, 12)], [True, False, False, False], 62, False, [False, False, False, False], 4491, 'South', (15, 8))
Element 20: (3, (15, 8), ['', '', '', ''], [(13, 11), (14, 7), (12, 12)], [False, False, False, False], 60, False, [False, False, False, False], 4510, 'West', (14, 8))
Element 21: (3, (14, 8), ['', '', '%', ''], [(12, 11), (14, 6), (12, 13)], [False, False, True, False], 58, False, [False, False, False, False], 5529, 'South', (14, 7))
Element 22: (3, (14, 7), ['', '', '', ''], [(11, 11), (15, 6), (11, 13)], [False, False, False, False], 56, False, [False, False, False, False], 5558, 'South', (14, 6))
Element 23: (3, (14, 6), ['.', '.', '', ''], [(10, 11), (16, 6), (10, 13)], [False, False, False, False], 54, False, [True, True, False, False], 5587, 'South', (14, 5))
Element 24: (3, (14, 5), ['.', '%', '', '.'], [(10, 12), (17, 6), (11, 13)], [False, True, False, False], 52, False, [True, False, False, True], 5616, 'East', (15, 5))
Element 25: (3, (15, 5), ['', '.', '', '%'], [(9, 12), (18, 6), (12, 13)], [False, False, False, True], 50, False, [False, True, False, False], 5645, 'South', (15, 4))
Element 26: (3, (15, 4), ['%', '%', '', '.'], [(9, 11), (18, 5), (12, 12)], [True, True, False, False], 48, False, [False, False, False, True], 5674, 'East', (16, 4))
Element 27: (3, (16, 4), ['', '.', '%', '.'], [(8, 11), (18, 4), (13, 12)], [False, False, True, False], 46, False, [False, True, False, True], 5703, 'East', (17, 4))
Element 28: (3, (17, 4), ['', '.', '.', ''], [(7, 11), (18, 5), (14, 12)], [False, False, False, False], 44, False, [False, True, True, False], 6712, 'North', (17, 5))
Element 29: (3, (17, 5), ['%', '', '', ''], [(7, 10), (18, 4), (15, 12)], [True, False, False, False], 42, False, [False, False, False, False], 6731, 'East', (18, 5))
Element 30: (3, (18, 5), ['', '', '', '%'], [(8, 10), (17, 4), (16, 12)], [False, False, False, True], 40, False, [False, False, False, False], 6740, 'North', (18, 6))
Element 31: (3, (18, 6), ['', '', '%', '%'], [(7, 10), (17, 3), (16, 11)], [False, False, True, True], 38, False, [False, False, False, False], 6749, 'West', (17, 6))
Element 32: (3, (17, 6), ['', '', '%', ''], [(6, 10), (16, 3), (16, 10)], [False, False, True, False], 36, False, [False, False, False, False], 6768, 'West', (16, 6))
Element 33: (3, (16, 6), ['', '%', '', ''], [(6, 11), (16, 2), (15, 10)], [False, True, False, False], 34, False, [False, False, False, False], 6787, 'West', (15, 6))
Element 34: (3, (15, 6), ['', '', '', ''], [(5, 11), (15, 2), (15, 11)], [False, False, False, False], 32, False, [False, False, False, False], 6806, 'East', (16, 6))
Element 35: (3, (16, 6), ['', '%', '', ''], [(5, 10), (14, 2), (14, 11)], [False, True, False, False], 30, False, [False, False, False, False], 6825, 'East', (17, 6))
Element 36: (3, (17, 6), ['', '', '%', ''], [(4, 10), (14, 3), (14, 10)], [False, False, True, False], 28, False, [False, False, False, False], 6844, 'East', (18, 6))
Element 37: (3, (18, 6), ['', '', '%', '%'], [(4, 9), (13, 3), (13, 10)], [False, False, True, True], 26, False, [False, False, False, False], 6863, 'South', (18, 5))
Element 38: (3, (18, 5), ['', '', '', '%'], [(4, 10), (12, 3), (13, 11)], [False, False, False, True], 24, False, [False, False, False, False], 6872, 'South', (18, 4))
Element 39: (3, (18, 4), ['', '%', '', '%'], [(3, 10), (12, 2), (12, 11)], [False, True, False, True], 22, False, [False, False, False, False], 6891, 'North', (18, 5))
Element 40: (3, (18, 5), ['', '', '', '%'], [(3, 11), (12, 1), (12, 10)], [False, False, False, True], 20, False, [False, False, False, False], 6910, 'West', (17, 5))
Element 41: (3, (17, 5), ['%', '', '', ''], [(3, 12), (13, 1), (12, 9)], [True, False, False, False], 18, False, [False, False, False, False], 6929, 'North', (17, 6))
Element 42: (3, (17, 6), ['', '', '%', ''], [(3, 13), (14, 1), (13, 9)], [False, False, True, False], 16, False, [False, False, False, False], 6948, 'South', (17, 5))
Element 43: (3, (17, 5), ['%', '', '', ''], [(4, 13), (13, 1), (13, 8)], [True, False, False, False], 14, False, [False, False, False, False], 7947, 'South', (17, 4))
Element 44: (3, (17, 4), ['', '', '', ''], [(5, 13), (12, 1), (13, 9)], [False, False, False, False], 12, False, [False, False, False, False], 8946, 'South', (17, 3))
Element 45: (3, (17, 3), ['', '%', '', '%'], [(6, 13), (11, 1), (12, 9)], [False, True, False, True], 10, False, [False, False, False, False], 8965, 'West', (16, 3))
Element 46: (3, (16, 3), ['%', '', '', ''], [(7, 13), (11, 2), (11, 9)], [True, False, False, False], 8, False, [False, False, False, False], 8984, 'South', (16, 2))
Element 47: (3, (16, 2), ['', '%', '', '%'], [(6, 13), (11, 3), (11, 10)], [False, True, False, True], 6, False, [False, False, False, False], 8993, 'West', (15, 2))
Element 48: (3, (15, 2), ['', '%', '%', ''], [(5, 13), (10, 3), (11, 11)], [False, True, True, False], 4, False, [False, False, False, False], 9002, 'West', (14, 2))
Element 49: (3, (14, 2), ['%', '', '', ''], [(4, 13), (10, 2), (10, 11)], [True, False, False, False], 2, False, [False, False, False, False], 9011, 'North', (14, 3))
Element 50: (3, (14, 3), ['', '', '%', '%'], [(4, 13), (10, 2), (10, 11)], [False, False, True, True], 0, False, [False, False, False, False], 9010, 'Stop', (14, 3))
Element 51: #0#
