Element 1: (0, (12, 5), ['%', '%', '.', '.'], [(5, 7), (7, 13), (10, 2)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (13, 5))
Element 2: (0, (13, 5), ['', '%', '.', '.'], [(6, 7), (6, 13), (11, 2)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (14, 5))
Element 3: (0, (14, 5), ['', '%', '.', '.'], [(6, 6), (5, 13), (12, 2)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (15, 5))
Element 4: (0, (15, 5), ['', '.', '.', '%'], [(6, 5), (4, 13), (12, 3)], [False, False, False, True], 92, False, [False, True, True, False], 2097, 'North', (15, 6))
Element 5: (0, (15, 6), ['.', '', '.', '.'], [(7, 5), (3, 13), (13, 3)], [False, False, False, False], 90, False, [True, False, True, True], 2136, 'East', (16, 6))
Element 6: (0, (16, 6), ['', '%', '.', '.'], [(7, 4), (3, 12), (14, 3)], [False, True, False, False], 88, False, [False, False, True, True], 2175, 'East', (17, 6))
Element 7: (0, (17, 6), ['', '.', '%', '.'], [(8, 4), (3, 11), (14, 2)], [False, False, True, False], 86, False, [False, True, False, True], 2214, 'East', (18, 6))
Element 8: (0, (18, 6), ['', '.', '%', '%'], [(9, 4), (3, 10), (15, 2)], [False, False, True, True], 84, False, [False, True, False, False], 2253, 'South', (18, 5))
Element 9: (0, (18, 5), ['.', '.', '', '%'], [(10, 4), (4, 10), (16, 2)], [False, False, False, True], 82, False, [True, True, False, False], 2292, 'South', (18, 4))
Element 10: (0, (18, 4), ['.', '%', '', '%'], [(10, 5), (5, 10), (16, 3)], [False, True, False, True], 80, False, [True, False, False, False], 2331, 'West', (17, 4))
Element 11: (0, (17, 4), ['.', 'G', '.', ''], [(10, 6), (6, 10), (17, 3)], [False, False, False, False], 78, False, [True, False, True, False], 2370, 'North', (17, 5))
Element 12: (0, (17, 5), ['%', 'G', '', ''], [(10, 7), (6, 9), (17, 4)], [True, False, False, False], 76, False, [False, False, False, False], 4379, 'North', (17, 6))
Element 13: (0, (17, 6), ['', '', '%', ''], [(9, 7), (7, 9), (16, 4)], [False, False, True, False], 74, False, [False, False, False, False], 6388, 'West', (16, 6))
Element 14: (0, (16, 6), ['', '%', '.', ''], [(9, 8), (8, 9), (15, 4)], [False, True, False, False], 72, False, [False, False, True, False], 6417, 'Stop', (16, 6))
Element 15: (0, (16, 6), ['', '%', '.', ''], [(10, 8), (9, 9), (15, 5)], [False, True, False, False], 70, False, [False, False, True, False], 6436, 'Stop', (16, 6))
Element 16: (0, (16, 6), ['G', '%', '.', ''], [(11, 8), (9, 10), (15, 6)], [False, True, False, False], 68, False, [False, False, True, False], 6455, 'Stop', (16, 6))
Element 17: (0, (16, 6), ['', '%', '.', ''], [(11, 9), (10, 10), (15, 7)], [False, True, False, False], 66, False, [False, False, True, False], 6484, 'Stop', (16, 6))
Element 18: (0, (16, 6), ['', '%', 'G', ''], [(12, 9), (11, 10), (16, 7)], [False, True, False, False], 64, False, [False, False, False, False], 6513, 'Stop', (16, 6))
Element 19: (0, (16, 6), ['', '%', '', ''], [(13, 9), (12, 10), (16, 8)], [False, True, False, False], 62, False, [False, False, False, False], 6542, 'East', (17, 6))
Element 20: (0, (17, 6), ['', '', '%', ''], [(13, 10), (12, 11), (17, 8)], [False, False, True, False], 60, False, [False, False, False, False], 6571, 'Stop', (17, 6))
Element 21: (0, (17, 6), ['', '', '%', ''], [(14, 10), (13, 11), (18, 8)], [False, False, True, False], 58, False, [False, False, False, False], 6600, 'South', (17, 5))
Element 22: (0, (17, 5), ['%', '', '', ''], [(15, 10), (14, 11), (18, 9)], [True, False, False, False], 56, False, [False, False, False, False], 6629, 'North', (17, 6))
