Element 1: (1, (3, 1), ['F', '%', '.', '.'], [(14, 12), (11, 3), (14, 3)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '.', ''], [(15, 12), (12, 3), (14, 2)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (2, 2))
Element 3: (1, (2, 2), ['.', '', '%', '.'], [(16, 12), (13, 3), (15, 2)], [False, False, True, False], 94, False, [True, False, False, True], 1077, 'East', (3, 2))
Element 4: (1, (3, 2), ['', '', '%', '.'], [(16, 13), (14, 3), (16, 2)], [False, False, True, False], 92, False, [False, False, False, True], 1106, 'East', (4, 2))
Element 5: (1, (4, 2), ['', '.', '%', '.'], [(17, 13), (14, 2), (16, 3)], [False, False, True, False], 90, False, [False, True, False, True], 1135, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '.', '.'], [(18, 13), (14, 1), (17, 3)], [False, True, False, False], 88, False, [False, False, True, True], 1174, 'East', (6, 2))
Element 7: (1, (6, 2), ['', '%', '.', '.'], [(17, 13), (13, 1), (17, 4)], [False, True, False, False], 86, False, [False, False, True, True], 1203, 'East', (7, 2))
Element 8: (1, (7, 2), ['', '%', '.', '.'], [(16, 13), (12, 1), (18, 4)], [False, True, False, False], 84, False, [False, False, True, True], 1232, 'East', (8, 2))
Element 9: (1, (8, 2), ['', '%', '%', '.'], [(16, 12), (12, 2), (18, 5)], [False, True, True, False], 82, False, [False, False, False, True], 1261, 'East', (9, 2))
Element 10: (1, (9, 2), ['', 'F', '%', '.'], [(16, 11), (11, 2), (18, 6)], [False, False, True, False], 80, False, [False, False, False, True], 1300, 'South', (9, 1))
Element 11: (1, (9, 1), ['%', '%', '', '.'], [(17, 11), (11, 1), (17, 6)], [True, True, False, False], 78, False, [False, False, False, True], 2329, 'East', (10, 1))
Element 12: (1, (10, 1), ['', '%', '.', ''], [(18, 11), (11, 2), (17, 5)], [False, True, False, False], 76, False, [False, False, True, False], 2358, 'North', (10, 2))
Element 13: (1, (10, 2), ['', '', '.', ''], [(18, 10), (11, 1), (17, 6)], [False, False, False, False], 74, False, [False, False, True, False], 2377, 'North', (10, 3))
Element 14: (1, (10, 3), ['%', '', '.', ''], [(18, 9), (11, 2), (16, 6)], [True, False, False, False], 72, False, [False, False, True, False], 2406, 'North', (10, 4))
Element 15: (1, (10, 4), ['.', '', '.', '%'], [(18, 8), (12, 2), (16, 7)], [False, False, False, True], 70, False, [True, False, True, False], 2435, 'North', (10, 5))
Element 16: (1, (10, 5), ['.', '', '.', '%'], [(17, 8), (12, 1), (16, 8)], [False, False, False, True], 68, False, [True, False, True, False], 2464, 'North', (10, 6))
Element 17: (1, (10, 6), ['.', '', 'F', '%'], [(17, 9), (11, 1), (16, 9)], [False, False, False, True], 66, False, [True, False, False, False], 2493, 'North', (10, 7))
Element 18: (1, (10, 7), ['F', '', '.', '%'], [(17, 10), (12, 1), (16, 10)], [False, False, False, True], 64, False, [False, False, True, False], 3512, 'West', (9, 7))
Element 19: (1, (9, 7), ['%', '.', '.', ''], [(16, 10), (13, 1), (15, 10)], [True, False, False, False], 62, False, [False, True, True, False], 4521, 'North', (9, 8))
Element 20: (1, (9, 8), ['.', '', '.', '.'], [(16, 9), (14, 1), (15, 11)], [False, False, False, False], 60, False, [True, False, True, True], 4540, 'East', (10, 8))
Element 21: (1, (10, 8), ['', '', '%', '.'], [(15, 9), (14, 2), (14, 11)], [False, False, True, False], 58, False, [False, False, False, True], 4569, 'East', (11, 8))
Element 22: (1, (11, 8), ['', '%', '.', '%'], [(15, 8), (15, 2), (14, 10)], [False, True, False, True], 56, False, [False, False, True, False], 4598, 'North', (11, 9))
Element 23: (1, (11, 9), ['%', '', '.', '.'], [(15, 7), (16, 2), (13, 10)], [True, False, False, False], 54, False, [False, False, True, True], 4627, 'East', (12, 9))
Element 24: (1, (12, 9), ['', '%', '.', '.'], [(15, 6), (16, 3), (13, 11)], [False, True, False, False], 52, False, [False, False, True, True], 4656, 'East', (13, 9))
Element 25: (1, (13, 9), ['', '.', '', '%'], [(15, 5), (16, 4), (12, 11)], [False, False, False, True], 50, False, [False, True, False, False], 4695, 'South', (13, 8))
Element 26: (1, (13, 8), ['%', '.', '', '.'], [(14, 5), (15, 4), (12, 12)], [True, False, False, False], 48, False, [False, True, False, True], 4734, 'East', (14, 8))
Element 27: (1, (14, 8), ['', '.', '%', ''], [(14, 6), (15, 5), (12, 13)], [False, False, True, False], 46, False, [False, True, False, False], 5753, 'South', (14, 7))
Element 28: (1, (14, 7), ['.', '', '', ''], [(13, 6), (15, 6), (11, 13)], [False, False, False, False], 44, False, [True, False, False, False], 5782, 'West', (13, 7))
Element 29: (1, (13, 7), ['.', '', '', ''], [(13, 5), (16, 6), (10, 13)], [False, False, False, False], 42, False, [True, False, False, False], 5811, 'West', (12, 7))
Element 30: (1, (12, 7), ['%', '.', '%', ''], [(12, 5), (17, 6), (10, 12)], [True, False, True, False], 40, False, [False, True, False, False], 5840, 'South', (12, 6))
Element 31: (1, (12, 6), ['%', '', '', ''], [(13, 5), (18, 6), (10, 11)], [True, False, False, False], 38, False, [False, False, False, False], 5859, 'East', (13, 6))
Element 32: (1, (13, 6), ['', '', '', ''], [(12, 5), (18, 5), (11, 11)], [False, False, False, False], 36, False, [False, False, False, False], 5868, 'East', (14, 6))
Element 33: (1, (14, 6), ['', '', '', ''], [(12, 6), (18, 4), (11, 10)], [False, False, False, False], 34, False, [False, False, False, False], 5877, 'East', (15, 6))
Element 34: (1, (15, 6), ['', '', '', ''], [(12, 7), (17, 4), (12, 10)], [False, False, False, False], 32, False, [False, False, False, False], 5886, 'East', (16, 6))
Element 35: (1, (16, 6), ['', '%', '', ''], [(13, 7), (17, 5), (12, 9)], [False, True, False, False], 30, False, [False, False, False, False], 5885, 'East', (17, 6))
Element 36: (1, (17, 6), ['', '', '%', ''], [(14, 7), (17, 4), (13, 9)], [False, False, True, False], 28, False, [False, False, False, False], 5884, 'East', (18, 6))
Element 37: (1, (18, 6), ['', '', '%', '%'], [(14, 8), (17, 3), (13, 8)], [False, False, True, True], 26, False, [False, False, False, False], 5883, 'South', (18, 5))
