Element 1: (0, (8, 8), ['%', '%', '.', '.'], [(11, 10), (14, 6), (16, 6)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (9, 8))
Element 2: (0, (9, 8), ['', 'F', '.', '.'], [(12, 10), (15, 6), (17, 6)], [False, False, False, False], 96, False, [False, False, True, True], 39, 'South', (9, 7))
Element 3: (0, (9, 7), ['%', '.', '', 'F'], [(13, 10), (15, 7), (18, 6)], [True, False, False, False], 94, False, [False, True, False, False], 1068, 'East', (10, 7))
Element 4: (0, (10, 7), ['', '.', '.', '%'], [(14, 10), (16, 7), (18, 5)], [False, False, False, True], 92, False, [False, True, True, False], 2097, 'North', (10, 8))
Element 5: (0, (10, 8), ['', '', '%', '.'], [(15, 10), (16, 8), (18, 4)], [False, False, True, False], 90, False, [False, False, False, True], 2136, 'East', (11, 8))
Element 6: (0, (11, 8), ['', '%', '.', '%'], [(16, 10), (17, 8), (17, 4)], [False, True, False, True], 88, False, [False, False, True, False], 2175, 'North', (11, 9))
Element 7: (0, (11, 9), ['%', '', '', '.'], [(17, 10), (18, 8), (17, 5)], [True, False, False, False], 86, False, [False, False, False, True], 2214, 'East', (12, 9))
Element 8: (0, (12, 9), ['', '%', '', '.'], [(18, 10), (18, 9), (17, 4)], [False, True, False, False], 84, False, [False, False, False, True], 2243, 'East', (13, 9))
Element 9: (0, (13, 9), ['', '.', '', '%'], [(18, 11), (17, 9), (17, 3)], [False, False, False, True], 82, False, [False, True, False, False], 2282, 'South', (13, 8))
Element 10: (0, (13, 8), ['%', '.', '', '.'], [(17, 11), (16, 9), (16, 3)], [True, False, False, False], 80, False, [False, True, False, True], 2321, 'East', (14, 8))
Element 11: (0, (14, 8), ['', '.', '%', '.'], [(16, 11), (15, 9), (16, 4)], [False, False, True, False], 78, False, [False, True, False, True], 2360, 'East', (15, 8))
Element 12: (0, (15, 8), ['', '', '', ''], [(16, 12), (15, 10), (15, 4)], [False, False, False, False], 76, False, [False, False, False, False], 2389, 'East', (16, 8))
Element 13: (0, (16, 8), ['', '', '', ''], [(16, 13), (15, 11), (15, 5)], [False, False, False, False], 74, False, [False, False, False, False], 2418, 'East', (17, 8))
Element 14: (0, (17, 8), ['', '%', '', ''], [(17, 13), (15, 12), (14, 5)], [False, True, False, False], 72, False, [False, False, False, False], 2447, 'East', (18, 8))
Element 15: (0, (18, 8), ['', '%', '', '%'], [(18, 13), (14, 12), (13, 5)], [False, True, False, True], 70, False, [False, False, False, False], 2476, 'North', (18, 9))
Element 16: (0, (18, 9), ['', '', '', '%'], [(17, 13), (14, 11), (13, 6)], [False, False, False, True], 68, False, [False, False, False, False], 2495, 'North', (18, 10))
Element 17: (0, (18, 10), ['', '', '', '%'], [(16, 13), (13, 11), (13, 7)], [False, False, False, True], 66, False, [False, False, False, False], 2514, 'North', (18, 11))
Element 18: (0, (18, 11), ['', '', '%', '%'], [(16, 12), (13, 12), (14, 7)], [False, False, True, True], 64, False, [False, False, False, False], 2533, 'West', (17, 11))
Element 19: (0, (17, 11), ['', '', '%', ''], [(15, 12), (12, 12), (15, 7)], [False, False, True, False], 62, False, [False, False, False, False], 2542, 'South', (17, 10))
Element 20: (0, (17, 10), ['', '', '', ''], [(15, 11), (12, 13), (16, 7)], [False, False, False, False], 60, False, [False, False, False, False], 3541, 'South', (17, 9))
Element 21: (0, (17, 9), ['', '', '', ''], [(14, 11), (11, 13), (16, 8)], [False, False, False, False], 58, False, [False, False, False, False], 3550, 'West', (16, 9))
Element 22: (0, (16, 9), ['', '', '', ''], [(14, 12), (10, 13), (17, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3559, 'North', (16, 10))
Element 23: (0, (16, 10), ['', '', '', ''], [(13, 12), (10, 12), (18, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3568, 'North', (16, 11))
Element 24: (0, (16, 11), ['', '', '', ''], [(13, 11), (10, 11), (18, 9)], [False, False, False, False], 52, False, [False, False, False, False], 3577, 'North', (16, 12))
Element 25: (0, (16, 12), ['', '', '', '%'], [(12, 11), (11, 11), (18, 10)], [False, False, False, True], 50, False, [False, False, False, False], 3596, 'North', (16, 13))
Element 26: (0, (16, 13), ['%', '', '%', ''], [(12, 12), (12, 11), (18, 11)], [True, False, True, False], 48, False, [False, False, False, False], 3595, 'East', (17, 13))
Element 27: (0, (17, 13), ['', '%', '%', ''], [(12, 13), (12, 10), (17, 11)], [False, True, True, False], 46, False, [False, False, False, False], 3594, 'East', (18, 13))
Element 28: (0, (18, 13), ['', '%', '%', '%'], [(11, 13), (13, 10), (17, 10)], [False, True, True, True], 44, False, [False, False, False, False], 3593, 'West', (17, 13))
Element 29: (0, (17, 13), ['', '%', '%', ''], [(10, 13), (14, 10), (17, 9)], [False, True, True, False], 42, False, [False, False, False, False], 3592, 'West', (16, 13))
Element 30: (0, (16, 13), ['%', '', '%', ''], [(10, 12), (13, 10), (16, 9)], [True, False, True, False], 40, False, [False, False, False, False], 3591, 'South', (16, 12))
Element 31: (0, (16, 12), ['', '', '', '%'], [(9, 12), (13, 9), (16, 10)], [False, False, False, True], 38, False, [False, False, False, False], 3600, 'West', (15, 12))
Element 32: (0, (15, 12), ['', '', '%', ''], [(9, 11), (13, 8), (16, 11)], [False, False, True, False], 36, False, [False, False, False, False], 3609, 'South', (15, 11))
Element 33: (0, (15, 11), ['', '', '', ''], [(9, 10), (14, 8), (16, 12)], [False, False, False, False], 34, False, [False, False, False, False], 3618, 'South', (15, 10))
Element 34: (0, (15, 10), ['', '', '', ''], [(10, 10), (15, 8), (16, 13)], [False, False, False, False], 32, False, [False, False, False, False], 3627, 'South', (15, 9))
Element 35: (0, (15, 9), ['%', '', '', ''], [(10, 11), (14, 8), (17, 13)], [True, False, False, False], 30, False, [False, False, False, False], 3626, 'North', (15, 10))
Element 36: (0, (15, 10), ['', '', '', ''], [(11, 11), (14, 7), (18, 13)], [False, False, False, False], 28, False, [False, False, False, False], 3625, 'West', (14, 10))
Element 37: (0, (14, 10), ['', '%', '', ''], [(10, 11), (13, 7), (17, 13)], [False, True, False, False], 26, False, [False, False, False, False], 3624, 'North', (14, 11))
Element 38: (0, (14, 11), ['', '', '', ''], [(10, 10), (12, 7), (16, 13)], [False, False, False, False], 24, False, [False, False, False, False], 3633, 'North', (14, 12))
Element 39: (0, (14, 12), ['', '', '%', ''], [(9, 10), (12, 6), (16, 12)], [False, False, True, False], 22, False, [False, False, False, False], 3642, 'West', (13, 12))
Element 40: (0, (13, 12), ['', '', '%', ''], [(9, 9), (12, 5), (15, 12)], [False, False, True, False], 20, False, [False, False, False, False], 3661, 'South', (13, 11))
Element 41: (0, (13, 11), ['', '', '', ''], [(8, 9), (13, 5), (15, 11)], [False, False, False, False], 18, False, [False, False, False, False], 3670, 'South', (13, 10))
Element 42: (0, (13, 10), ['', '', '', ''], [(7, 9), (14, 5), (15, 10)], [False, False, False, False], 16, False, [False, False, False, False], 4669, 'West', (12, 10))
Element 43: (0, (12, 10), ['', '', '', ''], [(6, 9), (15, 5), (15, 9)], [False, False, False, False], 14, False, [False, False, False, False], 5668, 'North', (12, 11))
Element 44: (0, (12, 11), ['', '', '', ''], [(6, 10), (15, 4), (15, 8)], [False, False, False, False], 12, False, [False, False, False, False], 5677, 'North', (12, 12))
Element 45: (0, (12, 12), ['%', '', '', ''], [(7, 10), (16, 4), (14, 8)], [True, False, False, False], 10, False, [False, False, False, False], 5686, 'North', (12, 13))
Element 46: (0, (12, 13), ['', '', '%', '%'], [(7, 11), (17, 4), (13, 8)], [False, False, True, True], 8, False, [False, False, False, False], 6685, 'West', (11, 13))
Element 47: (0, (11, 13), ['', '%', '%', ''], [(8, 11), (18, 4), (13, 9)], [False, True, True, False], 6, False, [False, False, False, False], 6694, 'West', (10, 13))
Element 48: (0, (10, 13), ['%', '', '%', ''], [(8, 10), (18, 5), (13, 10)], [True, False, True, False], 4, False, [False, False, False, False], 6703, 'South', (10, 12))
Element 49: (0, (10, 12), ['', '', '', '%'], [(8, 11), (18, 6), (14, 10)], [False, False, False, True], 2, False, [False, False, False, False], 6702, 'South', (10, 11))
Element 50: (0, (10, 11), ['', '', '', ''], [(7, 11), (17, 6), (14, 11)], [False, False, False, False], 0, False, [False, False, False, False], 6701, 'Stop', (10, 11))
Element 51: #0#
