Element 1: (1, (3, 13), ['.', '.', '%', 'F'], [(6, 4), (4, 9), (16, 10)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (4, 13))
Element 2: (1, (4, 13), ['', '%', '%', 'F'], [(7, 4), (5, 9), (17, 10)], [False, True, True, False], 96, False, [False, False, False, False], 1038, 'East', (5, 13))
Element 3: (1, (5, 13), ['', '%', '%', '.'], [(8, 4), (6, 9), (18, 10)], [False, True, True, False], 94, False, [False, False, False, True], 3057, 'East', (6, 13))
Element 4: (1, (6, 13), ['', '%', '%', '.'], [(9, 4), (7, 9), (18, 11)], [False, True, True, False], 92, False, [False, False, False, True], 4086, 'East', (7, 13))
Element 5: (1, (7, 13), ['', '%', '%', '%'], [(10, 4), (8, 9), (17, 11)], [False, True, True, True], 90, False, [False, False, False, False], 4125, 'West', (6, 13))
Element 6: (1, (6, 13), ['', '%', '%', ''], [(10, 5), (9, 9), (16, 11)], [False, True, True, False], 88, False, [False, False, False, False], 4154, 'West', (5, 13))
Element 7: (1, (5, 13), ['', '%', '%', ''], [(10, 6), (9, 10), (16, 12)], [False, True, True, False], 86, False, [False, False, False, False], 4183, 'West', (4, 13))
Element 8: (1, (4, 13), ['', '%', '%', ''], [(10, 7), (10, 10), (16, 13)], [False, True, True, False], 84, False, [False, False, False, False], 5202, 'West', (3, 13))
Element 9: (1, (3, 13), ['.', '.', '%', ''], [(9, 7), (11, 10), (17, 13)], [False, False, True, False], 82, False, [True, True, False, False], 6221, 'South', (3, 12))
Element 10: (1, (3, 12), ['.', '.', '', '%'], [(9, 8), (12, 10), (18, 13)], [False, False, False, True], 80, False, [True, True, False, False], 6260, 'South', (3, 11))
Element 11: (1, (3, 11), ['.', '.', '', '%'], [(10, 8), (13, 10), (17, 13)], [False, False, False, True], 78, False, [True, True, False, False], 6289, 'South', (3, 10))
Element 12: (1, (3, 10), ['.', '%', '', '.'], [(11, 8), (14, 10), (16, 13)], [False, True, False, False], 76, False, [True, False, False, True], 6318, 'East', (4, 10))
Element 13: (1, (4, 10), ['', '', '%', '.'], [(11, 9), (15, 10), (16, 12)], [False, False, True, False], 74, False, [False, False, False, True], 6347, 'East', (5, 10))
Element 14: (1, (5, 10), ['', '', '.', '.'], [(12, 9), (15, 11), (15, 12)], [False, False, False, False], 72, False, [False, False, True, True], 6386, 'East', (6, 10))
Element 15: (1, (6, 10), ['', '', '.', '.'], [(13, 9), (14, 11), (14, 12)], [False, False, False, False], 70, False, [False, False, True, True], 6425, 'East', (7, 10))
Element 16: (1, (7, 10), ['', '', 'F', '.'], [(13, 8), (13, 11), (13, 12)], [False, False, False, False], 68, False, [False, False, False, True], 6464, 'North', (7, 11))
