Element 1: (2, (10, 1), ['F', '%', '.', '.'], [(11, 13), (10, 12), (10, 11)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (9, 1))
Element 2: (2, (9, 1), ['%', '%', '.', ''], [(12, 13), (10, 13), (11, 11)], [True, True, False, False], 96, False, [False, False, True, False], 2028, 'North', (9, 2))
Element 3: (2, (9, 2), ['.', '', '%', '.'], [(12, 12), (11, 13), (12, 11)], [False, False, True, False], 94, False, [True, False, False, True], 2057, 'East', (10, 2))
Element 4: (2, (10, 2), ['', '', '.', '.'], [(13, 12), (12, 13), (13, 11)], [False, False, False, False], 92, False, [False, False, True, True], 2086, 'East', (11, 2))
Element 5: (2, (11, 2), ['', '.', '.', '.'], [(14, 12), (12, 12), (14, 11)], [False, False, False, False], 90, False, [False, True, True, True], 2115, 'East', (12, 2))
Element 6: (2, (12, 2), ['', '.', '.', '%'], [(15, 12), (13, 12), (15, 11)], [False, False, False, True], 88, False, [False, True, True, False], 2144, 'North', (12, 3))
Element 7: (2, (12, 3), ['.', '', '%', '.'], [(16, 12), (14, 12), (16, 11)], [False, False, True, False], 86, False, [True, False, False, True], 2173, 'East', (13, 3))
Element 8: (2, (13, 3), ['', '%', '%', '.'], [(16, 13), (15, 12), (17, 11)], [False, True, True, False], 84, False, [False, False, False, True], 2202, 'East', (14, 3))
Element 9: (2, (14, 3), ['', '.', '%', '%'], [(17, 13), (16, 12), (18, 11)], [False, False, True, True], 82, False, [False, True, False, False], 2231, 'South', (14, 2))
Element 10: (2, (14, 2), ['%', '.', '', '.'], [(18, 13), (16, 13), (18, 10)], [True, False, False, False], 80, False, [False, True, False, True], 2260, 'East', (15, 2))
Element 11: (2, (15, 2), ['', '%', '%', '.'], [(17, 13), (16, 12), (18, 9)], [False, True, True, False], 78, False, [False, False, False, True], 2279, 'East', (16, 2))
Element 12: (2, (16, 2), ['', '%', '.', '%'], [(16, 13), (16, 11), (18, 8)], [False, True, False, True], 76, False, [False, False, True, False], 2298, 'North', (16, 3))
Element 13: (2, (16, 3), ['%', '', '.', '.'], [(16, 12), (16, 10), (17, 8)], [True, False, False, False], 74, False, [False, False, True, True], 2327, 'East', (17, 3))
Element 14: (2, (17, 3), ['', '%', '.', '%'], [(16, 11), (17, 10), (17, 9)], [False, True, False, True], 72, False, [False, False, True, False], 2356, 'North', (17, 4))
Element 15: (2, (17, 4), ['.', '', '.', '.'], [(17, 11), (18, 10), (16, 9)], [False, False, False, False], 70, False, [True, False, True, True], 2375, 'East', (18, 4))
Element 16: (2, (18, 4), ['', '%', '.', '%'], [(18, 11), (18, 9), (16, 8)], [False, True, False, True], 68, False, [False, False, True, False], 2394, 'North', (18, 5))
Element 17: (2, (18, 5), ['.', '', '.', '%'], [(18, 10), (18, 8), (16, 7)], [False, False, False, True], 66, False, [True, False, True, False], 2413, 'North', (18, 6))
Element 18: (2, (18, 6), ['.', '', '%', '%'], [(18, 9), (17, 8), (16, 6)], [False, False, True, True], 64, False, [True, False, False, False], 2432, 'West', (17, 6))
Element 19: (2, (17, 6), ['', '.', '%', ''], [(18, 8), (17, 9), (15, 6)], [False, False, True, False], 62, False, [False, True, False, False], 2451, 'South', (17, 5))
Element 20: (2, (17, 5), ['%', '', '', ''], [(17, 8), (16, 9), (15, 7)], [True, False, False, False], 60, False, [False, False, False, False], 2470, 'North', (17, 6))
