Element 1: (1, (5, 5), ['.', '.', '.', '.'], [(10, 12), (11, 8), (12, 7)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (6, 5))
Element 2: (1, (6, 5), ['', '.', '.', '.'], [(10, 13), (11, 9), (13, 7)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (7, 5))
Element 3: (1, (7, 5), ['', '.', '%', '%'], [(11, 13), (12, 9), (14, 7)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (7, 4))
Element 4: (1, (7, 4), ['.', '.', '', '.'], [(12, 13), (13, 9), (15, 7)], [False, False, False, False], 92, False, [True, True, False, True], 1116, 'East', (8, 4))
Element 5: (1, (8, 4), ['', '%', '%', '.'], [(12, 12), (13, 10), (16, 7)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (9, 4))
Element 6: (1, (9, 4), ['', '%', '.', '.'], [(13, 12), (14, 10), (16, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (10, 4))
Element 7: (1, (10, 4), ['', '.', '.', '%'], [(14, 12), (15, 10), (17, 8)], [False, False, False, True], 86, False, [False, True, True, False], 1233, 'North', (10, 5))
Element 8: (1, (10, 5), ['.', '', '.', '%'], [(15, 12), (16, 10), (18, 8)], [False, False, False, True], 84, False, [True, False, True, False], 1272, 'North', (10, 6))
Element 9: (1, (10, 6), ['.', '', 'F', '%'], [(16, 12), (17, 10), (18, 9)], [False, False, False, True], 82, False, [True, False, False, False], 1311, 'North', (10, 7))
Element 10: (1, (10, 7), ['F', '', '.', '%'], [(16, 13), (18, 10), (17, 9)], [False, False, False, True], 80, False, [False, False, True, False], 2340, 'West', (9, 7))
Element 11: (1, (9, 7), ['%', '.', '.', ''], [(17, 13), (18, 11), (16, 9)], [True, False, False, False], 78, False, [False, True, True, False], 3369, 'North', (9, 8))
Element 12: (1, (9, 8), ['.', '', '.', '.'], [(18, 13), (17, 11), (15, 9)], [False, False, False, False], 76, False, [True, False, True, True], 3408, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '', '%', ''], [(17, 13), (16, 11), (15, 8)], [False, False, True, False], 74, False, [False, False, False, False], 3437, 'East', (11, 8))
Element 14: (1, (11, 8), ['', '%', '', '%'], [(16, 13), (15, 11), (14, 8)], [False, True, False, True], 72, False, [False, False, False, False], 3456, 'North', (11, 9))
Element 15: (1, (11, 9), ['%', '', '.', ''], [(16, 12), (14, 11), (13, 8)], [True, False, False, False], 70, False, [False, False, True, False], 3475, 'North', (11, 10))
Element 16: (1, (11, 10), ['.', '', '.', '.'], [(16, 11), (13, 11), (13, 9)], [False, False, False, False], 68, False, [True, False, True, True], 3494, 'East', (12, 10))
Element 17: (1, (12, 10), ['', '', 'G', 'G'], [(17, 11), (12, 11), (13, 10)], [False, False, False, False], 66, False, [False, False, False, False], 3513, 'South', (12, 9))
Element 18: (1, (12, 9), ['', '%', '', ''], [(18, 11), (11, 11), (14, 10)], [False, True, False, False], 64, False, [False, False, False, False], 3522, 'East', (13, 9))
Element 19: (1, (13, 9), ['', '', '', '%'], [(18, 10), (10, 11), (15, 10)], [False, False, False, True], 62, False, [False, False, False, False], 3531, 'North', (13, 10))
Element 20: (1, (13, 10), ['', '', '', ''], [(18, 9), (10, 10), (16, 10)], [False, False, False, False], 60, False, [False, False, False, False], 3540, 'East', (14, 10))
Element 21: (1, (14, 10), ['', '%', '', ''], [(18, 8), (9, 10), (17, 10)], [False, True, False, False], 58, False, [False, False, False, False], 3549, 'East', (15, 10))
Element 22: (1, (15, 10), ['', '', '', ''], [(17, 8), (9, 11), (18, 10)], [False, False, False, False], 56, False, [False, False, False, False], 3558, 'East', (16, 10))
Element 23: (1, (16, 10), ['', '', '', ''], [(17, 9), (8, 11), (18, 11)], [False, False, False, False], 54, False, [False, False, False, False], 3567, 'East', (17, 10))
Element 24: (1, (17, 10), ['', '', 'G', ''], [(16, 9), (7, 11), (17, 11)], [False, False, False, False], 52, False, [False, False, False, False], 4566, 'East', (18, 10))
Element 25: (1, (18, 10), ['', '', '', '%'], [(16, 10), (7, 10), (16, 11)], [False, False, False, True], 50, False, [False, False, False, False], 4575, 'North', (18, 11))
Element 26: (1, (18, 11), ['', '', '%', '%'], [(17, 10), (7, 9), (16, 12)], [False, False, True, True], 48, False, [False, False, False, False], 5574, 'West', (17, 11))
Element 27: (1, (17, 11), ['', '', '%', ''], [(16, 10), (6, 9), (16, 13)], [False, False, True, False], 46, False, [False, False, False, False], 6573, 'West', (16, 11))
Element 28: (1, (16, 11), ['', '', '', ''], [(15, 10), (6, 10), (17, 13)], [False, False, False, False], 44, False, [False, False, False, False], 6582, 'North', (16, 12))
Element 29: (1, (16, 12), ['', '', '', '%'], [(15, 11), (6, 11), (18, 13)], [False, False, False, True], 42, False, [False, False, False, False], 6591, 'North', (16, 13))
Element 30: (1, (16, 13), ['%', '', '%', 'G'], [(14, 11), (5, 11), (17, 13)], [True, False, True, False], 40, False, [False, False, False, False], 6600, 'South', (16, 12))
Element 31: (1, (16, 12), ['', '', 'G', '%'], [(14, 10), (5, 10), (16, 13)], [False, False, False, True], 38, False, [False, False, False, False], 6609, 'West', (15, 12))
Element 32: (1, (15, 12), ['', '', '%', 'G'], [(13, 10), (5, 9), (16, 12)], [False, False, True, False], 36, False, [False, False, False, False], 6618, 'South', (15, 11))
Element 33: (1, (15, 11), ['', '', 'G', ''], [(13, 11), (4, 9), (15, 12)], [False, False, False, False], 34, False, [False, False, False, False], 6627, 'West', (14, 11))
Element 34: (1, (14, 11), ['', '', '', 'G'], [(12, 11), (4, 10), (15, 11)], [False, False, False, False], 32, False, [False, False, False, False], 6636, 'North', (14, 12))
Element 35: (1, (14, 12), ['', 'G', '%', ''], [(12, 10), (3, 10), (14, 11)], [False, False, True, False], 30, False, [False, False, False, False], 6645, 'West', (13, 12))
Element 36: (1, (13, 12), ['', '', '%', 'G'], [(12, 9), (3, 11), (14, 12)], [False, False, True, False], 28, False, [False, False, False, False], 6654, 'South', (13, 11))
Element 37: (1, (13, 11), ['', '', 'G', ''], [(13, 9), (3, 12), (13, 12)], [False, False, False, False], 26, False, [False, False, False, False], 6663, 'West', (12, 11))
Element 38: (1, (12, 11), ['', '', '', 'G'], [(13, 8), (3, 13), (13, 11)], [False, False, False, False], 24, False, [False, False, False, False], 6672, 'North', (12, 12))
Element 39: (1, (12, 12), ['%', 'G', '', ''], [(14, 8), (4, 13), (12, 11)], [True, False, False, False], 22, False, [False, False, False, False], 7671, 'North', (12, 13))
Element 40: (1, (12, 13), ['', 'G', '%', '%'], [(15, 8), (5, 13), (12, 12)], [False, False, True, True], 20, False, [False, False, False, False], 8670, 'West', (11, 13))
Element 41: (1, (11, 13), ['', '%', '%', 'G'], [(16, 8), (6, 13), (12, 13)], [False, True, True, False], 18, False, [False, False, False, False], 8679, 'West', (10, 13))
Element 42: (1, (10, 13), ['%', '', '%', 'G'], [(16, 7), (7, 13), (11, 13)], [True, False, True, False], 16, False, [False, False, False, False], 8688, 'South', (10, 12))
Element 43: (1, (10, 12), ['', '', 'G', '%'], [(16, 6), (6, 13), (10, 13)], [False, False, False, True], 14, False, [False, False, False, False], 8697, 'South', (10, 11))
