Element 1: (3, (9, 2), ['.', 'F', '%', '.'], [(17, 4), (2, 6), (6, 11)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (9, 1))
Element 2: (3, (9, 1), ['%', '%', '', '.'], [(18, 4), (3, 6), (7, 11)], [True, True, False, False], 96, False, [False, False, False, True], 2048, 'East', (10, 1))
Element 3: (3, (10, 1), ['', '%', '.', '.'], [(18, 5), (4, 6), (8, 11)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (11, 1))
Element 4: (3, (11, 1), ['', '%', '.', '.'], [(18, 6), (5, 6), (9, 11)], [False, True, False, False], 92, False, [False, False, True, True], 2126, 'East', (12, 1))
Element 5: (3, (12, 1), ['', '%', '.', '.'], [(17, 6), (6, 6), (10, 11)], [False, True, False, False], 90, False, [False, False, True, True], 2165, 'East', (13, 1))
Element 6: (3, (13, 1), ['', '%', '%', '.'], [(17, 5), (6, 7), (11, 11)], [False, True, True, False], 88, False, [False, False, False, True], 2204, 'East', (14, 1))
Element 7: (3, (14, 1), ['', '%', '.', '%'], [(17, 6), (5, 7), (12, 11)], [False, True, False, True], 86, False, [False, False, True, False], 2233, 'North', (14, 2))
Element 8: (3, (14, 2), ['%', '', '.', '.'], [(16, 6), (6, 7), (13, 11)], [True, False, False, False], 84, False, [False, False, True, True], 2262, 'East', (15, 2))
Element 9: (3, (15, 2), ['', '%', '%', '.'], [(16, 7), (6, 6), (14, 11)], [False, True, True, False], 82, False, [False, False, False, True], 2291, 'East', (16, 2))
Element 10: (3, (16, 2), ['', '%', '.', '%'], [(16, 8), (6, 5), (15, 11)], [False, True, False, True], 80, False, [False, False, True, False], 2330, 'North', (16, 3))
Element 11: (3, (16, 3), ['%', '', '.', ''], [(17, 8), (7, 5), (16, 11)], [True, False, False, False], 78, False, [False, False, True, False], 2369, 'North', (16, 4))
Element 12: (3, (16, 4), ['.', '', '%', ''], [(18, 8), (7, 4), (17, 11)], [False, False, True, False], 76, False, [True, False, False, False], 2408, 'West', (15, 4))
Element 13: (3, (15, 4), ['%', '%', '.', ''], [(18, 9), (8, 4), (18, 11)], [True, True, False, False], 74, False, [False, False, True, False], 2447, 'North', (15, 5))
Element 14: (3, (15, 5), ['.', '', '.', '%'], [(18, 10), (9, 4), (17, 11)], [False, False, False, True], 72, False, [True, False, True, False], 2476, 'North', (15, 6))
Element 15: (3, (15, 6), ['.', '', '.', ''], [(17, 10), (10, 4), (16, 11)], [False, False, False, False], 70, False, [True, False, True, False], 2505, 'North', (15, 7))
Element 16: (3, (15, 7), ['.', '', '.', ''], [(17, 9), (10, 5), (17, 11)], [False, False, False, False], 68, False, [True, False, True, False], 2534, 'North', (15, 8))
Element 17: (3, (15, 8), ['.', '', '.', ''], [(16, 9), (10, 6), (16, 11)], [False, False, False, False], 66, False, [True, False, True, False], 2563, 'North', (15, 9))
Element 18: (3, (15, 9), ['%', '', '.', ''], [(16, 10), (10, 7), (16, 12)], [True, False, False, False], 64, False, [False, False, True, False], 3592, 'North', (15, 10))
Element 19: (3, (15, 10), ['.', '', '', ''], [(16, 11), (9, 7), (16, 13)], [False, False, False, False], 62, False, [True, False, False, False], 4611, 'West', (14, 10))
Element 20: (3, (14, 10), ['.', '%', '', ''], [(17, 11), (9, 8), (17, 13)], [False, True, False, False], 60, False, [True, False, False, False], 4640, 'West', (13, 10))
Element 21: (3, (13, 10), ['.', '.', '', ''], [(18, 11), (10, 8), (18, 13)], [False, False, False, False], 58, False, [True, True, False, False], 4669, 'South', (13, 9))
Element 22: (3, (13, 9), ['.', '.', '', '%'], [(17, 11), (11, 8), (17, 13)], [False, False, False, True], 56, False, [True, True, False, False], 4688, 'South', (13, 8))
Element 23: (3, (13, 8), ['%', '.', '', '.'], [(16, 11), (11, 9), (16, 13)], [True, False, False, False], 54, False, [False, True, False, True], 4707, 'East', (14, 8))
Element 24: (3, (14, 8), ['', '.', '%', ''], [(16, 12), (12, 9), (17, 13)], [False, False, True, False], 52, False, [False, True, False, False], 4726, 'South', (14, 7))
Element 25: (3, (14, 7), ['.', '.', '', ''], [(15, 12), (12, 10), (16, 13)], [False, False, False, False], 50, False, [True, True, False, False], 4755, 'South', (14, 6))
Element 26: (3, (14, 6), ['.', '.', '', ''], [(14, 12), (11, 10), (16, 12)], [False, False, False, False], 48, False, [True, True, False, False], 4784, 'South', (14, 5))
Element 27: (3, (14, 5), ['.', '%', '', ''], [(13, 12), (10, 10), (16, 11)], [False, True, False, False], 46, False, [True, False, False, False], 4813, 'West', (13, 5))
Element 28: (3, (13, 5), ['.', '%', '.', ''], [(12, 12), (9, 10), (16, 10)], [False, True, False, False], 44, False, [True, False, True, False], 4842, 'North', (13, 6))
Element 29: (3, (13, 6), ['.', '', '.', ''], [(12, 13), (9, 9), (17, 10)], [False, False, False, False], 42, False, [True, False, True, False], 5861, 'North', (13, 7))
Element 30: (3, (13, 7), ['.', '', '', ''], [(11, 13), (8, 9), (18, 10)], [False, False, False, False], 40, False, [True, False, False, False], 5890, 'West', (12, 7))
Element 31: (3, (12, 7), ['%', '.', '%', ''], [(10, 13), (7, 9), (18, 9)], [True, False, True, False], 38, False, [False, True, False, False], 6909, 'South', (12, 6))
Element 32: (3, (12, 6), ['%', '.', '', ''], [(10, 12), (6, 9), (18, 8)], [True, False, False, False], 36, False, [False, True, False, False], 7928, 'South', (12, 5))
Element 33: (3, (12, 5), ['%', '%', '', ''], [(9, 12), (6, 10), (17, 8)], [True, True, False, False], 34, False, [False, False, False, False], 7957, 'North', (12, 6))
Element 34: (3, (12, 6), ['%', '', '', ''], [(9, 11), (7, 10), (17, 9)], [True, False, False, False], 32, False, [False, False, False, False], 7966, 'North', (12, 7))
Element 35: (3, (12, 7), ['%', '', '%', ''], [(10, 11), (8, 10), (16, 9)], [True, False, True, False], 30, False, [False, False, False, False], 7975, 'East', (13, 7))
Element 36: (3, (13, 7), ['', '', '', ''], [(11, 11), (8, 11), (16, 8)], [False, False, False, False], 28, False, [False, False, False, False], 7974, 'South', (13, 6))
Element 37: (3, (13, 6), ['', '', '', ''], [(12, 11), (9, 11), (16, 7)], [False, False, False, False], 26, False, [False, False, False, False], 7973, 'West', (12, 6))
Element 38: (3, (12, 6), ['%', '', '', ''], [(13, 11), (10, 11), (16, 6)], [True, False, False, False], 24, False, [False, False, False, False], 7972, 'East', (13, 6))
Element 39: (3, (13, 6), ['', '', '', ''], [(14, 11), (11, 11), (17, 6)], [False, False, False, False], 22, False, [False, False, False, False], 7971, 'South', (13, 5))
Element 40: (3, (13, 5), ['', '%', '', ''], [(15, 11), (12, 11), (18, 6)], [False, True, False, False], 20, False, [False, False, False, False], 7970, 'West', (12, 5))
Element 41: (3, (12, 5), ['%', '%', '', ''], [(15, 10), (13, 11), (18, 5)], [True, True, False, False], 18, False, [False, False, False, False], 7969, 'East', (13, 5))
Element 42: (3, (13, 5), ['', '%', '', ''], [(15, 9), (14, 11), (18, 4)], [False, True, False, False], 16, False, [False, False, False, False], 7968, 'East', (14, 5))
Element 43: (3, (14, 5), ['', '%', '', ''], [(15, 8), (15, 11), (17, 4)], [False, True, False, False], 14, False, [False, False, False, False], 7967, 'North', (14, 6))
Element 44: (3, (14, 6), ['', '', '', ''], [(15, 7), (16, 11), (17, 5)], [False, False, False, False], 12, False, [False, False, False, False], 7966, 'West', (13, 6))
Element 45: (3, (13, 6), ['', '', '', ''], [(15, 6), (17, 11), (17, 4)], [False, False, False, False], 10, False, [False, False, False, False], 7965, 'East', (14, 6))
Element 46: (3, (14, 6), ['', '', '', ''], [(15, 5), (18, 11), (17, 3)], [False, False, False, False], 8, False, [False, False, False, False], 7964, 'North', (14, 7))
Element 47: (3, (14, 7), ['', '', '', ''], [(15, 4), (18, 10), (16, 3)], [False, False, False, False], 6, False, [False, False, False, False], 7963, 'West', (13, 7))
Element 48: (3, (13, 7), ['', '', '', ''], [(16, 4), (18, 9), (16, 2)], [False, False, False, False], 4, False, [False, False, False, False], 7962, 'East', (14, 7))
Element 49: (3, (14, 7), ['', '', '', ''], [(16, 3), (18, 8), (15, 2)], [False, False, False, False], 2, False, [False, False, False, False], 7961, 'North', (14, 8))
Element 50: (3, (14, 8), ['', '', '%', ''], [(16, 3), (18, 8), (15, 2)], [False, False, True, False], 0, False, [False, False, False, False], 7960, 'Stop', (14, 8))
Element 51: #0#
