Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(2, 2), (5, 5), (15, 7)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '%', '%', ''], [(2, 1), (6, 5), (16, 7)], [False, True, True, False], 96, False, [True, False, False, False], 1058, 'West', (16, 13))
Element 3: (3, (16, 13), ['%', '.', '%', ''], [(3, 1), (7, 5), (16, 8)], [True, False, True, False], 94, False, [False, True, False, False], 1097, 'South', (16, 12))
Element 4: (3, (16, 12), ['.', '.', '', '%'], [(4, 1), (7, 4), (17, 8)], [False, False, False, True], 92, False, [True, True, False, False], 1136, 'South', (16, 11))
Element 5: (3, (16, 11), ['.', '.', '', '.'], [(4, 2), (8, 4), (18, 8)], [False, False, False, False], 90, False, [True, True, False, True], 1175, 'East', (17, 11))
Element 6: (3, (17, 11), ['', '.', '%', '.'], [(5, 2), (9, 4), (18, 9)], [False, False, True, False], 88, False, [False, True, False, True], 1214, 'East', (18, 11))
Element 7: (3, (18, 11), ['', 'G', '%', '%'], [(6, 2), (10, 4), (18, 10)], [False, False, True, True], 86, False, [False, False, False, False], 1253, 'West', (17, 11))
Element 8: (3, (17, 11), ['', 'G', '%', ''], [(7, 2), (10, 5), (17, 10)], [False, False, True, False], 84, False, [False, False, False, False], 1282, 'West', (16, 11))
Element 9: (3, (16, 11), ['.', '.', '', ''], [(8, 2), (10, 6), (17, 9)], [False, False, False, False], 82, False, [True, True, False, False], 1311, 'East', (17, 11))
Element 10: (3, (17, 11), ['', '', '%', ''], [(9, 2), (10, 7), (16, 9)], [False, False, True, False], 80, False, [False, False, False, False], 2330, 'West', (16, 11))
Element 11: (3, (16, 11), ['.', 'G', '', ''], [(9, 1), (9, 7), (16, 10)], [False, False, False, False], 78, False, [True, False, False, False], 4339, 'North', (16, 12))
Element 12: (3, (16, 12), ['.', '', '', '%'], [(10, 1), (9, 8), (15, 10)], [False, False, False, True], 76, False, [True, False, False, False], 4368, 'South', (16, 11))
Element 13: (3, (16, 11), ['G', '', '', ''], [(11, 1), (10, 8), (15, 11)], [False, False, False, False], 74, False, [False, False, False, False], 4397, 'South', (16, 10))
Element 14: (3, (16, 10), ['', '', '', ''], [(12, 1), (11, 8), (15, 12)], [False, False, False, False], 72, False, [False, False, False, False], 4426, 'East', (17, 10))
Element 15: (3, (17, 10), ['', '', '', ''], [(13, 1), (11, 9), (14, 12)], [False, False, False, False], 70, False, [False, False, False, False], 4455, 'East', (18, 10))
Element 16: (3, (18, 10), ['', '', '', '%'], [(14, 1), (12, 9), (14, 11)], [False, False, False, True], 68, False, [False, False, False, False], 4484, 'South', (18, 9))
Element 17: (3, (18, 9), ['', '', '', '%'], [(14, 2), (13, 9), (14, 10)], [False, False, False, True], 66, False, [False, False, False, False], 4513, 'South', (18, 8))
Element 18: (3, (18, 8), ['', '%', '', '%'], [(15, 2), (13, 10), (14, 11)], [False, True, False, True], 64, False, [False, False, False, False], 4532, 'West', (17, 8))
Element 19: (3, (17, 8), ['', '%', '', ''], [(16, 2), (13, 11), (14, 10)], [False, True, False, False], 62, False, [False, False, False, False], 4551, 'North', (17, 9))
Element 20: (3, (17, 9), ['', '', '', ''], [(16, 3), (13, 12), (14, 11)], [False, False, False, False], 60, False, [False, False, False, False], 4570, 'West', (16, 9))
Element 21: (3, (16, 9), ['.', '', '', ''], [(17, 3), (12, 12), (14, 12)], [False, False, False, False], 58, False, [True, False, False, False], 4589, 'West', (15, 9))
Element 22: (3, (15, 9), ['%', '.', '', ''], [(17, 4), (12, 13), (13, 12)], [True, False, False, False], 56, False, [False, True, False, False], 5608, 'South', (15, 8))
Element 23: (3, (15, 8), ['.', '', '', ''], [(18, 4), (11, 13), (13, 11)], [False, False, False, False], 54, False, [True, False, False, False], 5637, 'West', (14, 8))
Element 24: (3, (14, 8), ['.', '', '%', ''], [(18, 5), (10, 13), (12, 11)], [False, False, True, False], 52, False, [True, False, False, False], 5676, 'West', (13, 8))
Element 25: (3, (13, 8), ['%', '.', '', ''], [(18, 6), (10, 12), (12, 10)], [True, False, False, False], 50, False, [False, True, False, False], 5715, 'South', (13, 7))
Element 26: (3, (13, 7), ['.', '.', '', ''], [(17, 6), (10, 11), (11, 10)], [False, False, False, False], 48, False, [True, True, False, False], 5754, 'South', (13, 6))
Element 27: (3, (13, 6), ['.', '.', '', '.'], [(17, 5), (11, 11), (10, 10)], [False, False, False, False], 46, False, [True, True, False, True], 5793, 'East', (14, 6))
Element 28: (3, (14, 6), ['', '.', '', '.'], [(17, 6), (12, 11), (9, 10)], [False, False, False, False], 44, False, [False, True, False, True], 5812, 'East', (15, 6))
Element 29: (3, (15, 6), ['', '.', '', 'G'], [(16, 6), (12, 10), (9, 11)], [False, False, False, False], 42, False, [False, True, False, False], 5841, 'South', (15, 5))
Element 30: (3, (15, 5), ['.', '.', '', '%'], [(16, 7), (11, 10), (9, 12)], [False, False, False, True], 40, False, [True, True, False, False], 5860, 'South', (15, 4))
Element 31: (3, (15, 4), ['%', '%', '', '.'], [(16, 8), (10, 10), (10, 12)], [True, True, False, False], 38, False, [False, False, False, True], 5869, 'East', (16, 4))
Element 32: (3, (16, 4), ['', '', '%', ''], [(17, 8), (9, 10), (10, 13)], [False, False, True, False], 36, False, [False, False, False, False], 5878, 'East', (17, 4))
Element 33: (3, (17, 4), ['', '', '', ''], [(18, 8), (9, 9), (11, 13)], [False, False, False, False], 34, False, [False, False, False, False], 5887, 'East', (18, 4))
Element 34: (3, (18, 4), ['', '%', '', '%'], [(18, 9), (8, 9), (12, 13)], [False, True, False, True], 32, False, [False, False, False, False], 5896, 'North', (18, 5))
Element 35: (3, (18, 5), ['', '', '', '%'], [(18, 10), (7, 9), (12, 12)], [False, False, False, True], 30, False, [False, False, False, False], 6895, 'North', (18, 6))
Element 36: (3, (18, 6), ['', '', '%', '%'], [(18, 11), (6, 9), (12, 13)], [False, False, True, True], 28, False, [False, False, False, False], 7894, 'West', (17, 6))
