Element 1: (0, (8, 9), ['F', '.', '.', '.'], [(10, 11), (11, 10), (14, 11)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'West', (7, 9))
Element 14: (0, (12, 12), ['%', '', '', ''], [(16, 12), (15, 7), (17, 9)], [True, False, False, False], 72, False, [False, False, False, False], 4377, 'East', (13, 12))
Element 15: (0, (13, 12), ['', '', '%', ''], [(16, 11), (16, 7), (17, 8)], [False, False, True, False], 70, False, [False, False, False, False], 4386, 'East', (14, 12))
Element 16: (0, (14, 12), ['', '', '%', ''], [(17, 11), (16, 6), (16, 8)], [False, False, True, False], 68, False, [False, False, False, False], 4395, 'East', (15, 12))
Element 17: (0, (15, 12), ['', '', '%', ''], [(18, 11), (17, 6), (16, 9)], [False, False, True, False], 66, False, [False, False, False, False], 4404, 'East', (16, 12))
Element 18: (0, (16, 12), ['', '', '', '%'], [(18, 10), (18, 6), (16, 10)], [False, False, False, True], 64, False, [False, False, False, False], 4413, 'North', (16, 13))
Element 19: (0, (16, 13), ['%', '', '%', ''], [(18, 9), (18, 5), (15, 10)], [True, False, True, False], 62, False, [False, False, False, False], 4422, 'East', (17, 13))
Element 20: (0, (17, 13), ['', '%', '%', ''], [(18, 8), (18, 4), (15, 9)], [False, True, True, False], 60, False, [False, False, False, False], 4431, 'East', (18, 13))
Element 21: (0, (18, 13), ['', '%', '%', '%'], [(17, 8), (17, 4), (15, 8)], [False, True, True, True], 58, False, [False, False, False, False], 4440, 'West', (17, 13))
Element 22: (0, (17, 13), ['', '%', '%', ''], [(17, 9), (17, 5), (14, 8)], [False, True, True, False], 56, False, [False, False, False, False], 4459, 'West', (16, 13))
Element 23: (0, (16, 13), ['%', '', '%', ''], [(17, 10), (17, 4), (14, 7)], [True, False, True, False], 54, False, [False, False, False, False], 4468, 'South', (16, 12))
Element 24: (0, (16, 12), ['', '', '', '%'], [(16, 10), (17, 3), (14, 6)], [False, False, False, True], 52, False, [False, False, False, False], 4487, 'South', (16, 11))
Element 25: (0, (16, 11), ['', '', '', ''], [(16, 9), (16, 3), (15, 6)], [False, False, False, False], 50, False, [False, False, False, False], 4506, 'East', (17, 11))
Element 26: (0, (17, 11), ['', '', '%', ''], [(16, 8), (16, 4), (15, 5)], [False, False, True, False], 48, False, [False, False, False, False], 4525, 'East', (18, 11))
Element 27: (0, (18, 11), ['', '', '%', '%'], [(16, 7), (15, 4), (14, 5)], [False, False, True, True], 46, False, [False, False, False, False], 4544, 'South', (18, 10))
Element 28: (0, (18, 10), ['', '', '', '%'], [(16, 6), (15, 5), (13, 5)], [False, False, False, True], 44, False, [False, False, False, False], 4553, 'South', (18, 9))
Element 29: (0, (18, 9), ['', '', '', '%'], [(17, 6), (15, 6), (13, 6)], [False, False, False, True], 42, False, [False, False, False, False], 4562, 'South', (18, 8))
Element 30: (0, (18, 8), ['', '%', '', '%'], [(18, 6), (14, 6), (13, 7)], [False, True, False, True], 40, False, [False, False, False, False], 4571, 'West', (17, 8))
Element 31: (0, (17, 8), ['', '%', '', ''], [(18, 5), (14, 7), (13, 8)], [False, True, False, False], 38, False, [False, False, False, False], 4580, 'North', (17, 9))
Element 32: (0, (17, 9), ['', '', '', ''], [(18, 4), (14, 8), (13, 9)], [False, False, False, False], 36, False, [False, False, False, False], 4589, 'North', (17, 10))
Element 33: (0, (17, 10), ['', '', '', ''], [(17, 4), (13, 8), (12, 9)], [False, False, False, False], 34, False, [False, False, False, False], 4598, 'West', (16, 10))
Element 34: (0, (16, 10), ['', '', '', ''], [(17, 5), (13, 9), (11, 9)], [False, False, False, False], 32, False, [False, False, False, False], 4607, 'South', (16, 9))
Element 35: (0, (16, 9), ['', '', '', ''], [(17, 4), (12, 9), (11, 8)], [False, False, False, False], 30, False, [False, False, False, False], 4616, 'South', (16, 8))
Element 36: (0, (16, 8), ['', '', '', ''], [(17, 3), (11, 9), (10, 8)], [False, False, False, False], 28, False, [False, False, False, False], 4625, 'South', (16, 7))
Element 37: (0, (16, 7), ['', '', '', '%'], [(16, 3), (11, 8), (10, 7)], [False, False, False, True], 26, False, [False, False, False, False], 5624, 'South', (16, 6))
Element 38: (0, (16, 6), ['', '%', '', ''], [(16, 2), (10, 8), (9, 7)], [False, True, False, False], 24, False, [False, False, False, False], 6633, 'East', (17, 6))
Element 39: (0, (17, 6), ['', '', '%', ''], [(15, 2), (9, 8), (9, 6)], [False, False, True, False], 22, False, [False, False, False, False], 6662, 'East', (18, 6))
Element 40: (0, (18, 6), ['', '', '%', '%'], [(14, 2), (9, 9), (10, 6)], [False, False, True, True], 20, False, [False, False, False, False], 6691, 'South', (18, 5))
Element 41: (0, (18, 5), ['', '', '', '%'], [(14, 3), (9, 10), (10, 5)], [False, False, False, True], 18, False, [False, False, False, False], 6720, 'South', (18, 4))
Element 42: (0, (18, 4), ['', '%', '', '%'], [(13, 3), (10, 10), (10, 4)], [False, True, False, True], 16, False, [False, False, False, False], 6749, 'West', (17, 4))
Element 43: (0, (17, 4), ['', '', '', ''], [(12, 3), (10, 11), (10, 3)], [False, False, False, False], 14, False, [False, False, False, False], 6768, 'North', (17, 5))
Element 44: (0, (17, 5), ['%', '', '', ''], [(12, 2), (11, 11), (11, 3)], [True, False, False, False], 12, False, [False, False, False, False], 6787, 'South', (17, 4))
Element 45: (0, (17, 4), ['', '', '', ''], [(12, 1), (12, 11), (11, 2)], [False, False, False, False], 10, False, [False, False, False, False], 6806, 'South', (17, 3))
Element 46: (0, (17, 3), ['', '%', '', '%'], [(13, 1), (13, 11), (11, 1)], [False, True, False, True], 8, False, [False, False, False, False], 6825, 'West', (16, 3))
Element 47: (0, (16, 3), ['%', '', '', ''], [(14, 1), (14, 11), (10, 1)], [True, False, False, False], 6, False, [False, False, False, False], 6844, 'North', (16, 4))
Element 48: (0, (16, 4), ['', '', '%', ''], [(13, 1), (15, 11), (9, 1)], [False, False, True, False], 4, False, [False, False, False, False], 7843, 'West', (15, 4))
Element 49: (0, (15, 4), ['%', '%', '', ''], [(12, 1), (16, 11), (9, 2)], [True, True, False, False], 2, False, [False, False, False, False], 7852, 'North', (15, 5))
Element 50: (0, (15, 5), ['', '', '', '%'], [(11, 1), (17, 11), (10, 2)], [False, False, False, True], 0, False, [False, False, False, False], 7861, 'Stop', (15, 5))
Element 51: #0#
