Element 1: (0, (18, 11), ['.', '.', '%', '%'], [(8, 10), (12, 7), (13, 8)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (18, 10))
Element 2: (0, (18, 10), ['.', '.', '', '%'], [(9, 10), (13, 7), (14, 8)], [False, False, False, True], 96, False, [True, True, False, False], 39, 'South', (18, 9))
Element 3: (0, (18, 9), ['.', '.', '', '%'], [(10, 10), (14, 7), (15, 8)], [False, False, False, True], 94, False, [True, True, False, False], 78, 'South', (18, 8))
Element 4: (0, (18, 8), ['.', '%', '', '%'], [(11, 10), (15, 7), (16, 8)], [False, True, False, True], 92, False, [True, False, False, False], 117, 'West', (17, 8))
Element 5: (0, (17, 8), ['', '%', '.', ''], [(12, 10), (16, 7), (16, 9)], [False, True, False, False], 90, False, [False, False, True, False], 156, 'North', (17, 9))
Element 6: (0, (17, 9), ['', '', '.', ''], [(13, 10), (16, 6), (16, 10)], [False, False, False, False], 88, False, [False, False, True, False], 195, 'North', (17, 10))
Element 7: (0, (17, 10), ['', '', '.', ''], [(14, 10), (17, 6), (16, 11)], [False, False, False, False], 86, False, [False, False, True, False], 234, 'North', (17, 11))
Element 8: (0, (17, 11), ['', '', '%', ''], [(15, 10), (18, 6), (16, 12)], [False, False, True, False], 84, False, [False, False, False, False], 273, 'West', (16, 11))
Element 9: (0, (16, 11), ['G', '', '', ''], [(15, 11), (18, 5), (16, 13)], [False, False, False, False], 82, False, [False, False, False, False], 302, 'North', (16, 12))
Element 10: (0, (16, 12), ['G', '', '', '%'], [(15, 12), (18, 4), (17, 13)], [False, False, False, True], 80, False, [False, False, False, False], 331, 'North', (16, 13))
Element 11: (0, (16, 13), ['%', '', '%', ''], [(14, 12), (17, 4), (18, 13)], [True, False, True, False], 78, False, [False, False, False, False], 360, 'East', (17, 13))
Element 12: (0, (17, 13), ['', '%', '%', 'G'], [(14, 11), (17, 5), (18, 13)], [False, True, True, False], 76, False, [False, False, False, False], 379, 'West', (16, 13))
Element 13: (0, (16, 13), ['%', '', '%', 'G'], [(13, 11), (17, 4), (17, 13)], [True, False, True, False], 74, False, [False, False, False, False], 388, 'South', (16, 12))
Element 14: (0, (16, 12), ['', '', 'G', '%'], [(13, 12), (17, 3), (16, 13)], [False, False, False, True], 72, False, [False, False, False, False], 407, 'South', (16, 11))
Element 15: (0, (16, 11), ['', '', 'G', ''], [(12, 12), (16, 3), (16, 12)], [False, False, False, False], 70, False, [False, False, False, False], 426, 'South', (16, 10))
Element 16: (0, (16, 10), ['', '', '', ''], [(12, 13), (16, 4), (16, 12)], [False, False, False, False], 68, False, [False, False, False, False], 1435, 'South', (16, 9))
Element 17: (0, (16, 9), ['.', '', '', ''], [(11, 13), (15, 4), (16, 11)], [False, False, False, False], 66, False, [True, False, False, False], 1454, 'West', (15, 9))
Element 18: (0, (15, 9), ['%', '', '', ''], [(10, 13), (15, 5), (15, 11)], [True, False, False, False], 64, False, [False, False, False, False], 1483, 'North', (15, 10))
Element 19: (0, (15, 10), ['', '', '', ''], [(10, 12), (15, 6), (15, 12)], [False, False, False, False], 62, False, [False, False, False, False], 1502, 'North', (15, 11))
Element 20: (0, (15, 11), ['', '', '', ''], [(10, 11), (14, 6), (14, 12)], [False, False, False, False], 60, False, [False, False, False, False], 1521, 'North', (15, 12))
Element 21: (0, (15, 12), ['', '', '%', ''], [(11, 11), (14, 5), (14, 11)], [False, False, True, False], 58, False, [False, False, False, False], 1540, 'West', (14, 12))
Element 22: (0, (14, 12), ['', '', '%', ''], [(12, 11), (13, 5), (14, 10)], [False, False, True, False], 56, False, [False, False, False, False], 1559, 'South', (14, 11))
Element 23: (0, (14, 11), ['', '', '', ''], [(11, 11), (13, 6), (15, 10)], [False, False, False, False], 54, False, [False, False, False, False], 1568, 'South', (14, 10))
Element 24: (0, (14, 10), ['', '%', '', ''], [(10, 11), (12, 6), (15, 9)], [False, True, False, False], 52, False, [False, False, False, False], 1577, 'West', (13, 10))
Element 25: (0, (13, 10), ['', '.', '', ''], [(9, 11), (12, 5), (15, 10)], [False, False, False, False], 50, False, [False, True, False, False], 1596, 'South', (13, 9))
Element 26: (0, (13, 9), ['.', '', '', '%'], [(9, 12), (12, 6), (14, 10)], [False, False, False, True], 48, False, [True, False, False, False], 1615, 'West', (12, 9))
Element 27: (0, (12, 9), ['.', '%', '', ''], [(9, 11), (13, 6), (13, 10)], [False, True, False, False], 46, False, [True, False, False, False], 1624, 'West', (11, 9))
Element 28: (0, (11, 9), ['%', '.', '', ''], [(8, 11), (13, 5), (13, 11)], [True, False, False, False], 44, False, [False, True, False, False], 1643, 'South', (11, 8))
Element 29: (0, (11, 8), ['.', '%', '', '%'], [(7, 11), (12, 5), (13, 12)], [False, True, False, True], 42, False, [True, False, False, False], 2652, 'West', (10, 8))
Element 30: (0, (10, 8), ['.', 'F', '%', ''], [(7, 10), (13, 5), (12, 12)], [False, False, True, False], 40, False, [True, False, False, False], 2671, 'South', (10, 7))
