Element 1: (0, (16, 8), ['G', '.', '.', '.'], [(7, 3), (15, 8), (17, 3)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (17, 8))
Element 35: (0, (4, 10), ['.', '', '%', ''], [(6, 11), (13, 8), (9, 1)], [False, False, True, False], 30, False, [True, False, False, False], 7896, 'West', (3, 10))
Element 36: (0, (3, 10), ['.', '%', '.', ''], [(5, 11), (14, 8), (9, 2)], [False, True, False, False], 28, False, [True, False, True, False], 7925, 'North', (3, 11))
Element 37: (0, (3, 11), ['.', '', '.', '%'], [(5, 10), (14, 7), (8, 2)], [False, False, False, True], 26, False, [True, False, True, False], 7954, 'North', (3, 12))
Element 38: (0, (3, 12), ['.', '', '.', '%'], [(5, 9), (14, 6), (7, 2)], [False, False, False, True], 24, False, [True, False, True, False], 7983, 'North', (3, 13))
Element 39: (0, (3, 13), ['.', '', '%', 'F'], [(4, 9), (14, 5), (6, 2)], [False, False, True, False], 22, False, [True, False, False, False], 8012, 'East', (4, 13))
Element 40: (0, (4, 13), ['', '%', '%', 'F'], [(4, 10), (13, 5), (6, 3)], [False, True, True, False], 20, False, [False, False, False, False], 9031, 'East', (5, 13))
Element 41: (0, (5, 13), ['', '%', '%', '.'], [(3, 10), (13, 6), (6, 4)], [False, True, True, False], 18, False, [False, False, False, True], 10050, 'East', (6, 13))
Element 42: (0, (6, 13), ['', '%', '%', '.'], [(2, 10), (13, 7), (6, 5)], [False, True, True, False], 16, False, [False, False, False, True], 10089, 'East', (7, 13))
Element 43: (0, (7, 13), ['', '%', '%', '%'], [(2, 11), (12, 7), (7, 5)], [False, True, True, True], 14, False, [False, False, False, False], 10128, 'West', (6, 13))
Element 44: (0, (6, 13), ['', '%', '%', ''], [(2, 12), (12, 6), (7, 4)], [False, True, True, False], 12, False, [False, False, False, False], 10147, 'West', (5, 13))
Element 45: (0, (5, 13), ['', '%', '%', ''], [(2, 13), (12, 5), (8, 4)], [False, True, True, False], 10, False, [False, False, False, False], 10166, 'West', (4, 13))
Element 46: (0, (4, 13), ['G', '%', '%', ''], [(3, 13), (12, 6), (9, 4)], [False, True, True, False], 8, False, [False, False, False, False], 10165, 'East', (5, 13))
Element 47: (0, (5, 13), ['G', '%', '%', ''], [(4, 13), (12, 7), (9, 5)], [False, True, True, False], 6, False, [False, False, False, False], 10174, 'West', (4, 13))
Element 48: (0, (4, 13), ['', '%', '%', 'G'], [(5, 13), (13, 7), (9, 6)], [False, True, True, False], 4, False, [False, False, False, False], 10183, 'West', (3, 13))
Element 49: (0, (3, 13), ['', '', '%', ''], [(6, 13), (13, 6), (10, 6)], [False, False, True, False], 2, False, [False, False, False, False], 10182, 'South', (3, 12))
Element 50: (0, (3, 12), ['', '', '', '%'], [(7, 13), (12, 6), (10, 7)], [False, False, False, True], 0, False, [False, False, False, False], 10181, 'Stop', (3, 12))
Element 51: #0#
