Element 1: (1, (3, 1), ['F', '%', '.', '.'], [(13, 9), (3, 12), (16, 3)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (2, 1))
Element 2: (1, (2, 1), ['.', '%', '.', ''], [(13, 10), (3, 13), (17, 3)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (2, 2))
Element 3: (1, (2, 2), ['.', '', '%', '.'], [(14, 10), (4, 13), (17, 4)], [False, False, True, False], 94, False, [True, False, False, True], 2067, 'East', (3, 2))
Element 4: (1, (3, 2), ['', '', '%', '.'], [(15, 10), (5, 13), (18, 4)], [False, False, True, False], 92, False, [False, False, False, True], 3096, 'East', (4, 2))
Element 5: (1, (4, 2), ['', '.', '%', '.'], [(16, 10), (6, 13), (18, 5)], [False, False, True, False], 90, False, [False, True, False, True], 3135, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '.', '.'], [(17, 10), (7, 13), (18, 6)], [False, True, False, False], 88, False, [False, False, True, True], 3174, 'East', (6, 2))
Element 7: (1, (6, 2), ['', '%', '.', '.'], [(18, 10), (6, 13), (17, 6)], [False, True, False, False], 86, False, [False, False, True, True], 3203, 'East', (7, 2))
Element 8: (1, (7, 2), ['', '%', '.', '.'], [(18, 11), (5, 13), (17, 5)], [False, True, False, False], 84, False, [False, False, True, True], 3232, 'East', (8, 2))
Element 9: (1, (8, 2), ['', '%', '%', '.'], [(17, 11), (4, 13), (17, 6)], [False, True, True, False], 82, False, [False, False, False, True], 3251, 'East', (9, 2))
Element 10: (1, (9, 2), ['', 'F', '%', '.'], [(16, 11), (3, 13), (16, 6)], [False, False, True, False], 80, False, [False, False, False, True], 3280, 'South', (9, 1))
Element 11: (1, (9, 1), ['%', '%', '', '.'], [(16, 12), (2, 13), (16, 7)], [True, True, False, False], 78, False, [False, False, False, True], 4309, 'East', (10, 1))
Element 12: (1, (10, 1), ['', '%', '.', '.'], [(16, 13), (2, 12), (16, 8)], [False, True, False, False], 76, False, [False, False, True, True], 4348, 'East', (11, 1))
Element 13: (1, (11, 1), ['', '%', '.', '.'], [(17, 13), (2, 11), (17, 8)], [False, True, False, False], 74, False, [False, False, True, True], 4387, 'East', (12, 1))
Element 14: (1, (12, 1), ['', '%', '.', '.'], [(18, 13), (3, 11), (18, 8)], [False, True, False, False], 72, False, [False, False, True, True], 4426, 'East', (13, 1))
Element 15: (1, (13, 1), ['', '%', '%', '.'], [(17, 13), (3, 10), (18, 9)], [False, True, True, False], 70, False, [False, False, False, True], 4455, 'East', (14, 1))
Element 16: (1, (14, 1), ['', '%', '.', '%'], [(16, 13), (4, 10), (17, 9)], [False, True, False, True], 68, False, [False, False, True, False], 4484, 'North', (14, 2))
Element 17: (1, (14, 2), ['%', '', '.', '.'], [(16, 12), (5, 10), (16, 9)], [True, False, False, False], 66, False, [False, False, True, True], 4513, 'East', (15, 2))
Element 18: (1, (15, 2), ['', '%', '%', '.'], [(15, 12), (6, 10), (15, 9)], [False, True, True, False], 64, False, [False, False, False, True], 4552, 'East', (16, 2))
Element 19: (1, (16, 2), ['', '%', '', '%'], [(15, 11), (6, 9), (15, 8)], [False, True, False, True], 62, False, [False, False, False, False], 5581, 'North', (16, 3))
Element 20: (1, (16, 3), ['%', '', '.', ''], [(14, 11), (7, 9), (15, 7)], [True, False, False, False], 60, False, [False, False, True, False], 6600, 'North', (16, 4))
Element 21: (1, (16, 4), ['.', '', '%', ''], [(14, 12), (8, 9), (15, 6)], [False, False, True, False], 58, False, [True, False, False, False], 6639, 'West', (15, 4))
Element 22: (1, (15, 4), ['%', '%', 'G', ''], [(13, 12), (9, 9), (15, 5)], [True, True, False, False], 56, False, [False, False, False, False], 6678, 'East', (16, 4))
Element 23: (1, (16, 4), ['', '', '%', ''], [(13, 11), (9, 10), (14, 5)], [False, False, True, False], 54, False, [False, False, False, False], 6707, 'East', (17, 4))
Element 24: (1, (17, 4), ['', '', '', ''], [(12, 11), (10, 10), (14, 6)], [False, False, False, False], 52, False, [False, False, False, False], 6736, 'East', (18, 4))
Element 25: (1, (18, 4), ['', '%', '', '%'], [(12, 12), (11, 10), (14, 7)], [False, True, False, True], 50, False, [False, False, False, False], 6765, 'North', (18, 5))
Element 26: (1, (18, 5), ['', '', '', '%'], [(12, 13), (12, 10), (14, 8)], [False, False, False, True], 48, False, [False, False, False, False], 7784, 'North', (18, 6))
Element 27: (1, (18, 6), ['', '', '%', '%'], [(11, 13), (13, 10), (13, 8)], [False, False, True, True], 46, False, [False, False, False, False], 7803, 'West', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(10, 13), (14, 10), (13, 7)], [False, False, True, False], 44, False, [False, False, False, False], 7822, 'South', (17, 5))
Element 29: (1, (17, 5), ['%', '', '', ''], [(10, 12), (15, 10), (13, 6)], [True, False, False, False], 42, False, [False, False, False, False], 7841, 'North', (17, 6))
Element 30: (1, (17, 6), ['', '', '%', ''], [(10, 11), (16, 10), (13, 5)], [False, False, True, False], 40, False, [False, False, False, False], 7860, 'West', (16, 6))
Element 31: (1, (16, 6), ['', '%', '', ''], [(11, 11), (17, 10), (12, 5)], [False, True, False, False], 38, False, [False, False, False, False], 7879, 'North', (16, 7))
Element 32: (1, (16, 7), ['', '', '', '%'], [(11, 10), (18, 10), (12, 6)], [False, False, False, True], 36, False, [False, False, False, False], 7888, 'North', (16, 8))
Element 33: (1, (16, 8), ['', '', '', ''], [(11, 9), (18, 11), (12, 7)], [False, False, False, False], 34, False, [False, False, False, False], 7907, 'East', (17, 8))
Element 34: (1, (17, 8), ['', '%', '', ''], [(11, 8), (17, 11), (12, 6)], [False, True, False, False], 32, False, [False, False, False, False], 7916, 'East', (18, 8))
Element 35: (1, (18, 8), ['', '%', '', '%'], [(10, 8), (16, 11), (12, 5)], [False, True, False, True], 30, False, [False, False, False, False], 7925, 'North', (18, 9))
Element 36: (1, (18, 9), ['', '', '', '%'], [(10, 7), (16, 12), (13, 5)], [False, False, False, True], 28, False, [False, False, False, False], 8924, 'North', (18, 10))
Element 37: (1, (18, 10), ['', '', '', '%'], [(9, 7), (16, 13), (13, 6)], [False, False, False, True], 26, False, [False, False, False, False], 9923, 'North', (18, 11))
