Element 1: (3, (16, 13), ['%', '.', '%', '.'], [(10, 7), (11, 13), (16, 7)], [True, False, True, False], 98, False, [False, True, False, True], 1019, 'East', (17, 13))
Element 2: (3, (17, 13), ['', '%', '%', '.'], [(9, 7), (12, 13), (16, 8)], [False, True, True, False], 96, False, [False, False, False, True], 3038, 'East', (18, 13))
Element 3: (3, (18, 13), ['', '%', '%', '%'], [(9, 8), (12, 12), (17, 8)], [False, True, True, True], 94, False, [False, False, False, False], 3077, 'West', (17, 13))
Element 4: (3, (17, 13), ['', '%', '%', ''], [(9, 9), (13, 12), (18, 8)], [False, True, True, False], 92, False, [False, False, False, False], 3106, 'West', (16, 13))
Element 5: (3, (16, 13), ['%', '.', '%', ''], [(9, 10), (14, 12), (18, 9)], [True, False, True, False], 90, False, [False, True, False, False], 3135, 'South', (16, 12))
Element 6: (3, (16, 12), ['G', '.', '', '%'], [(10, 10), (15, 12), (18, 10)], [False, False, False, True], 88, False, [False, True, False, False], 3174, 'South', (16, 11))
Element 7: (3, (16, 11), ['G', '.', '', '.'], [(11, 10), (15, 11), (18, 11)], [False, False, False, False], 86, False, [False, True, False, True], 3213, 'East', (17, 11))
Element 8: (3, (17, 11), ['', '.', '%', ''], [(12, 10), (15, 10), (18, 10)], [False, False, True, False], 84, False, [False, True, False, False], 3242, 'South', (17, 10))
Element 9: (3, (17, 10), ['G', '.', '', ''], [(13, 10), (16, 10), (18, 9)], [False, False, False, False], 82, False, [False, True, False, False], 3271, 'South', (17, 9))
Element 10: (3, (17, 9), ['G', '', '', ''], [(14, 10), (16, 9), (18, 10)], [False, False, False, False], 80, False, [False, False, False, False], 3300, 'East', (18, 9))
Element 11: (3, (18, 9), ['', '', '', '%'], [(14, 11), (15, 9), (17, 10)], [False, False, False, True], 78, False, [False, False, False, False], 3319, 'North', (18, 10))
Element 12: (3, (18, 10), ['', '', '', '%'], [(13, 11), (15, 8), (17, 11)], [False, False, False, True], 76, False, [False, False, False, False], 3338, 'North', (18, 11))
Element 13: (3, (18, 11), ['', '', '%', '%'], [(12, 11), (14, 8), (16, 11)], [False, False, True, True], 74, False, [False, False, False, False], 3357, 'South', (18, 10))
Element 14: (3, (18, 10), ['', '', '', '%'], [(11, 11), (14, 7), (16, 12)], [False, False, False, True], 72, False, [False, False, False, False], 3376, 'South', (18, 9))
Element 15: (3, (18, 9), ['', '', '', '%'], [(10, 11), (14, 6), (16, 13)], [False, False, False, True], 70, False, [False, False, False, False], 3395, 'South', (18, 8))
Element 16: (3, (18, 8), ['', '%', '', '%'], [(10, 12), (15, 6), (17, 13)], [False, True, False, True], 68, False, [False, False, False, False], 3414, 'West', (17, 8))
Element 17: (3, (17, 8), ['', '%', '', ''], [(9, 12), (16, 6), (18, 13)], [False, True, False, False], 66, False, [False, False, False, False], 3433, 'West', (16, 8))
Element 18: (3, (16, 8), ['', '', '', ''], [(9, 11), (17, 6), (17, 13)], [False, False, False, False], 64, False, [False, False, False, False], 3452, 'North', (16, 9))
Element 19: (3, (16, 9), ['', '', '', ''], [(8, 11), (18, 6), (16, 13)], [False, False, False, False], 62, False, [False, False, False, False], 3471, 'North', (16, 10))
Element 20: (3, (16, 10), ['', '', '', ''], [(7, 11), (18, 5), (16, 12)], [False, False, False, False], 60, False, [False, False, False, False], 4480, 'West', (15, 10))
Element 21: (3, (15, 10), ['', '', '', ''], [(7, 10), (18, 4), (15, 12)], [False, False, False, False], 58, False, [False, False, False, False], 4499, 'North', (15, 11))
Element 22: (3, (15, 11), ['', '', '', ''], [(7, 9), (17, 4), (14, 12)], [False, False, False, False], 56, False, [False, False, False, False], 5508, 'North', (15, 12))
Element 23: (3, (15, 12), ['', '', '%', ''], [(6, 9), (17, 5), (14, 11)], [False, False, True, False], 54, False, [False, False, False, False], 6517, 'West', (14, 12))
Element 24: (3, (14, 12), ['', '', '%', ''], [(6, 10), (17, 4), (15, 11)], [False, False, True, False], 52, False, [False, False, False, False], 6526, 'South', (14, 11))
Element 25: (3, (14, 11), ['', '', '', ''], [(6, 11), (17, 3), (15, 10)], [False, False, False, False], 50, False, [False, False, False, False], 6545, 'South', (14, 10))
Element 26: (3, (14, 10), ['', '%', '', ''], [(5, 11), (16, 3), (16, 10)], [False, True, False, False], 48, False, [False, False, False, False], 6564, 'West', (13, 10))
Element 27: (3, (13, 10), ['', '.', '', ''], [(5, 10), (16, 4), (16, 9)], [False, False, False, False], 46, False, [False, True, False, False], 6583, 'South', (13, 9))
Element 28: (3, (13, 9), ['.', '.', '', '%'], [(5, 9), (15, 4), (17, 9)], [False, False, False, True], 44, False, [True, True, False, False], 6612, 'South', (13, 8))
Element 29: (3, (13, 8), ['%', '.', '', ''], [(4, 9), (15, 5), (16, 9)], [True, False, False, False], 42, False, [False, True, False, False], 6641, 'South', (13, 7))
Element 30: (3, (13, 7), ['.', '.', '', ''], [(4, 10), (14, 5), (15, 9)], [False, False, False, False], 40, False, [True, True, False, False], 6670, 'South', (13, 6))
Element 31: (3, (13, 6), ['.', 'G', '', ''], [(3, 10), (13, 5), (15, 8)], [False, False, False, False], 38, False, [True, False, False, False], 6699, 'West', (12, 6))
Element 32: (3, (12, 6), ['%', 'G', '.', ''], [(3, 11), (12, 5), (14, 8)], [True, False, False, False], 36, False, [False, False, True, False], 6728, 'North', (12, 7))
Element 33: (3, (12, 7), ['%', 'G', '%', ''], [(3, 12), (12, 6), (14, 7)], [True, False, True, False], 34, False, [False, False, False, False], 6747, 'East', (13, 7))
Element 34: (3, (13, 7), ['', 'G', '', ''], [(3, 13), (13, 6), (14, 6)], [False, False, False, False], 32, False, [False, False, False, False], 6756, 'West', (12, 7))
Element 35: (3, (12, 7), ['%', '', '%', 'G'], [(4, 13), (13, 7), (15, 6)], [True, False, True, False], 30, False, [False, False, False, False], 7755, 'South', (12, 6))
Element 36: (3, (12, 6), ['%', '', '', ''], [(5, 13), (13, 8), (16, 6)], [True, False, False, False], 28, False, [False, False, False, False], 8754, 'East', (13, 6))
Element 37: (3, (13, 6), ['', '', '', ''], [(6, 13), (13, 9), (17, 6)], [False, False, False, False], 26, False, [False, False, False, False], 8763, 'North', (13, 7))
Element 38: (3, (13, 7), ['', '', '', ''], [(7, 13), (12, 9), (18, 6)], [False, False, False, False], 24, False, [False, False, False, False], 8782, 'West', (12, 7))
Element 39: (3, (12, 7), ['%', '', '%', ''], [(6, 13), (11, 9), (18, 5)], [True, False, True, False], 22, False, [False, False, False, False], 8791, 'East', (13, 7))
Element 40: (3, (13, 7), ['', '', '', ''], [(5, 13), (11, 8), (18, 4)], [False, False, False, False], 20, False, [False, False, False, False], 8800, 'East', (14, 7))
Element 41: (3, (14, 7), ['', '', '', ''], [(4, 13), (10, 8), (17, 4)], [False, False, False, False], 18, False, [False, False, False, False], 8799, 'East', (15, 7))
Element 42: (3, (15, 7), ['', '', '', ''], [(3, 13), (10, 7), (17, 5)], [False, False, False, False], 16, False, [False, False, False, False], 8798, 'East', (16, 7))
Element 43: (3, (16, 7), ['', '', '', '%'], [(2, 13), (10, 6), (17, 4)], [False, False, False, True], 14, False, [False, False, False, False], 8817, 'South', (16, 6))
Element 44: (3, (16, 6), ['', '%', '', ''], [(2, 12), (10, 5), (17, 3)], [False, True, False, False], 12, False, [False, False, False, False], 8836, 'East', (17, 6))
Element 45: (3, (17, 6), ['', '', '%', ''], [(2, 11), (10, 4), (16, 3)], [False, False, True, False], 10, False, [False, False, False, False], 8855, 'East', (18, 6))
Element 46: (3, (18, 6), ['', '', '%', '%'], [(2, 10), (10, 3), (16, 2)], [False, False, True, True], 8, False, [False, False, False, False], 8884, 'South', (18, 5))
Element 47: (3, (18, 5), ['', '', '', '%'], [(1, 10), (11, 3), (15, 2)], [False, False, False, True], 6, False, [False, False, False, False], 8913, 'South', (18, 4))
Element 48: (3, (18, 4), ['', '%', '', '%'], [(1, 11), (12, 3), (14, 2)], [False, True, False, True], 4, False, [False, False, False, False], 8942, 'West', (17, 4))
Element 49: (3, (17, 4), ['', '', '', ''], [(1, 12), (13, 3), (14, 3)], [False, False, False, False], 2, False, [False, False, False, False], 8971, 'North', (17, 5))
Element 50: (3, (17, 5), ['%', '', '', ''], [(1, 12), (13, 3), (14, 3)], [True, False, False, False], 0, False, [False, False, False, False], 8970, 'Stop', (17, 5))
Element 51: #0#
