Element 1: (3, (15, 10), ['.', '.', 'G', '.'], [(7, 11), (12, 13), (15, 11)], [False, False, False, False], 98, False, [True, True, False, True], 2009, 'East', (16, 10))
Element 2: (3, (16, 10), ['', '.', 'G', '.'], [(8, 11), (12, 12), (16, 11)], [False, False, False, False], 96, False, [False, True, False, True], 2048, 'East', (17, 10))
Element 3: (3, (17, 10), ['', '.', 'G', '.'], [(9, 11), (13, 12), (17, 11)], [False, False, False, False], 94, False, [False, True, False, True], 2087, 'East', (18, 10))
Element 4: (3, (18, 10), ['', '.', 'G', '%'], [(10, 11), (14, 12), (18, 11)], [False, False, False, True], 92, False, [False, True, False, False], 2126, 'South', (18, 9))
Element 5: (3, (18, 9), ['.', '.', 'G', '%'], [(11, 11), (15, 12), (18, 10)], [False, False, False, True], 90, False, [True, True, False, False], 2155, 'South', (18, 8))
Element 6: (3, (18, 8), ['.', '%', 'G', '%'], [(12, 11), (16, 12), (18, 9)], [False, True, False, True], 88, False, [True, False, False, False], 2184, 'West', (17, 8))
Element 7: (3, (17, 8), ['.', '%', 'G', ''], [(13, 11), (16, 13), (17, 9)], [False, True, False, False], 86, False, [True, False, False, False], 2223, 'West', (16, 8))
Element 8: (3, (16, 8), ['.', '.', 'G', ''], [(13, 10), (17, 13), (16, 9)], [False, False, False, False], 84, False, [True, True, False, False], 2262, 'South', (16, 7))
Element 9: (3, (16, 7), ['.', '.', '', '%'], [(14, 10), (18, 13), (15, 9)], [False, False, False, True], 82, False, [True, True, False, False], 2301, 'South', (16, 6))
Element 10: (3, (16, 6), ['.', '%', '', '.'], [(15, 10), (17, 13), (15, 8)], [False, True, False, False], 80, False, [True, False, False, True], 2320, 'East', (17, 6))
Element 11: (3, (17, 6), ['', '.', '%', '.'], [(16, 10), (16, 13), (15, 7)], [False, False, True, False], 78, False, [False, True, False, True], 2339, 'East', (18, 6))
Element 12: (3, (18, 6), ['', '.', '%', '%'], [(17, 10), (16, 12), (15, 6)], [False, False, True, True], 76, False, [False, True, False, False], 2358, 'South', (18, 5))
Element 13: (3, (18, 5), ['.', '.', '', '%'], [(18, 10), (16, 11), (15, 5)], [False, False, False, True], 74, False, [True, True, False, False], 2377, 'South', (18, 4))
Element 14: (3, (18, 4), ['.', '%', '', '%'], [(18, 11), (17, 11), (15, 4)], [False, True, False, True], 72, False, [True, False, False, False], 2396, 'West', (17, 4))
Element 15: (3, (17, 4), ['G', '.', '.', ''], [(18, 10), (18, 11), (16, 4)], [False, False, False, False], 70, False, [False, True, True, False], 2415, 'North', (17, 5))
Element 16: (3, (17, 5), ['%', '', '', ''], [(18, 9), (18, 10), (16, 3)], [True, False, False, False], 68, False, [False, False, False, False], 2434, 'South', (17, 4))
Element 17: (3, (17, 4), ['', 'G', '', ''], [(18, 8), (18, 9), (17, 3)], [False, False, False, False], 66, False, [False, False, False, False], 2443, 'West', (16, 4))
Element 18: (3, (16, 4), ['', '', '%', 'G'], [(17, 8), (18, 8), (17, 4)], [False, False, True, False], 64, False, [False, False, False, False], 2442, 'South', (16, 3))
Element 19: (3, (16, 3), ['%', '.', '', ''], [(17, 9), (17, 8), (18, 4)], [True, False, False, False], 62, False, [False, True, False, False], 2441, 'South', (16, 2))
Element 20: (3, (16, 2), ['.', '%', '', '%'], [(16, 9), (17, 9), (18, 5)], [False, True, False, True], 60, False, [True, False, False, False], 2450, 'West', (15, 2))
Element 21: (3, (15, 2), ['.', '%', '%', ''], [(16, 8), (17, 10), (18, 6)], [False, True, True, False], 58, False, [True, False, False, False], 2459, 'West', (14, 2))
Element 22: (3, (14, 2), ['%', '.', '.', ''], [(16, 7), (16, 10), (17, 6)], [True, False, False, False], 56, False, [False, True, True, False], 2468, 'North', (14, 3))
Element 23: (3, (14, 3), ['.', '', '%', '%'], [(16, 6), (16, 9), (17, 5)], [False, False, True, True], 54, False, [True, False, False, False], 2477, 'West', (13, 3))
Element 24: (3, (13, 3), ['.', '%', '%', ''], [(17, 6), (16, 8), (17, 4)], [False, True, True, False], 52, False, [True, False, False, False], 2486, 'West', (12, 3))
Element 25: (3, (12, 3), ['.', '.', '%', ''], [(18, 6), (16, 7), (16, 4)], [False, False, True, False], 50, False, [True, True, False, False], 2495, 'South', (12, 2))
Element 26: (3, (12, 2), ['.', '.', '', '%'], [(18, 5), (16, 6), (15, 4)], [False, False, False, True], 48, False, [True, True, False, False], 2504, 'South', (12, 1))
Element 27: (3, (12, 1), ['.', '%', '', '.'], [(18, 4), (17, 6), (15, 5)], [False, True, False, False], 46, False, [True, False, False, True], 2513, 'East', (13, 1))
Element 28: (3, (13, 1), ['', '%', '%', '.'], [(17, 4), (18, 6), (15, 5)], [False, True, True, False], 44, False, [False, False, False, True], 2522, 'East', (14, 1))
Element 29: (3, (14, 1), ['', '%', '', '%'], [(17, 5), (18, 5), (15, 4)], [False, True, False, True], 42, False, [False, False, False, False], 2531, 'West', (13, 1))
Element 30: (3, (13, 1), ['', '%', '%', ''], [(17, 4), (18, 4), (15, 5)], [False, True, True, False], 40, False, [False, False, False, False], 2530, 'West', (12, 1))
Element 31: (3, (12, 1), ['.', '%', '', ''], [(17, 3), (17, 4), (15, 5)], [False, True, False, False], 38, False, [True, False, False, False], 2529, 'West', (11, 1))
Element 32: (3, (11, 1), ['.', '%', '.', ''], [(16, 3), (17, 5), (15, 4)], [False, True, False, False], 36, False, [True, False, True, False], 2538, 'North', (11, 2))
Element 33: (3, (11, 2), ['.', '', '.', ''], [(16, 4), (17, 4), (15, 4)], [False, False, False, False], 34, False, [True, False, True, False], 2547, 'North', (11, 3))
Element 34: (3, (11, 3), ['.', '', '%', ''], [(16, 3), (17, 3), (15, 5)], [False, False, True, False], 32, False, [True, False, False, False], 2556, 'West', (10, 3))
Element 35: (3, (10, 3), ['%', '.', '.', ''], [(16, 2), (16, 3), (15, 4)], [True, False, False, False], 30, False, [False, True, True, False], 2565, 'North', (10, 4))
Element 36: (3, (10, 4), ['.', '', '.', '%'], [(15, 2), (16, 4), (15, 4)], [False, False, False, True], 28, False, [True, False, True, False], 2574, 'North', (10, 5))
Element 37: (3, (10, 5), ['.', '', '.', '%'], [(14, 2), (16, 3), (16, 4)], [False, False, False, True], 26, False, [True, False, True, False], 2583, 'North', (10, 6))
Element 38: (3, (10, 6), ['.', '', 'F', '%'], [(14, 3), (16, 2), (17, 4)], [False, False, False, True], 24, False, [True, False, False, False], 2592, 'North', (10, 7))
Element 39: (3, (10, 7), ['F', '', '.', '%'], [(13, 3), (15, 2), (16, 4)], [False, False, False, True], 22, False, [False, False, True, False], 3591, 'West', (9, 7))
Element 40: (3, (9, 7), ['%', '.', '.', ''], [(12, 3), (14, 2), (15, 4)], [True, False, False, False], 20, False, [False, True, True, False], 4590, 'North', (9, 8))
Element 41: (3, (9, 8), ['.', '', '.', '.'], [(12, 2), (14, 3), (15, 5)], [False, False, False, False], 18, False, [True, False, True, True], 4599, 'East', (10, 8))
Element 42: (3, (10, 8), ['', '', '%', '.'], [(12, 1), (13, 3), (14, 5)], [False, False, True, False], 16, False, [False, False, False, True], 4618, 'East', (11, 8))
Element 43: (3, (11, 8), ['', '%', '.', '%'], [(13, 1), (12, 3), (14, 6)], [False, True, False, True], 14, False, [False, False, True, False], 4637, 'North', (11, 9))
Element 44: (3, (11, 9), ['%', '', '.', '.'], [(14, 1), (12, 2), (14, 7)], [True, False, False, False], 12, False, [False, False, True, True], 4656, 'East', (12, 9))
Element 45: (3, (12, 9), ['', '%', '.', '.'], [(13, 1), (12, 1), (14, 8)], [False, True, False, False], 10, False, [False, False, True, True], 4675, 'East', (13, 9))
Element 46: (3, (13, 9), ['', 'G', '', '%'], [(14, 1), (13, 1), (13, 8)], [False, False, False, True], 8, False, [False, False, False, False], 4694, 'North', (13, 10))
Element 47: (3, (13, 10), ['.', '', '', ''], [(13, 1), (14, 1), (13, 7)], [False, False, False, False], 6, False, [True, False, False, False], 4703, 'West', (12, 10))
Element 48: (3, (12, 10), ['.', '', '', ''], [(12, 1), (13, 1), (13, 6)], [False, False, False, False], 4, False, [True, False, False, False], 4722, 'West', (11, 10))
Element 49: (3, (11, 10), ['.', '', '', ''], [(12, 2), (12, 1), (13, 5)], [False, False, False, False], 2, False, [True, False, False, False], 4741, 'West', (10, 10))
