Element 1: (2, (6, 11), ['.', '.', '%', 'F'], [(13, 1), (7, 4), (18, 8)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (7, 11))
Element 16: (2, (17, 13), ['', '%', '%', ''], [(15, 6), (14, 10), (16, 7)], [False, True, True, False], 68, False, [False, False, False, False], 3554, 'West', (16, 13))
Element 17: (2, (16, 13), ['%', '', '%', ''], [(15, 5), (15, 10), (16, 6)], [True, False, True, False], 66, False, [False, False, False, False], 3563, 'South', (16, 12))
Element 18: (2, (16, 12), ['.', '', '', '%'], [(15, 4), (16, 10), (17, 6)], [False, False, False, True], 64, False, [True, False, False, False], 3572, 'West', (15, 12))
Element 19: (2, (15, 12), ['.', '', '%', ''], [(16, 4), (17, 10), (18, 6)], [False, False, True, False], 62, False, [True, False, False, False], 3591, 'West', (14, 12))
Element 20: (2, (14, 12), ['.', '', '%', ''], [(15, 4), (18, 10), (18, 5)], [False, False, True, False], 60, False, [True, False, False, False], 3600, 'West', (13, 12))
Element 21: (2, (13, 12), ['.', '', '%', ''], [(15, 5), (18, 11), (18, 4)], [False, False, True, False], 58, False, [True, False, False, False], 3609, 'West', (12, 12))
Element 22: (2, (12, 12), ['%', '', 'F', ''], [(14, 5), (17, 11), (17, 4)], [True, False, False, False], 56, False, [False, False, False, False], 3628, 'North', (12, 13))
Element 23: (2, (12, 13), ['.', '', '%', '%'], [(14, 6), (16, 11), (17, 5)], [False, False, True, True], 54, False, [True, False, False, False], 4637, 'West', (11, 13))
Element 24: (2, (11, 13), ['.', '%', '%', ''], [(14, 7), (16, 12), (17, 4)], [False, True, True, False], 52, False, [True, False, False, False], 4656, 'West', (10, 13))
Element 25: (2, (10, 13), ['%', '.', '%', ''], [(14, 8), (16, 13), (17, 3)], [True, False, True, False], 50, False, [False, True, False, False], 4675, 'South', (10, 12))
Element 26: (2, (10, 12), ['.', '', '', '%'], [(13, 8), (17, 13), (16, 3)], [False, False, False, True], 48, False, [True, False, False, False], 4694, 'West', (9, 12))
Element 27: (2, (9, 12), ['%', '', '%', ''], [(13, 7), (18, 13), (16, 4)], [True, False, True, False], 46, False, [False, False, False, False], 4713, 'East', (10, 12))
Element 28: (2, (10, 12), ['', '', '', '%'], [(13, 6), (17, 13), (15, 4)], [False, False, False, True], 44, False, [False, False, False, False], 4722, 'North', (10, 13))
Element 29: (2, (10, 13), ['%', '', '%', ''], [(13, 5), (16, 13), (15, 5)], [True, False, True, False], 42, False, [False, False, False, False], 4731, 'East', (11, 13))
Element 30: (2, (11, 13), ['', '%', '%', ''], [(12, 5), (16, 12), (15, 6)], [False, True, True, False], 40, False, [False, False, False, False], 4740, 'East', (12, 13))
Element 31: (2, (12, 13), ['', '', '%', '%'], [(12, 6), (15, 12), (14, 6)], [False, False, True, True], 38, False, [False, False, False, False], 4749, 'South', (12, 12))
Element 32: (2, (12, 12), ['%', '', '', ''], [(12, 7), (15, 11), (14, 7)], [True, False, False, False], 36, False, [False, False, False, False], 4758, 'East', (13, 12))
Element 33: (2, (13, 12), ['', '', '%', ''], [(12, 6), (14, 11), (14, 8)], [False, False, True, False], 34, False, [False, False, False, False], 4757, 'East', (14, 12))
Element 34: (2, (14, 12), ['', '', '%', ''], [(12, 5), (13, 11), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 4756, 'East', (15, 12))
Element 35: (2, (15, 12), ['', '', '%', ''], [(13, 5), (13, 12), (13, 9)], [False, False, True, False], 30, False, [False, False, False, False], 4755, 'East', (16, 12))
Element 36: (2, (16, 12), ['', '', '', '%'], [(13, 6), (14, 12), (13, 10)], [False, False, False, True], 28, False, [False, False, False, False], 4754, 'South', (16, 11))
Element 37: (2, (16, 11), ['', '', '', ''], [(12, 6), (13, 12), (12, 10)], [False, False, False, False], 26, False, [False, False, False, False], 4763, 'East', (17, 11))
Element 38: (2, (17, 11), ['', '', '%', ''], [(13, 6), (12, 12), (11, 10)], [False, False, True, False], 24, False, [False, False, False, False], 4772, 'East', (18, 11))
Element 39: (2, (18, 11), ['', '', '%', '%'], [(13, 7), (12, 13), (10, 10)], [False, False, True, True], 22, False, [False, False, False, False], 4781, 'South', (18, 10))
Element 40: (2, (18, 10), ['', '', '', '%'], [(12, 7), (11, 13), (9, 10)], [False, False, False, True], 20, False, [False, False, False, False], 4790, 'South', (18, 9))
Element 41: (2, (18, 9), ['', '', '', '%'], [(13, 7), (10, 13), (9, 9)], [False, False, False, True], 18, False, [False, False, False, False], 4799, 'South', (18, 8))
Element 42: (2, (18, 8), ['', '%', '', '%'], [(13, 8), (10, 12), (8, 9)], [False, True, False, True], 16, False, [False, False, False, False], 4808, 'West', (17, 8))
Element 43: (2, (17, 8), ['', '%', '', ''], [(13, 9), (10, 11), (7, 9)], [False, True, False, False], 14, False, [False, False, False, False], 5807, 'North', (17, 9))
Element 44: (2, (17, 9), ['', '', '', ''], [(13, 10), (11, 11), (6, 9)], [False, False, False, False], 12, False, [False, False, False, False], 6806, 'North', (17, 10))
Element 45: (2, (17, 10), ['', '', '', ''], [(14, 10), (12, 11), (6, 10)], [False, False, False, False], 10, False, [False, False, False, False], 6815, 'West', (16, 10))
Element 46: (2, (16, 10), ['G', '', '', ''], [(15, 10), (12, 10), (7, 10)], [False, False, False, False], 8, False, [False, False, False, False], 6824, 'South', (16, 9))
Element 47: (2, (16, 9), ['', '', 'G', ''], [(16, 10), (11, 10), (8, 10)], [False, False, False, False], 6, False, [False, False, False, False], 6833, 'South', (16, 8))
Element 48: (2, (16, 8), ['', '', '', ''], [(17, 10), (10, 10), (8, 11)], [False, False, False, False], 4, False, [False, False, False, False], 6832, 'South', (16, 7))
Element 49: (2, (16, 7), ['', '', '', '%'], [(18, 10), (9, 10), (9, 11)], [False, False, False, True], 2, False, [False, False, False, False], 6831, 'South', (16, 6))
Element 50: (2, (16, 6), ['', '%', '', ''], [(18, 10), (9, 10), (10, 11)], [False, True, False, False], 0, False, [False, False, False, False], 6830, 'Stop', (16, 6))
Element 51: #0#
