Element 1: (2, (7, 13), ['.', '%', '%', '%'], [(13, 10), (4, 10), (12, 9)], [False, True, True, True], 98, False, [True, False, False, False], 19, 'West', (6, 13))
Element 2: (2, (6, 13), ['F', '%', '%', ''], [(14, 10), (5, 10), (13, 9)], [False, True, True, False], 96, False, [False, False, False, False], 58, 'West', (5, 13))
Element 3: (2, (5, 13), ['F', '%', '%', ''], [(15, 10), (6, 10), (13, 8)], [False, True, True, False], 94, False, [False, False, False, False], 1087, 'West', (4, 13))
Element 4: (2, (4, 13), ['.', '%', '%', ''], [(16, 10), (6, 9), (14, 8)], [False, True, True, False], 92, False, [True, False, False, False], 3106, 'West', (3, 13))
Element 5: (2, (3, 13), ['.', '.', '%', ''], [(17, 10), (7, 9), (15, 8)], [False, False, True, False], 90, False, [True, True, False, False], 4135, 'South', (3, 12))
Element 6: (2, (3, 12), ['.', '.', '', '%'], [(18, 10), (8, 9), (16, 8)], [False, False, False, True], 88, False, [True, True, False, False], 4174, 'South', (3, 11))
Element 7: (2, (3, 11), ['.', '', '', '%'], [(18, 11), (9, 9), (17, 8)], [False, False, False, True], 86, False, [True, False, False, False], 4213, 'West', (2, 11))
Element 8: (2, (2, 11), ['.', '.', '.', ''], [(17, 11), (9, 10), (18, 8)], [False, False, False, False], 84, False, [True, True, True, False], 4252, 'North', (2, 12))
Element 9: (2, (2, 12), ['.', '', '.', ''], [(16, 11), (10, 10), (18, 9)], [False, False, False, False], 82, False, [True, False, True, False], 4291, 'North', (2, 13))
Element 10: (2, (2, 13), ['%', '', '%', ''], [(16, 12), (11, 10), (17, 9)], [True, False, True, False], 80, False, [False, False, False, False], 4330, 'South', (2, 12))
Element 11: (2, (2, 12), ['.', '', '', ''], [(16, 13), (11, 11), (16, 9)], [False, False, False, False], 78, False, [True, False, False, False], 4359, 'West', (1, 12))
Element 12: (2, (1, 12), ['%', '.', '%', ''], [(17, 13), (12, 11), (15, 9)], [True, False, True, False], 76, False, [False, True, False, False], 4398, 'South', (1, 11))
Element 13: (2, (1, 11), ['%', '.', '', ''], [(18, 13), (13, 11), (15, 10)], [True, False, False, False], 74, False, [False, True, False, False], 4427, 'South', (1, 10))
Element 14: (2, (1, 10), ['%', '%', '', '.'], [(17, 13), (14, 11), (15, 11)], [True, True, False, False], 72, False, [False, False, False, True], 4456, 'East', (2, 10))
Element 15: (2, (2, 10), ['', '%', '', ''], [(16, 13), (14, 12), (15, 12)], [False, True, False, False], 70, False, [False, False, False, False], 4485, 'East', (3, 10))
Element 16: (2, (3, 10), ['', '%', '', ''], [(17, 13), (13, 12), (16, 12)], [False, True, False, False], 68, False, [False, False, False, False], 4494, 'East', (4, 10))
Element 17: (2, (4, 10), ['', '.', '%', ''], [(17, 13), (12, 12), (16, 13)], [False, False, True, False], 66, False, [False, True, False, False], 4503, 'South', (4, 9))
Element 18: (2, (4, 9), ['%', '%', '', '.'], [(16, 13), (12, 13), (16, 12)], [True, True, False, False], 64, False, [False, False, False, True], 5512, 'East', (5, 9))
Element 19: (2, (5, 9), ['', '%', '', ''], [(16, 12), (11, 13), (16, 11)], [False, True, False, False], 62, False, [False, False, False, False], 5531, 'East', (6, 9))
Element 20: (2, (6, 9), ['', '%', '', ''], [(16, 11), (10, 13), (17, 11)], [False, True, False, False], 60, False, [False, False, False, False], 5540, 'East', (7, 9))
Element 21: (2, (7, 9), ['', '%', '.', ''], [(16, 11), (10, 12), (18, 11)], [False, True, False, False], 58, False, [False, False, True, False], 5549, 'North', (7, 10))
Element 22: (2, (7, 10), ['', '', 'F', '.'], [(17, 11), (10, 11), (18, 10)], [False, False, False, False], 56, False, [False, False, False, True], 5568, 'North', (7, 11))
Element 23: (2, (7, 11), ['.', '', '%', '.'], [(18, 11), (9, 11), (17, 10)], [False, False, True, False], 54, False, [True, False, False, True], 6577, 'East', (8, 11))
Element 24: (2, (8, 11), ['', '.', '%', ''], [(18, 10), (9, 12), (16, 10)], [False, False, True, False], 52, False, [False, True, False, False], 6596, 'South', (8, 10))
Element 25: (2, (8, 10), ['', '', '', ''], [(18, 9), (9, 11), (17, 10)], [False, False, False, False], 50, False, [False, False, False, False], 6605, 'East', (9, 10))
Element 26: (2, (9, 10), ['', '', '', ''], [(18, 8), (10, 11), (18, 10)], [False, False, False, False], 48, False, [False, False, False, False], 6604, 'East', (10, 10))
Element 27: (2, (10, 10), ['', '%', '', ''], [(17, 8), (10, 12), (18, 11)], [False, True, False, False], 46, False, [False, False, False, False], 6603, 'East', (11, 10))
Element 28: (2, (11, 10), ['', '.', '', ''], [(17, 9), (9, 12), (17, 11)], [False, False, False, False], 44, False, [False, True, False, False], 6602, 'South', (11, 9))
Element 29: (2, (11, 9), ['%', '.', '', ''], [(16, 9), (10, 12), (17, 10)], [True, False, False, False], 42, False, [False, True, False, False], 6611, 'South', (11, 8))
Element 30: (2, (11, 8), ['.', '%', '', '%'], [(16, 8), (10, 13), (17, 11)], [False, True, False, True], 40, False, [True, False, False, False], 6620, 'West', (10, 8))
Element 31: (2, (10, 8), ['.', 'F', '%', ''], [(16, 7), (11, 13), (16, 11)], [False, False, True, False], 38, False, [True, False, False, False], 6639, 'South', (10, 7))
Element 32: (2, (10, 7), ['F', '.', '', '%'], [(16, 6), (12, 13), (16, 10)], [False, False, False, True], 36, False, [False, True, False, False], 7648, 'West', (9, 7))
Element 33: (2, (9, 7), ['%', '.', '.', ''], [(17, 6), (12, 12), (16, 11)], [True, False, False, False], 34, False, [False, True, True, False], 8657, 'North', (9, 8))
Element 34: (2, (9, 8), ['.', '', '', ''], [(18, 6), (13, 12), (16, 12)], [False, False, False, False], 32, False, [True, False, False, False], 8676, 'West', (8, 8))
Element 35: (2, (8, 8), ['%', '%', '', ''], [(18, 5), (14, 12), (15, 12)], [True, True, False, False], 30, False, [False, False, False, False], 8695, 'North', (8, 9))
Element 36: (2, (8, 9), ['', '', '', ''], [(18, 4), (15, 12), (15, 11)], [False, False, False, False], 28, False, [False, False, False, False], 8704, 'East', (9, 9))
Element 37: (2, (9, 9), ['', '', '', '%'], [(17, 4), (16, 12), (16, 11)], [False, False, False, True], 26, False, [False, False, False, False], 8713, 'West', (8, 9))
Element 38: (2, (8, 9), ['', '', '', ''], [(17, 5), (16, 13), (15, 11)], [False, False, False, False], 24, False, [False, False, False, False], 8722, 'South', (8, 8))
Element 39: (2, (8, 8), ['%', '%', '', ''], [(17, 4), (17, 13), (15, 10)], [True, True, False, False], 22, False, [False, False, False, False], 8721, 'East', (9, 8))
Element 40: (2, (9, 8), ['', '', '', ''], [(17, 3), (18, 13), (16, 10)], [False, False, False, False], 20, False, [False, False, False, False], 8730, 'North', (9, 9))
Element 41: (2, (9, 9), ['', '', '', '%'], [(16, 3), (17, 13), (15, 10)], [False, False, False, True], 18, False, [False, False, False, False], 8739, 'South', (9, 8))
Element 42: (2, (9, 8), ['', '', '', ''], [(16, 4), (16, 13), (14, 10)], [False, False, False, False], 16, False, [False, False, False, False], 8748, 'South', (9, 7))
Element 43: (2, (9, 7), ['%', '.', '', ''], [(15, 4), (16, 12), (14, 11)], [True, False, False, False], 14, False, [False, True, False, False], 8757, 'South', (9, 6))
Element 44: (2, (9, 6), ['%', '.', '', '.'], [(15, 5), (16, 11), (14, 12)], [True, False, False, False], 12, False, [False, True, False, True], 8776, 'East', (10, 6))
Element 45: (2, (10, 6), ['', '.', '', '%'], [(15, 6), (17, 11), (13, 12)], [False, False, False, True], 10, False, [False, True, False, False], 8795, 'South', (10, 5))
Element 46: (2, (10, 5), ['.', '.', '', '%'], [(15, 7), (18, 11), (13, 11)], [False, False, False, True], 8, False, [True, True, False, False], 8814, 'South', (10, 4))
Element 47: (2, (10, 4), ['.', '.', '', '%'], [(14, 7), (18, 10), (13, 10)], [False, False, False, True], 6, False, [True, True, False, False], 8833, 'South', (10, 3))
Element 48: (2, (10, 3), ['%', '.', '', '.'], [(14, 6), (18, 9), (12, 10)], [True, False, False, False], 4, False, [False, True, False, True], 8852, 'East', (11, 3))
Element 49: (2, (11, 3), ['', '.', '%', '.'], [(14, 5), (18, 8), (12, 11)], [False, False, True, False], 2, False, [False, True, False, True], 8871, 'East', (12, 3))
Element 50: (2, (12, 3), ['', '.', '%', '.'], [(14, 5), (18, 8), (12, 12)], [False, False, True, False], 0, False, [False, True, False, True], 8880, 'Stop', (12, 3))
Element 51: #0#
