Element 1: (2, (11, 3), ['.', '.', '%', '.'], [(10, 5), (9, 1), (16, 3)], [False, False, True, False], 98, False, [True, True, False, True], 1009, 'East', (12, 3))
Element 2: (2, (12, 3), ['', '.', '%', '.'], [(10, 6), (9, 2), (17, 3)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (13, 3))
Element 3: (2, (13, 3), ['', '%', '%', '.'], [(10, 7), (10, 2), (17, 4)], [False, True, True, False], 94, False, [False, False, False, True], 2077, 'East', (14, 3))
Element 4: (2, (14, 3), ['', '.', '%', '%'], [(9, 7), (11, 2), (18, 4)], [False, False, True, True], 92, False, [False, True, False, False], 3106, 'South', (14, 2))
Element 5: (2, (14, 2), ['%', '.', '', '.'], [(9, 8), (12, 2), (18, 5)], [True, False, False, False], 90, False, [False, True, False, True], 3145, 'East', (15, 2))
Element 6: (2, (15, 2), ['', '%', '%', '.'], [(10, 8), (12, 1), (18, 6)], [False, True, True, False], 88, False, [False, False, False, True], 3184, 'East', (16, 2))
Element 7: (2, (16, 2), ['', '%', '', '%'], [(11, 8), (13, 1), (17, 6)], [False, True, False, True], 86, False, [False, False, False, False], 3223, 'North', (16, 3))
Element 8: (2, (16, 3), ['%', '', '.', ''], [(11, 9), (14, 1), (17, 5)], [True, False, False, False], 84, False, [False, False, True, False], 3252, 'North', (16, 4))
Element 9: (2, (16, 4), ['.', '', '%', ''], [(12, 9), (14, 2), (17, 6)], [False, False, True, False], 82, False, [True, False, False, False], 3271, 'West', (15, 4))
Element 10: (2, (15, 4), ['%', '%', '.', ''], [(13, 9), (15, 2), (16, 6)], [True, True, False, False], 80, False, [False, False, True, False], 3300, 'North', (15, 5))
Element 11: (2, (15, 5), ['.', '', '.', '%'], [(13, 10), (16, 2), (16, 7)], [False, False, False, True], 78, False, [True, False, True, False], 3329, 'North', (15, 6))
Element 12: (2, (15, 6), ['.', '', '.', ''], [(14, 10), (16, 3), (16, 8)], [False, False, False, False], 76, False, [True, False, True, False], 3358, 'North', (15, 7))
Element 13: (2, (15, 7), ['.', '', '.', ''], [(15, 10), (17, 3), (17, 8)], [False, False, False, False], 74, False, [True, False, True, False], 3387, 'North', (15, 8))
Element 14: (2, (15, 8), ['.', '', '.', ''], [(16, 10), (17, 4), (18, 8)], [False, False, False, False], 72, False, [True, False, True, False], 3416, 'North', (15, 9))
Element 15: (2, (15, 9), ['%', '', '', '.'], [(17, 10), (18, 4), (18, 9)], [True, False, False, False], 70, False, [False, False, False, True], 3445, 'East', (16, 9))
Element 16: (2, (16, 9), ['', '', '', '.'], [(17, 11), (18, 5), (18, 10)], [False, False, False, False], 68, False, [False, False, False, True], 3474, 'East', (17, 9))
Element 17: (2, (17, 9), ['', '', '', ''], [(16, 11), (18, 6), (18, 11)], [False, False, False, False], 66, False, [False, False, False, False], 3503, 'East', (18, 9))
Element 18: (2, (18, 9), ['', '', '', '%'], [(16, 12), (17, 6), (17, 11)], [False, False, False, True], 64, False, [False, False, False, False], 3512, 'North', (18, 10))
Element 19: (2, (18, 10), ['G', '', '', '%'], [(16, 13), (17, 5), (17, 10)], [False, False, False, True], 62, False, [False, False, False, False], 3521, 'North', (18, 11))
Element 20: (2, (18, 11), ['', '', '%', '%'], [(17, 13), (17, 6), (17, 9)], [False, False, True, True], 60, False, [False, False, False, False], 3530, 'West', (17, 11))
Element 21: (2, (17, 11), ['', '', '%', ''], [(18, 13), (16, 6), (16, 9)], [False, False, True, False], 58, False, [False, False, False, False], 3539, 'South', (17, 10))
Element 22: (2, (17, 10), ['G', '', '', ''], [(17, 13), (16, 7), (16, 10)], [False, False, False, False], 56, False, [False, False, False, False], 3538, 'North', (17, 11))
Element 23: (2, (17, 11), ['G', '', '%', ''], [(16, 13), (16, 8), (16, 11)], [False, False, True, False], 54, False, [False, False, False, False], 3537, 'South', (17, 10))
Element 24: (2, (17, 10), ['', '', '', ''], [(16, 12), (17, 8), (15, 11)], [False, False, False, False], 52, False, [False, False, False, False], 3546, 'North', (17, 11))
Element 25: (2, (17, 11), ['G', '', '%', ''], [(16, 11), (18, 8), (15, 12)], [False, False, True, False], 50, False, [False, False, False, False], 3555, 'East', (18, 11))
Element 26: (2, (18, 11), ['', '', '%', '%'], [(16, 12), (18, 9), (14, 12)], [False, False, True, True], 48, False, [False, False, False, False], 3564, 'South', (18, 10))
Element 27: (2, (18, 10), ['', '', '', '%'], [(16, 11), (17, 9), (14, 11)], [False, False, False, True], 46, False, [False, False, False, False], 3573, 'South', (18, 9))
Element 28: (2, (18, 9), ['', '', '', '%'], [(15, 11), (17, 10), (13, 11)], [False, False, False, True], 44, False, [False, False, False, False], 3582, 'South', (18, 8))
Element 29: (2, (18, 8), ['', '%', '', '%'], [(15, 12), (18, 10), (13, 12)], [False, True, False, True], 42, False, [False, False, False, False], 3591, 'West', (17, 8))
Element 30: (2, (17, 8), ['', '%', '', ''], [(14, 12), (18, 11), (12, 12)], [False, True, False, False], 40, False, [False, False, False, False], 3600, 'West', (16, 8))
Element 31: (2, (16, 8), ['', '', '', ''], [(14, 11), (17, 11), (12, 13)], [False, False, False, False], 38, False, [False, False, False, False], 4599, 'South', (16, 7))
Element 32: (2, (16, 7), ['', '', '', '%'], [(13, 11), (16, 11), (11, 13)], [False, False, False, True], 36, False, [False, False, False, False], 4608, 'South', (16, 6))
Element 33: (2, (16, 6), ['', '%', '', ''], [(12, 11), (16, 12), (10, 13)], [False, True, False, False], 34, False, [False, False, False, False], 4627, 'East', (17, 6))
Element 34: (2, (17, 6), ['', '', '%', ''], [(12, 10), (16, 13), (10, 12)], [False, False, True, False], 32, False, [False, False, False, False], 4646, 'East', (18, 6))
Element 35: (2, (18, 6), ['', '', '%', '%'], [(11, 10), (17, 13), (10, 11)], [False, False, True, True], 30, False, [False, False, False, False], 4665, 'South', (18, 5))
Element 36: (2, (18, 5), ['', '', '', '%'], [(10, 10), (18, 13), (11, 11)], [False, False, False, True], 28, False, [False, False, False, False], 4684, 'South', (18, 4))
Element 37: (2, (18, 4), ['', '%', '', '%'], [(9, 10), (17, 13), (12, 11)], [False, True, False, True], 26, False, [False, False, False, False], 4693, 'West', (17, 4))
Element 38: (2, (17, 4), ['', '', '', ''], [(9, 11), (16, 13), (12, 10)], [False, False, False, False], 24, False, [False, False, False, False], 4702, 'North', (17, 5))
Element 39: (2, (17, 5), ['%', '', '', ''], [(9, 12), (16, 12), (13, 10)], [True, False, False, False], 22, False, [False, False, False, False], 4711, 'South', (17, 4))
Element 40: (2, (17, 4), ['', '', '', ''], [(10, 12), (15, 12), (14, 10)], [False, False, False, False], 20, False, [False, False, False, False], 4710, 'South', (17, 3))
Element 41: (2, (17, 3), ['', '%', '', '%'], [(10, 13), (15, 11), (15, 10)], [False, True, False, True], 18, False, [False, False, False, False], 4709, 'North', (17, 4))
Element 42: (2, (17, 4), ['', '', '', ''], [(11, 13), (15, 10), (15, 9)], [False, False, False, False], 16, False, [False, False, False, False], 4708, 'East', (18, 4))
Element 43: (2, (18, 4), ['', '%', '', '%'], [(12, 13), (16, 10), (15, 8)], [False, True, False, True], 14, False, [False, False, False, False], 4707, 'North', (18, 5))
Element 44: (2, (18, 5), ['', '', '', '%'], [(12, 12), (16, 9), (14, 8)], [False, False, False, True], 12, False, [False, False, False, False], 4716, 'West', (17, 5))
Element 45: (2, (17, 5), ['%', '', '', ''], [(13, 12), (15, 9), (14, 7)], [True, False, False, False], 10, False, [False, False, False, False], 4725, 'East', (18, 5))
