Element 1: (1, (7, 13), ['.', '%', '%', '%'], [(8, 2), (9, 4), (13, 1)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (6, 13))
Element 2: (1, (6, 13), ['F', '%', '%', ''], [(9, 2), (10, 4), (14, 1)], [False, True, True, False], 96, False, [False, False, False, False], 48, 'West', (5, 13))
Element 3: (1, (5, 13), ['F', '%', '%', ''], [(9, 1), (10, 5), (14, 2)], [False, True, True, False], 94, False, [False, False, False, False], 2067, 'West', (4, 13))
Element 4: (1, (4, 13), ['.', '%', '%', ''], [(10, 1), (10, 6), (15, 2)], [False, True, True, False], 92, False, [True, False, False, False], 3096, 'West', (3, 13))
Element 5: (1, (3, 13), ['.', '.', '%', ''], [(11, 1), (10, 7), (16, 2)], [False, False, True, False], 90, False, [True, True, False, False], 4125, 'South', (3, 12))
Element 6: (1, (3, 12), ['.', '.', '', '%'], [(12, 1), (9, 7), (16, 3)], [False, False, False, True], 88, False, [True, True, False, False], 5154, 'South', (3, 11))
Element 7: (1, (3, 11), ['.', '.', '', '%'], [(12, 2), (9, 8), (17, 3)], [False, False, False, True], 86, False, [True, True, False, False], 5193, 'South', (3, 10))
Element 8: (1, (3, 10), ['.', '%', '', '.'], [(12, 3), (10, 8), (17, 4)], [False, True, False, False], 84, False, [True, False, False, True], 5232, 'East', (4, 10))
Element 9: (1, (4, 10), ['', '.', '%', '.'], [(13, 3), (11, 8), (18, 4)], [False, False, True, False], 82, False, [False, True, False, True], 5271, 'East', (5, 10))
Element 10: (1, (5, 10), ['', '.', '.', '.'], [(14, 3), (11, 9), (18, 5)], [False, False, False, False], 80, False, [False, True, True, True], 5310, 'East', (6, 10))
Element 11: (1, (6, 10), ['', 'F', '.', '.'], [(14, 2), (12, 9), (18, 6)], [False, False, False, False], 78, False, [False, False, True, True], 5339, 'South', (6, 9))
Element 12: (1, (6, 9), ['.', '%', '', 'F'], [(15, 2), (13, 9), (17, 6)], [False, True, False, False], 76, False, [True, False, False, False], 6358, 'East', (7, 9))
Element 13: (1, (7, 9), ['', '%', '.', '.'], [(16, 2), (13, 10), (17, 5)], [False, True, False, False], 74, False, [False, False, True, True], 7377, 'East', (8, 9))
Element 14: (1, (8, 9), ['', '.', '.', '.'], [(16, 3), (14, 10), (17, 6)], [False, False, False, False], 72, False, [False, True, True, True], 7396, 'East', (9, 9))
Element 15: (1, (9, 9), ['', '', '.', '%'], [(16, 4), (15, 10), (16, 6)], [False, False, False, True], 70, False, [False, False, True, False], 7435, 'North', (9, 10))
Element 16: (1, (9, 10), ['.', '', '.', '.'], [(15, 4), (16, 10), (16, 7)], [False, False, False, False], 68, False, [True, False, True, True], 7474, 'East', (10, 10))
Element 17: (1, (10, 10), ['', '%', '.', '.'], [(15, 5), (17, 10), (16, 8)], [False, True, False, False], 66, False, [False, False, True, True], 7513, 'East', (11, 10))
Element 18: (1, (11, 10), ['', '', '.', '.'], [(15, 6), (18, 10), (17, 8)], [False, False, False, False], 64, False, [False, False, True, True], 7552, 'East', (12, 10))
Element 19: (1, (12, 10), ['', '', '.', ''], [(15, 7), (18, 11), (18, 8)], [False, False, False, False], 62, False, [False, False, True, False], 7591, 'North', (12, 11))
Element 20: (1, (12, 11), ['.', '', '.', '.'], [(15, 8), (17, 11), (18, 9)], [False, False, False, False], 60, False, [True, False, True, True], 7630, 'East', (13, 11))
