Element 1: (0, (10, 8), ['.', 'F', '%', '.'], [(3, 2), (3, 11), (13, 7)], [False, False, True, False], 98, False, [True, False, False, True], 0, 'South', (10, 7))
Element 2: (0, (10, 7), ['F', '.', '', '%'], [(4, 2), (3, 12), (14, 7)], [False, False, False, True], 96, False, [False, True, False, False], 1029, 'West', (9, 7))
Element 3: (0, (9, 7), ['%', '.', '.', ''], [(5, 2), (3, 13), (15, 7)], [True, False, False, False], 94, False, [False, True, True, False], 2058, 'North', (9, 8))
Element 4: (0, (9, 8), ['.', '', '.', ''], [(6, 2), (4, 13), (16, 7)], [False, False, False, False], 92, False, [True, False, True, False], 3087, 'North', (9, 9))
Element 5: (0, (9, 9), ['.', '', '.', '%'], [(7, 2), (5, 13), (16, 8)], [False, False, False, True], 90, False, [True, False, True, False], 4116, 'North', (9, 10))
Element 6: (0, (9, 10), ['.', '', '.', '.'], [(8, 2), (6, 13), (17, 8)], [False, False, False, False], 88, False, [True, False, True, True], 4155, 'East', (10, 10))
Element 7: (0, (10, 10), ['', '%', '.', '.'], [(9, 2), (7, 13), (18, 8)], [False, True, False, False], 86, False, [False, False, True, True], 4194, 'East', (11, 10))
Element 8: (0, (11, 10), ['', '.', '.', '.'], [(9, 1), (6, 13), (18, 9)], [False, False, False, False], 84, False, [False, True, True, True], 5213, 'East', (12, 10))
Element 9: (0, (12, 10), ['', '.', '.', '.'], [(10, 1), (5, 13), (18, 10)], [False, False, False, False], 82, False, [False, True, True, True], 5242, 'East', (13, 10))
Element 10: (0, (13, 10), ['', '.', '.', '.'], [(11, 1), (4, 13), (18, 11)], [False, False, False, False], 80, False, [False, True, True, True], 5271, 'East', (14, 10))
Element 11: (0, (14, 10), ['', '%', '.', '.'], [(12, 1), (3, 13), (17, 11)], [False, True, False, False], 78, False, [False, False, True, True], 5300, 'East', (15, 10))
Element 12: (0, (15, 10), ['', '.', '.', '.'], [(13, 1), (2, 13), (17, 10)], [False, False, False, False], 76, False, [False, True, True, True], 5339, 'East', (16, 10))
Element 13: (0, (16, 10), ['', '.', '.', ''], [(14, 1), (2, 12), (17, 9)], [False, False, False, False], 74, False, [False, True, True, False], 5378, 'North', (16, 11))
Element 14: (0, (16, 11), ['.', '', '.', ''], [(14, 2), (2, 11), (16, 9)], [False, False, False, False], 72, False, [True, False, True, False], 5417, 'North', (16, 12))
Element 15: (0, (16, 12), ['.', '', '.', '%'], [(15, 2), (2, 10), (15, 9)], [False, False, False, True], 70, False, [True, False, True, False], 5456, 'North', (16, 13))
Element 16: (0, (16, 13), ['%', '', '%', '.'], [(16, 2), (3, 10), (15, 8)], [True, False, True, False], 68, False, [False, False, False, True], 5495, 'East', (17, 13))
Element 17: (0, (17, 13), ['', '%', '%', '.'], [(16, 3), (4, 10), (14, 8)], [False, True, True, False], 66, False, [False, False, False, True], 5534, 'East', (18, 13))
Element 18: (0, (18, 13), ['', '%', '%', '%'], [(17, 3), (5, 10), (13, 8)], [False, True, True, True], 64, False, [False, False, False, False], 5573, 'West', (17, 13))
Element 19: (0, (17, 13), ['', '%', '%', ''], [(17, 4), (6, 10), (13, 9)], [False, True, True, False], 62, False, [False, False, False, False], 5602, 'West', (16, 13))
Element 20: (0, (16, 13), ['%', '', '%', ''], [(18, 4), (6, 9), (12, 9)], [True, False, True, False], 60, False, [False, False, False, False], 6621, 'South', (16, 12))
Element 21: (0, (16, 12), ['.', '', '', '%'], [(18, 5), (7, 9), (11, 9)], [False, False, False, True], 58, False, [True, False, False, False], 7640, 'West', (15, 12))
Element 22: (0, (15, 12), ['.', '.', '%', ''], [(18, 6), (8, 9), (11, 8)], [False, False, True, False], 56, False, [True, True, False, False], 7679, 'South', (15, 11))
Element 23: (0, (15, 11), ['.', '', '', ''], [(17, 6), (8, 10), (10, 8)], [False, False, False, False], 54, False, [True, False, False, False], 7708, 'West', (14, 11))
Element 24: (0, (14, 11), ['.', '', '.', ''], [(17, 5), (8, 11), (10, 7)], [False, False, False, False], 52, False, [True, False, True, False], 7737, 'North', (14, 12))
Element 25: (0, (14, 12), ['.', '', '%', ''], [(17, 6), (7, 11), (10, 6)], [False, False, True, False], 50, False, [True, False, False, False], 8756, 'West', (13, 12))
Element 26: (0, (13, 12), ['.', '.', '%', ''], [(16, 6), (7, 10), (10, 5)], [False, False, True, False], 48, False, [True, True, False, False], 8795, 'South', (13, 11))
Element 27: (0, (13, 11), ['.', '', '', ''], [(15, 6), (7, 11), (10, 4)], [False, False, False, False], 46, False, [True, False, False, False], 8824, 'West', (12, 11))
Element 28: (0, (12, 11), ['.', '', '.', ''], [(15, 5), (6, 11), (10, 3)], [False, False, False, False], 44, False, [True, False, True, False], 8863, 'North', (12, 12))
Element 29: (0, (12, 12), ['%', '', 'F', ''], [(15, 4), (5, 11), (11, 3)], [True, False, False, False], 42, False, [False, False, False, False], 8902, 'North', (12, 13))
Element 30: (0, (12, 13), ['.', '', '%', '%'], [(16, 4), (6, 11), (12, 3)], [False, False, True, True], 40, False, [True, False, False, False], 9921, 'West', (11, 13))
Element 31: (0, (11, 13), ['.', '%', '%', ''], [(15, 4), (7, 11), (13, 3)], [False, True, True, False], 38, False, [True, False, False, False], 9940, 'West', (10, 13))
Element 32: (0, (10, 13), ['%', '.', '%', ''], [(15, 5), (8, 11), (14, 3)], [True, False, True, False], 36, False, [False, True, False, False], 9959, 'South', (10, 12))
Element 33: (0, (10, 12), ['.', '.', '', '%'], [(14, 5), (9, 11), (14, 2)], [False, False, False, True], 34, False, [True, True, False, False], 9988, 'South', (10, 11))
Element 34: (0, (10, 11), ['', '', '', '.'], [(14, 6), (9, 12), (15, 2)], [False, False, False, False], 32, False, [False, False, False, True], 10017, 'East', (11, 11))
Element 35: (0, (11, 11), ['', '', '%', ''], [(13, 6), (10, 12), (16, 2)], [False, False, True, False], 30, False, [False, False, False, False], 10036, 'West', (10, 11))
Element 36: (0, (10, 11), ['', '', '', ''], [(13, 5), (10, 13), (16, 3)], [False, False, False, False], 28, False, [False, False, False, False], 10045, 'West', (9, 11))
Element 37: (0, (9, 11), ['', '', '', ''], [(12, 5), (11, 13), (17, 3)], [False, False, False, False], 26, False, [False, False, False, False], 10054, 'North', (9, 12))
