Element 1: (0, (12, 5), ['%', '%', '.', '.'], [(7, 3), (10, 3), (13, 6)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (13, 5))
Element 2: (0, (13, 5), ['', '%', '', '.'], [(7, 4), (11, 3), (14, 6)], [False, True, False, False], 96, False, [False, False, False, True], 39, 'East', (14, 5))
Element 3: (0, (14, 5), ['', '%', '', '.'], [(8, 4), (12, 3), (15, 6)], [False, True, False, False], 94, False, [False, False, False, True], 78, 'East', (15, 5))
Element 4: (0, (15, 5), ['', '.', '', '%'], [(9, 4), (13, 3), (16, 6)], [False, False, False, True], 92, False, [False, True, False, False], 117, 'South', (15, 4))
Element 5: (0, (15, 4), ['%', '%', '', '.'], [(10, 4), (14, 3), (17, 6)], [True, True, False, False], 90, False, [False, False, False, True], 156, 'East', (16, 4))
Element 6: (0, (16, 4), ['', '.', '%', '.'], [(10, 5), (14, 2), (18, 6)], [False, False, True, False], 88, False, [False, True, False, True], 195, 'East', (17, 4))
Element 7: (0, (17, 4), ['', '.', '.', '.'], [(10, 6), (15, 2), (18, 5)], [False, False, False, False], 86, False, [False, True, True, True], 234, 'East', (18, 4))
Element 8: (0, (18, 4), ['', '%', '', '%'], [(10, 7), (16, 2), (17, 5)], [False, True, False, True], 84, False, [False, False, False, False], 1263, 'North', (18, 5))
Element 9: (0, (18, 5), ['', '', '', '%'], [(9, 7), (16, 3), (17, 4)], [False, False, False, True], 82, False, [False, False, False, False], 2272, 'North', (18, 6))
Element 10: (0, (18, 6), ['', '', '%', '%'], [(9, 8), (17, 3), (18, 4)], [False, False, True, True], 80, False, [False, False, False, False], 2291, 'West', (17, 6))
Element 11: (0, (17, 6), ['', '', '%', ''], [(10, 8), (17, 4), (18, 5)], [False, False, True, False], 78, False, [False, False, False, False], 2300, 'South', (17, 5))
Element 12: (0, (17, 5), ['%', '', '', ''], [(11, 8), (18, 4), (18, 4)], [True, False, False, False], 76, False, [False, False, False, False], 2309, 'North', (17, 6))
Element 13: (0, (17, 6), ['', '', '%', ''], [(11, 9), (18, 5), (17, 4)], [False, False, True, False], 74, False, [False, False, False, False], 2318, 'West', (16, 6))
Element 14: (0, (16, 6), ['', '%', '.', ''], [(12, 9), (18, 6), (17, 5)], [False, True, False, False], 72, False, [False, False, True, False], 2327, 'North', (16, 7))
Element 15: (0, (16, 7), ['.', '', '.', '%'], [(13, 9), (17, 6), (18, 5)], [False, False, False, True], 70, False, [True, False, True, False], 2346, 'North', (16, 8))
Element 16: (0, (16, 8), ['.', '', '.', '.'], [(13, 10), (17, 5), (18, 6)], [False, False, False, False], 68, False, [True, False, True, True], 2365, 'East', (17, 8))
Element 17: (0, (17, 8), ['', '%', '.', '.'], [(14, 10), (17, 6), (18, 5)], [False, True, False, False], 66, False, [False, False, True, True], 2384, 'East', (18, 8))
Element 18: (0, (18, 8), ['', '%', '.', '%'], [(15, 10), (16, 6), (17, 5)], [False, True, False, True], 64, False, [False, False, True, False], 2403, 'North', (18, 9))
Element 19: (0, (18, 9), ['.', '', '.', '%'], [(16, 10), (16, 7), (17, 6)], [False, False, False, True], 62, False, [True, False, True, False], 2422, 'North', (18, 10))
Element 20: (0, (18, 10), ['G', '', '.', '%'], [(17, 10), (15, 7), (16, 6)], [False, False, False, True], 60, False, [False, False, True, False], 2451, 'North', (18, 11))
Element 21: (0, (18, 11), ['G', '', '%', '%'], [(17, 11), (15, 8), (16, 7)], [False, False, True, True], 58, False, [False, False, False, False], 2480, 'South', (18, 10))
Element 22: (0, (18, 10), ['', '', '', '%'], [(16, 11), (15, 9), (16, 8)], [False, False, False, True], 56, False, [False, False, False, False], 2499, 'South', (18, 9))
Element 23: (0, (18, 9), ['.', '', '', '%'], [(16, 12), (16, 9), (17, 8)], [False, False, False, True], 54, False, [True, False, False, False], 2518, 'West', (17, 9))
Element 24: (0, (17, 9), ['', '', '', ''], [(16, 13), (16, 10), (18, 8)], [False, False, False, False], 52, False, [False, False, False, False], 2537, 'North', (17, 10))
Element 25: (0, (17, 10), ['', '', '', ''], [(17, 13), (16, 11), (18, 9)], [False, False, False, False], 50, False, [False, False, False, False], 2546, 'North', (17, 11))
Element 26: (0, (17, 11), ['', '', '%', ''], [(18, 13), (15, 11), (18, 10)], [False, False, True, False], 48, False, [False, False, False, False], 2565, 'West', (16, 11))
Element 27: (0, (16, 11), ['', '', '', ''], [(17, 13), (15, 12), (18, 11)], [False, False, False, False], 46, False, [False, False, False, False], 2574, 'North', (16, 12))
Element 28: (0, (16, 12), ['', '', 'G', '%'], [(16, 13), (14, 12), (17, 11)], [False, False, False, True], 44, False, [False, False, False, False], 2583, 'West', (15, 12))
Element 29: (0, (15, 12), ['', '', '%', 'G'], [(16, 12), (14, 11), (17, 10)], [False, False, True, False], 42, False, [False, False, False, False], 2592, 'South', (15, 11))
Element 30: (0, (15, 11), ['', '', 'G', ''], [(15, 12), (13, 11), (17, 9)], [False, False, False, False], 40, False, [False, False, False, False], 2601, 'South', (15, 10))
Element 31: (0, (15, 10), ['', '', 'G', ''], [(15, 11), (13, 12), (16, 9)], [False, False, False, False], 38, False, [False, False, False, False], 2610, 'East', (16, 10))
Element 32: (0, (16, 10), ['', '', '', ''], [(14, 11), (12, 12), (15, 9)], [False, False, False, False], 36, False, [False, False, False, False], 2619, 'South', (16, 9))
Element 33: (0, (16, 9), ['', '', '', ''], [(14, 12), (12, 13), (15, 10)], [False, False, False, False], 34, False, [False, False, False, False], 3618, 'West', (15, 9))
