Element 1: (2, (9, 8), ['.', 'F', '.', '.'], [(18, 5), (3, 12), (9, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (9, 7))
Element 2: (2, (9, 7), ['%', '.', '', 'F'], [(18, 6), (3, 13), (10, 10)], [True, False, False, False], 96, False, [False, True, False, False], 1048, 'East', (10, 7))
Element 3: (2, (10, 7), ['', '.', '.', '%'], [(17, 6), (4, 13), (11, 10)], [False, False, False, True], 94, False, [False, True, True, False], 3067, 'North', (10, 8))
Element 4: (2, (10, 8), ['', '', '%', '.'], [(16, 6), (5, 13), (12, 10)], [False, False, True, False], 92, False, [False, False, False, True], 4096, 'East', (11, 8))
Element 5: (2, (11, 8), ['', '%', '.', '%'], [(16, 7), (6, 13), (13, 10)], [False, True, False, True], 90, False, [False, False, True, False], 4135, 'North', (11, 9))
Element 6: (2, (11, 9), ['%', '', '', '.'], [(16, 8), (7, 13), (14, 10)], [True, False, False, False], 88, False, [False, False, False, True], 4174, 'East', (12, 9))
Element 7: (2, (12, 9), ['', '%', '', '.'], [(17, 8), (6, 13), (15, 10)], [False, True, False, False], 86, False, [False, False, False, True], 4203, 'East', (13, 9))
Element 8: (2, (13, 9), ['', '.', '', '%'], [(18, 8), (5, 13), (16, 10)], [False, False, False, True], 84, False, [False, True, False, False], 4232, 'South', (13, 8))
Element 9: (2, (13, 8), ['%', '.', '', '.'], [(18, 9), (4, 13), (17, 10)], [True, False, False, False], 82, False, [False, True, False, True], 4261, 'East', (14, 8))
Element 10: (2, (14, 8), ['', '.', '%', '.'], [(17, 9), (3, 13), (18, 10)], [False, False, True, False], 80, False, [False, True, False, True], 4290, 'East', (15, 8))
Element 11: (2, (15, 8), ['', '.', '.', ''], [(16, 9), (2, 13), (18, 11)], [False, False, False, False], 78, False, [False, True, True, False], 4329, 'North', (15, 9))
Element 12: (2, (15, 9), ['%', '', '', ''], [(16, 10), (3, 13), (17, 11)], [True, False, False, False], 76, False, [False, False, False, False], 4348, 'East', (16, 9))
Element 13: (2, (16, 9), ['', '', '', ''], [(17, 10), (3, 12), (16, 11)], [False, False, False, False], 74, False, [False, False, False, False], 4357, 'East', (17, 9))
Element 14: (2, (17, 9), ['', '', '', ''], [(18, 10), (3, 11), (16, 12)], [False, False, False, False], 72, False, [False, False, False, False], 4376, 'East', (18, 9))
Element 15: (2, (18, 9), ['', '', '', '%'], [(18, 11), (3, 10), (16, 13)], [False, False, False, True], 70, False, [False, False, False, False], 4395, 'North', (18, 10))
Element 16: (2, (18, 10), ['', '', '', '%'], [(17, 11), (4, 10), (17, 13)], [False, False, False, True], 68, False, [False, False, False, False], 4414, 'North', (18, 11))
Element 17: (2, (18, 11), ['', '', '%', '%'], [(16, 11), (5, 10), (18, 13)], [False, False, True, True], 66, False, [False, False, False, False], 4433, 'West', (17, 11))
Element 18: (2, (17, 11), ['', '', '%', ''], [(15, 11), (6, 10), (17, 13)], [False, False, True, False], 64, False, [False, False, False, False], 4452, 'South', (17, 10))
Element 19: (2, (17, 10), ['', '', '', ''], [(15, 12), (6, 9), (16, 13)], [False, False, False, False], 62, False, [False, False, False, False], 5461, 'West', (16, 10))
Element 20: (2, (16, 10), ['', '', '', ''], [(14, 12), (7, 9), (16, 12)], [False, False, False, False], 60, False, [False, False, False, False], 6470, 'North', (16, 11))
Element 21: (2, (16, 11), ['', '', '', ''], [(14, 11), (8, 9), (15, 12)], [False, False, False, False], 58, False, [False, False, False, False], 6489, 'North', (16, 12))
Element 22: (2, (16, 12), ['', '', '', '%'], [(13, 11), (9, 9), (15, 11)], [False, False, False, True], 56, False, [False, False, False, False], 6508, 'North', (16, 13))
Element 23: (2, (16, 13), ['%', '', '%', ''], [(13, 12), (9, 10), (14, 11)], [True, False, True, False], 54, False, [False, False, False, False], 6517, 'East', (17, 13))
Element 24: (2, (17, 13), ['', '%', '%', ''], [(12, 12), (9, 11), (14, 12)], [False, True, True, False], 52, False, [False, False, False, False], 6536, 'East', (18, 13))
Element 25: (2, (18, 13), ['', '%', '%', '%'], [(12, 13), (10, 11), (13, 12)], [False, True, True, True], 50, False, [False, False, False, False], 7545, 'West', (17, 13))
Element 26: (2, (17, 13), ['', '%', '%', ''], [(11, 13), (11, 11), (13, 11)], [False, True, True, False], 48, False, [False, False, False, False], 7564, 'West', (16, 13))
Element 27: (2, (16, 13), ['%', '', '%', ''], [(10, 13), (11, 10), (12, 11)], [True, False, True, False], 46, False, [False, False, False, False], 7583, 'South', (16, 12))
Element 28: (2, (16, 12), ['', '', '', '%'], [(10, 12), (12, 10), (12, 12)], [False, False, False, True], 44, False, [False, False, False, False], 7592, 'West', (15, 12))
Element 29: (2, (15, 12), ['', '', '%', ''], [(9, 12), (13, 10), (12, 13)], [False, False, True, False], 42, False, [False, False, False, False], 7601, 'South', (15, 11))
Element 30: (2, (15, 11), ['', '', '', ''], [(9, 11), (14, 10), (11, 13)], [False, False, False, False], 40, False, [False, False, False, False], 7600, 'South', (15, 10))
Element 31: (2, (15, 10), ['', '', '', ''], [(8, 11), (14, 11), (10, 13)], [False, False, False, False], 38, False, [False, False, False, False], 7609, 'West', (14, 10))
Element 32: (2, (14, 10), ['', '%', '', ''], [(7, 11), (15, 11), (10, 12)], [False, True, False, False], 36, False, [False, False, False, False], 8608, 'North', (14, 11))
Element 33: (2, (14, 11), ['', '', '', ''], [(7, 10), (16, 11), (10, 11)], [False, False, False, False], 34, False, [False, False, False, False], 8617, 'North', (14, 12))
Element 34: (2, (14, 12), ['', '', '%', ''], [(8, 10), (17, 11), (11, 11)], [False, False, True, False], 32, False, [False, False, False, False], 8626, 'West', (13, 12))
Element 35: (2, (13, 12), ['', '', '%', ''], [(9, 10), (18, 11), (10, 11)], [False, False, True, False], 30, False, [False, False, False, False], 8625, 'South', (13, 11))
Element 36: (2, (13, 11), ['', '', '', ''], [(10, 10), (18, 10), (9, 11)], [False, False, False, False], 28, False, [False, False, False, False], 8624, 'South', (13, 10))
Element 37: (2, (13, 10), ['', '', '', ''], [(11, 10), (18, 9), (9, 12)], [False, False, False, False], 26, False, [False, False, False, False], 8623, 'West', (12, 10))
Element 38: (2, (12, 10), ['', '', '', ''], [(11, 11), (18, 8), (9, 11)], [False, False, False, False], 24, False, [False, False, False, False], 8622, 'North', (12, 11))
Element 39: (2, (12, 11), ['', '', '', ''], [(10, 11), (17, 8), (8, 11)], [False, False, False, False], 22, False, [False, False, False, False], 8621, 'North', (12, 12))
Element 40: (2, (12, 12), ['%', '', '', ''], [(11, 11), (17, 9), (8, 10)], [True, False, False, False], 20, False, [False, False, False, False], 8620, 'North', (12, 13))
Element 41: (2, (12, 13), ['', '', '%', '%'], [(11, 10), (17, 10), (8, 9)], [False, False, True, True], 18, False, [False, False, False, False], 8619, 'West', (11, 13))
Element 42: (2, (11, 13), ['', '%', '%', ''], [(11, 9), (16, 10), (8, 8)], [False, True, True, False], 16, False, [False, False, False, False], 8628, 'West', (10, 13))
Element 43: (2, (10, 13), ['%', '', '%', ''], [(12, 9), (16, 9), (9, 8)], [True, False, True, False], 14, False, [False, False, False, False], 8627, 'South', (10, 12))
Element 44: (2, (10, 12), ['', '', '', '%'], [(13, 9), (16, 8), (10, 8)], [False, False, False, True], 12, False, [False, False, False, False], 8626, 'South', (10, 11))
Element 45: (2, (10, 11), ['', '', '', ''], [(13, 10), (16, 7), (11, 8)], [False, False, False, False], 10, False, [False, False, False, False], 8625, 'East', (11, 11))
Element 46: (2, (11, 11), ['', '', '%', ''], [(14, 10), (15, 7), (11, 9)], [False, False, True, False], 8, False, [False, False, False, False], 8634, 'South', (11, 10))
Element 47: (2, (11, 10), ['', '', '', ''], [(15, 10), (15, 6), (12, 9)], [False, False, False, False], 6, False, [False, False, False, False], 8643, 'West', (10, 10))
Element 48: (2, (10, 10), ['', '%', '', ''], [(15, 9), (15, 5), (13, 9)], [False, True, False, False], 4, False, [False, False, False, False], 8652, 'West', (9, 10))
Element 49: (2, (9, 10), ['', '', '', ''], [(15, 8), (15, 4), (13, 8)], [False, False, False, False], 2, False, [False, False, False, False], 8661, 'North', (9, 11))
Element 50: (2, (9, 11), ['', '', '', ''], [(15, 8), (15, 4), (13, 7)], [False, False, False, False], 0, False, [False, False, False, False], 8670, 'Stop', (9, 11))
Element 51: #0#
