Element 1: (2, (6, 10), ['.', 'F', '.', '.'], [(2, 12), (3, 8), (13, 9)], [False, False, False, False], 98, False, [True, False, True, True], 1009, 'South', (6, 9))
Element 2: (2, (6, 9), ['.', '%', '', 'F'], [(3, 12), (3, 7), (13, 10)], [False, True, False, False], 96, False, [True, False, False, False], 2028, 'East', (7, 9))
Element 3: (2, (7, 9), ['', '%', '.', '.'], [(3, 13), (3, 6), (14, 10)], [False, True, False, False], 94, False, [False, False, True, True], 3057, 'East', (8, 9))
Element 4: (2, (8, 9), ['', '.', '.', '.'], [(4, 13), (4, 6), (15, 10)], [False, False, False, False], 92, False, [False, True, True, True], 4086, 'East', (9, 9))
Element 5: (2, (9, 9), ['', '.', '.', '%'], [(5, 13), (5, 6), (16, 10)], [False, False, False, True], 90, False, [False, True, True, False], 5115, 'North', (9, 10))
Element 6: (2, (9, 10), ['.', '', '.', '.'], [(6, 13), (6, 6), (17, 10)], [False, False, False, False], 88, False, [True, False, True, True], 5154, 'East', (10, 10))
Element 7: (2, (10, 10), ['', '%', '.', '.'], [(7, 13), (6, 7), (18, 10)], [False, True, False, False], 86, False, [False, False, True, True], 5193, 'East', (11, 10))
Element 8: (2, (11, 10), ['', '.', '.', '.'], [(6, 13), (5, 7), (18, 11)], [False, False, False, False], 84, False, [False, True, True, True], 5222, 'East', (12, 10))
Element 9: (2, (12, 10), ['', '.', '.', ''], [(5, 13), (6, 7), (17, 11)], [False, False, False, False], 82, False, [False, True, True, False], 5241, 'North', (12, 11))
Element 10: (2, (12, 11), ['.', '', '.', '.'], [(4, 13), (6, 6), (16, 11)], [False, False, False, False], 80, False, [True, False, True, True], 5260, 'East', (13, 11))
Element 11: (2, (13, 11), ['', '', '.', '.'], [(3, 13), (6, 5), (16, 12)], [False, False, False, False], 78, False, [False, False, True, True], 5289, 'East', (14, 11))
Element 12: (2, (14, 11), ['', '', '.', '.'], [(2, 13), (7, 5), (16, 13)], [False, False, False, False], 76, False, [False, False, True, True], 5328, 'East', (15, 11))
Element 13: (2, (15, 11), ['', '', '.', ''], [(3, 13), (7, 4), (17, 13)], [False, False, False, False], 74, False, [False, False, True, False], 5357, 'North', (15, 12))
Element 14: (2, (15, 12), ['.', '', '%', ''], [(3, 12), (8, 4), (18, 13)], [False, False, True, False], 72, False, [True, False, False, False], 5386, 'West', (14, 12))
Element 15: (2, (14, 12), ['.', '', '%', ''], [(3, 11), (9, 4), (17, 13)], [False, False, True, False], 70, False, [True, False, False, False], 5415, 'West', (13, 12))
Element 16: (2, (13, 12), ['.', '', '%', ''], [(3, 10), (10, 4), (16, 13)], [False, False, True, False], 68, False, [True, False, False, False], 5444, 'West', (12, 12))
Element 17: (2, (12, 12), ['%', '', 'F', ''], [(4, 10), (10, 5), (16, 12)], [True, False, False, False], 66, False, [False, False, False, False], 5473, 'North', (12, 13))
Element 18: (2, (12, 13), ['.', '', '%', '%'], [(5, 10), (10, 6), (15, 12)], [False, False, True, True], 64, False, [True, False, False, False], 6492, 'West', (11, 13))
Element 19: (2, (11, 13), ['.', '%', '%', ''], [(5, 11), (10, 7), (15, 11)], [False, True, True, False], 62, False, [True, False, False, False], 7511, 'West', (10, 13))
Element 20: (2, (10, 13), ['%', '.', '%', ''], [(6, 11), (9, 7), (14, 11)], [True, False, True, False], 60, False, [False, True, False, False], 8530, 'South', (10, 12))
Element 21: (2, (10, 12), ['.', '.', '', '%'], [(7, 11), (9, 8), (14, 12)], [False, False, False, True], 58, False, [True, True, False, False], 9549, 'South', (10, 11))
Element 22: (2, (10, 11), ['.', '', '', '.'], [(8, 11), (10, 8), (13, 12)], [False, False, False, False], 56, False, [True, False, False, True], 9578, 'East', (11, 11))
Element 23: (2, (11, 11), ['', '', '%', ''], [(9, 11), (11, 8), (13, 11)], [False, False, True, False], 54, False, [False, False, False, False], 9607, 'West', (10, 11))
Element 24: (2, (10, 11), ['', '', '', ''], [(9, 12), (11, 9), (12, 11)], [False, False, False, False], 52, False, [False, False, False, False], 9626, 'West', (9, 11))
Element 25: (2, (9, 11), ['', '', '', ''], [(10, 12), (12, 9), (12, 12)], [False, False, False, False], 50, False, [False, False, False, False], 9635, 'North', (9, 12))
Element 26: (2, (9, 12), ['%', '', '%', ''], [(10, 13), (13, 9), (12, 13)], [True, False, True, False], 48, False, [False, False, False, False], 9634, 'South', (9, 11))
Element 27: (2, (9, 11), ['', '', '', ''], [(10, 12), (13, 8), (11, 13)], [False, False, False, False], 46, False, [False, False, False, False], 9643, 'West', (8, 11))
Element 28: (2, (8, 11), ['', '.', '%', ''], [(10, 11), (14, 8), (10, 13)], [False, False, True, False], 44, False, [False, True, False, False], 9652, 'South', (8, 10))
Element 29: (2, (8, 10), ['.', '', '', ''], [(11, 11), (15, 8), (10, 12)], [False, False, False, False], 42, False, [True, False, False, False], 9671, 'West', (7, 10))
Element 30: (2, (7, 10), ['', '', '', ''], [(12, 11), (16, 8), (10, 11)], [False, False, False, False], 40, False, [False, False, False, False], 9690, 'North', (7, 11))
Element 31: (2, (7, 11), ['', '', '%', ''], [(13, 11), (17, 8), (11, 11)], [False, False, True, False], 38, False, [False, False, False, False], 9699, 'West', (6, 11))
Element 32: (2, (6, 11), ['', '', '%', ''], [(14, 11), (18, 8), (11, 10)], [False, False, True, False], 36, False, [False, False, False, False], 9708, 'West', (5, 11))
Element 33: (2, (5, 11), ['%', '', '%', ''], [(15, 11), (18, 9), (12, 10)], [True, False, True, False], 34, False, [False, False, False, False], 9717, 'South', (5, 10))
Element 34: (2, (5, 10), ['', '.', '', ''], [(16, 11), (17, 9), (12, 9)], [False, False, False, False], 32, False, [False, True, False, False], 9726, 'South', (5, 9))
Element 35: (2, (5, 9), ['.', '%', '', ''], [(17, 11), (16, 9), (11, 9)], [False, True, False, False], 30, False, [True, False, False, False], 9745, 'West', (4, 9))
Element 36: (2, (4, 9), ['%', '%', '', ''], [(18, 11), (15, 9), (11, 8)], [True, True, False, False], 28, False, [False, False, False, False], 9764, 'North', (4, 10))
Element 37: (2, (4, 10), ['', '', '%', ''], [(18, 10), (15, 10), (10, 8)], [False, False, True, False], 26, False, [False, False, False, False], 9763, 'West', (3, 10))
Element 38: (2, (3, 10), ['.', '%', '', ''], [(18, 9), (16, 10), (10, 7)], [False, True, False, False], 24, False, [True, False, False, False], 9762, 'West', (2, 10))
Element 39: (2, (2, 10), ['.', '%', '.', ''], [(18, 8), (17, 10), (10, 6)], [False, True, False, False], 22, False, [True, False, True, False], 9771, 'North', (2, 11))
Element 40: (2, (2, 11), ['.', '', '', ''], [(17, 8), (18, 10), (9, 6)], [False, False, False, False], 20, False, [True, False, False, False], 9790, 'West', (1, 11))
Element 41: (2, (1, 11), ['%', '.', '', ''], [(17, 9), (18, 11), (9, 5)], [True, False, False, False], 18, False, [False, True, False, False], 9809, 'South', (1, 10))
Element 42: (2, (1, 10), ['%', '%', '', ''], [(17, 10), (17, 11), (10, 5)], [True, True, False, False], 16, False, [False, False, False, False], 9818, 'North', (1, 11))
Element 43: (2, (1, 11), ['%', '', '', ''], [(16, 10), (16, 11), (10, 4)], [True, False, False, False], 14, False, [False, False, False, False], 9817, 'North', (1, 12))
Element 44: (2, (1, 12), ['%', '', '%', ''], [(16, 9), (16, 12), (10, 3)], [True, False, True, False], 12, False, [False, False, False, False], 9826, 'East', (2, 12))
Element 45: (2, (2, 12), ['', '', '', ''], [(16, 8), (16, 13), (11, 3)], [False, False, False, False], 10, False, [False, False, False, False], 9835, 'East', (3, 12))
Element 46: (2, (3, 12), ['', '', '', '%'], [(16, 7), (17, 13), (12, 3)], [False, False, False, True], 8, False, [False, False, False, False], 9854, 'North', (3, 13))
Element 47: (2, (3, 13), ['', '', '%', ''], [(16, 6), (18, 13), (13, 3)], [False, False, True, False], 6, False, [False, False, False, False], 9873, 'East', (4, 13))
Element 48: (2, (4, 13), ['', '%', '%', ''], [(17, 6), (17, 13), (14, 3)], [False, True, True, False], 4, False, [False, False, False, False], 9892, 'East', (5, 13))
Element 49: (2, (5, 13), ['', '%', '%', ''], [(18, 6), (16, 13), (14, 2)], [False, True, True, False], 2, False, [False, False, False, False], 9911, 'East', (6, 13))
Element 50: (2, (6, 13), ['', '%', '%', ''], [(18, 6), (16, 13), (15, 2)], [False, True, True, False], 0, False, [False, False, False, False], 9920, 'Stop', (6, 13))
Element 51: #0#
