Element 1: (1, (15, 2), ['.', '%', '%', '.'], [(11, 3), (16, 8), (17, 4)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (16, 2))
Element 2: (1, (16, 2), ['', '%', '.', '%'], [(12, 3), (17, 8), (18, 4)], [False, True, False, True], 96, False, [False, False, True, False], 48, 'North', (16, 3))
Element 3: (1, (16, 3), ['%', '', '.', '.'], [(13, 3), (18, 8), (18, 5)], [True, False, False, False], 94, False, [False, False, True, True], 87, 'East', (17, 3))
Element 4: (1, (17, 3), ['', '%', '', '%'], [(14, 3), (18, 9), (18, 6)], [False, True, False, True], 92, False, [False, False, False, False], 126, 'North', (17, 4))
Element 5: (1, (17, 4), ['.', '', '.', ''], [(14, 2), (18, 10), (17, 6)], [False, False, False, False], 90, False, [True, False, True, False], 155, 'North', (17, 5))
Element 6: (1, (17, 5), ['%', '', '', ''], [(14, 1), (18, 11), (16, 6)], [True, False, False, False], 88, False, [False, False, False, False], 194, 'East', (18, 5))
Element 7: (1, (18, 5), ['', '', '', '%'], [(13, 1), (17, 11), (16, 7)], [False, False, False, True], 86, False, [False, False, False, False], 223, 'North', (18, 6))
Element 8: (1, (18, 6), ['', '', '%', '%'], [(12, 1), (17, 10), (15, 7)], [False, False, True, True], 84, False, [False, False, False, False], 252, 'West', (17, 6))
Element 9: (1, (17, 6), ['', '', '%', ''], [(12, 2), (17, 9), (15, 8)], [False, False, True, False], 82, False, [False, False, False, False], 281, 'West', (16, 6))
Element 10: (1, (16, 6), ['.', '%', '', ''], [(11, 2), (16, 9), (15, 9)], [False, True, False, False], 80, False, [True, False, False, False], 310, 'West', (15, 6))
Element 11: (1, (15, 6), ['.', '.', '', ''], [(11, 1), (16, 10), (15, 10)], [False, False, False, False], 78, False, [True, True, False, False], 349, 'South', (15, 5))
Element 12: (1, (15, 5), ['.', '.', '', '%'], [(10, 1), (16, 11), (15, 11)], [False, False, False, True], 76, False, [True, True, False, False], 388, 'South', (15, 4))
Element 13: (1, (15, 4), ['%', '%', '', '.'], [(9, 1), (16, 12), (15, 12)], [True, True, False, False], 74, False, [False, False, False, True], 1417, 'East', (16, 4))
Element 14: (1, (16, 4), ['', '', '%', ''], [(9, 2), (16, 13), (14, 12)], [False, False, True, False], 72, False, [False, False, False, False], 1456, 'West', (15, 4))
Element 15: (1, (15, 4), ['%', '%', '', ''], [(10, 2), (17, 13), (14, 11)], [True, True, False, False], 70, False, [False, False, False, False], 1485, 'North', (15, 5))
Element 16: (1, (15, 5), ['.', '', '', '%'], [(9, 2), (18, 13), (14, 10)], [False, False, False, True], 68, False, [True, False, False, False], 1504, 'West', (14, 5))
Element 17: (1, (14, 5), ['.', '%', '.', ''], [(8, 2), (17, 13), (13, 10)], [False, True, False, False], 66, False, [True, False, True, False], 1533, 'North', (14, 6))
Element 18: (1, (14, 6), ['.', '', '.', ''], [(7, 2), (16, 13), (13, 11)], [False, False, False, False], 64, False, [True, False, True, False], 1562, 'North', (14, 7))
Element 19: (1, (14, 7), ['.', '', '.', ''], [(7, 3), (16, 12), (13, 12)], [False, False, False, False], 62, False, [True, False, True, False], 1591, 'North', (14, 8))
Element 20: (1, (14, 8), ['.', '', '%', ''], [(7, 4), (16, 11), (12, 12)], [False, False, True, False], 60, False, [True, False, False, False], 1620, 'West', (13, 8))
Element 21: (1, (13, 8), ['%', '.', '.', ''], [(8, 4), (16, 10), (12, 13)], [True, False, False, False], 58, False, [False, True, True, False], 2639, 'North', (13, 9))
Element 22: (1, (13, 9), ['.', '', '', '%'], [(9, 4), (16, 9), (11, 13)], [False, False, False, True], 56, False, [True, False, False, False], 2668, 'West', (12, 9))
Element 23: (1, (12, 9), ['.', '%', '.', ''], [(10, 4), (17, 9), (10, 13)], [False, True, False, False], 54, False, [True, False, True, False], 2697, 'North', (12, 10))
Element 24: (1, (12, 10), ['.', '', '.', ''], [(10, 5), (17, 10), (10, 12)], [False, False, False, False], 52, False, [True, False, True, False], 2726, 'North', (12, 11))
Element 25: (1, (12, 11), ['.', '', '', ''], [(10, 6), (16, 10), (10, 11)], [False, False, False, False], 50, False, [True, False, False, False], 2755, 'West', (11, 11))
Element 26: (1, (11, 11), ['', '.', '%', ''], [(10, 7), (17, 10), (10, 10)], [False, False, True, False], 48, False, [False, True, False, False], 3774, 'South', (11, 10))
Element 27: (1, (11, 10), ['', '.', '', ''], [(9, 7), (17, 11), (9, 10)], [False, False, False, False], 46, False, [False, True, False, False], 4793, 'South', (11, 9))
Element 28: (1, (11, 9), ['%', '.', '', ''], [(9, 8), (16, 11), (9, 11)], [True, False, False, False], 44, False, [False, True, False, False], 4822, 'South', (11, 8))
Element 29: (1, (11, 8), ['G', '%', '', '%'], [(10, 8), (17, 11), (9, 12)], [False, True, False, True], 42, False, [False, False, False, False], 4851, 'North', (11, 9))
Element 30: (1, (11, 9), ['%', 'G', '', ''], [(11, 8), (18, 11), (9, 11)], [True, False, False, False], 40, False, [False, False, False, False], 4850, 'North', (11, 10))
Element 31: (1, (11, 10), ['', 'G', '', ''], [(11, 9), (18, 10), (8, 11)], [False, False, False, False], 38, False, [False, False, False, False], 4859, 'West', (10, 10))
Element 32: (1, (10, 10), ['', '%', '', ''], [(12, 9), (17, 10), (7, 11)], [False, True, False, False], 36, False, [False, False, False, False], 5858, 'North', (10, 11))
Element 33: (1, (10, 11), ['', '', '', ''], [(13, 9), (18, 10), (7, 10)], [False, False, False, False], 34, False, [False, False, False, False], 5867, 'North', (10, 12))
Element 34: (1, (10, 12), ['', '', '', '%'], [(13, 10), (18, 9), (7, 9)], [False, False, False, True], 32, False, [False, False, False, False], 6866, 'North', (10, 13))
Element 35: (1, (10, 13), ['%', '', '%', ''], [(14, 10), (17, 9), (6, 9)], [True, False, True, False], 30, False, [False, False, False, False], 7865, 'East', (11, 13))
Element 36: (1, (11, 13), ['', '%', '%', ''], [(15, 10), (18, 9), (6, 10)], [False, True, True, False], 28, False, [False, False, False, False], 7874, 'East', (12, 13))
Element 37: (1, (12, 13), ['', '', '%', '%'], [(16, 10), (18, 8), (6, 11)], [False, False, True, True], 26, False, [False, False, False, False], 7883, 'South', (12, 12))
Element 38: (1, (12, 12), ['%', '', '', ''], [(17, 10), (17, 8), (5, 11)], [True, False, False, False], 24, False, [False, False, False, False], 7892, 'East', (13, 12))
Element 39: (1, (13, 12), ['', '', '%', ''], [(18, 10), (17, 9), (5, 10)], [False, False, True, False], 22, False, [False, False, False, False], 7901, 'East', (14, 12))
Element 40: (1, (14, 12), ['', '', '%', ''], [(18, 11), (17, 8), (5, 9)], [False, False, True, False], 20, False, [False, False, False, False], 7910, 'East', (15, 12))
Element 41: (1, (15, 12), ['', '', '%', ''], [(17, 11), (16, 8), (4, 9)], [False, False, True, False], 18, False, [False, False, False, False], 7919, 'East', (16, 12))
Element 42: (1, (16, 12), ['', 'G', '', '%'], [(16, 11), (16, 9), (4, 10)], [False, False, False, True], 16, False, [False, False, False, False], 7928, 'North', (16, 13))
Element 43: (1, (16, 13), ['%', 'G', '%', ''], [(16, 12), (16, 8), (3, 10)], [True, False, True, False], 14, False, [False, False, False, False], 7937, 'East', (17, 13))
Element 44: (1, (17, 13), ['G', '%', '%', ''], [(16, 13), (16, 7), (3, 11)], [False, True, True, False], 12, False, [False, False, False, False], 7946, 'East', (18, 13))
Element 45: (1, (18, 13), ['G', '%', '%', '%'], [(17, 13), (16, 6), (3, 12)], [False, True, True, True], 10, False, [False, False, False, False], 7955, 'Stop', (18, 13))
Element 46: (1, (18, 13), ['', '%', '%', '%'], [(16, 13), (17, 6), (3, 13)], [False, True, True, True], 8, False, [False, False, False, False], 7964, 'West', (17, 13))
Element 47: (1, (17, 13), ['', '%', '%', ''], [(16, 12), (18, 6), (4, 13)], [False, True, True, False], 6, False, [False, False, False, False], 8963, 'West', (16, 13))
Element 48: (1, (16, 13), ['%', '', '%', ''], [(15, 12), (18, 5), (5, 13)], [True, False, True, False], 4, False, [False, False, False, False], 9962, 'South', (16, 12))
Element 49: (1, (16, 12), ['', '', '', '%'], [(15, 11), (18, 4), (6, 13)], [False, False, False, True], 2, False, [False, False, False, False], 9971, 'West', (15, 12))
Element 50: (1, (15, 12), ['', 'G', '%', ''], [(15, 11), (17, 4), (7, 13)], [False, False, True, False], 0, False, [False, False, False, False], 9980, 'Stop', (15, 12))
Element 51: #0#
