Element 1: (2, (11, 8), ['.', '%', '.', '%'], [(3, 13), (6, 5), (12, 1)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (11, 9))
Element 2: (2, (11, 9), ['%', '', '.', '.'], [(4, 13), (7, 5), (13, 1)], [True, False, False, False], 96, False, [False, False, True, True], 1048, 'East', (12, 9))
Element 3: (2, (12, 9), ['', '%', '.', '.'], [(5, 13), (7, 4), (14, 1)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (13, 9))
Element 4: (2, (13, 9), ['', '.', '.', '%'], [(6, 13), (8, 4), (14, 2)], [False, False, False, True], 92, False, [False, True, True, False], 2116, 'North', (13, 10))
Element 5: (2, (13, 10), ['.', '', '.', '.'], [(7, 13), (9, 4), (15, 2)], [False, False, False, False], 90, False, [True, False, True, True], 2155, 'East', (14, 10))
Element 6: (2, (14, 10), ['', '%', '.', '.'], [(6, 13), (10, 4), (16, 2)], [False, True, False, False], 88, False, [False, False, True, True], 2184, 'East', (15, 10))
Element 7: (2, (15, 10), ['', '.', '.', '.'], [(5, 13), (10, 5), (16, 3)], [False, False, False, False], 86, False, [False, True, True, True], 2213, 'East', (16, 10))
Element 8: (2, (16, 10), ['', '.', '.', '.'], [(4, 13), (10, 6), (17, 3)], [False, False, False, False], 84, False, [False, True, True, True], 2242, 'East', (17, 10))
Element 9: (2, (17, 10), ['', '.', '.', '.'], [(3, 13), (10, 7), (17, 4)], [False, False, False, False], 82, False, [False, True, True, True], 3261, 'East', (18, 10))
Element 10: (2, (18, 10), ['', '.', '.', '%'], [(3, 12), (9, 7), (18, 4)], [False, False, False, True], 80, False, [False, True, True, False], 4290, 'North', (18, 11))
Element 11: (2, (18, 11), ['.', '', '%', '%'], [(3, 11), (9, 8), (18, 5)], [False, False, True, True], 78, False, [True, False, False, False], 4329, 'West', (17, 11))
Element 12: (2, (17, 11), ['.', '', '%', ''], [(3, 10), (10, 8), (18, 6)], [False, False, True, False], 76, False, [True, False, False, False], 4368, 'West', (16, 11))
Element 13: (2, (16, 11), ['.', '', '.', ''], [(4, 10), (11, 8), (17, 6)], [False, False, False, False], 74, False, [True, False, True, False], 4397, 'North', (16, 12))
Element 14: (2, (16, 12), ['.', '', '.', '%'], [(5, 10), (11, 9), (17, 5)], [False, False, False, True], 72, False, [True, False, True, False], 4426, 'North', (16, 13))
Element 15: (2, (16, 13), ['%', '', '%', '.'], [(6, 10), (11, 10), (17, 6)], [True, False, True, False], 70, False, [False, False, False, True], 4455, 'East', (17, 13))
Element 16: (2, (17, 13), ['', '%', '%', '.'], [(6, 9), (12, 10), (16, 6)], [False, True, True, False], 68, False, [False, False, False, True], 5484, 'East', (18, 13))
Element 17: (2, (18, 13), ['', '%', '%', '%'], [(7, 9), (12, 11), (16, 7)], [False, True, True, True], 66, False, [False, False, False, False], 6513, 'West', (17, 13))
Element 18: (2, (17, 13), ['', '%', '%', ''], [(8, 9), (13, 11), (16, 8)], [False, True, True, False], 64, False, [False, False, False, False], 6542, 'West', (16, 13))
Element 19: (2, (16, 13), ['%', '', '%', ''], [(9, 9), (14, 11), (17, 8)], [True, False, True, False], 62, False, [False, False, False, False], 6571, 'South', (16, 12))
Element 20: (2, (16, 12), ['.', '', '', '%'], [(9, 10), (15, 11), (18, 8)], [False, False, False, True], 60, False, [True, False, False, False], 6600, 'West', (15, 12))
Element 21: (2, (15, 12), ['.', '', '%', ''], [(10, 10), (16, 11), (18, 9)], [False, False, True, False], 58, False, [True, False, False, False], 6629, 'West', (14, 12))
Element 22: (2, (14, 12), ['.', '', '%', ''], [(10, 11), (17, 11), (17, 9)], [False, False, True, False], 56, False, [True, False, False, False], 6658, 'West', (13, 12))
Element 23: (2, (13, 12), ['.', '', '%', ''], [(11, 11), (18, 11), (16, 9)], [False, False, True, False], 54, False, [True, False, False, False], 6687, 'West', (12, 12))
Element 24: (2, (12, 12), ['%', 'G', 'F', ''], [(12, 11), (18, 10), (15, 9)], [True, False, False, False], 52, False, [False, False, False, False], 6706, 'North', (12, 13))
Element 25: (2, (12, 13), ['.', '', '%', '%'], [(13, 11), (18, 9), (15, 8)], [False, False, True, True], 50, False, [True, False, False, False], 7715, 'West', (11, 13))
Element 26: (2, (11, 13), ['.', '%', '%', ''], [(14, 11), (18, 8), (15, 7)], [False, True, True, False], 48, False, [True, False, False, False], 7734, 'West', (10, 13))
Element 27: (2, (10, 13), ['%', '.', '%', ''], [(15, 11), (17, 8), (15, 6)], [True, False, True, False], 46, False, [False, True, False, False], 7753, 'South', (10, 12))
Element 28: (2, (10, 12), ['.', '', '', '%'], [(16, 11), (17, 9), (15, 5)], [False, False, False, True], 44, False, [True, False, False, False], 7772, 'West', (9, 12))
Element 29: (2, (9, 12), ['%', '.', '%', ''], [(17, 11), (17, 10), (15, 4)], [True, False, True, False], 42, False, [False, True, False, False], 7791, 'South', (9, 11))
Element 30: (2, (9, 11), ['.', '', '', ''], [(18, 11), (16, 10), (16, 4)], [False, False, False, False], 40, False, [True, False, False, False], 7810, 'West', (8, 11))
Element 31: (2, (8, 11), ['F', '.', '%', ''], [(18, 10), (16, 9), (15, 4)], [False, False, True, False], 38, False, [False, True, False, False], 7819, 'West', (7, 11))
Element 32: (2, (7, 11), ['.', '.', '%', ''], [(18, 9), (16, 8), (15, 5)], [False, False, True, False], 36, False, [True, True, False, False], 8818, 'South', (7, 10))
Element 33: (2, (7, 10), ['', '', '', '.'], [(18, 8), (16, 7), (14, 5)], [False, False, False, False], 34, False, [False, False, False, True], 8837, 'East', (8, 10))
Element 34: (2, (8, 10), ['', '', '', ''], [(17, 8), (16, 6), (14, 6)], [False, False, False, False], 32, False, [False, False, False, False], 8856, 'East', (9, 10))
Element 35: (2, (9, 10), ['', '', '', ''], [(17, 9), (17, 6), (14, 7)], [False, False, False, False], 30, False, [False, False, False, False], 8865, 'East', (10, 10))
Element 36: (2, (10, 10), ['', '%', '', ''], [(17, 10), (18, 6), (14, 8)], [False, True, False, False], 28, False, [False, False, False, False], 8874, 'East', (11, 10))
Element 37: (2, (11, 10), ['', '', '', ''], [(16, 10), (18, 5), (13, 8)], [False, False, False, False], 26, False, [False, False, False, False], 8883, 'East', (12, 10))
