Element 1: (1, (6, 10), ['.', 'F', '.', '.'], [(7, 5), (9, 12), (15, 11)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 9))
Element 2: (1, (6, 9), ['.', '%', '', 'F'], [(7, 4), (10, 12), (16, 11)], [False, True, False, False], 96, False, [True, False, False, False], 1038, 'East', (7, 9))
Element 3: (1, (7, 9), ['', '%', '.', '.'], [(8, 4), (10, 13), (17, 11)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (8, 9))
Element 4: (1, (8, 9), ['', '.', '.', '.'], [(9, 4), (11, 13), (18, 11)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (9, 9))
Element 5: (1, (9, 9), ['', '.', '.', '%'], [(10, 4), (12, 13), (18, 10)], [False, False, False, True], 90, False, [False, True, True, False], 3135, 'North', (9, 10))
Element 6: (1, (9, 10), ['.', '', '.', '.'], [(10, 5), (12, 12), (18, 9)], [False, False, False, False], 88, False, [True, False, True, True], 3174, 'East', (10, 10))
Element 7: (1, (10, 10), ['', '%', '.', '.'], [(10, 6), (13, 12), (18, 8)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (11, 10))
Element 8: (1, (11, 10), ['', '.', '.', '.'], [(10, 7), (14, 12), (17, 8)], [False, False, False, False], 84, False, [False, True, True, True], 4242, 'East', (12, 10))
Element 9: (1, (12, 10), ['', '.', '.', '.'], [(9, 7), (15, 12), (17, 9)], [False, False, False, False], 82, False, [False, True, True, True], 5271, 'East', (13, 10))
Element 10: (1, (13, 10), ['', '.', '.', '.'], [(9, 8), (16, 12), (17, 10)], [False, False, False, False], 80, False, [False, True, True, True], 5310, 'East', (14, 10))
Element 11: (1, (14, 10), ['', '%', '.', '.'], [(10, 8), (16, 13), (16, 10)], [False, True, False, False], 78, False, [False, False, True, True], 5349, 'East', (15, 10))
Element 12: (1, (15, 10), ['', '.', '', ''], [(11, 8), (17, 13), (16, 9)], [False, False, False, False], 76, False, [False, True, False, False], 5388, 'South', (15, 9))
Element 13: (1, (15, 9), ['%', '.', '', ''], [(11, 9), (18, 13), (16, 8)], [True, False, False, False], 74, False, [False, True, False, False], 5427, 'South', (15, 8))
Element 14: (1, (15, 8), ['.', '.', '', ''], [(12, 9), (17, 13), (16, 7)], [False, False, False, False], 72, False, [True, True, False, False], 5456, 'South', (15, 7))
Element 15: (1, (15, 7), ['.', '.', '', ''], [(13, 9), (16, 13), (16, 6)], [False, False, False, False], 70, False, [True, True, False, False], 5485, 'South', (15, 6))
Element 16: (1, (15, 6), ['.', '.', '', ''], [(13, 8), (16, 12), (17, 6)], [False, False, False, False], 68, False, [True, True, False, False], 5514, 'South', (15, 5))
Element 17: (1, (15, 5), ['.', '.', '', '%'], [(14, 8), (16, 11), (18, 6)], [False, False, False, True], 66, False, [True, True, False, False], 5543, 'South', (15, 4))
Element 18: (1, (15, 4), ['%', '%', '', '.'], [(14, 7), (17, 11), (18, 5)], [True, True, False, False], 64, False, [False, False, False, True], 5572, 'East', (16, 4))
Element 19: (1, (16, 4), ['', '.', '%', '.'], [(14, 6), (18, 11), (18, 4)], [False, False, True, False], 62, False, [False, True, False, True], 5601, 'East', (17, 4))
Element 20: (1, (17, 4), ['', '.', '.', ''], [(14, 5), (18, 10), (18, 5)], [False, False, False, False], 60, False, [False, True, True, False], 5620, 'North', (17, 5))
Element 21: (1, (17, 5), ['%', '', '', ''], [(13, 5), (18, 9), (18, 4)], [True, False, False, False], 58, False, [False, False, False, False], 5639, 'East', (18, 5))
Element 22: (1, (18, 5), ['', '', '', '%'], [(13, 6), (18, 8), (17, 4)], [False, False, False, True], 56, False, [False, False, False, False], 5648, 'North', (18, 6))
Element 23: (1, (18, 6), ['', '', '%', '%'], [(13, 7), (17, 8), (17, 3)], [False, False, True, True], 54, False, [False, False, False, False], 5667, 'West', (17, 6))
Element 24: (1, (17, 6), ['', '', '%', ''], [(12, 7), (17, 9), (16, 3)], [False, False, True, False], 52, False, [False, False, False, False], 5686, 'West', (16, 6))
Element 25: (1, (16, 6), ['', '%', '', ''], [(12, 6), (17, 10), (16, 2)], [False, True, False, False], 50, False, [False, False, False, False], 5705, 'North', (16, 7))
Element 26: (1, (16, 7), ['', '', '', '%'], [(12, 5), (16, 10), (15, 2)], [False, False, False, True], 48, False, [False, False, False, False], 5724, 'North', (16, 8))
Element 27: (1, (16, 8), ['', '', 'G', ''], [(12, 6), (16, 9), (14, 2)], [False, False, False, False], 46, False, [False, False, False, False], 5733, 'East', (17, 8))
Element 28: (1, (17, 8), ['G', '%', '', ''], [(12, 7), (16, 8), (14, 3)], [False, True, False, False], 44, False, [False, False, False, False], 5742, 'East', (18, 8))
Element 29: (1, (18, 8), ['', '%', '', '%'], [(13, 7), (16, 7), (13, 3)], [False, True, False, True], 42, False, [False, False, False, False], 5751, 'North', (18, 9))
Element 30: (1, (18, 9), ['', '', '', '%'], [(13, 6), (16, 6), (12, 3)], [False, False, False, True], 40, False, [False, False, False, False], 5760, 'North', (18, 10))
Element 31: (1, (18, 10), ['', '', '', '%'], [(12, 6), (17, 6), (12, 2)], [False, False, False, True], 38, False, [False, False, False, False], 5769, 'North', (18, 11))
Element 32: (1, (18, 11), ['', '', '%', '%'], [(13, 6), (18, 6), (12, 1)], [False, False, True, True], 36, False, [False, False, False, False], 5778, 'West', (17, 11))
Element 33: (1, (17, 11), ['', '', '%', ''], [(13, 5), (18, 5), (13, 1)], [False, False, True, False], 34, False, [False, False, False, False], 5787, 'South', (17, 10))
Element 34: (1, (17, 10), ['', '', '', ''], [(12, 5), (18, 4), (14, 1)], [False, False, False, False], 32, False, [False, False, False, False], 5796, 'South', (17, 9))
Element 35: (1, (17, 9), ['', '', '', ''], [(13, 5), (17, 4), (13, 1)], [False, False, False, False], 30, False, [False, False, False, False], 5795, 'West', (16, 9))
Element 36: (1, (16, 9), ['', '', '', ''], [(14, 5), (17, 5), (12, 1)], [False, False, False, False], 28, False, [False, False, False, False], 5794, 'North', (16, 10))
Element 37: (1, (16, 10), ['', '', '', ''], [(15, 5), (17, 4), (11, 1)], [False, False, False, False], 26, False, [False, False, False, False], 5803, 'North', (16, 11))
Element 38: (1, (16, 11), ['', '', '', ''], [(15, 6), (17, 3), (11, 2)], [False, False, False, False], 24, False, [False, False, False, False], 5812, 'North', (16, 12))
Element 39: (1, (16, 12), ['', '', '', '%'], [(16, 6), (16, 3), (11, 3)], [False, False, False, True], 22, False, [False, False, False, False], 5821, 'North', (16, 13))
Element 40: (1, (16, 13), ['%', '', '%', ''], [(17, 6), (16, 4), (10, 3)], [True, False, True, False], 20, False, [False, False, False, False], 5830, 'East', (17, 13))
Element 41: (1, (17, 13), ['', '%', '%', ''], [(18, 6), (15, 4), (10, 2)], [False, True, True, False], 18, False, [False, False, False, False], 5839, 'East', (18, 13))
Element 42: (1, (18, 13), ['', '%', '%', '%'], [(18, 5), (15, 5), (10, 1)], [False, True, True, True], 16, False, [False, False, False, False], 5848, 'West', (17, 13))
Element 43: (1, (17, 13), ['', '%', '%', ''], [(18, 4), (15, 6), (9, 1)], [False, True, True, False], 14, False, [False, False, False, False], 6847, 'West', (16, 13))
Element 44: (1, (16, 13), ['%', '', '%', ''], [(17, 4), (15, 7), (9, 2)], [True, False, True, False], 12, False, [False, False, False, False], 6856, 'South', (16, 12))
Element 45: (1, (16, 12), ['', '', '', '%'], [(17, 5), (15, 8), (8, 2)], [False, False, False, True], 10, False, [False, False, False, False], 6865, 'West', (15, 12))
Element 46: (1, (15, 12), ['', '', '%', ''], [(17, 4), (15, 9), (7, 2)], [False, False, True, False], 8, False, [False, False, False, False], 6874, 'South', (15, 11))
Element 47: (1, (15, 11), ['.', 'G', '', ''], [(17, 3), (15, 10), (7, 3)], [False, False, False, False], 6, False, [True, False, False, False], 6883, 'West', (14, 11))
Element 48: (1, (14, 11), ['.', '', '', 'G'], [(16, 3), (15, 11), (6, 3)], [False, False, False, False], 4, False, [True, False, False, False], 6902, 'West', (13, 11))
Element 49: (1, (13, 11), ['.', '', '', 'G'], [(16, 4), (14, 11), (6, 4)], [False, False, False, False], 2, False, [True, False, False, False], 6921, 'West', (12, 11))
Element 50: (1, (12, 11), ['.', '', '', ''], [(16, 4), (14, 10), (5, 4)], [False, False, False, False], 0, False, [True, False, False, False], 6940, 'Stop', (12, 11))
Element 51: #0#
