Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(13, 10), (5, 7), (8, 9)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '%', '.'], [(14, 10), (6, 7), (7, 9)], [False, False, True, False], 96, False, [True, False, False, True], 1038, 'East', (5, 2))
Element 3: (1, (5, 2), ['', '%', '.', '.'], [(15, 10), (6, 6), (6, 9)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (6, 2))
Element 4: (1, (6, 2), ['', '%', '.', '.'], [(16, 10), (6, 5), (6, 10)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (7, 2))
Element 5: (1, (7, 2), ['', '%', '.', '.'], [(17, 10), (7, 5), (7, 10)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (8, 2))
Element 6: (1, (8, 2), ['', '%', '%', '.'], [(18, 10), (7, 4), (7, 11)], [False, True, True, False], 88, False, [False, False, False, True], 3174, 'East', (9, 2))
Element 7: (1, (9, 2), ['', 'F', '%', '.'], [(18, 11), (8, 4), (8, 11)], [False, False, True, False], 86, False, [False, False, False, True], 3213, 'South', (9, 1))
Element 8: (1, (9, 1), ['%', '%', '', '.'], [(17, 11), (9, 4), (9, 11)], [True, True, False, False], 84, False, [False, False, False, True], 4242, 'East', (10, 1))
Element 9: (1, (10, 1), ['', '%', '.', '.'], [(16, 11), (10, 4), (10, 11)], [False, True, False, False], 82, False, [False, False, True, True], 4281, 'East', (11, 1))
Element 10: (1, (11, 1), ['', '%', '.', '.'], [(16, 12), (10, 5), (11, 11)], [False, True, False, False], 80, False, [False, False, True, True], 4320, 'East', (12, 1))
Element 11: (1, (12, 1), ['', '%', '.', '.'], [(16, 13), (10, 6), (12, 11)], [False, True, False, False], 78, False, [False, False, True, True], 4359, 'East', (13, 1))
Element 12: (1, (13, 1), ['', '%', '%', '.'], [(17, 13), (10, 7), (13, 11)], [False, True, True, False], 76, False, [False, False, False, True], 5388, 'East', (14, 1))
Element 13: (1, (14, 1), ['', '%', '.', '%'], [(18, 13), (9, 7), (14, 11)], [False, True, False, True], 74, False, [False, False, True, False], 6417, 'North', (14, 2))
